model	split	fp32_partials	round	pass	mismatch	max_abs	partial_bytes	l05_ms	l1_ms	l2_ms
gqa2	8	0	36	1	0	0.0625	16777216	0.952448	0.917760	0.963392
gqa2	8	1	36	1	0	0.03125	33554432	1.079424	1.034432	1.087840
gqa2	16	0	36	0	3	0.09375	33554432	1.016096	0.998624	1.015616
gqa2	16	1	36	1	0	0.03125	67108864	1.241728	1.210304	1.244928
mha4	1	0	36	1	0	0.03125	0	1.114080	1.066720	1.167136
mha4	1	1	36	1	0	0.03125	0	1.124576	1.069152	1.166624
mha4	2	0	36	0	64	0.078125	9437184	2.502080	2.417280	2.557568
mha4	2	1	36	1	0	0.046875	18874368	2.632832	2.546592	2.686208
mha4	4	0	36	0	75	0.078125	18874368	1.941248	1.848896	1.976224
mha4	4	1	36	1	0	0.03125	37748736	2.139776	2.043968	2.176256
mha4	8	1	37	1	0	0.046875	75497472	2.212128	2.124832	2.262752
mha4	16	0	37	0	67	0.09375	75497472	2.039456	2.018560	2.063776
mha4	16	1	37	1	0	0.03125	150994944	2.629504	2.562496	2.655904
gqa2	1	0	37	1	0	0.03125	0	0.559328	0.533024	0.574848
gqa2	1	1	37	1	0	0.03125	0	0.560448	0.534496	0.570752
gqa2	2	0	37	0	2	0.09375	4194304	1.251904	1.208640	1.269856
gqa2	2	1	37	1	0	0.03125	8388608	1.316960	1.273184	1.333664
gqa2	4	0	37	0	1	0.0625	8388608	0.973760	0.924224	0.980640
gqa2	4	1	37	1	0	0.03125	16777216	1.061504	1.013632	1.068672
gqa2	8	0	37	1	0	0.0625	16777216	0.951040	0.917248	0.964192
gqa2	8	1	37	1	0	0.03125	33554432	1.082656	1.035840	1.087296
gqa2	16	0	37	0	3	0.09375	33554432	1.017696	1.001216	1.017216
gqa2	16	1	37	1	0	0.03125	67108864	1.240096	1.206272	1.242272
mha4	1	0	37	1	0	0.03125	0	1.116256	1.068672	1.166944
mha4	1	1	37	1	0	0.03125	0	1.124352	1.068256	1.166752
mha4	2	0	37	0	64	0.078125	9437184	2.503584	2.419136	2.558144
mha4	2	1	37	1	0	0.046875	18874368	2.632736	2.546144	2.687936
mha4	4	0	37	0	75	0.078125	18874368	1.941440	1.847520	1.975872
mha4	4	1	37	1	0	0.03125	37748736	2.143456	2.045824	2.177792
mha4	8	0	37	0	71	0.09375	37748736	1.898112	1.832608	1.950656
mha4	16	0	38	0	67	0.09375	75497472	2.041536	2.016640	2.063776
mha4	16	1	38	1	0	0.03125	150994944	2.631520	2.561120	2.656608
gqa2	1	0	38	1	0	0.03125	0	0.557952	0.533024	0.575840
gqa2	1	1	38	1	0	0.03125	0	0.560192	0.535456	0.571520
gqa2	2	0	38	0	2	0.09375	4194304	1.254496	1.209216	1.271744
gqa2	2	1	38	1	0	0.03125	8388608	1.315232	1.273664	1.334336
gqa2	4	0	38	0	1	0.0625	8388608	0.974240	0.924640	0.981152
gqa2	4	1	38	1	0	0.03125	16777216	1.062944	1.014944	1.069152
gqa2	8	0	38	1	0	0.0625	16777216	0.953920	0.918304	0.964896
gqa2	8	1	38	1	0	0.03125	33554432	1.081600	1.035136	1.088448
gqa2	16	0	38	0	3	0.09375	33554432	1.016032	1.000640	1.017888
gqa2	16	1	38	1	0	0.03125	67108864	1.242688	1.211392	1.245664
mha4	1	0	38	1	0	0.03125	0	1.113952	1.067040	1.165504
mha4	1	1	38	1	0	0.03125	0	1.124448	1.068000	1.169536
mha4	2	0	38	0	64	0.078125	9437184	2.505280	2.414784	2.557920
mha4	2	1	38	1	0	0.046875	18874368	2.626144	2.546784	2.687392
mha4	4	0	38	0	75	0.078125	18874368	1.943872	1.849280	1.978016
mha4	4	1	38	1	0	0.03125	37748736	2.140960	2.044960	2.175072
mha4	8	0	38	0	71	0.09375	37748736	1.895328	1.832672	1.949696
mha4	8	1	38	1	0	0.046875	75497472	2.210304	2.124672	2.264352
mha4	16	1	39	1	0	0.03125	150994944	2.629088	2.559872	2.655136
gqa2	1	0	39	1	0	0.03125	0	0.558176	0.533536	0.575712
gqa2	1	1	39	1	0	0.03125	0	0.559136	0.534752	0.572960
gqa2	2	0	39	0	2	0.09375	4194304	1.254048	1.209248	1.271424
gqa2	2	1	39	1	0	0.03125	8388608	1.317376	1.273248	1.333600
gqa2	4	0	39	0	1	0.0625	8388608	0.973952	0.924416	0.981248
gqa2	4	1	39	1	0	0.03125	16777216	1.063744	1.014624	1.069504
gqa2	8	0	39	1	0	0.0625	16777216	0.952736	0.918176	0.964032
gqa2	8	1	39	1	0	0.03125	33554432	1.083712	1.035296	1.087456
gqa2	16	0	39	0	3	0.09375	33554432	1.017120	1.000000	1.017472
gqa2	16	1	39	1	0	0.03125	67108864	1.238816	1.204608	1.241280
mha4	1	0	39	1	0	0.03125	0	1.117472	1.067904	1.165536
mha4	1	1	39	1	0	0.03125	0	1.122752	1.069440	1.168896
mha4	2	0	39	0	64	0.078125	9437184	2.509728	2.415072	2.557216
mha4	2	1	39	1	0	0.046875	18874368	2.629504	2.548736	2.688224
mha4	4	0	39	0	75	0.078125	18874368	1.943424	1.849120	1.977568
mha4	4	1	39	1	0	0.03125	37748736	2.138944	2.047008	2.179360
mha4	8	0	39	0	71	0.09375	37748736	1.901088	1.835264	1.952288
mha4	8	1	39	1	0	0.046875	75497472	2.212192	2.126176	2.263392
mha4	16	0	39	0	67	0.09375	75497472	2.039840	2.019584	2.062720
gqa2	1	0	40	1	0	0.03125	0	0.558016	0.533984	0.575552
gqa2	1	1	40	1	0	0.03125	0	0.560384	0.535040	0.570976
gqa2	2	0	40	0	2	0.09375	4194304	1.251072	1.212608	1.271584
gqa2	2	1	40	1	0	0.03125	8388608	1.315872	1.272256	1.334592
gqa2	4	0	40	0	1	0.0625	8388608	0.974304	0.923840	0.981024
gqa2	4	1	40	1	0	0.03125	16777216	1.062016	1.014176	1.069472
gqa2	8	0	40	1	0	0.0625	16777216	0.952320	0.917568	0.963456
gqa2	8	1	40	1	0	0.03125	33554432	1.081728	1.036480	1.087744
gqa2	16	0	40	0	3	0.09375	33554432	1.017632	0.999904	1.016576
gqa2	16	1	40	1	0	0.03125	67108864	1.244896	1.207936	1.245216
mha4	1	0	40	1	0	0.03125	0	1.116000	1.067680	1.167456
mha4	1	1	40	1	0	0.03125	0	1.124384	1.070176	1.167840
mha4	2	0	40	0	64	0.078125	9437184	2.507872	2.415200	2.556192
mha4	2	1	40	1	0	0.046875	18874368	2.629312	2.545824	2.686624
mha4	4	0	40	0	75	0.078125	18874368	1.941408	1.850016	1.978688
mha4	4	1	40	1	0	0.03125	37748736	2.137760	2.046688	2.176992
mha4	8	0	40	0	71	0.09375	37748736	1.896448	1.833440	1.952608
mha4	8	1	40	1	0	0.046875	75497472	2.214272	2.127776	2.263712
mha4	16	0	40	0	67	0.09375	75497472	2.040000	2.015072	2.063872
mha4	16	1	40	1	0	0.03125	150994944	2.629984	2.561792	2.655552
gqa2	1	1	41	1	0	0.03125	0	0.560544	0.534912	0.571328
gqa2	2	0	41	0	2	0.09375	4194304	1.251648	1.209760	1.269408
gqa2	2	1	41	1	0	0.03125	8388608	1.317728	1.274368	1.334880
gqa2	4	0	41	0	1	0.0625	8388608	0.976800	0.927104	0.981248
gqa2	4	1	41	1	0	0.03125	16777216	1.061856	1.013408	1.069056
gqa2	8	0	41	1	0	0.0625	16777216	0.951360	0.917120	0.962720
gqa2	8	1	41	1	0	0.03125	33554432	1.080672	1.034912	1.087104
gqa2	16	0	41	0	3	0.09375	33554432	1.016288	0.999136	1.017120
gqa2	16	1	41	1	0	0.03125	67108864	1.241440	1.209152	1.244864
mha4	1	0	41	1	0	0.03125	0	1.116256	1.066464	1.166848
mha4	1	1	41	1	0	0.03125	0	1.124128	1.068864	1.167904
mha4	2	0	41	0	64	0.078125	9437184	2.504320	2.417376	2.558944
mha4	2	1	41	1	0	0.046875	18874368	2.631136	2.546944	2.687392
mha4	4	0	41	0	75	0.078125	18874368	1.943488	1.847008	1.976640
mha4	4	1	41	1	0	0.03125	37748736	2.140096	2.044448	2.175712
mha4	8	0	41	0	71	0.09375	37748736	1.896096	1.833120	1.950912
mha4	8	1	41	1	0	0.046875	75497472	2.212512	2.125024	2.262208
mha4	16	0	41	0	67	0.09375	75497472	2.037248	2.017472	2.063328
mha4	16	1	41	1	0	0.03125	150994944	2.629696	2.562368	2.655840
gqa2	1	0	41	1	0	0.03125	0	0.556960	0.533888	0.573344
gqa2	2	0	42	0	2	0.09375	4194304	1.251328	1.210176	1.271776
gqa2	2	1	42	1	0	0.03125	8388608	1.317056	1.273376	1.334592
gqa2	4	0	42	0	1	0.0625	8388608	0.974304	0.923680	0.980576
gqa2	4	1	42	1	0	0.03125	16777216	1.061888	1.014208	1.070560
gqa2	8	0	42	1	0	0.0625	16777216	0.951808	0.916864	0.964128
gqa2	8	1	42	1	0	0.03125	33554432	1.081152	1.035904	1.087520
gqa2	16	0	42	0	3	0.09375	33554432	1.015392	0.999680	1.016032
gqa2	16	1	42	1	0	0.03125	67108864	1.232224	1.204544	1.240160
mha4	1	0	42	1	0	0.03125	0	1.114976	1.068512	1.165792
mha4	1	1	42	1	0	0.03125	0	1.124224	1.069280	1.169408
mha4	2	0	42	0	64	0.078125	9437184	2.501600	2.416512	2.560640
mha4	2	1	42	1	0	0.046875	18874368	2.629888	2.547200	2.688032
mha4	4	0	42	0	75	0.078125	18874368	1.941152	1.847776	1.976768
mha4	4	1	42	1	0	0.03125	37748736	2.140544	2.045248	2.176224
mha4	8	0	42	0	71	0.09375	37748736	1.896768	1.833248	1.950080
mha4	8	1	42	1	0	0.046875	75497472	2.209984	2.124544	2.261600
mha4	16	0	42	0	67	0.09375	75497472	2.037504	2.014304	2.064512
mha4	16	1	42	1	0	0.03125	150994944	2.630272	2.560736	2.655872
gqa2	1	0	42	1	0	0.03125	0	0.558080	0.532448	0.575456
gqa2	1	1	42	1	0	0.03125	0	0.558752	0.534464	0.571168
gqa2	2	1	43	1	0	0.03125	8388608	1.315328	1.274368	1.335040
gqa2	4	0	43	0	1	0.0625	8388608	0.973792	0.924032	0.980864
gqa2	4	1	43	1	0	0.03125	16777216	1.061760	1.013600	1.068928
gqa2	8	0	43	1	0	0.0625	16777216	0.952320	0.917504	0.964128
gqa2	8	1	43	1	0	0.03125	33554432	1.082304	1.034976	1.087328
gqa2	16	0	43	0	3	0.09375	33554432	1.018240	1.001408	1.017536
gqa2	16	1	43	1	0	0.03125	67108864	1.236544	1.204480	1.239072
mha4	1	0	43	1	0	0.03125	0	1.118848	1.067360	1.171936
mha4	1	1	43	1	0	0.03125	0	1.124192	1.069120	1.169024
mha4	2	0	43	0	64	0.078125	9437184	2.501760	2.415808	2.555232
mha4	2	1	43	1	0	0.046875	18874368	2.634432	2.547616	2.687712
mha4	4	0	43	0	75	0.078125	18874368	1.942528	1.849248	1.976672
mha4	4	1	43	1	0	0.03125	37748736	2.140256	2.047776	2.178848
mha4	8	0	43	0	71	0.09375	37748736	1.897760	1.834656	1.949856
mha4	8	1	43	1	0	0.046875	75497472	2.211776	2.126240	2.262624
mha4	16	0	43	0	67	0.09375	75497472	2.038080	2.015104	2.064128
mha4	16	1	43	1	0	0.03125	150994944	2.630816	2.561568	2.662496
gqa2	1	0	43	1	0	0.03125	0	0.561280	0.534656	0.578560
gqa2	1	1	43	1	0	0.03125	0	0.559008	0.535616	0.571168
gqa2	2	0	43	0	2	0.09375	4194304	1.251456	1.208416	1.271328
gqa2	4	0	44	0	1	0.0625	8388608	0.974208	0.926464	0.980864
gqa2	4	1	44	1	0	0.03125	16777216	1.063552	1.014208	1.070432
gqa2	8	0	44	1	0	0.0625	16777216	0.954368	0.918624	0.964416
gqa2	8	1	44	1	0	0.03125	33554432	1.082080	1.035456	1.087456
gqa2	16	0	44	0	3	0.09375	33554432	1.015872	1.000128	1.015648
gqa2	16	1	44	1	0	0.03125	67108864	1.235808	1.202944	1.238976
mha4	1	0	44	1	0	0.03125	0	1.111744	1.064864	1.165600
mha4	1	1	44	1	0	0.03125	0	1.124544	1.069408	1.169024
mha4	2	0	44	0	64	0.078125	9437184	2.511200	2.415552	2.556288
mha4	2	1	44	1	0	0.046875	18874368	2.627904	2.546560	2.686304
mha4	4	0	44	0	75	0.078125	18874368	1.941600	1.849088	1.978944
mha4	4	1	44	1	0	0.03125	37748736	2.135968	2.047168	2.176160
mha4	8	0	44	0	71	0.09375	37748736	1.898752	1.832992	1.950112
mha4	8	1	44	1	0	0.046875	75497472	2.207936	2.125152	2.263456
mha4	16	0	44	0	67	0.09375	75497472	2.032160	2.017280	2.066016
mha4	16	1	44	1	0	0.03125	150994944	2.632736	2.562656	2.665216
gqa2	1	0	44	1	0	0.03125	0	0.561056	0.535872	0.576992
gqa2	1	1	44	1	0	0.03125	0	0.560128	0.535296	0.572256
gqa2	2	0	44	0	2	0.09375	4194304	1.263136	1.214016	1.273984
gqa2	2	1	44	1	0	0.03125	8388608	1.317344	1.273600	1.335104
gqa2	4	1	45	1	0	0.03125	16777216	1.065440	1.013856	1.069408
gqa2	8	0	45	1	0	0.0625	16777216	0.953312	0.918880	0.964640
gqa2	8	1	45	1	0	0.03125	33554432	1.083136	1.034592	1.087296
gqa2	16	0	45	0	3	0.09375	33554432	1.014720	0.999392	1.015840
gqa2	16	1	45	1	0	0.03125	67108864	1.234944	1.202208	1.240608
mha4	1	0	45	1	0	0.03125	0	1.117568	1.068576	1.166752
mha4	1	1	45	1	0	0.03125	0	1.123488	1.068320	1.171008
mha4	2	0	45	0	64	0.078125	9437184	2.500576	2.416992	2.558592
mha4	2	1	45	1	0	0.046875	18874368	2.626848	2.548192	2.687520
mha4	4	0	45	0	75	0.078125	18874368	1.941824	1.849120	1.977888
mha4	4	1	45	1	0	0.03125	37748736	2.138560	2.043744	2.174304
mha4	8	0	45	0	71	0.09375	37748736	1.902752	1.843296	1.959936
mha4	8	1	45	1	0	0.046875	75497472	2.218400	2.133120	2.272064
mha4	16	0	45	0	67	0.09375	75497472	2.044416	2.023296	2.071968
mha4	16	1	45	1	0	0.03125	150994944	2.638304	2.571104	2.665824
gqa2	1	0	45	1	0	0.03125	0	0.561248	0.534656	0.577312
gqa2	1	1	45	1	0	0.03125	0	0.561056	0.536736	0.572960
gqa2	2	0	45	0	2	0.09375	4194304	1.260672	1.212672	1.274048
gqa2	2	1	45	1	0	0.03125	8388608	1.329472	1.277440	1.339104
gqa2	4	0	45	0	1	0.0625	8388608	0.974176	0.924128	0.980640
gqa2	8	0	46	1	0	0.0625	16777216	0.953792	0.918720	0.964096
gqa2	8	1	46	1	0	0.03125	33554432	1.084096	1.034336	1.087776
gqa2	16	0	46	0	3	0.09375	33554432	1.018432	1.001568	1.017568
gqa2	16	1	46	1	0	0.03125	67108864	1.240640	1.208832	1.246848
mha4	1	0	46	1	0	0.03125	0	1.116192	1.067968	1.167296
mha4	1	1	46	1	0	0.03125	0	1.123168	1.067392	1.168896
mha4	2	0	46	0	64	0.078125	9437184	2.498912	2.414784	2.556960
mha4	2	1	46	1	0	0.046875	18874368	2.626688	2.546304	2.695040
mha4	4	0	46	0	75	0.078125	18874368	1.945792	1.854432	1.984608
mha4	4	1	46	1	0	0.03125	37748736	2.153248	2.052384	2.184512
mha4	8	0	46	0	71	0.09375	37748736	1.902720	1.840736	1.957856
mha4	8	1	46	1	0	0.046875	75497472	2.222240	2.134048	2.272000
mha4	16	0	46	0	67	0.09375	75497472	2.042656	2.023456	2.070368
mha4	16	1	46	1	0	0.03125	150994944	2.640128	2.571488	2.664736
gqa2	1	0	46	1	0	0.03125	0	0.559744	0.535584	0.579584
gqa2	1	1	46	1	0	0.03125	0	0.562880	0.536608	0.573664
gqa2	2	0	46	0	2	0.09375	4194304	1.263840	1.218496	1.275264
gqa2	2	1	46	1	0	0.03125	8388608	1.314976	1.273600	1.334624
gqa2	4	0	46	0	1	0.0625	8388608	0.972576	0.928384	0.980928
gqa2	4	1	46	1	0	0.03125	16777216	1.061984	1.013696	1.070912
gqa2	8	1	47	1	0	0.03125	33554432	1.084800	1.038496	1.087552
gqa2	16	0	47	0	3	0.09375	33554432	1.020128	1.001024	1.017632
gqa2	16	1	47	1	0	0.03125	67108864	1.245792	1.212448	1.249568
mha4	1	0	47	1	0	0.03125	0	1.114080	1.068832	1.165888
mha4	1	1	47	1	0	0.03125	0	1.124480	1.067296	1.169376
mha4	2	0	47	0	64	0.078125	9437184	2.504960	2.418752	2.559872
mha4	2	1	47	1	0	0.046875	18874368	2.648736	2.554080	2.696160
mha4	4	0	47	0	75	0.078125	18874368	1.945472	1.856768	1.984320
mha4	4	1	47	1	0	0.03125	37748736	2.152320	2.053728	2.182080
mha4	8	0	47	0	71	0.09375	37748736	1.900064	1.839168	1.957632
mha4	8	1	47	1	0	0.046875	75497472	2.218144	2.130496	2.268224
mha4	16	0	47	0	67	0.09375	75497472	2.041440	2.023072	2.068416
mha4	16	1	47	1	0	0.03125	150994944	2.640768	2.571488	2.663200
gqa2	1	0	47	1	0	0.03125	0	0.561824	0.535168	0.577152
gqa2	1	1	47	1	0	0.03125	0	0.560864	0.536096	0.573312
gqa2	2	0	47	0	2	0.09375	4194304	1.262080	1.212960	1.275264
gqa2	2	1	47	1	0	0.03125	8388608	1.326304	1.278368	1.339360
gqa2	4	0	47	0	1	0.0625	8388608	0.974112	0.924288	0.980832
gqa2	4	1	47	1	0	0.03125	16777216	1.063840	1.014816	1.070624
gqa2	8	0	47	1	0	0.0625	16777216	0.951776	0.917792	0.964352
gqa2	16	0	48	0	3	0.09375	33554432	1.016160	0.999392	1.017344
gqa2	16	1	48	1	0	0.03125	67108864	1.237696	1.205920	1.241152
mha4	1	0	48	1	0	0.03125	0	1.112864	1.066912	1.167520
mha4	1	1	48	1	0	0.03125	0	1.124000	1.068416	1.169280
mha4	2	0	48	0	64	0.078125	9437184	2.509984	2.414976	2.556640
mha4	2	1	48	1	0	0.046875	18874368	2.629632	2.547808	2.687488
mha4	4	0	48	0	75	0.078125	18874368	1.941216	1.847104	1.976224
mha4	4	1	48	1	0	0.03125	37748736	2.137536	2.043904	2.174720
mha4	8	0	48	0	71	0.09375	37748736	1.896416	1.832736	1.953632
mha4	8	1	48	1	0	0.046875	75497472	2.210400	2.124064	2.261824
mha4	16	0	48	0	67	0.09375	75497472	2.036160	2.015040	2.062208
mha4	16	1	48	1	0	0.03125	150994944	2.632128	2.561440	2.656480
gqa2	1	0	48	1	0	0.03125	0	0.558112	0.534560	0.575264
gqa2	1	1	48	1	0	0.03125	0	0.559328	0.533920	0.571200
gqa2	2	0	48	0	2	0.09375	4194304	1.252064	1.208032	1.270240
gqa2	2	1	48	1	0	0.03125	8388608	1.316576	1.274112	1.334752
gqa2	4	0	48	0	1	0.0625	8388608	0.973792	0.924096	0.980768
gqa2	4	1	48	1	0	0.03125	16777216	1.061248	1.015488	1.068928
gqa2	8	0	48	1	0	0.0625	16777216	0.954112	0.918976	0.966240
gqa2	8	1	48	1	0	0.03125	33554432	1.083072	1.036064	1.087200
gqa2	16	1	49	1	0	0.03125	67108864	1.234528	1.203552	1.238976
mha4	1	0	49	1	0	0.03125	0	1.115936	1.069440	1.167264
mha4	1	1	49	1	0	0.03125	0	1.127328	1.068096	1.172128
mha4	2	0	49	0	64	0.078125	9437184	2.502208	2.417024	2.559232
mha4	2	1	49	1	0	0.046875	18874368	2.627840	2.546272	2.686496
mha4	4	0	49	0	75	0.078125	18874368	1.939744	1.845472	1.973440
mha4	4	1	49	1	0	0.03125	37748736	2.141888	2.044032	2.174656
mha4	8	0	49	0	71	0.09375	37748736	1.893984	1.832320	1.949632
mha4	8	1	49	1	0	0.046875	75497472	2.210560	2.126592	2.261632
mha4	16	0	49	0	67	0.09375	75497472	2.038464	2.014944	2.062112
mha4	16	1	49	1	0	0.03125	150994944	2.629184	2.562400	2.657088
gqa2	1	0	49	1	0	0.03125	0	0.558880	0.534720	0.576896
gqa2	1	1	49	1	0	0.03125	0	0.559360	0.534112	0.571456
gqa2	2	0	49	0	2	0.09375	4194304	1.252960	1.208544	1.271200
gqa2	2	1	49	1	0	0.03125	8388608	1.317664	1.273184	1.333472
gqa2	4	0	49	0	1	0.0625	8388608	0.974048	0.922592	0.980640
gqa2	4	1	49	1	0	0.03125	16777216	1.062816	1.013504	1.068768
gqa2	8	0	49	1	0	0.0625	16777216	0.951328	0.917408	0.964032
gqa2	8	1	49	1	0	0.03125	33554432	1.081760	1.035744	1.087136
gqa2	16	0	49	0	3	0.09375	33554432	1.016800	0.998688	1.015264
