model	config	input_equal	legacy_total	bound_cg_total
gqa2	128x128x16s5k8	1	208299.50538633383	208299.50538633383
gqa2	128x128x16s5k16	1	151814.85301212725	151814.85301212725
gqa2	128x128x32s2k1	1	981261.36438297853	981261.36438297853
gqa2	128x128x32s2k2	1	542476.73334405723	542476.73334405723
gqa2	128x128x32s2k4	1	315819.03432000463	315819.03432000463
gqa2	128x128x32s2k8	1	202562.09376070095	202562.09376070095
gqa2	128x128x32s2k16	1	146077.44138649438	146077.44138649438
gqa2	128x128x32s3k1	1	992736.18763424468	992736.18763424468
gqa2	128x128x32s3k2	1	553951.55659532303	553951.55659532303
gqa2	128x128x32s3k4	1	327293.85757127038	327293.85757127038
gqa2	128x128x32s3k8	1	214036.91701196675	214036.91701196675
gqa2	128x128x32s3k16	1	157552.26463776015	157552.26463776015
gqa2	128x256x8s2k1	1	1433486.3093469988	1433486.3093469988
gqa2	128x256x8s2k2	1	767996.0399822098	767996.0399822098
gqa2	128x256x8s2k4	1	427985.52179522329	427985.52179522329
gqa2	128x256x8s2k8	1	258052.17165445266	258052.17165445266
gqa2	128x256x8s2k16	1	173229.31448951253	173229.31448951253
gqa2	128x256x8s3k1	1	1437789.368066224	1437789.368066224
gqa2	128x256x8s3k2	1	772299.09870143456	772299.09870143456
gqa2	128x256x8s3k4	1	432288.580514448	432288.580514448
gqa2	128x256x8s3k8	1	262355.23037367727	262355.23037367727
gqa2	128x256x8s3k16	1	177532.3732087372	177532.3732087372
gqa2	128x256x8s4k1	1	1442092.4267854481	1442092.4267854481
gqa2	128x256x8s4k2	1	776602.15742065909	776602.15742065909
gqa2	128x256x8s4k4	1	436591.63923367258	436591.63923367258
gqa2	128x256x8s4k8	1	266658.28909290204	266658.28909290204
gqa2	128x256x8s4k16	1	181835.43192796191	181835.43192796191
gqa2	128x256x8s5k1	1	1446395.4855046733	1446395.4855046733
gqa2	128x256x8s5k2	1	780905.21613988373	780905.21613988373
gqa2	128x256x8s5k4	1	440894.69795289723	440894.69795289723
gqa2	128x256x8s5k8	1	270961.34781212668	270961.34781212668
gqa2	128x256x8s5k16	1	186138.49064718653	186138.49064718653
gqa2	128x256x16s2k1	1	1442092.4267854481	1442092.4267854481
gqa2	128x256x16s2k2	1	776602.15742065909	776602.15742065909
gqa2	128x256x16s2k4	1	436591.63923367258	436591.63923367258
gqa2	128x256x16s2k8	1	266658.28909290204	266658.28909290204
gqa2	128x256x16s2k16	1	181835.43192796191	181835.43192796191
gqa2	128x256x16s3k1	1	1450698.5442238979	1450698.5442238979
gqa2	128x256x16s3k2	1	785208.27485910861	785208.27485910861
gqa2	128x256x16s3k4	1	445197.75667212182	445197.75667212182
gqa2	128x256x16s3k8	1	275264.40653135127	275264.40653135127
gqa2	128x256x16s3k16	1	190441.5493664112	190441.5493664112
gqa2	128x256x16s4k1	1	1459304.6616623469	1459304.6616623469
gqa2	128x256x16s4k2	1	793814.39229755779	793814.39229755779
gqa2	128x256x16s4k4	1	453803.87411057128	453803.87411057128
gqa2	128x256x16s4k8	1	283870.52396980062	283870.52396980062
gqa2	128x256x16s4k16	1	199047.66680486049	199047.66680486049
gqa2	128x256x32s2k1	1	1459304.6616623469	1459304.6616623469
gqa2	128x256x32s2k2	1	793814.39229755779	793814.39229755779
gqa2	128x256x32s2k4	1	453803.87411057128	453803.87411057128
gqa2	128x256x32s2k8	1	283870.52396980062	283870.52396980062
gqa2	128x256x32s2k16	1	199047.66680486049	199047.66680486049
gqa2	256x16x16s2k1	1	1017359.1049141084	1017359.1049141084
gqa2	256x16x16s2k2	1	550258.14444845391	550258.14444845391
gqa2	256x16x16s2k4	1	369650.02820934309	369650.02820934309
gqa2	256x16x16s2k8	1	343960.80260780931	343960.80260780931
gqa2	256x16x16s2k16	1	359287.39416253578	359287.39416253578
gqa2	256x16x16s3k1	1	1023408.2289863436	1023408.2289863436
gqa2	256x16x16s3k2	1	556285.39315668901	556285.39315668901
gqa2	256x16x16s3k4	1	381743.2295460641	381743.2295460641
gqa2	256x16x16s3k8	1	372960.59975924104	372960.59975924104
gqa2	256x16x16s3k16	1	421679.97799438948	421679.97799438948
gqa2	256x16x16s4k1	1	1029504.2288385788	1029504.2288385788
gqa2	256x16x16s4k2	1	562381.39300892386	562381.39300892386
gqa2	256x16x16s4k4	1	389580.94364179479	389580.94364179479
gqa2	256x16x16s4k8	1	386894.31370720663	386894.31370720663
gqa2	256x16x16s4k16	1	449547.4058903206	449547.4058903206
gqa2	256x16x16s5k1	1	1035600.2286908139	1035600.2286908139
gqa2	256x16x16s5k2	1	568477.39286115859	568477.39286115859
gqa2	256x16x16s5k4	1	397418.65773752541	397418.65773752541
gqa2	256x16x16s5k8	1	400828.02765517222	400828.02765517222
gqa2	256x16x16s5k16	1	477414.83378625178	477414.83378625178
gqa2	256x16x32s2k1	1	1029504.2288385788	1029504.2288385788
gqa2	256x16x32s2k2	1	562381.39300892386	562381.39300892386
gqa2	256x16x32s2k4	1	389580.94364179479	389580.94364179479
gqa2	256x16x32s2k8	1	386894.31370720663	386894.31370720663
gqa2	256x16x32s2k16	1	449547.4058903206	449547.4058903206
gqa2	256x32x8s2k1	1	1071587.4022140342	1071587.4022140342
gqa2	256x32x8s2k2	1	576148.23695764621	576148.23695764621
gqa2	256x32x8s2k4	1	321152.33314286015	321152.33314286015
gqa2	256x32x8s2k8	1	225606.7705777649	225606.7705777649
gqa2	256x32x8s2k16	1	213483.06532335904	213483.06532335904
gqa2	256x32x8s3k1	1	1074814.6962534531	1074814.6962534531
gqa2	256x32x8s3k2	1	579375.5309970649	579375.5309970649
gqa2	256x32x8s3k4	1	324379.62718227867	324379.62718227867
gqa2	256x32x8s3k8	1	228834.06461718338	228834.06461718338
gqa2	256x32x8s3k16	1	217632.44337403998	217632.44337403998
gqa2	256x32x8s4k1	1	1078041.9902928716	1078041.9902928716
gqa2	256x32x8s4k2	1	582602.82503648312	582602.82503648312
gqa2	256x32x8s4k4	1	327606.92122169706	327606.92122169706
gqa2	256x32x8s4k8	1	232061.35865660189	232061.35865660189
gqa2	256x32x8s4k16	1	221781.82142472093	221781.82142472093
gqa2	256x32x8s5k1	1	1081269.2843322898	1081269.2843322898
gqa2	256x32x8s5k2	1	585830.11907590181	585830.11907590181
gqa2	256x32x8s5k4	1	330834.21526111552	330834.21526111552
gqa2	256x32x8s5k8	1	235288.65269602035	235288.65269602035
gqa2	256x32x8s5k16	1	225931.19947540184	225931.19947540184
gqa2	256x32x16s2k1	1	1077995.1145128715	1077995.1145128715
gqa2	256x32x16s2k2	1	582534.07389248314	582534.07389248314
gqa2	256x32x16s2k4	1	327538.17007769708	327538.17007769708
gqa2	256x32x16s2k8	1	237461.55326824819	237461.55326824819
gqa2	256x32x16s2k16	1	240854.38042548284	240854.38042548284
gqa2	256x32x16s3k1	1	1084449.7025917082	1084449.7025917082
gqa2	256x32x16s3k2	1	588988.66197132005	588988.66197132005
gqa2	256x32x16s3k4	1	333992.75815653399	333992.75815653399
gqa2	256x32x16s3k8	1	245760.30936960995	245760.30936960995
gqa2	256x32x16s3k16	1	255607.72460568164	255607.72460568164
gqa2	256x32x16s4k1	1	1090904.2906705455	1090904.2906705455
gqa2	256x32x16s4k2	1	595443.25005015742	595443.25005015742
gqa2	256x32x16s4k4	1	340447.34623537114	340447.34623537114
gqa2	256x32x16s4k8	1	254059.06547097187	254059.06547097187
gqa2	256x32x16s4k16	1	270361.06878588052	270361.06878588052
gqa2	256x32x16s5k1	1	1097358.8787493829	1097358.8787493829
gqa2	256x32x16s5k2	1	601897.83812899434	601897.83812899434
gqa2	256x32x16s5k4	1	346901.93431420816	346901.93431420816
gqa2	256x32x16s5k8	1	262357.82157233363	262357.82157233363
gqa2	256x32x16s5k16	1	285114.41296607937	285114.41296607937
gqa2	256x32x32s2k1	1	1090904.2906705455	1090904.2906705455
gqa2	256x32x32s2k2	1	595443.25005015742	595443.25005015742
gqa2	256x32x32s2k4	1	340447.34623537114	340447.34623537114
gqa2	256x32x32s2k8	1	254059.06547097187	254059.06547097187
gqa2	256x32x32s2k16	1	270361.06878588052	270361.06878588052
gqa2	256x64x8s2k1	1	1192189.1207383559	1192189.1207383559
gqa2	256x64x8s2k2	1	640051.67053650087	640051.67053650087
gqa2	256x64x8s2k4	1	356717.56193098112	356717.56193098112
gqa2	256x64x8s2k8	1	215122.41658094397	215122.41658094397
gqa2	256x64x8s2k16	1	167889.32472195409	167889.32472195409
gqa2	256x64x8s3k1	1	1195775.003004377	1195775.003004377
gqa2	256x64x8s3k2	1	643637.55280252139	643637.55280252139
gqa2	256x64x8s3k4	1	360303.44419700163	360303.44419700163
gqa2	256x64x8s3k8	1	218708.29884696455	218708.29884696455
gqa2	256x64x8s3k16	1	172499.74477826626	172499.74477826626
gqa2	256x64x8s4k1	1	1199360.8852703974	1199360.8852703974
gqa2	256x64x8s4k2	1	647223.43506854202	647223.43506854202
gqa2	256x64x8s4k4	1	363889.32646302221	363889.32646302221
gqa2	256x64x8s4k8	1	222294.1811129851	222294.1811129851
gqa2	256x64x8s4k16	1	177110.16483457838	177110.16483457838
gqa2	256x64x8s5k1	1	1202946.7675364178	1202946.7675364178
gqa2	256x64x8s5k2	1	650809.31733456242	650809.31733456242
gqa2	256x64x8s5k4	1	367475.20872904279	367475.20872904279
gqa2	256x64x8s5k8	1	225880.06337900562	225880.06337900562
gqa2	256x64x8s5k16	1	181720.58489089055	181720.58489089055
gqa2	256x64x16s2k1	1	1199360.8852703974	1199360.8852703974
gqa2	256x64x16s2k2	1	647223.43506854202	647223.43506854202
gqa2	256x64x16s2k4	1	363889.32646302221	363889.32646302221
gqa2	256x64x16s2k8	1	222294.1811129851	222294.1811129851
gqa2	256x64x16s2k16	1	177110.16483457838	177110.16483457838
gqa2	256x64x16s3k1	1	1206532.6498024382	1206532.6498024382
gqa2	256x64x16s3k2	1	654395.19960058283	654395.19960058283
gqa2	256x64x16s3k4	1	371061.09099506336	371061.09099506336
gqa2	256x64x16s3k8	1	229465.94564502616	229465.94564502616
gqa2	256x64x16s3k16	1	186331.00494720263	186331.00494720263
gqa2	256x64x16s4k1	1	1213704.4143344795	1213704.4143344795
gqa2	256x64x16s4k2	1	661566.96413262433	661566.96413262433
gqa2	256x64x16s4k4	1	378232.85552710452	378232.85552710452
gqa2	256x64x16s4k8	1	236637.71017706732	236637.71017706732
gqa2	256x64x16s4k16	1	195551.84505982691	195551.84505982691
gqa2	256x64x32s2k1	1	1213704.4143344795	1213704.4143344795
gqa2	256x64x32s2k2	1	661566.96413262433	661566.96413262433
gqa2	256x64x32s2k4	1	378232.85552710452	378232.85552710452
gqa2	256x64x32s2k8	1	236637.71017706732	236637.71017706732
gqa2	256x64x32s2k16	1	195551.84505982691	195551.84505982691
gqa2	256x128x8s2k1	1	1433486.3093469988	1433486.3093469988
gqa2	256x128x8s2k2	1	767996.0399822098	767996.0399822098
gqa2	256x128x8s2k4	1	427985.52179522329	427985.52179522329
gqa2	256x128x8s2k8	1	258052.17165445266	258052.17165445266
gqa2	256x128x8s2k16	1	173229.31448951253	173229.31448951253
gqa2	256x128x8s3k1	1	1437789.368066224	1437789.368066224
gqa2	256x128x8s3k2	1	772299.09870143456	772299.09870143456
gqa2	256x128x8s3k4	1	432288.580514448	432288.580514448
gqa2	256x128x8s3k8	1	262355.23037367727	262355.23037367727
gqa2	256x128x8s3k16	1	177532.3732087372	177532.3732087372
gqa2	256x128x8s4k1	1	1442092.4267854481	1442092.4267854481
gqa2	256x128x8s4k2	1	776602.15742065909	776602.15742065909
gqa2	256x128x8s4k4	1	436591.63923367258	436591.63923367258
gqa2	256x128x8s4k8	1	266658.28909290204	266658.28909290204
gqa2	256x128x8s4k16	1	181835.43192796191	181835.43192796191
gqa2	256x128x8s5k1	1	1446395.4855046733	1446395.4855046733
gqa2	256x128x8s5k2	1	780905.21613988373	780905.21613988373
gqa2	256x128x8s5k4	1	440894.69795289723	440894.69795289723
gqa2	256x128x8s5k8	1	270961.34781212668	270961.34781212668
gqa2	256x128x8s5k16	1	186138.49064718653	186138.49064718653
gqa2	256x128x16s2k1	1	1442092.4267854481	1442092.4267854481
gqa2	256x128x16s2k2	1	776602.15742065909	776602.15742065909
gqa2	256x128x16s2k4	1	436591.63923367258	436591.63923367258
gqa2	256x128x16s2k8	1	266658.28909290204	266658.28909290204
gqa2	256x128x16s2k16	1	181835.43192796191	181835.43192796191
gqa2	256x128x16s3k1	1	1450698.5442238979	1450698.5442238979
gqa2	256x128x16s3k2	1	785208.27485910861	785208.27485910861
gqa2	256x128x16s3k4	1	445197.75667212182	445197.75667212182
gqa2	256x128x16s3k8	1	275264.40653135127	275264.40653135127
gqa2	256x128x16s3k16	1	190441.5493664112	190441.5493664112
gqa2	256x128x16s4k1	1	1459304.6616623469	1459304.6616623469
gqa2	256x128x16s4k2	1	793814.39229755779	793814.39229755779
gqa2	256x128x16s4k4	1	453803.87411057128	453803.87411057128
gqa2	256x128x16s4k8	1	283870.52396980062	283870.52396980062
gqa2	256x128x16s4k16	1	199047.66680486049	199047.66680486049
gqa2	256x128x32s2k1	1	1459304.6616623469	1459304.6616623469
gqa2	256x128x32s2k2	1	793814.39229755779	793814.39229755779
gqa2	256x128x32s2k4	1	453803.87411057128	453803.87411057128
gqa2	256x128x32s2k8	1	283870.52396980062	283870.52396980062
gqa2	256x128x32s2k16	1	199047.66680486049	199047.66680486049
gqa2	256x256x8s2k1	1	2013902.1784545244	2013902.1784545244
gqa2	256x256x8s2k2	1	1072795.5248187475	1072795.5248187475
gqa2	256x256x8s2k4	1	594976.81449626724	594976.81449626724
gqa2	256x256x8s2k8	1	356139.36828774965	356139.36828774965
gqa2	256x256x8s2k16	1	236864.46308893623	236864.46308893623
gqa2	256x256x8s3k1	1	2019639.5900801565	2019639.5900801565
gqa2	256x256x8s3k2	1	1078532.9364443803	1078532.9364443803
gqa2	256x256x8s3k4	1	600714.22612190025	600714.22612190025
gqa2	256x256x8s3k8	1	361876.77991338255	361876.77991338255
gqa2	256x256x8s3k16	1	242601.87471456913	242601.87471456913
gqa2	256x256x8s4k1	1	2025377.0017057902	2025377.0017057902
gqa2	256x256x8s4k2	1	1084270.3480700136	1084270.3480700136
gqa2	256x256x8s4k4	1	606451.63774753304	606451.63774753304
gqa2	256x256x8s4k8	1	367614.19153901539	367614.19153901539
gqa2	256x256x8s4k16	1	248339.28634020206	248339.28634020206
gqa2	256x256x8s5k1	1	2031114.413331423	2031114.413331423
gqa2	256x256x8s5k2	1	1090007.7596956459	1090007.7596956459
gqa2	256x256x8s5k4	1	612189.04937316605	612189.04937316605
gqa2	256x256x8s5k8	1	373351.6031646484	373351.6031646484
gqa2	256x256x8s5k16	1	254076.6979658349	254076.6979658349
gqa2	256x256x16s2k1	1	2025377.0017057902	2025377.0017057902
gqa2	256x256x16s2k2	1	1084270.3480700136	1084270.3480700136
gqa2	256x256x16s2k4	1	606451.63774753304	606451.63774753304
gqa2	256x256x16s2k8	1	367614.19153901539	367614.19153901539
gqa2	256x256x16s2k16	1	248339.28634020206	248339.28634020206
gqa2	256x256x16s3k1	1	2036851.824957055	2036851.824957055
gqa2	256x256x16s3k2	1	1095745.1713212789	1095745.1713212789
gqa2	256x256x16s3k4	1	617926.4609987986	617926.4609987986
gqa2	256x256x16s3k8	1	379089.01479028125	379089.01479028125
gqa2	256x256x16s3k16	1	259814.10959146783	259814.10959146783
mha4	16x32x16s2k1	1	450767.7791052676	450767.7791052676
mha4	16x32x16s2k2	1	323511.5047396986	323511.5047396986
mha4	16x32x16s2k4	1	238604.75379658217	238604.75379658217
mha4	16x32x16s2k8	1	206940.00026517495	206940.00026517495
mha4	16x32x16s2k16	1	208637.86945381266	208637.86945381266
mha4	16x32x16s3k1	1	452919.30846487975	452919.30846487975
mha4	16x32x16s3k2	1	325663.03409931099	325663.03409931099
mha4	16x32x16s3k4	1	240756.28315619455	240756.28315619455
mha4	16x32x16s3k8	1	209091.52962478733	209091.52962478733
mha4	16x32x16s3k16	1	211404.12148759997	211404.12148759997
mha4	16x32x16s4k1	1	455070.83782449237	455070.83782449237
mha4	16x32x16s4k2	1	327814.56345892337	327814.56345892337
mha4	16x32x16s4k4	1	242907.81251580693	242907.81251580693
mha4	16x32x16s4k8	1	211243.05898439966	211243.05898439966
mha4	16x32x16s4k16	1	214170.37352138729	214170.37352138729
mha4	16x32x16s5k1	1	457222.36718410451	457222.36718410451
mha4	16x32x16s5k2	1	329966.09281853563	329966.09281853563
mha4	16x32x16s5k4	1	245059.34187541922	245059.34187541922
mha4	16x32x16s5k8	1	213394.58834401195	213394.58834401195
mha4	16x32x16s5k16	1	216936.62555517448	216936.62555517448
mha4	16x32x32s2k1	1	455070.83782449237	455070.83782449237
mha4	16x32x32s2k2	1	327814.56345892337	327814.56345892337
mha4	16x32x32s2k4	1	242907.81251580693	242907.81251580693
mha4	16x32x32s2k8	1	211243.05898439966	211243.05898439966
mha4	16x32x32s2k16	1	214170.37352138729	214170.37352138729
mha4	16x32x32s3k1	1	459373.8965437169	459373.8965437169
mha4	16x32x32s3k2	1	332117.62217814807	332117.62217814807
mha4	16x32x32s3k4	1	247210.87123503158	247210.87123503158
mha4	16x32x32s3k8	1	215546.11770362433	215546.11770362433
mha4	16x32x32s3k16	1	219702.87758896186	219702.87758896186
mha4	16x32x32s4k1	1	463676.95526294154	463676.95526294154
mha4	16x32x32s4k2	1	336420.68089737266	336420.68089737266
mha4	16x32x32s4k4	1	251513.92995425616	251513.92995425616
mha4	16x32x32s4k8	1	219849.17642284895	219849.17642284895
mha4	16x32x32s4k16	1	225235.38165653637	225235.38165653637
mha4	16x32x32s5k1	1	467980.01398216619	467980.01398216619
mha4	16x32x32s5k2	1	340723.73961659736	340723.73961659736
mha4	16x32x32s5k4	1	255816.98867348093	255816.98867348093
mha4	16x32x32s5k8	1	224152.23514207365	224152.23514207365
mha4	16x32x32s5k16	1	230767.88572411097	230767.88572411097
mha4	16x64x16s2k1	1	652338.19597997481	652338.19597997481
mha4	16x64x16s2k2	1	398276.85147147195	398276.85147147195
mha4	16x64x16s2k4	1	256693.69094688847	256693.69094688847
mha4	16x64x16s2k8	1	186063.90582822275	186063.90582822275
mha4	16x64x16s2k16	1	159928.29255324596	159928.29255324596
mha4	16x64x16s3k1	1	655924.07824599522	655924.07824599522
mha4	16x64x16s3k2	1	401862.73373749258	401862.73373749258
mha4	16x64x16s3k4	1	260279.57321290905	260279.57321290905
mha4	16x64x16s3k8	1	189649.78809424333	189649.78809424333
mha4	16x64x16s3k16	1	163514.17481926651	163514.17481926651
mha4	16x64x16s4k1	1	659509.96051201562	659509.96051201562
mha4	16x64x16s4k2	1	405448.61600351305	405448.61600351305
mha4	16x64x16s4k4	1	263865.45547892957	263865.45547892957
mha4	16x64x16s4k8	1	193235.67036026387	193235.67036026387
mha4	16x64x16s4k16	1	167100.05708528706	167100.05708528706
mha4	16x64x16s5k1	1	663095.84277803602	663095.84277803602
mha4	16x64x16s5k2	1	409034.49826953374	409034.49826953374
mha4	16x64x16s5k4	1	267451.33774495014	267451.33774495014
mha4	16x64x16s5k8	1	196821.55262628445	196821.55262628445
mha4	16x64x16s5k16	1	170685.93935130761	170685.93935130761
mha4	16x64x32s2k1	1	659509.96051201562	659509.96051201562
mha4	16x64x32s2k2	1	405448.61600351305	405448.61600351305
mha4	16x64x32s2k4	1	263865.45547892957	263865.45547892957
mha4	16x64x32s2k8	1	193235.67036026387	193235.67036026387
mha4	16x64x32s2k16	1	167100.05708528706	167100.05708528706
mha4	16x64x32s3k1	1	666681.72504405654	666681.72504405654
mha4	16x64x32s3k2	1	412620.38053555414	412620.38053555414
mha4	16x64x32s3k4	1	271037.22001097072	271037.22001097072
mha4	16x64x32s3k8	1	200407.43489230497	200407.43489230497
mha4	16x64x32s3k16	1	174271.82161732815	174271.82161732815
mha4	16x64x32s4k1	1	673853.48957609781	673853.48957609781
mha4	16x64x32s4k2	1	419792.14506759524	419792.14506759524
mha4	16x64x32s4k4	1	278208.9845430117	278208.9845430117
mha4	16x64x32s4k8	1	207579.19942434609	207579.19942434609
mha4	16x64x32s4k16	1	181443.58614936928	181443.58614936928
mha4	16x64x32s5k1	1	680931.50254813873	680931.50254813873
mha4	16x64x32s5k2	1	426826.40731163637	426826.40731163637
mha4	16x64x32s5k4	1	285243.24678705283	285243.24678705283
mha4	16x64x32s5k8	1	214613.46166838711	214613.46166838711
mha4	16x64x32s5k16	1	198995.14637342759	198995.14637342759
mha4	16x128x16s2k1	1	1113131.5339293894	1113131.5339293894
mha4	16x128x16s2k2	1	632364.55109501828	632364.55109501828
mha4	16x128x16s2k4	1	377428.57140750124	377428.57140750124
mha4	16x128x16s2k8	1	250122.37670736847	250122.37670736847
mha4	16x128x16s2k16	1	186792.86964455395	186792.86964455395
mha4	16x128x16s3k1	1	1119586.1220082259	1119586.1220082259
mha4	16x128x16s3k2	1	638819.13917385542	638819.13917385542
mha4	16x128x16s3k4	1	383883.15948633809	383883.15948633809
mha4	16x128x16s3k8	1	256576.96478620544	256576.96478620544
mha4	16x128x16s3k16	1	193247.45772339089	193247.45772339089
mha4	16x128x16s4k1	1	1126040.7100870628	1126040.7100870628
mha4	16x128x16s4k2	1	645273.72725269222	645273.72725269222
mha4	16x128x16s4k4	1	390337.74756517506	390337.74756517506
mha4	16x128x16s4k8	1	263031.55286504247	263031.55286504247
mha4	16x128x16s4k16	1	199702.04580222795	199702.04580222795
mha4	16x128x16s5k1	1	1132495.2981659004	1132495.2981659004
mha4	16x128x16s5k2	1	651728.31533152936	651728.31533152936
mha4	16x128x16s5k4	1	396792.3356440122	396792.3356440122
mha4	16x128x16s5k8	1	269486.14094387938	269486.14094387938
mha4	16x128x16s5k16	1	206156.63388106489	206156.63388106489
mha4	16x128x32s2k1	1	1126040.7100870628	1126040.7100870628
mha4	16x128x32s2k2	1	645273.72725269222	645273.72725269222
mha4	16x128x32s2k4	1	390337.74756517506	390337.74756517506
mha4	16x128x32s2k8	1	263031.55286504247	263031.55286504247
mha4	16x128x32s2k16	1	199702.04580222795	199702.04580222795
mha4	16x128x32s3k1	1	1138856.1346847371	1138856.1346847371
mha4	16x128x32s3k2	1	658045.40112236666	658045.40112236666
mha4	16x128x32s3k4	1	403109.42143484921	403109.42143484921
mha4	16x128x32s3k8	1	275803.22673471633	275803.22673471633
mha4	16x128x32s3k16	1	212473.71967190193	212473.71967190193
mha4	16x128x32s4k1	1	1151765.3108424114	1151765.3108424114
mha4	16x128x32s4k2	1	670954.5772800406	670954.5772800406
mha4	16x128x32s4k4	1	416018.59759252309	416018.59759252309
mha4	16x128x32s4k8	1	288712.40289239044	288712.40289239044
mha4	16x128x32s4k16	1	225382.89582957595	225382.89582957595
mha4	16x128x32s5k1	1	1164674.4870000845	1164674.4870000845
mha4	16x128x32s5k2	1	683863.7534377143	683863.7534377143
mha4	16x128x32s5k4	1	428927.77375019703	428927.77375019703
mha4	16x128x32s5k8	1	301621.57905006426	301621.57905006426
mha4	16x128x32s5k16	1	238292.07198724989	238292.07198724989
mha4	16x256x16s2k1	1	2034718.2098282177	2034718.2098282177
mha4	16x256x16s2k2	1	1100539.9503421113	1100539.9503421113
mha4	16x256x16s2k4	1	618898.33232872654	618898.33232872654
mha4	16x256x16s2k8	1	378239.31846565986	378239.31846565986
mha4	16x256x16s2k16	1	258233.40182137827	258233.40182137827
mha4	16x256x16s3k1	1	2046816.4579726884	2046816.4579726884
mha4	16x256x16s3k2	1	1112594.4477585817	1112594.4477585817
mha4	16x256x16s3k4	1	630952.82974519627	630952.82974519627
mha4	16x256x16s3k8	1	390293.81588212983	390293.81588212983
mha4	16x256x16s3k16	1	270287.89923784824	270287.89923784824
mha4	16x256x16s4k1	1	2059008.4576771564	2059008.4576771564
mha4	16x256x16s4k2	1	1124786.4474630507	1124786.4474630507
mha4	16x256x16s4k4	1	643144.82944966643	643144.82944966643
mha4	16x256x16s4k8	1	402485.8155865997	402485.8155865997
mha4	16x256x16s4k16	1	282479.89894231822	282479.89894231822
mha4	16x256x16s5k1	1	2071200.4573816268	2071200.4573816268
mha4	16x256x16s5k2	1	1136978.4471675209	1136978.4471675209
mha4	16x256x16s5k4	1	655336.82915413612	655336.82915413612
mha4	16x256x16s5k8	1	414677.81529106939	414677.81529106939
mha4	16x256x16s5k16	1	294671.89864678803	294671.89864678803
mha4	16x256x32s2k1	1	2059008.4576771564	2059008.4576771564
mha4	16x256x32s2k2	1	1124786.4474630507	1124786.4474630507
mha4	16x256x32s2k4	1	643144.82944966643	643144.82944966643
mha4	16x256x32s2k8	1	402485.8155865997	402485.8155865997
mha4	16x256x32s2k16	1	282479.89894231822	282479.89894231822
mha4	32x16x16s2k1	1	450767.7791052676	450767.7791052676
mha4	32x16x16s2k2	1	323511.5047396986	323511.5047396986
mha4	32x16x16s2k4	1	259858.40738963225	259858.40738963225
mha4	32x16x16s2k8	1	261340.54972010205	261340.54972010205
mha4	32x16x16s2k16	1	266204.45758949453	266204.45758949453
mha4	32x16x16s3k1	1	452919.30846487975	452919.30846487975
mha4	32x16x16s3k2	1	325663.03409931099	325663.03409931099
mha4	32x16x16s3k4	1	262009.93674924469	262009.93674924469
mha4	32x16x16s3k8	1	264106.80175388942	264106.80175388942
mha4	32x16x16s3k16	1	271122.23898289423	271122.23898289423
mha4	32x16x16s4k1	1	455070.83782449237	455070.83782449237
mha4	32x16x16s4k2	1	327814.56345892337	327814.56345892337
mha4	32x16x16s4k4	1	264161.46610885707	264161.46610885707
mha4	32x16x16s4k8	1	266873.05378767673	266873.05378767673
mha4	32x16x16s4k16	1	276040.0203762938	276040.0203762938
mha4	32x16x16s5k1	1	457222.36718410451	457222.36718410451
mha4	32x16x16s5k2	1	329966.09281853563	329966.09281853563
mha4	32x16x16s5k4	1	266312.99546846934	266312.99546846934
mha4	32x16x16s5k8	1	269639.30582146399	269639.30582146399
mha4	32x16x16s5k16	1	280957.80176969338	280957.80176969338
mha4	32x16x32s2k1	1	455070.83782449237	455070.83782449237
mha4	32x16x32s2k2	1	327814.56345892337	327814.56345892337
mha4	32x16x32s2k4	1	264161.46610885707	264161.46610885707
mha4	32x16x32s2k8	1	266873.05378767673	266873.05378767673
mha4	32x16x32s2k16	1	276040.0203762938	276040.0203762938
mha4	32x16x32s3k1	1	459373.8965437169	459373.8965437169
mha4	32x16x32s3k2	1	332117.62217814807	332117.62217814807
mha4	32x16x32s3k4	1	268464.52482808166	268464.52482808166
mha4	32x16x32s3k8	1	272405.5578552513	272405.5578552513
mha4	32x16x32s3k16	1	285875.58316309308	285875.58316309308
mha4	32x16x32s4k1	1	463676.95526294154	463676.95526294154
mha4	32x16x32s4k2	1	336420.68089737266	336420.68089737266
mha4	32x16x32s4k4	1	272767.58354730625	272767.58354730625
mha4	32x16x32s4k8	1	277938.06192282576	277938.06192282576
mha4	32x16x32s4k16	1	295711.14594989218	295711.14594989218
mha4	32x16x32s5k1	1	467980.01398216619	467980.01398216619
mha4	32x16x32s5k2	1	340723.73961659736	340723.73961659736
mha4	32x16x32s5k4	1	277070.64226653107	277070.64226653107
mha4	32x16x32s5k8	1	283470.56599040038	283470.56599040038
mha4	32x16x32s5k16	1	305546.70873669145	305546.70873669145
mha4	32x32x8s2k1	1	563508.57019781601	563508.57019781601
mha4	32x32x8s2k2	1	379575.88625078037	379575.88625078037
mha4	32x32x8s2k4	1	266330.93051693041	266330.93051693041
mha4	32x32x8s2k8	1	224039.3501889981	224039.3501889981
mha4	32x32x8s2k16	1	225562.35421466862	225562.35421466862
mha4	32x32x8s3k1	1	564942.92310422449	564942.92310422449
mha4	32x32x8s3k2	1	381010.23915718857	381010.23915718857
mha4	32x32x8s3k4	1	267765.28342333855	267765.28342333855
