model	config	input_equal	legacy_total	bound_cg_total
mha4	128x128x16s2k2	1	493366.35611297202	493366.35611297202
mha4	128x128x16s2k4	1	398015.76060647651	398015.76060647651
mha4	128x128x16s2k8	1	350490.57387383742	350490.57387383742
mha4	128x128x16s2k16	1	327028.20254873543	327028.20254873543
mha4	128x128x16s3k1	1	637705.37046262587	637705.37046262587
mha4	128x128x16s3k2	1	499109.94590599963	499109.94590599963
mha4	128x128x16s3k4	1	403759.35039950442	403759.35039950442
mha4	128x128x16s3k8	1	356234.16366686532	356234.16366686532
mha4	128x128x16s3k16	1	332771.79234176339	332771.79234176339
mha4	128x128x16s4k1	1	643448.96025565395	643448.96025565395
mha4	128x128x16s4k2	1	504853.53569902759	504853.53569902759
mha4	128x128x16s4k4	1	409502.94019253226	409502.94019253226
mha4	128x128x16s4k8	1	361977.75345989328	361977.75345989328
mha4	128x128x16s4k16	1	338515.382134791	338515.382134791
mha4	128x128x16s5k1	1	649192.55004868167	649192.55004868167
mha4	128x128x16s5k2	1	510597.12549205532	510597.12549205532
mha4	128x128x16s5k4	1	415246.52998555987	415246.52998555987
mha4	128x128x16s5k8	1	367721.34325292119	367721.34325292119
mha4	128x128x16s5k16	1	344258.9719278189	344258.9719278189
mha4	128x128x32s2k1	1	643448.96025565395	643448.96025565395
mha4	128x128x32s2k2	1	504853.53569902759	504853.53569902759
mha4	128x128x32s2k4	1	409502.94019253226	409502.94019253226
mha4	128x128x32s2k8	1	361977.75345989328	361977.75345989328
mha4	128x128x32s2k16	1	338515.382134791	338515.382134791
mha4	128x128x32s3k1	1	654936.13984170917	654936.13984170917
mha4	128x128x32s3k2	1	516340.71528508334	516340.71528508334
mha4	128x128x32s3k4	1	420990.11977858783	420990.11977858783
mha4	128x128x32s3k8	1	373464.93304594874	373464.93304594874
mha4	128x128x32s3k16	1	350002.56172084686	350002.56172084686
mha4	128x128x32s4k1	1	666322.06606776488	666322.06606776488
mha4	128x128x32s4k2	1	527679.38994313905	527679.38994313905
mha4	128x128x32s4k4	1	432328.79443664372	432328.79443664372
mha4	128x128x32s4k8	1	384803.60770400468	384803.60770400468
mha4	128x128x32s4k16	1	361341.23637890239	361341.23637890239
mha4	128x128x32s5k1	1	677809.24565382057	677809.24565382057
mha4	128x128x32s5k2	1	539166.5695291945	539166.5695291945
mha4	128x128x32s5k4	1	443815.97402269905	443815.97402269905
mha4	128x128x32s5k8	1	396290.78729006014	396290.78729006014
mha4	128x128x32s5k16	1	372828.4159649582	372828.4159649582
mha4	128x256x16s2k1	1	1187357.9823948967	1187357.9823948967
mha4	128x256x16s2k2	1	880835.57796991197	880835.57796991197
mha4	128x256x16s2k4	1	690034.31294318254	690034.31294318254
mha4	128x256x16s2k8	1	594783.79145042633	594783.79145042633
mha4	128x256x16s2k16	1	547458.75274526526	547458.75274526526
mha4	128x256x16s3k1	1	1195973.3670844375	1195973.3670844375
mha4	128x256x16s3k2	1	889450.96265945432	889450.96265945432
mha4	128x256x16s3k4	1	698649.6976327243	698649.6976327243
mha4	128x256x16s3k8	1	603399.17613996798	603399.17613996798
mha4	128x256x16s3k16	1	556074.13743480691	556074.13743480691
mha4	128x256x16s4k1	1	1204588.7517739797	1204588.7517739797
mha4	128x256x16s4k2	1	898066.34734899527	898066.34734899527
mha4	128x256x16s4k4	1	707265.08232226584	707265.08232226584
mha4	128x256x16s4k8	1	612014.56082950952	612014.56082950952
mha4	128x256x16s4k16	1	564689.52212434891	564689.52212434891
mha4	128x256x16s5k1	1	1213102.883103522	1213102.883103522
mha4	128x256x16s5k2	1	906533.22711053723	906533.22711053723
mha4	128x256x16s5k4	1	715731.96208380733	715731.96208380733
mha4	128x256x16s5k8	1	620481.44059105101	620481.44059105101
mha4	128x256x16s5k16	1	573156.40188589063	573156.40188589063
mha4	128x256x32s2k1	1	1204588.7517739797	1204588.7517739797
mha4	128x256x32s2k2	1	898066.34734899527	898066.34734899527
mha4	128x256x32s2k4	1	707265.08232226584	707265.08232226584
mha4	128x256x32s2k8	1	612014.56082950952	612014.56082950952
mha4	128x256x32s2k16	1	564689.52212434891	564689.52212434891
mha4	128x256x32s3k1	1	1221718.2677930628	1221718.2677930628
mha4	128x256x32s3k2	1	915148.61180007923	915148.61180007923
mha4	128x256x32s3k4	1	724347.34677334945	724347.34677334945
mha4	128x256x32s3k8	1	629096.82528059324	629096.82528059324
mha4	128x256x32s3k16	1	581771.78657543217	581771.78657543217
mha4	128x256x32s4k1	1	1238949.0371721464	1238949.0371721464
mha4	128x256x32s4k2	1	932379.38117916265	932379.38117916265
mha4	128x256x32s4k4	1	741578.11615243263	741578.11615243263
mha4	128x256x32s4k8	1	646327.59465967631	646327.59465967631
mha4	128x256x32s4k16	1	599002.55595451593	599002.55595451593
mha4	256x16x16s2k1	1	409485.33804479899	409485.33804479899
mha4	256x16x16s2k2	1	361584.98767530365	361584.98767530365
mha4	256x16x16s2k4	1	319838.90748269728	319838.90748269728
mha4	256x16x16s2k8	1	320039.05551017553	320039.05551017553
mha4	256x16x16s2k16	1	335656.12465315661	335656.12465315661
mha4	256x16x16s3k1	1	386210.40027989104	386210.40027989104
mha4	256x16x16s3k2	1	324600.54901439563	324600.54901439563
mha4	256x16x16s3k4	1	282854.46882178925	282854.46882178925
mha4	256x16x16s3k8	1	300014.97969588992	300014.97969588992
mha4	256x16x16s3k16	1	359776.54571402469	359776.54571402469
mha4	256x16x16s4k1	1	360374.21833498322	360374.21833498322
mha4	256x16x16s4k2	1	283859.61888948781	283859.61888948781
mha4	256x16x16s4k4	1	242113.53869688133	242113.53869688133
mha4	256x16x16s4k8	1	261017.6393295796	261017.6393295796
mha4	256x16x16s4k16	1	345585.72210802668	345585.72210802668
mha4	256x16x16s5k1	1	366476.78249007522	366476.78249007522
mha4	256x16x16s5k2	1	289962.18304457981	289962.18304457981
mha4	256x16x16s5k4	1	248216.10285197344	248216.10285197344
mha4	256x16x16s5k8	1	268863.79324326949	268863.79324326949
mha4	256x16x16s5k16	1	361278.02993540617	361278.02993540617
mha4	256x16x32s2k1	1	360374.21833498322	360374.21833498322
mha4	256x16x32s2k2	1	283859.61888948781	283859.61888948781
mha4	256x16x32s2k4	1	242113.53869688133	242113.53869688133
mha4	256x16x32s2k8	1	261017.6393295796	261017.6393295796
mha4	256x16x32s2k16	1	345585.72210802668	345585.72210802668
mha4	256x16x32s3k1	1	372478.09328516712	372478.09328516712
mha4	256x16x32s3k2	1	295916.24227167177	295916.24227167177
mha4	256x16x32s3k4	1	276361.29420148098	276361.29420148098
mha4	256x16x32s3k8	1	376421.53677982924	376421.53677982924
mha4	256x16x32s3k16	1	576542.02193652594	576542.02193652594
mha4	256x16x32s4k1	1	384683.22159535124	384683.22159535124
mha4	256x16x32s4k2	1	308121.370581856	308121.370581856
mha4	256x16x32s4k4	1	292053.60202886071	292053.60202886071
mha4	256x16x32s4k8	1	407806.15243458841	407806.15243458841
mha4	256x16x32s4k16	1	639311.25324604404	639311.25324604404
mha4	256x16x32s5k1	1	396888.34990553552	396888.34990553552
mha4	256x16x32s5k2	1	320326.49889204017	320326.49889204017
mha4	256x16x32s5k4	1	307745.90985624021	307745.90985624021
mha4	256x16x32s5k8	1	439190.76808934752	439190.76808934752
mha4	256x16x32s5k16	1	702080.48455556214	702080.48455556214
mha4	256x32x16s2k1	1	435916.47355296701	435916.47355296701
mha4	256x32x16s2k2	1	373486.10945989622	373486.10945989622
mha4	256x32x16s2k4	1	314509.25988820626	314509.25988820626
mha4	256x32x16s2k8	1	292555.56157114869	292555.56157114869
mha4	256x32x16s2k16	1	322008.06556555536	322008.06556555536
mha4	256x32x16s3k1	1	442378.01207012334	442378.01207012334
mha4	256x32x16s3k2	1	379947.64797705243	379947.64797705243
mha4	256x32x16s3k4	1	320970.79840536264	320970.79840536264
mha4	256x32x16s3k8	1	299017.10008830501	299017.10008830501
mha4	256x32x16s3k16	1	330315.7579447563	330315.7579447563
mha4	256x32x16s4k1	1	416900.80448727973	416900.80448727973
mha4	256x32x16s4k2	1	339565.69221420871	339565.69221420871
mha4	256x32x16s4k4	1	280588.84264251892	280588.84264251892
mha4	256x32x16s4k8	1	258635.14432546136	258635.14432546136
mha4	256x32x16s4k16	1	291779.95604395727	291779.95604395727
mha4	256x32x16s5k1	1	423362.34300443577	423362.34300443577
mha4	256x32x16s5k2	1	346027.2307313651	346027.2307313651
mha4	256x32x16s5k4	1	287050.38115967531	287050.38115967531
mha4	256x32x16s5k8	1	265096.68284261756	265096.68284261756
mha4	256x32x16s5k16	1	300087.64842315821	300087.64842315821
mha4	256x32x32s2k1	1	416900.80448727973	416900.80448727973
mha4	256x32x32s2k2	1	339565.69221420871	339565.69221420871
mha4	256x32x32s2k4	1	280588.84264251892	280588.84264251892
mha4	256x32x32s2k8	1	258635.14432546136	258635.14432546136
mha4	256x32x32s2k16	1	291779.95604395727	291779.95604395727
mha4	256x32x32s3k1	1	429722.62816159212	429722.62816159212
mha4	256x32x32s3k2	1	352340.26432052144	352340.26432052144
mha4	256x32x32s3k4	1	293363.41474883154	293363.41474883154
mha4	256x32x32s3k8	1	307846.53981940262	307846.53981940262
mha4	256x32x32s3k16	1	472212.54111868865	472212.54111868865
mha4	256x32x32s4k1	1	442645.70519590477	442645.70519590477
mha4	256x32x32s4k2	1	365263.34135483409	365263.34135483409
mha4	256x32x32s4k4	1	306286.49178314407	306286.49178314407
mha4	256x32x32s4k8	1	324461.92457780463	324461.92457780463
mha4	256x32x32s4k16	1	505443.31063549238	505443.31063549238
mha4	256x32x32s5k1	1	455568.78223021718	455568.78223021718
mha4	256x32x32s5k2	1	378186.41838914645	378186.41838914645
mha4	256x32x32s5k4	1	319209.56881745666	319209.56881745666
mha4	256x32x32s5k8	1	341077.30933620647	341077.30933620647
mha4	256x32x32s5k16	1	538674.08015229646	538674.08015229646
mha4	256x64x16s2k1	1	634833.5755661116	634833.5755661116
mha4	256x64x16s2k2	1	496238.15100948588	496238.15100948588
mha4	256x64x16s2k4	1	400887.55550299038	400887.55550299038
mha4	256x64x16s2k8	1	353362.3687703514	353362.3687703514
mha4	256x64x16s2k16	1	335865.66429026402	335865.66429026402
mha4	256x64x16s3k1	1	642013.06280739699	642013.06280739699
mha4	256x64x16s3k2	1	503417.63825077057	503417.63825077057
mha4	256x64x16s3k4	1	408067.04274427518	408067.04274427518
mha4	256x64x16s3k8	1	360541.85601163609	360541.85601163609
mha4	256x64x16s3k16	1	343045.15153154876	343045.15153154876
mha4	256x64x16s4k1	1	649192.55004868167	649192.55004868167
mha4	256x64x16s4k2	1	510597.12549205532	510597.12549205532
mha4	256x64x16s4k4	1	415246.52998555987	415246.52998555987
mha4	256x64x16s4k8	1	367721.34325292119	367721.34325292119
mha4	256x64x16s4k16	1	350224.63877283363	350224.63877283363
mha4	256x64x16s5k1	1	656270.78392996651	656270.78392996651
mha4	256x64x16s5k2	1	517628.10780534009	517628.10780534009
mha4	256x64x16s5k4	1	422277.51229884487	422277.51229884487
mha4	256x64x16s5k8	1	374752.32556620595	374752.32556620595
mha4	256x64x16s5k16	1	420132.54493523506	420132.54493523506
mha4	256x64x32s2k1	1	649192.55004868167	649192.55004868167
mha4	256x64x32s2k2	1	510597.12549205532	510597.12549205532
mha4	256x64x32s2k4	1	415246.52998555987	415246.52998555987
mha4	256x64x32s2k8	1	367721.34325292119	367721.34325292119
mha4	256x64x32s2k16	1	350224.63877283363	350224.63877283363
mha4	256x64x32s3k1	1	663450.27117125108	663450.27117125108
mha4	256x64x32s3k2	1	524807.59504662477	524807.59504662477
mha4	256x64x32s3k4	1	429456.99954012956	429456.99954012956
mha4	256x64x32s3k8	1	381931.8128074907	381931.8128074907
mha4	256x64x32s3k16	1	429363.31424545834	429363.31424545834
mha4	256x64x32s4k1	1	677809.24565382057	677809.24565382057
mha4	256x64x32s4k2	1	539166.5695291945	539166.5695291945
mha4	256x64x32s4k4	1	443815.97402269905	443815.97402269905
mha4	256x64x32s4k8	1	396290.78729006014	396290.78729006014
mha4	256x64x32s4k16	1	447824.85286590504	447824.85286590504
mha4	256x128x16s2k1	1	1187357.9823948967	1187357.9823948967
mha4	256x128x16s2k2	1	880835.57796991197	880835.57796991197
mha4	256x128x16s2k4	1	690034.31294318254	690034.31294318254
mha4	256x128x16s2k8	1	594783.79145042633	594783.79145042633
mha4	256x128x16s2k16	1	547458.75274526526	547458.75274526526
mha4	256x128x16s3k1	1	1195973.3670844375	1195973.3670844375
mha4	256x128x16s3k2	1	889450.96265945432	889450.96265945432
mha4	256x128x16s3k4	1	698649.6976327243	698649.6976327243
mha4	256x128x16s3k8	1	603399.17613996798	603399.17613996798
mha4	256x128x16s3k16	1	556074.13743480691	556074.13743480691
mha4	256x128x16s4k1	1	1204588.7517739797	1204588.7517739797
mha4	256x128x16s4k2	1	898066.34734899527	898066.34734899527
mha4	256x128x16s4k4	1	707265.08232226584	707265.08232226584
mha4	256x128x16s4k8	1	612014.56082950952	612014.56082950952
mha4	256x128x16s4k16	1	564689.52212434891	564689.52212434891
mha4	256x128x16s5k1	1	1213102.883103522	1213102.883103522
mha4	256x128x16s5k2	1	906533.22711053723	906533.22711053723
mha4	256x128x16s5k4	1	715731.96208380733	715731.96208380733
mha4	256x128x16s5k8	1	620481.44059105101	620481.44059105101
mha4	256x128x16s5k16	1	573156.40188589063	573156.40188589063
mha4	256x128x32s2k1	1	1204588.7517739797	1204588.7517739797
mha4	256x128x32s2k2	1	898066.34734899527	898066.34734899527
mha4	256x128x32s2k4	1	707265.08232226584	707265.08232226584
mha4	256x128x32s2k8	1	612014.56082950952	612014.56082950952
mha4	256x128x32s2k16	1	564689.52212434891	564689.52212434891
mha4	256x128x32s3k1	1	1221718.2677930628	1221718.2677930628
mha4	256x128x32s3k2	1	915148.61180007923	915148.61180007923
mha4	256x128x32s3k4	1	724347.34677334945	724347.34677334945
mha4	256x128x32s3k8	1	629096.82528059324	629096.82528059324
mha4	256x128x32s3k16	1	581771.78657543217	581771.78657543217
mha4	256x128x32s4k1	1	1238949.0371721464	1238949.0371721464
mha4	256x128x32s4k2	1	932379.38117916265	932379.38117916265
mha4	256x128x32s4k4	1	741578.11615243263	741578.11615243263
mha4	256x128x32s4k8	1	646327.59465967631	646327.59465967631
mha4	256x128x32s4k16	1	599002.55595451593	599002.55595451593
mha4	256x256x16s2k1	1	2292406.7960524638	2292406.7960524638
mha4	256x256x16s2k2	1	1650030.4318907659	1650030.4318907659
mha4	256x256x16s2k4	1	1268327.8278235665	1268327.8278235665
mha4	256x256x16s2k8	1	1077626.6368105758	1077626.6368105758
mha4	256x256x16s2k16	1	982576.26334529719	982576.26334529719
mha4	256x256x16s3k1	1	2303893.9756385209	2303893.9756385209
mha4	256x256x16s3k2	1	1661517.6114768202	1661517.6114768202
mha4	256x256x16s3k4	1	1279815.0074096208	1279815.0074096208
mha4	256x256x16s3k8	1	1089113.8163966313	1089113.8163966313
mha4	256x256x16s3k16	1	994063.44293135288	994063.44293135288
mha4	256x256x16s4k1	1	2315279.9018645757	2315279.9018645757
mha4	256x256x16s4k2	1	1672856.2861348765	1672856.2861348765
mha4	256x256x16s4k4	1	1291153.6820676774	1291153.6820676774
mha4	256x256x16s4k8	1	1100452.491054686	1100452.491054686
mha4	256x256x16s4k16	1	1005402.1175894085	1005402.1175894085
mha4	256x256x16s5k1	1	2326767.0814506309	2326767.0814506309
mha4	256x256x16s5k2	1	1684343.4657209322	1684343.4657209322
mha4	256x256x16s5k4	1	1302640.8616537328	1302640.8616537328
mha4	256x256x16s5k8	1	1111939.6706407419	1111939.6706407419
mha4	256x256x16s5k16	1	1016889.2971754645	1016889.2971754645
mha4	256x256x32s2k1	1	2315279.9018645757	2315279.9018645757
mha4	256x256x32s2k2	1	1672856.2861348765	1672856.2861348765
mha4	256x256x32s2k4	1	1291153.6820676774	1291153.6820676774
mha4	256x256x32s2k8	1	1100452.491054686	1100452.491054686
mha4	256x256x32s2k16	1	1005402.1175894085	1005402.1175894085
mha4	256x256x32s3k1	1	2338254.2610366875	2338254.2610366875
mha4	256x256x32s3k2	1	1695830.645306987	1695830.645306987
mha4	256x256x32s3k4	1	1314128.041239789	1314128.041239789
mha4	256x256x32s3k8	1	1123426.8502267976	1123426.8502267976
mha4	256x256x32s3k16	1	1028376.4767615201	1028376.4767615201
