producer	consumer	direction	oracle	coordinate	expected	actual	equal
0	1	0	Unique	0	1	1	1
0	1	1	Unique	0	1	1	1
1	2	0	General	0	512	512	1
1	2	1	General	0	1	1	1
1	2	1	General	256	1	1	1
1	2	1	General	511	1	1	1
2	3	0	Unique	0	1	1	1
2	3	0	Unique	256	1	1	1
2	3	0	Unique	511	1	1	1
2	3	1	General	0	32	32	1
2	3	1	General	8	32	32	1
2	3	1	General	15	32	32	1
1	4	0	General	0	256	256	1
1	4	1	General	0	1	1	1
1	4	1	General	128	1	1	1
1	4	1	General	255	1	1	1
4	5	0	Unique	0	1	1	1
4	5	0	Unique	128	1	1	1
4	5	0	Unique	255	1	1	1
4	5	1	General	0	32	32	1
4	5	1	General	4	32	32	1
4	5	1	General	7	32	32	1
3	6	0	General	0	16	16	1
3	6	0	General	8	16	16	1
3	6	0	General	15	16	16	1
3	6	1	General	0	16	16	1
3	6	1	General	8	16	16	1
3	6	1	General	15	16	16	1
5	7	0	General	0	8	8	1
5	7	0	General	4	8	8	1
5	7	0	General	7	8	8	1
5	7	1	General	0	8	8	1
5	7	1	General	4	8	8	1
5	7	1	General	7	8	8	1
1	8	0	General	0	256	256	1
1	8	1	General	0	1	1	1
1	8	1	General	128	1	1	1
1	8	1	General	255	1	1	1
8	9	0	Unique	0	1	1	1
8	9	0	Unique	128	1	1	1
8	9	0	Unique	255	1	1	1
8	9	1	General	0	32	32	1
8	9	1	General	4	32	32	1
8	9	1	General	7	32	32	1
6	10	0	Unique	0	1	1	1
6	10	0	Unique	8	1	1	1
6	10	0	Unique	15	1	1	1
6	10	1	Unique	0	1	1	1
6	10	1	Unique	8	1	1	1
6	10	1	Unique	15	1	1	1
7	11	0	Unique	0	1	1	1
7	11	0	Unique	4	1	1	1
7	11	0	Unique	7	1	1	1
7	11	1	Unique	0	1	1	1
7	11	1	Unique	4	1	1	1
7	11	1	Unique	7	1	1	1
11	12	0	Unique	0	1	1	1
11	12	0	Unique	4	1	1	1
11	12	0	Unique	7	1	1	1
11	12	1	Unique	0	1	1	1
11	12	1	Unique	4	1	1	1
11	12	1	Unique	7	1	1	1
9	13	0	General	0	8	8	1
9	13	0	General	4	8	8	1
9	13	0	General	7	8	8	1
9	13	1	General	0	8	8	1
9	13	1	General	4	8	8	1
9	13	1	General	7	8	8	1
10	14	0	Unique	0	1	1	1
10	14	0	Unique	8	1	1	1
10	14	0	Unique	15	1	1	1
10	14	1	Unique	0	1	1	1
10	14	1	Unique	8	1	1	1
10	14	1	Unique	15	1	1	1
12	14	0	General	0	16	16	1
12	14	0	General	4	16	16	1
12	14	0	General	7	16	16	1
12	14	1	General	0	8	8	1
12	14	1	General	8	8	8	1
12	14	1	General	15	8	8	1
13	14	0	General	0	16	16	1
13	14	0	General	4	16	16	1
13	14	0	General	7	16	16	1
13	14	1	General	0	8	8	1
13	14	1	General	8	8	8	1
13	14	1	General	15	8	8	1
0	15	0	General	0	16	16	1
0	15	1	General	0	1	1	1
0	15	1	General	256	0	0	1
0	15	1	General	511	0	0	1
14	15	0	General	0	512	512	1
14	15	0	General	8	512	512	1
14	15	0	General	15	512	512	1
14	15	1	General	0	16	16	1
14	15	1	General	256	16	16	1
14	15	1	General	511	16	16	1
0	16	0	General	0	16	16	1
0	16	1	General	0	1	1	1
0	16	1	General	8	1	1	1
0	16	1	General	15	1	1	1
15	16	0	Unique	0	1	1	1
15	16	0	Unique	256	1	1	1
15	16	0	Unique	511	1	1	1
15	16	1	General	0	32	32	1
15	16	1	General	8	32	32	1
15	16	1	General	15	32	32	1
16	17	0	General	0	1	1	1
16	17	0	General	8	1	1	1
16	17	0	General	15	1	1	1
16	17	1	General	0	16	16	1
17	18	0	General	0	1536	1536	1
17	18	1	General	0	1	1	1
17	18	1	General	768	1	1	1
17	18	1	General	1535	1	1	1
18	19	0	Unique	0	1	1	1
18	19	0	Unique	768	1	1	1
18	19	0	Unique	1535	1	1	1
18	19	1	General	0	32	32	1
18	19	1	General	24	32	32	1
18	19	1	General	47	32	32	1
17	20	0	General	0	1536	1536	1
17	20	1	General	0	1	1	1
17	20	1	General	768	1	1	1
17	20	1	General	1535	1	1	1
20	21	0	Unique	0	1	1	1
20	21	0	Unique	768	1	1	1
20	21	0	Unique	1535	1	1	1
20	21	1	General	0	32	32	1
20	21	1	General	24	32	32	1
20	21	1	General	47	32	32	1
19	22	0	General	0	1	1	1
19	22	0	General	24	1	1	1
19	22	0	General	47	1	1	1
19	22	1	General	0	48	48	1
21	22	0	General	0	1	1	1
21	22	0	General	24	1	1	1
21	22	0	General	47	1	1	1
21	22	1	General	0	48	48	1
16	23	0	Unique	0	1	1	1
16	23	0	Unique	8	1	1	1
16	23	0	Unique	15	1	1	1
16	23	1	Unique	0	1	1	1
16	23	1	Unique	256	0	0	1
16	23	1	Unique	511	0	0	1
22	23	0	General	0	512	512	1
22	23	1	General	0	1	1	1
22	23	1	General	256	1	1	1
22	23	1	General	511	1	1	1
16	24	0	Unique	0	1	1	1
16	24	0	Unique	8	1	1	1
16	24	0	Unique	15	1	1	1
16	24	1	Unique	0	1	1	1
16	24	1	Unique	8	1	1	1
16	24	1	Unique	15	1	1	1
23	24	0	Unique	0	1	1	1
23	24	0	Unique	256	1	1	1
23	24	0	Unique	511	1	1	1
23	24	1	General	0	32	32	1
23	24	1	General	8	32	32	1
23	24	1	General	15	32	32	1
24	25	0	General	0	1	1	1
24	25	0	General	8	1	1	1
24	25	0	General	15	1	1	1
24	25	1	General	0	16	16	1
25	26	0	General	0	512	512	1
25	26	1	General	0	1	1	1
25	26	1	General	256	1	1	1
25	26	1	General	511	1	1	1
26	27	0	Unique	0	1	1	1
26	27	0	Unique	256	1	1	1
26	27	0	Unique	511	1	1	1
26	27	1	General	0	32	32	1
26	27	1	General	8	32	32	1
26	27	1	General	15	32	32	1
25	28	0	General	0	256	256	1
25	28	1	General	0	1	1	1
25	28	1	General	128	1	1	1
25	28	1	General	255	1	1	1
28	29	0	Unique	0	1	1	1
28	29	0	Unique	128	1	1	1
28	29	0	Unique	255	1	1	1
28	29	1	General	0	32	32	1
28	29	1	General	4	32	32	1
28	29	1	General	7	32	32	1
27	30	0	General	0	16	16	1
27	30	0	General	8	16	16	1
27	30	0	General	15	16	16	1
27	30	1	General	0	16	16	1
27	30	1	General	8	16	16	1
27	30	1	General	15	16	16	1
29	31	0	General	0	8	8	1
29	31	0	General	4	8	8	1
29	31	0	General	7	8	8	1
29	31	1	General	0	8	8	1
29	31	1	General	4	8	8	1
29	31	1	General	7	8	8	1
25	32	0	General	0	256	256	1
25	32	1	General	0	1	1	1
25	32	1	General	128	1	1	1
25	32	1	General	255	1	1	1
32	33	0	Unique	0	1	1	1
32	33	0	Unique	128	1	1	1
32	33	0	Unique	255	1	1	1
32	33	1	General	0	32	32	1
32	33	1	General	4	32	32	1
32	33	1	General	7	32	32	1
30	34	0	Unique	0	1	1	1
30	34	0	Unique	8	1	1	1
30	34	0	Unique	15	1	1	1
30	34	1	Unique	0	1	1	1
30	34	1	Unique	8	1	1	1
30	34	1	Unique	15	1	1	1
31	35	0	Unique	0	1	1	1
31	35	0	Unique	4	1	1	1
31	35	0	Unique	7	1	1	1
31	35	1	Unique	0	1	1	1
31	35	1	Unique	4	1	1	1
31	35	1	Unique	7	1	1	1
35	36	0	Unique	0	1	1	1
35	36	0	Unique	4	1	1	1
35	36	0	Unique	7	1	1	1
35	36	1	Unique	0	1	1	1
35	36	1	Unique	4	1	1	1
35	36	1	Unique	7	1	1	1
33	37	0	General	0	8	8	1
33	37	0	General	4	8	8	1
33	37	0	General	7	8	8	1
33	37	1	General	0	8	8	1
33	37	1	General	4	8	8	1
33	37	1	General	7	8	8	1
34	38	0	Unique	0	1	1	1
34	38	0	Unique	8	1	1	1
34	38	0	Unique	15	1	1	1
34	38	1	Unique	0	1	1	1
34	38	1	Unique	8	1	1	1
34	38	1	Unique	15	1	1	1
36	38	0	General	0	16	16	1
36	38	0	General	4	16	16	1
36	38	0	General	7	16	16	1
36	38	1	General	0	8	8	1
36	38	1	General	8	8	8	1
36	38	1	General	15	8	8	1
37	38	0	General	0	16	16	1
37	38	0	General	4	16	16	1
37	38	0	General	7	16	16	1
37	38	1	General	0	8	8	1
37	38	1	General	8	8	8	1
37	38	1	General	15	8	8	1
24	39	0	Unique	0	1	1	1
24	39	0	Unique	8	1	1	1
24	39	0	Unique	15	1	1	1
24	39	1	Unique	0	1	1	1
24	39	1	Unique	256	0	0	1
24	39	1	Unique	511	0	0	1
38	39	0	General	0	512	512	1
38	39	0	General	8	512	512	1
38	39	0	General	15	512	512	1
38	39	1	General	0	16	16	1
38	39	1	General	256	16	16	1
38	39	1	General	511	16	16	1
24	40	0	Unique	0	1	1	1
24	40	0	Unique	8	1	1	1
24	40	0	Unique	15	1	1	1
24	40	1	Unique	0	1	1	1
24	40	1	Unique	8	1	1	1
24	40	1	Unique	15	1	1	1
39	40	0	Unique	0	1	1	1
39	40	0	Unique	256	1	1	1
39	40	0	Unique	511	1	1	1
39	40	1	General	0	32	32	1
39	40	1	General	8	32	32	1
39	40	1	General	15	32	32	1
40	41	0	General	0	1	1	1
40	41	0	General	8	1	1	1
40	41	0	General	15	1	1	1
40	41	1	General	0	16	16	1
41	42	0	General	0	1536	1536	1
41	42	1	General	0	1	1	1
41	42	1	General	768	1	1	1
41	42	1	General	1535	1	1	1
42	43	0	Unique	0	1	1	1
42	43	0	Unique	768	1	1	1
42	43	0	Unique	1535	1	1	1
42	43	1	General	0	32	32	1
42	43	1	General	24	32	32	1
42	43	1	General	47	32	32	1
41	44	0	General	0	1536	1536	1
41	44	1	General	0	1	1	1
41	44	1	General	768	1	1	1
41	44	1	General	1535	1	1	1
44	45	0	Unique	0	1	1	1
44	45	0	Unique	768	1	1	1
44	45	0	Unique	1535	1	1	1
44	45	1	General	0	32	32	1
44	45	1	General	24	32	32	1
44	45	1	General	47	32	32	1
43	46	0	General	0	1	1	1
43	46	0	General	24	1	1	1
43	46	0	General	47	1	1	1
43	46	1	General	0	48	48	1
45	46	0	General	0	1	1	1
45	46	0	General	24	1	1	1
45	46	0	General	47	1	1	1
45	46	1	General	0	48	48	1
40	47	0	Unique	0	1	1	1
40	47	0	Unique	8	1	1	1
40	47	0	Unique	15	1	1	1
40	47	1	Unique	0	1	1	1
40	47	1	Unique	256	0	0	1
40	47	1	Unique	511	0	0	1
46	47	0	General	0	512	512	1
46	47	1	General	0	1	1	1
46	47	1	General	256	1	1	1
46	47	1	General	511	1	1	1
40	48	0	Unique	0	1	1	1
40	48	0	Unique	8	1	1	1
40	48	0	Unique	15	1	1	1
40	48	1	Unique	0	1	1	1
40	48	1	Unique	8	1	1	1
40	48	1	Unique	15	1	1	1
47	48	0	Unique	0	1	1	1
47	48	0	Unique	256	1	1	1
47	48	0	Unique	511	1	1	1
47	48	1	General	0	32	32	1
47	48	1	General	8	32	32	1
47	48	1	General	15	32	32	1
48	49	0	General	0	1	1	1
48	49	0	General	8	1	1	1
48	49	0	General	15	1	1	1
48	49	1	General	0	16	16	1
49	50	0	General	0	512	512	1
49	50	1	General	0	1	1	1
49	50	1	General	256	1	1	1
49	50	1	General	511	1	1	1
50	51	0	Unique	0	1	1	1
50	51	0	Unique	256	1	1	1
50	51	0	Unique	511	1	1	1
50	51	1	General	0	32	32	1
50	51	1	General	8	32	32	1
50	51	1	General	15	32	32	1
49	52	0	General	0	256	256	1
49	52	1	General	0	1	1	1
49	52	1	General	128	1	1	1
49	52	1	General	255	1	1	1
52	53	0	Unique	0	1	1	1
52	53	0	Unique	128	1	1	1
52	53	0	Unique	255	1	1	1
52	53	1	General	0	32	32	1
52	53	1	General	4	32	32	1
52	53	1	General	7	32	32	1
51	54	0	General	0	16	16	1
51	54	0	General	8	16	16	1
51	54	0	General	15	16	16	1
51	54	1	General	0	16	16	1
51	54	1	General	8	16	16	1
51	54	1	General	15	16	16	1
53	55	0	General	0	8	8	1
53	55	0	General	4	8	8	1
53	55	0	General	7	8	8	1
53	55	1	General	0	8	8	1
53	55	1	General	4	8	8	1
53	55	1	General	7	8	8	1
49	56	0	General	0	256	256	1
49	56	1	General	0	1	1	1
49	56	1	General	128	1	1	1
49	56	1	General	255	1	1	1
56	57	0	Unique	0	1	1	1
56	57	0	Unique	128	1	1	1
56	57	0	Unique	255	1	1	1
56	57	1	General	0	32	32	1
56	57	1	General	4	32	32	1
56	57	1	General	7	32	32	1
54	58	0	Unique	0	1	1	1
54	58	0	Unique	8	1	1	1
54	58	0	Unique	15	1	1	1
54	58	1	Unique	0	1	1	1
54	58	1	Unique	8	1	1	1
54	58	1	Unique	15	1	1	1
55	59	0	Unique	0	1	1	1
55	59	0	Unique	4	1	1	1
55	59	0	Unique	7	1	1	1
55	59	1	Unique	0	1	1	1
55	59	1	Unique	4	1	1	1
55	59	1	Unique	7	1	1	1
59	60	0	Unique	0	1	1	1
59	60	0	Unique	4	1	1	1
59	60	0	Unique	7	1	1	1
59	60	1	Unique	0	1	1	1
59	60	1	Unique	4	1	1	1
59	60	1	Unique	7	1	1	1
57	61	0	General	0	8	8	1
57	61	0	General	4	8	8	1
57	61	0	General	7	8	8	1
57	61	1	General	0	8	8	1
57	61	1	General	4	8	8	1
57	61	1	General	7	8	8	1
58	62	0	Unique	0	1	1	1
58	62	0	Unique	8	1	1	1
58	62	0	Unique	15	1	1	1
58	62	1	Unique	0	1	1	1
58	62	1	Unique	8	1	1	1
58	62	1	Unique	15	1	1	1
60	62	0	General	0	16	16	1
60	62	0	General	4	16	16	1
60	62	0	General	7	16	16	1
60	62	1	General	0	8	8	1
60	62	1	General	8	8	8	1
60	62	1	General	15	8	8	1
61	62	0	General	0	16	16	1
61	62	0	General	4	16	16	1
61	62	0	General	7	16	16	1
61	62	1	General	0	8	8	1
61	62	1	General	8	8	8	1
61	62	1	General	15	8	8	1
48	63	0	Unique	0	1	1	1
48	63	0	Unique	8	1	1	1
48	63	0	Unique	15	1	1	1
48	63	1	Unique	0	1	1	1
48	63	1	Unique	256	0	0	1
48	63	1	Unique	511	0	0	1
62	63	0	General	0	512	512	1
62	63	0	General	8	512	512	1
62	63	0	General	15	512	512	1
62	63	1	General	0	16	16	1
62	63	1	General	256	16	16	1
62	63	1	General	511	16	16	1
48	64	0	Unique	0	1	1	1
48	64	0	Unique	8	1	1	1
48	64	0	Unique	15	1	1	1
48	64	1	Unique	0	1	1	1
48	64	1	Unique	8	1	1	1
48	64	1	Unique	15	1	1	1
63	64	0	Unique	0	1	1	1
63	64	0	Unique	256	1	1	1
63	64	0	Unique	511	1	1	1
63	64	1	General	0	32	32	1
63	64	1	General	8	32	32	1
63	64	1	General	15	32	32	1
64	65	0	General	0	1	1	1
64	65	0	General	8	1	1	1
64	65	0	General	15	1	1	1
64	65	1	General	0	16	16	1
65	66	0	General	0	1536	1536	1
65	66	1	General	0	1	1	1
65	66	1	General	768	1	1	1
65	66	1	General	1535	1	1	1
66	67	0	Unique	0	1	1	1
66	67	0	Unique	768	1	1	1
66	67	0	Unique	1535	1	1	1
66	67	1	General	0	32	32	1
66	67	1	General	24	32	32	1
66	67	1	General	47	32	32	1
65	68	0	General	0	1536	1536	1
65	68	1	General	0	1	1	1
65	68	1	General	768	1	1	1
65	68	1	General	1535	1	1	1
68	69	0	Unique	0	1	1	1
68	69	0	Unique	768	1	1	1
68	69	0	Unique	1535	1	1	1
68	69	1	General	0	32	32	1
68	69	1	General	24	32	32	1
68	69	1	General	47	32	32	1
67	70	0	General	0	1	1	1
67	70	0	General	24	1	1	1
67	70	0	General	47	1	1	1
67	70	1	General	0	48	48	1
69	70	0	General	0	1	1	1
69	70	0	General	24	1	1	1
69	70	0	General	47	1	1	1
69	70	1	General	0	48	48	1
64	71	0	Unique	0	1	1	1
64	71	0	Unique	8	1	1	1
64	71	0	Unique	15	1	1	1
64	71	1	Unique	0	1	1	1
64	71	1	Unique	256	0	0	1
64	71	1	Unique	511	0	0	1
70	71	0	General	0	512	512	1
70	71	1	General	0	1	1	1
70	71	1	General	256	1	1	1
70	71	1	General	511	1	1	1
64	72	0	Unique	0	1	1	1
64	72	0	Unique	8	1	1	1
64	72	0	Unique	15	1	1	1
64	72	1	Unique	0	1	1	1
64	72	1	Unique	8	1	1	1
64	72	1	Unique	15	1	1	1
71	72	0	Unique	0	1	1	1
71	72	0	Unique	256	1	1	1
71	72	0	Unique	511	1	1	1
71	72	1	General	0	32	32	1
71	72	1	General	8	32	32	1
71	72	1	General	15	32	32	1
72	73	0	General	0	1	1	1
72	73	0	General	8	1	1	1
72	73	0	General	15	1	1	1
72	73	1	General	0	16	16	1
73	74	0	General	0	512	512	1
73	74	1	General	0	1	1	1
73	74	1	General	256	1	1	1
73	74	1	General	511	1	1	1
74	75	0	Unique	0	1	1	1
74	75	0	Unique	256	1	1	1
74	75	0	Unique	511	1	1	1
74	75	1	General	0	32	32	1
74	75	1	General	8	32	32	1
74	75	1	General	15	32	32	1
73	76	0	General	0	256	256	1
73	76	1	General	0	1	1	1
73	76	1	General	128	1	1	1
73	76	1	General	255	1	1	1
76	77	0	Unique	0	1	1	1
76	77	0	Unique	128	1	1	1
76	77	0	Unique	255	1	1	1
76	77	1	General	0	32	32	1
76	77	1	General	4	32	32	1
76	77	1	General	7	32	32	1
75	78	0	General	0	16	16	1
75	78	0	General	8	16	16	1
75	78	0	General	15	16	16	1
75	78	1	General	0	16	16	1
75	78	1	General	8	16	16	1
75	78	1	General	15	16	16	1
77	79	0	General	0	8	8	1
77	79	0	General	4	8	8	1
77	79	0	General	7	8	8	1
77	79	1	General	0	8	8	1
77	79	1	General	4	8	8	1
77	79	1	General	7	8	8	1
73	80	0	General	0	256	256	1
73	80	1	General	0	1	1	1
73	80	1	General	128	1	1	1
73	80	1	General	255	1	1	1
80	81	0	Unique	0	1	1	1
80	81	0	Unique	128	1	1	1
80	81	0	Unique	255	1	1	1
80	81	1	General	0	32	32	1
80	81	1	General	4	32	32	1
80	81	1	General	7	32	32	1
78	82	0	Unique	0	1	1	1
78	82	0	Unique	8	1	1	1
78	82	0	Unique	15	1	1	1
78	82	1	Unique	0	1	1	1
78	82	1	Unique	8	1	1	1
78	82	1	Unique	15	1	1	1
79	83	0	Unique	0	1	1	1
79	83	0	Unique	4	1	1	1
79	83	0	Unique	7	1	1	1
79	83	1	Unique	0	1	1	1
79	83	1	Unique	4	1	1	1
79	83	1	Unique	7	1	1	1
83	84	0	Unique	0	1	1	1
83	84	0	Unique	4	1	1	1
83	84	0	Unique	7	1	1	1
83	84	1	Unique	0	1	1	1
83	84	1	Unique	4	1	1	1
83	84	1	Unique	7	1	1	1
81	85	0	General	0	8	8	1
81	85	0	General	4	8	8	1
81	85	0	General	7	8	8	1
81	85	1	General	0	8	8	1
81	85	1	General	4	8	8	1
81	85	1	General	7	8	8	1
82	86	0	Unique	0	1	1	1
82	86	0	Unique	8	1	1	1
82	86	0	Unique	15	1	1	1
82	86	1	Unique	0	1	1	1
82	86	1	Unique	8	1	1	1
82	86	1	Unique	15	1	1	1
84	86	0	General	0	16	16	1
84	86	0	General	4	16	16	1
84	86	0	General	7	16	16	1
84	86	1	General	0	8	8	1
84	86	1	General	8	8	8	1
84	86	1	General	15	8	8	1
85	86	0	General	0	16	16	1
85	86	0	General	4	16	16	1
85	86	0	General	7	16	16	1
85	86	1	General	0	8	8	1
85	86	1	General	8	8	8	1
85	86	1	General	15	8	8	1
72	87	0	Unique	0	1	1	1
72	87	0	Unique	8	1	1	1
72	87	0	Unique	15	1	1	1
72	87	1	Unique	0	1	1	1
72	87	1	Unique	256	0	0	1
72	87	1	Unique	511	0	0	1
86	87	0	General	0	512	512	1
86	87	0	General	8	512	512	1
86	87	0	General	15	512	512	1
86	87	1	General	0	16	16	1
86	87	1	General	256	16	16	1
86	87	1	General	511	16	16	1
72	88	0	Unique	0	1	1	1
72	88	0	Unique	8	1	1	1
72	88	0	Unique	15	1	1	1
72	88	1	Unique	0	1	1	1
72	88	1	Unique	8	1	1	1
72	88	1	Unique	15	1	1	1
87	88	0	Unique	0	1	1	1
87	88	0	Unique	256	1	1	1
87	88	0	Unique	511	1	1	1
87	88	1	General	0	32	32	1
87	88	1	General	8	32	32	1
87	88	1	General	15	32	32	1
88	89	0	General	0	1	1	1
88	89	0	General	8	1	1	1
88	89	0	General	15	1	1	1
88	89	1	General	0	16	16	1
89	90	0	General	0	1536	1536	1
89	90	1	General	0	1	1	1
89	90	1	General	768	1	1	1
89	90	1	General	1535	1	1	1
90	91	0	Unique	0	1	1	1
90	91	0	Unique	768	1	1	1
90	91	0	Unique	1535	1	1	1
90	91	1	General	0	32	32	1
90	91	1	General	24	32	32	1
90	91	1	General	47	32	32	1
89	92	0	General	0	1536	1536	1
89	92	1	General	0	1	1	1
89	92	1	General	768	1	1	1
89	92	1	General	1535	1	1	1
92	93	0	Unique	0	1	1	1
92	93	0	Unique	768	1	1	1
92	93	0	Unique	1535	1	1	1
92	93	1	General	0	32	32	1
92	93	1	General	24	32	32	1
92	93	1	General	47	32	32	1
91	94	0	General	0	1	1	1
91	94	0	General	24	1	1	1
91	94	0	General	47	1	1	1
91	94	1	General	0	48	48	1
93	94	0	General	0	1	1	1
93	94	0	General	24	1	1	1
93	94	0	General	47	1	1	1
93	94	1	General	0	48	48	1
88	95	0	Unique	0	1	1	1
88	95	0	Unique	8	1	1	1
88	95	0	Unique	15	1	1	1
88	95	1	Unique	0	1	1	1
88	95	1	Unique	256	0	0	1
88	95	1	Unique	511	0	0	1
94	95	0	General	0	512	512	1
94	95	1	General	0	1	1	1
94	95	1	General	256	1	1	1
94	95	1	General	511	1	1	1
88	96	0	Unique	0	1	1	1
88	96	0	Unique	8	1	1	1
88	96	0	Unique	15	1	1	1
88	96	1	Unique	0	1	1	1
88	96	1	Unique	8	1	1	1
88	96	1	Unique	15	1	1	1
95	96	0	Unique	0	1	1	1
95	96	0	Unique	256	1	1	1
95	96	0	Unique	511	1	1	1
95	96	1	General	0	32	32	1
95	96	1	General	8	32	32	1
95	96	1	General	15	32	32	1
96	97	0	General	0	1	1	1
96	97	0	General	8	1	1	1
96	97	0	General	15	1	1	1
96	97	1	General	0	16	16	1
97	98	0	General	0	512	512	1
97	98	1	General	0	1	1	1
97	98	1	General	256	1	1	1
97	98	1	General	511	1	1	1
98	99	0	Unique	0	1	1	1
98	99	0	Unique	256	1	1	1
98	99	0	Unique	511	1	1	1
98	99	1	General	0	32	32	1
98	99	1	General	8	32	32	1
98	99	1	General	15	32	32	1
97	100	0	General	0	256	256	1
97	100	1	General	0	1	1	1
97	100	1	General	128	1	1	1
97	100	1	General	255	1	1	1
100	101	0	Unique	0	1	1	1
100	101	0	Unique	128	1	1	1
100	101	0	Unique	255	1	1	1
100	101	1	General	0	32	32	1
100	101	1	General	4	32	32	1
100	101	1	General	7	32	32	1
99	102	0	General	0	16	16	1
99	102	0	General	8	16	16	1
99	102	0	General	15	16	16	1
99	102	1	General	0	16	16	1
99	102	1	General	8	16	16	1
99	102	1	General	15	16	16	1
101	103	0	General	0	8	8	1
101	103	0	General	4	8	8	1
101	103	0	General	7	8	8	1
101	103	1	General	0	8	8	1
101	103	1	General	4	8	8	1
101	103	1	General	7	8	8	1
97	104	0	General	0	256	256	1
97	104	1	General	0	1	1	1
97	104	1	General	128	1	1	1
97	104	1	General	255	1	1	1
104	105	0	Unique	0	1	1	1
104	105	0	Unique	128	1	1	1
104	105	0	Unique	255	1	1	1
104	105	1	General	0	32	32	1
104	105	1	General	4	32	32	1
104	105	1	General	7	32	32	1
102	106	0	Unique	0	1	1	1
102	106	0	Unique	8	1	1	1
102	106	0	Unique	15	1	1	1
102	106	1	Unique	0	1	1	1
102	106	1	Unique	8	1	1	1
102	106	1	Unique	15	1	1	1
103	107	0	Unique	0	1	1	1
103	107	0	Unique	4	1	1	1
103	107	0	Unique	7	1	1	1
103	107	1	Unique	0	1	1	1
103	107	1	Unique	4	1	1	1
103	107	1	Unique	7	1	1	1
107	108	0	Unique	0	1	1	1
107	108	0	Unique	4	1	1	1
107	108	0	Unique	7	1	1	1
107	108	1	Unique	0	1	1	1
107	108	1	Unique	4	1	1	1
107	108	1	Unique	7	1	1	1
105	109	0	General	0	8	8	1
105	109	0	General	4	8	8	1
105	109	0	General	7	8	8	1
105	109	1	General	0	8	8	1
105	109	1	General	4	8	8	1
105	109	1	General	7	8	8	1
106	110	0	Unique	0	1	1	1
106	110	0	Unique	8	1	1	1
106	110	0	Unique	15	1	1	1
106	110	1	Unique	0	1	1	1
106	110	1	Unique	8	1	1	1
106	110	1	Unique	15	1	1	1
108	110	0	General	0	16	16	1
108	110	0	General	4	16	16	1
108	110	0	General	7	16	16	1
108	110	1	General	0	8	8	1
108	110	1	General	8	8	8	1
108	110	1	General	15	8	8	1
109	110	0	General	0	16	16	1
109	110	0	General	4	16	16	1
109	110	0	General	7	16	16	1
109	110	1	General	0	8	8	1
109	110	1	General	8	8	8	1
109	110	1	General	15	8	8	1
96	111	0	Unique	0	1	1	1
96	111	0	Unique	8	1	1	1
96	111	0	Unique	15	1	1	1
96	111	1	Unique	0	1	1	1
96	111	1	Unique	256	0	0	1
96	111	1	Unique	511	0	0	1
110	111	0	General	0	512	512	1
110	111	0	General	8	512	512	1
110	111	0	General	15	512	512	1
110	111	1	General	0	16	16	1
110	111	1	General	256	16	16	1
110	111	1	General	511	16	16	1
96	112	0	Unique	0	1	1	1
96	112	0	Unique	8	1	1	1
96	112	0	Unique	15	1	1	1
96	112	1	Unique	0	1	1	1
96	112	1	Unique	8	1	1	1
96	112	1	Unique	15	1	1	1
111	112	0	Unique	0	1	1	1
111	112	0	Unique	256	1	1	1
111	112	0	Unique	511	1	1	1
111	112	1	General	0	32	32	1
111	112	1	General	8	32	32	1
111	112	1	General	15	32	32	1
112	113	0	General	0	1	1	1
112	113	0	General	8	1	1	1
112	113	0	General	15	1	1	1
112	113	1	General	0	16	16	1
113	114	0	General	0	1536	1536	1
113	114	1	General	0	1	1	1
113	114	1	General	768	1	1	1
113	114	1	General	1535	1	1	1
114	115	0	Unique	0	1	1	1
114	115	0	Unique	768	1	1	1
114	115	0	Unique	1535	1	1	1
114	115	1	General	0	32	32	1
114	115	1	General	24	32	32	1
114	115	1	General	47	32	32	1
113	116	0	General	0	1536	1536	1
113	116	1	General	0	1	1	1
113	116	1	General	768	1	1	1
113	116	1	General	1535	1	1	1
116	117	0	Unique	0	1	1	1
116	117	0	Unique	768	1	1	1
116	117	0	Unique	1535	1	1	1
116	117	1	General	0	32	32	1
116	117	1	General	24	32	32	1
116	117	1	General	47	32	32	1
115	118	0	General	0	1	1	1
115	118	0	General	24	1	1	1
115	118	0	General	47	1	1	1
115	118	1	General	0	48	48	1
117	118	0	General	0	1	1	1
117	118	0	General	24	1	1	1
117	118	0	General	47	1	1	1
117	118	1	General	0	48	48	1
112	119	0	Unique	0	1	1	1
112	119	0	Unique	8	1	1	1
112	119	0	Unique	15	1	1	1
112	119	1	Unique	0	1	1	1
112	119	1	Unique	256	0	0	1
112	119	1	Unique	511	0	0	1
118	119	0	General	0	512	512	1
118	119	1	General	0	1	1	1
118	119	1	General	256	1	1	1
118	119	1	General	511	1	1	1
112	120	0	Unique	0	1	1	1
112	120	0	Unique	8	1	1	1
112	120	0	Unique	15	1	1	1
112	120	1	Unique	0	1	1	1
112	120	1	Unique	8	1	1	1
112	120	1	Unique	15	1	1	1
119	120	0	Unique	0	1	1	1
119	120	0	Unique	256	1	1	1
119	120	0	Unique	511	1	1	1
119	120	1	General	0	32	32	1
119	120	1	General	8	32	32	1
119	120	1	General	15	32	32	1
120	121	0	General	0	1	1	1
120	121	0	General	8	1	1	1
120	121	0	General	15	1	1	1
120	121	1	General	0	16	16	1
