candidate	work_lb_ns	cp_lb_ns	queue_lb_lb_ns	priority_ns
32x16x64s2split4kappa2	9612.4723164156694	95902.802047590361	3500.1428434527916	95902.802047590361
32x16x64s2split4kappa4	9612.4723164156694	95902.802047590361	3500.1428434527916	95902.802047590361
32x16x64s2split8kappa1	16092.493005786208	89580.327444070674	2826.8697417220501	89580.327444070674
32x16x64s2split8kappa2	16092.493005786208	89580.327444070674	2826.8697417220501	89580.327444070674
32x16x64s2split8kappa4	16092.493005786208	89580.327444070674	2826.8697417220501	89580.327444070674
32x16x64s2split16kappa1	17532.497603423835	88438.909447503058	2490.2331908566794	88438.909447503058
32x16x64s2split16kappa2	17532.497603423835	88438.909447503058	2490.2331908566794	88438.909447503058
32x16x64s2split16kappa4	17532.497603423835	88438.909447503058	2490.2331908566794	88438.909447503058
32x16x64s2split32kappa1	17532.497603423835	88438.909447503058	2490.2331908566794	88438.909447503058
32x16x64s2split32kappa2	17532.497603423835	88438.909447503058	2490.2331908566794	88438.909447503058
32x16x64s2split32kappa4	17532.497603423835	88438.909447503058	2490.2331908566794	88438.909447503058
64x128x16s2split1kappa1	2335.6779032805111	424480.60574450414	36341.840531345486	424480.60574450414
64x128x16s2split1kappa2	2335.6779032805111	424480.60574450414	36341.840531345486	424480.60574450414
64x128x16s2split1kappa4	2335.6779032805111	424480.60574450414	36341.840531345486	424480.60574450414
64x128x16s2split2kappa1	2851.0894462415763	281333.06738888816	20421.641438969215	281333.06738888816
64x128x16s2split2kappa2	2851.0894462415763	281333.06738888816	20421.641438969215	281333.06738888816
64x128x16s2split2kappa4	2851.0894462415763	281333.06738888816	20421.641438969215	281333.06738888816
64x128x16s2split4kappa1	3704.7252709258851	203373.0975821575	12461.541892781075	203373.0975821575
64x128x16s2split4kappa2	3704.7252709258851	203373.0975821575	12461.541892781075	203373.0975821575
64x128x16s2split4kappa4	3704.7252709258851	203373.0975821575	12461.541892781075	203373.0975821575
64x128x16s2split8kappa1	5411.9969202945658	166854.65116151836	8481.4921196870055	166854.65116151836
64x128x16s2split8kappa2	5411.9969202945658	166854.65116151836	8481.4921196870055	166854.65116151836
64x128x16s2split8kappa4	5411.9969202945658	166854.65116151836	8481.4921196870055	166854.65116151836
64x128x16s2split16kappa1	8826.5402190316108	153518.50491665135	6491.4672331399724	153518.50491665135
64x128x16s2split16kappa2	8826.5402190316108	153518.50491665135	6491.4672331399724	153518.50491665135
64x128x16s2split16kappa4	8826.5402190316108	153518.50491665135	6491.4672331399724	153518.50491665135
64x128x16s2split32kappa1	15655.626816506296	156696.5857251226	5496.454789866455	156696.5857251226
64x128x16s2split32kappa2	15655.626816506296	156696.5857251226	5496.454789866455	156696.5857251226
64x128x16s2split32kappa4	15655.626816506296	156696.5857251226	5496.454789866455	156696.5857251226
128x128x16s3split1kappa1	3285.4387884801649	601825.95819542289	52573.754524212316	601825.95819542289
128x128x16s3split1kappa2	3285.4387884801649	601825.95819542289	52573.754524212316	601825.95819542289
128x128x16s3split1kappa4	3285.4387884801649	601825.95819542289	52573.754524212316	601825.95819542289
128x128x16s3split2kappa1	4035.6349021014266	390040.69364401459	29789.782812256828	390040.69364401459
128x128x16s3split2kappa2	4035.6349021014266	390040.69364401459	29789.782812256828	390040.69364401459
128x128x16s3split2kappa4	4035.6349021014266	390040.69364401459	29789.782812256828	390040.69364401459
128x128x16s3split4kappa1	5358.8398681060835	277761.8607393881	18397.796956279082	277761.8607393881
128x128x16s3split4kappa2	5358.8398681060835	277761.8607393881	18397.796956279082	277761.8607393881
128x128x16s3split4kappa4	5358.8398681060835	277761.8607393881	18397.796956279082	277761.8607393881
128x128x16s3split8kappa1	8005.2498001153863	224083.98276980076	12701.804028290211	224083.98276980076
128x128x16s3split8kappa2	8005.2498001153863	224083.98276980076	12701.804028290211	224083.98276980076
128x128x16s3split8kappa4	8005.2498001153863	224083.98276980076	12701.804028290211	224083.98276980076
128x128x16s3split16kappa1	13298.069664134026	202168.12075045981	9853.8075642957756	202168.12075045981
128x128x16s3split16kappa2	13298.069664134026	202168.12075045981	9853.8075642957756	202168.12075045981
128x128x16s3split16kappa4	13298.069664134026	202168.12075045981	9853.8075642957756	202168.12075045981
128x128x16s3split32kappa1	23883.709392171771	201056.34367169408	8429.8093322985587	201056.34367169408
128x128x16s3split32kappa2	23883.709392171771	201056.34367169408	8429.8093322985587	201056.34367169408
128x128x16s3split32kappa4	23883.709392171771	201056.34367169408	8429.8093322985587	201056.34367169408
