index	stage	logical_task	begin_ns	end_ns	wall_ns	task_fixed_plus_mainloop_ns	publish_ns	wait_hop_ns	barrier_ns	idle_ns	category	name
275	548	1137	1790328487632071680	1790328487632079872	8192	6144	2048	0	0	0	proj	l0.s389.proj
276	548	1521	1790328487632079872	1790328487632087040	7168	4096	2048	0	0	1024	proj	l0.s389.proj
277	551	369	1790328487632087040	1790328487632144384	57344	25600	2048	29696	0	0	proj	l0.s391.proj
278	554	113	1790328487632144384	1790328487632192512	48128	11264	2048	34816	0	0	proj	l0.s393.proj
279	554	497	1790328487632192512	1790328487632202752	10240	5120	5120	0	0	0	proj	l0.s393.proj
280	567	369	1790328487632202752	1790328487632247808	45056	11264	3072	29696	0	1024	proj	l0.s403.proj
281	570	369	1790328487632247808	1790328487632289792	41984	11264	2048	27648	0	1024	proj	l0.s405.proj
282	570	753	1790328487632289792	1790328487632301056	11264	5120	5120	0	0	1024	proj	l0.s405.proj
283	570	1137	1790328487632301056	1790328487632309248	8192	5120	2048	0	1024	0	proj	l0.s405.proj
284	570	1521	1790328487632309248	1790328487632319488	10240	6144	3072	0	1024	0	proj	l0.s405.proj
285	572	369	1790328487632319488	1790328487632327680	8192	6144	1024	0	0	1024	proj	l0.s406.proj
286	572	753	1790328487632327680	1790328487632336896	9216	7168	2048	0	0	0	proj	l0.s406.proj
287	572	1137	1790328487632336896	1790328487632346112	9216	7168	2048	0	0	0	proj	l0.s406.proj
288	572	1521	1790328487632346112	1790328487632354304	8192	6144	2048	0	0	0	proj	l0.s406.proj
289	575	369	1790328487632354304	1790328487632411648	57344	25600	2048	29696	0	0	proj	l0.s408.proj
290	578	113	1790328487632411648	1790328487632459776	48128	11264	2048	34816	0	0	proj	l0.s410.proj
291	578	497	1790328487632459776	1790328487632471040	11264	5120	4096	0	1024	1024	proj	l0.s410.proj
292	591	369	1790328487632471040	1790328487632515072	44032	11264	3072	29696	0	0	proj	l0.s420.proj
293	594	369	1790328487632515072	1790328487632557056	41984	11264	2048	28672	0	0	proj	l0.s422.proj
294	594	753	1790328487632557056	1790328487632567296	10240	5120	5120	0	0	0	proj	l0.s422.proj
295	594	1137	1790328487632567296	1790328487632575488	8192	4096	3072	0	0	1024	proj	l0.s422.proj
296	594	1521	1790328487632575488	1790328487632584704	9216	5120	4096	0	0	0	proj	l0.s422.proj
297	596	369	1790328487632584704	1790328487632592896	8192	4096	3072	1024	0	0	proj	l0.s423.proj
298	596	753	1790328487632592896	1790328487632602112	9216	5120	3072	0	0	1024	proj	l0.s423.proj
299	596	1137	1790328487632602112	1790328487632611328	9216	6144	3072	0	0	0	proj	l0.s423.proj
300	596	1521	1790328487632611328	1790328487632620544	9216	6144	3072	0	0	0	proj	l0.s423.proj
301	599	369	1790328487632620544	1790328487632678912	58368	25600	1024	31744	0	0	proj	l0.s425.proj
302	602	113	1790328487632678912	1790328487632726016	47104	11264	1024	34816	0	0	proj	l0.s427.proj
303	602	497	1790328487632726016	1790328487632737280	11264	6144	4096	0	0	1024	proj	l0.s427.proj
304	615	369	1790328487632737280	1790328487632782336	45056	11264	3072	30720	0	0	proj	l0.s437.proj
305	618	369	1790328487632782336	1790328487632824320	41984	11264	2048	26624	0	2048	proj	l0.s439.proj
306	618	753	1790328487632824320	1790328487632834560	10240	4096	5120	0	1024	0	proj	l0.s439.proj
307	618	1137	1790328487632834560	1790328487632844800	10240	6144	3072	0	0	1024	proj	l0.s439.proj
308	618	1521	1790328487632844800	1790328487632854016	9216	6144	2048	0	0	1024	proj	l0.s439.proj
309	620	369	1790328487632854016	1790328487632862208	8192	6144	2048	0	0	0	proj	l0.s440.proj
310	620	753	1790328487632862208	1790328487632870400	8192	5120	2048	1024	0	0	proj	l0.s440.proj
311	620	1137	1790328487632870400	1790328487632879616	9216	6144	3072	0	0	0	proj	l0.s440.proj
312	620	1521	1790328487632879616	1790328487632886784	7168	4096	2048	0	1024	0	proj	l0.s440.proj
313	623	369	1790328487632886784	1790328487632946176	59392	25600	2048	31744	0	0	proj	l0.s442.proj
314	626	113	1790328487632946176	1790328487632993280	47104	11264	1024	33792	0	1024	proj	l0.s444.proj
315	626	497	1790328487632993280	1790328487633004544	11264	5120	5120	0	0	1024	proj	l0.s444.proj
316	639	369	1790328487633004544	1790328487633049600	45056	11264	3072	30720	0	0	proj	l0.s454.proj
317	642	369	1790328487633049600	1790328487633091584	41984	11264	2048	28672	0	0	proj	l0.s456.proj
318	642	753	1790328487633091584	1790328487633103872	12288	6144	5120	1024	0	0	proj	l0.s456.proj
319	642	1137	1790328487633103872	1790328487633113088	9216	7168	2048	0	0	0	proj	l0.s456.proj
320	642	1521	1790328487633113088	1790328487633122304	9216	7168	2048	0	0	0	proj	l0.s456.proj
321	644	369	1790328487633122304	1790328487633130496	8192	6144	1024	0	0	1024	proj	l0.s457.proj
322	644	753	1790328487633130496	1790328487633138688	8192	6144	2048	0	0	0	proj	l0.s457.proj
323	644	1137	1790328487633138688	1790328487633147904	9216	6144	2048	0	0	1024	proj	l0.s457.proj
324	644	1521	1790328487633147904	1790328487633156096	8192	4096	2048	0	1024	1024	proj	l0.s457.proj
325	647	369	1790328487633156096	1790328487633214464	58368	25600	1024	31744	0	0	proj	l0.s459.proj
326	650	113	1790328487633214464	1790328487633262592	48128	12288	2048	33792	0	0	proj	l0.s461.proj
327	650	497	1790328487633262592	1790328487633273856	11264	6144	4096	0	1024	0	proj	l0.s461.proj
328	663	369	1790328487633273856	1790328487633317888	44032	11264	2048	30720	0	0	proj	l0.s471.proj
329	666	369	1790328487633317888	1790328487633359872	41984	11264	2048	27648	0	1024	proj	l0.s473.proj
330	666	753	1790328487633359872	1790328487633372160	12288	6144	5120	0	0	1024	proj	l0.s473.proj
331	666	1137	1790328487633372160	1790328487633381376	9216	7168	2048	0	0	0	proj	l0.s473.proj
332	666	1521	1790328487633381376	1790328487633389568	8192	5120	2048	0	1024	0	proj	l0.s473.proj
333	668	369	1790328487633389568	1790328487633398784	9216	6144	2048	0	0	1024	proj	l0.s474.proj
334	668	753	1790328487633398784	1790328487633406976	8192	6144	1024	0	0	1024	proj	l0.s474.proj
335	668	1137	1790328487633406976	1790328487633416192	9216	6144	2048	1024	0	0	proj	l0.s474.proj
336	668	1521	1790328487633416192	1790328487633423360	7168	5120	2048	0	0	0	proj	l0.s474.proj
337	671	369	1790328487633423360	1790328487633481728	58368	24576	2048	31744	0	0	lm_head	l0.s476.proj
338	674	369	1790328487633481728	1790328487633528832	47104	11264	2048	33792	0	0	lm_head	l0.s478.proj
339	674	753	1790328487633528832	1790328487633539072	10240	5120	4096	0	0	1024	lm_head	l0.s478.proj
340	674	1137	1790328487633539072	1790328487633547264	8192	5120	3072	0	0	0	lm_head	l0.s478.proj
341	674	1521	1790328487633547264	1790328487633556480	9216	5120	4096	0	0	0	lm_head	l0.s478.proj
342	674	1905	1790328487633556480	1790328487633565696	9216	5120	3072	1024	0	0	lm_head	l0.s478.proj
343	674	2289	1790328487633565696	1790328487633574912	9216	5120	3072	0	1024	0	lm_head	l0.s478.proj
344	674	2673	1790328487633574912	1790328487633584128	9216	5120	3072	0	0	1024	lm_head	l0.s478.proj
345	674	3057	1790328487633584128	1790328487633594368	10240	6144	3072	1024	0	0	lm_head	l0.s478.proj
346	674	3441	1790328487633594368	1790328487633603584	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
347	674	3825	1790328487633603584	1790328487633612800	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
348	674	4209	1790328487633612800	1790328487633622016	9216	5120	3072	0	0	1024	lm_head	l0.s478.proj
349	674	4593	1790328487633622016	1790328487633631232	9216	5120	2048	1024	0	1024	lm_head	l0.s478.proj
350	674	4977	1790328487633631232	1790328487633640448	9216	5120	2048	1024	0	1024	lm_head	l0.s478.proj
351	674	5361	1790328487633640448	1790328487633649664	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
352	674	5745	1790328487633649664	1790328487633658880	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
353	674	6129	1790328487633658880	1790328487633668096	9216	6144	2048	0	1024	0	lm_head	l0.s478.proj
354	674	6513	1790328487633668096	1790328487633677312	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
355	674	6897	1790328487633677312	1790328487633686528	9216	6144	2048	0	1024	0	lm_head	l0.s478.proj
356	674	7281	1790328487633686528	1790328487633695744	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
357	674	7665	1790328487633695744	1790328487633703936	8192	6144	2048	0	0	0	lm_head	l0.s478.proj
358	674	8049	1790328487633703936	1790328487633714176	10240	7168	2048	1024	0	0	lm_head	l0.s478.proj
359	674	8433	1790328487633714176	1790328487633723392	9216	6144	2048	1024	0	0	lm_head	l0.s478.proj
360	674	8817	1790328487633723392	1790328487633731584	8192	5120	2048	0	0	1024	lm_head	l0.s478.proj
361	674	9201	1790328487633731584	1790328487633740800	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
362	674	9585	1790328487633740800	1790328487633750016	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
363	674	9969	1790328487633750016	1790328487633759232	9216	6144	2048	0	1024	0	lm_head	l0.s478.proj
364	674	10353	1790328487633759232	1790328487633768448	9216	6144	3072	0	0	0	lm_head	l0.s478.proj
365	674	10737	1790328487633768448	1790328487633777664	9216	6144	2048	1024	0	0	lm_head	l0.s478.proj
366	674	11121	1790328487633777664	1790328487633786880	9216	6144	2048	1024	0	0	lm_head	l0.s478.proj
367	674	11505	1790328487633786880	1790328487633796096	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
368	674	11889	1790328487633796096	1790328487633805312	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
369	674	12273	1790328487633805312	1790328487633813504	8192	6144	2048	0	0	0	lm_head	l0.s478.proj
370	674	12657	1790328487633813504	1790328487633821696	8192	5120	2048	0	0	1024	lm_head	l0.s478.proj
371	674	13041	1790328487633821696	1790328487633832960	11264	7168	4096	0	0	0	lm_head	l0.s478.proj
372	674	13425	1790328487633832960	1790328487633842176	9216	6144	2048	1024	0	0	lm_head	l0.s478.proj
373	674	13809	1790328487633842176	1790328487633851392	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
374	674	14193	1790328487633851392	1790328487633859584	8192	6144	2048	0	0	0	lm_head	l0.s478.proj
375	674	14577	1790328487633859584	1790328487633868800	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
376	674	14961	1790328487633868800	1790328487633878016	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
377	674	15345	1790328487633878016	1790328487633889280	11264	8192	2048	0	0	1024	lm_head	l0.s478.proj
378	674	15729	1790328487633889280	1790328487633899520	10240	6144	3072	0	0	1024	lm_head	l0.s478.proj
379	674	16113	1790328487633899520	1790328487633909760	10240	7168	3072	0	0	0	lm_head	l0.s478.proj
380	674	16497	1790328487633909760	1790328487633918976	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
381	674	16881	1790328487633918976	1790328487633929216	10240	7168	2048	0	0	1024	lm_head	l0.s478.proj
382	674	17265	1790328487633929216	1790328487633938432	9216	7168	1024	0	0	1024	lm_head	l0.s478.proj
383	674	17649	1790328487633938432	1790328487633946624	8192	6144	1024	1024	0	0	lm_head	l0.s478.proj
384	674	18033	1790328487633946624	1790328487633955840	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
385	674	18417	1790328487633955840	1790328487633965056	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
386	674	18801	1790328487633965056	1790328487633974272	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
387	674	19185	1790328487633974272	1790328487633984512	10240	7168	2048	1024	0	0	lm_head	l0.s478.proj
388	674	19569	1790328487633984512	1790328487633992704	8192	6144	1024	0	0	1024	lm_head	l0.s478.proj
389	674	19953	1790328487633992704	1790328487634000896	8192	5120	2048	0	1024	0	lm_head	l0.s478.proj
390	674	20337	1790328487634000896	1790328487634010112	9216	6144	2048	1024	0	0	lm_head	l0.s478.proj
391	674	20721	1790328487634010112	1790328487634020352	10240	7168	2048	0	1024	0	lm_head	l0.s478.proj
392	674	21105	1790328487634020352	1790328487634029568	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
393	674	21489	1790328487634029568	1790328487634038784	9216	7168	1024	1024	0	0	lm_head	l0.s478.proj
394	674	21873	1790328487634038784	1790328487634048000	9216	6144	1024	0	0	2048	lm_head	l0.s478.proj
395	674	22257	1790328487634048000	1790328487634057216	9216	5120	2048	0	0	2048	lm_head	l0.s478.proj
396	674	22641	1790328487634057216	1790328487634066432	9216	5120	3072	0	0	1024	lm_head	l0.s478.proj
397	674	23025	1790328487634066432	1790328487634075648	9216	5120	3072	0	0	1024	lm_head	l0.s478.proj
398	674	23409	1790328487634075648	1790328487634084864	9216	5120	4096	0	0	0	lm_head	l0.s478.proj
399	674	23793	1790328487634084864	1790328487634095104	10240	5120	4096	0	1024	0	lm_head	l0.s478.proj
400	674	24177	1790328487634095104	1790328487634104320	9216	6144	3072	0	0	0	lm_head	l0.s478.proj
401	674	24561	1790328487634104320	1790328487634112512	8192	5120	2048	0	0	1024	lm_head	l0.s478.proj
402	674	24945	1790328487634112512	1790328487634122752	10240	6144	3072	0	0	1024	lm_head	l0.s478.proj
403	674	25329	1790328487634122752	1790328487634132992	10240	7168	2048	0	0	1024	lm_head	l0.s478.proj
404	674	25713	1790328487634132992	1790328487634142208	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
405	674	26097	1790328487634142208	1790328487634152448	10240	6144	2048	1024	0	1024	lm_head	l0.s478.proj
406	674	26481	1790328487634152448	1790328487634162688	10240	6144	4096	0	0	0	lm_head	l0.s478.proj
407	674	26865	1790328487634162688	1790328487634172928	10240	6144	3072	1024	0	0	lm_head	l0.s478.proj
408	674	27249	1790328487634172928	1790328487634182144	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
409	674	27633	1790328487634182144	1790328487634191360	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
410	674	28017	1790328487634191360	1790328487634199552	8192	6144	2048	0	0	0	lm_head	l0.s478.proj
411	674	28401	1790328487634199552	1790328487634207744	8192	5120	2048	0	0	1024	lm_head	l0.s478.proj
412	674	28785	1790328487634207744	1790328487634217984	10240	7168	3072	0	0	0	lm_head	l0.s478.proj
413	674	29169	1790328487634217984	1790328487634227200	9216	6144	2048	0	1024	0	lm_head	l0.s478.proj
414	674	29553	1790328487634227200	1790328487634236416	9216	6144	2048	1024	0	0	lm_head	l0.s478.proj
415	674	29937	1790328487634236416	1790328487634245632	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
416	674	30321	1790328487634245632	1790328487634254848	9216	5120	2048	0	0	2048	lm_head	l0.s478.proj
417	674	30705	1790328487634254848	1790328487634263040	8192	5120	2048	0	0	1024	lm_head	l0.s478.proj
418	674	31089	1790328487634263040	1790328487634273280	10240	7168	2048	0	0	1024	lm_head	l0.s478.proj
419	674	31473	1790328487634273280	1790328487634281472	8192	6144	1024	0	0	1024	lm_head	l0.s478.proj
420	674	31857	1790328487634281472	1790328487634290688	9216	7168	2048	0	0	0	lm_head	l0.s478.proj
421	674	32241	1790328487634290688	1790328487634298880	8192	6144	1024	1024	0	0	lm_head	l0.s478.proj
422	674	32625	1790328487634298880	1790328487634307072	8192	6144	1024	0	0	1024	lm_head	l0.s478.proj
423	674	33009	1790328487634307072	1790328487634315264	8192	6144	2048	0	0	0	lm_head	l0.s478.proj
424	674	33393	1790328487634315264	1790328487634323456	8192	5120	3072	0	0	0	lm_head	l0.s478.proj
425	674	33777	1790328487634323456	1790328487634333696	10240	6144	3072	0	0	1024	lm_head	l0.s478.proj
426	674	34161	1790328487634333696	1790328487634342912	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
427	674	34545	1790328487634342912	1790328487634351104	8192	5120	2048	0	0	1024	lm_head	l0.s478.proj
428	674	34929	1790328487634351104	1790328487634360320	9216	6144	3072	0	0	0	lm_head	l0.s478.proj
429	674	35313	1790328487634360320	1790328487634368512	8192	5120	2048	0	0	1024	lm_head	l0.s478.proj
430	674	35697	1790328487634368512	1790328487634377728	9216	6144	3072	0	0	0	lm_head	l0.s478.proj
431	674	36081	1790328487634377728	1790328487634386944	9216	6144	3072	0	0	0	lm_head	l0.s478.proj
432	674	36465	1790328487634386944	1790328487634395136	8192	6144	2048	0	0	0	lm_head	l0.s478.proj
433	674	36849	1790328487634395136	1790328487634404352	9216	6144	2048	0	0	1024	lm_head	l0.s478.proj
434	674	37233	1790328487634404352	1790328487634411520	7168	5120	2048	0	0	0	lm_head	l0.s478.proj
435	674	37617	1790328487634411520	1790328487634417664	6144	4096	1024	0	0	1024	lm_head	l0.s478.proj
436	675	17	1790328487634417664	1790328487634428928	11264	8192	2048	1024	0	0	combine	l0.s478.proj.combine
437	675	49	1790328487634428928	1790328487634439168	10240	8192	1024	1024	0	0	combine	l0.s478.proj.combine
438	675	81	1790328487634439168	1790328487634448384	9216	7168	0	1024	1024	0	combine	l0.s478.proj.combine
439	675	465	1790328487634448384	1790328487634457600	9216	7168	0	1024	1024	0	combine	l0.s478.proj.combine
440	675	849	1790328487634457600	1790328487634466816	9216	7168	0	1024	0	1024	combine	l0.s478.proj.combine
