config	arm	round	started_ns	l05_ms	l1_ms	l2_ms	log
legacy_grid_stride	nofence	22	1789715121763971138	6.64064	6.49216	6.365376	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__nofence/r22.log
legacy_grid_stride	nowait	22	1789714429605436916	6.644576	6.33248	6.301696	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__nowait/r22.log
legacy_grid_stride	neither	22	1789714443581169252	6.647808	6.672576	6.321792	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__neither/r22.log
legacy_grid_stride	l1nosync	22	1789714456955903830	6.639616	6.248448	6.736896	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__l1nosync/r22.log
legacy_grid_stride	full	23	1789715815368891292	6.448128	6.559648	6.687648	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__full/r23.log
legacy_grid_stride	nofence	23	1789715829691921539	6.402048	6.336608	6.306816	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__nofence/r23.log
legacy_grid_stride	nowait	23	1789715843179960895	6.65088	6.650112	6.401952	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__nowait/r23.log
legacy_grid_stride	neither	23	1789715136036142924	6.644672	6.670496	6.255616	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__neither/r23.log
legacy_grid_stride	l1nosync	23	1789715150549630421	6.642688	6.291776	6.809568	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__l1nosync/r23.log
legacy_grid_stride	full	24	1789716519588302192	6.649824	6.67872	6.910784	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__full/r24.log
legacy_grid_stride	nofence	24	1789716534792499084	6.651744	6.669472	6.67136	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__nofence/r24.log
legacy_grid_stride	nowait	24	1789716548967954778	6.63952	6.562976	6.433856	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__nowait/r24.log
legacy_grid_stride	neither	24	1789716561637126760	6.648832	6.671104	6.100992	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__neither/r24.log
legacy_grid_stride	l1nosync	24	1789715857880994811	6.648832	6.371328	6.906048	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/legacy_grid_stride__l1nosync/r24.log
balanced	full	0	1789690401525042720	6.65088	6.67648	81.203934	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r0.log
balanced	nofence	0	1789690444064164196	6.65328	6.673408	79.131554	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r0.log
balanced	nowait	0	1789690486621214748	6.65088	6.67648	19.75392	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r0.log
balanced	neither	0	1789690528223686514	6.658048	6.676128	19.265535	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r0.log
balanced	l1nosync	0	1789690570037163825	6.652928	6.39376	81.004898	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r0.log
balanced	full	1	1789692394885319479	6.653952	6.671456	80.818077	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r1.log
balanced	nofence	1	1789692438976896094	6.652736	6.679552	79.132355	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r1.log
balanced	nowait	1	1789692483377428663	6.651808	6.676288	19.756672	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r1.log
balanced	neither	1	1789692526784407792	6.64704	6.673408	19.23584	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r1.log
balanced	l1nosync	1	1789692569145897818	6.603712	6.070272	80.878593	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r1.log
balanced	full	2	1789694270472945996	6.653088	6.675456	80.875519	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r2.log
balanced	nofence	2	1789694306069951115	6.644736	6.669312	79.232002	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r2.log
balanced	nowait	2	1789694341172741320	6.645824	6.67152	19.787584	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r2.log
balanced	neither	2	1789694375678227875	6.652928	6.677696	19.226624	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r2.log
balanced	l1nosync	2	1789694410045994709	6.651904	6.401888	80.676865	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r2.log
balanced	full	3	1789695851373039542	6.653952	6.673536	80.47821	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r3.log
balanced	nofence	3	1789695880686227968	6.321952	6.335456	79.377502	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r3.log
balanced	nowait	3	1789695909693308247	6.652928	6.67648	19.79904	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r3.log
balanced	neither	3	1789695938001317062	6.654976	6.677216	19.218431	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r3.log
balanced	l1nosync	3	1789695966628682535	6.649952	6.397696	81.177475	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r3.log
balanced	full	4	1789697204448123186	6.649856	6.668288	80.805885	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r4.log
balanced	nofence	4	1789697235144432565	6.649856	6.665408	79.076607	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r4.log
balanced	nowait	4	1789697265802659392	6.649856	6.675456	19.841024	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r4.log
balanced	neither	4	1789697295595038692	6.654688	6.676608	19.207169	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r4.log
balanced	l1nosync	4	1789697326229656073	6.641344	6.345728	80.912384	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r4.log
balanced	full	5	1789698558418199733	6.656	6.677504	81.024002	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r5.log
balanced	nofence	5	1789698589558711764	6.649856	6.676608	79.090622	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r5.log
balanced	nowait	5	1789698620610484946	6.324224	6.336544	19.772415	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r5.log
balanced	neither	5	1789698649516684528	6.65488	6.674432	19.208351	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r5.log
balanced	l1nosync	5	1789698679402372317	6.317056	6.048448	80.955391	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r5.log
balanced	full	6	1789699948718276781	6.65728	6.676576	80.625565	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r6.log
balanced	nofence	6	1789699980450115067	6.64304	6.669312	79.069054	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r6.log
balanced	nowait	6	1789700011586032304	6.651904	6.672384	19.784704	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r6.log
balanced	neither	6	1789700041269799849	6.653632	6.669536	19.253248	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r6.log
balanced	l1nosync	6	1789700070939505886	6.653952	6.402048	80.826653	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r6.log
balanced	full	7	1789701303569010167	6.65056	6.667424	80.782333	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r7.log
balanced	nofence	7	1789701334847709454	6.644928	6.670176	78.918465	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r7.log
balanced	nowait	7	1789701365923408621	6.64576	6.675456	19.779585	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r7.log
balanced	neither	7	1789701395941772845	6.643712	6.672608	19.243872	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r7.log
balanced	l1nosync	7	1789701425738693873	6.651904	6.396768	80.819229	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r7.log
balanced	full	8	1789702655281722622	6.648064	6.673568	80.902908	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r8.log
balanced	nofence	8	1789702686306427882	6.65088	6.664192	79.546333	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r8.log
balanced	nowait	8	1789702717042568443	6.479872	6.336352	19.763935	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r8.log
balanced	neither	8	1789702746360669158	6.646496	6.67648	19.283968	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r8.log
balanced	l1nosync	8	1789702776022101895	6.64656	6.341632	80.93251	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r8.log
balanced	full	9	1789704019863069366	6.639616	6.667456	80.746658	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r9.log
balanced	nofence	9	1789704050050304070	6.650752	6.676416	79.082497	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r9.log
balanced	nowait	9	1789704079960569861	6.649856	6.673376	19.775488	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r9.log
balanced	neither	9	1789704108623613736	6.647808	6.667264	19.216385	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r9.log
balanced	l1nosync	9	1789704137804424800	6.65088	6.38896	81.116989	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r9.log
balanced	full	10	1789705336244630038	6.653248	6.672544	80.977921	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r10.log
balanced	nofence	10	1789705365073231670	6.63024	6.568032	79.275742	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r10.log
balanced	nowait	10	1789705393599172813	6.652864	6.491232	19.71936	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r10.log
balanced	neither	10	1789705422236117087	6.650656	6.671232	19.1744	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r10.log
balanced	l1nosync	10	1789705450057442370	6.647808	6.392832	81.131424	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r10.log
balanced	full	11	1789706638080495743	6.660096	6.672384	81.086205	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r11.log
balanced	nofence	11	1789706665981804510	6.652608	6.677312	79.07328	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r11.log
balanced	nowait	11	1789706695190543361	6.648832	6.673216	19.778336	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r11.log
balanced	neither	11	1789706723635840951	6.657024	6.675456	19.225599	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r11.log
balanced	l1nosync	11	1789706751362280006	6.64576	6.339488	80.873283	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r11.log
balanced	full	12	1789707767347844038	6.65088	6.673408	80.901855	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r12.log
balanced	nofence	12	1789707783860007175	6.64848	6.641792	79.289345	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r12.log
balanced	nowait	12	1789707800188608721	6.325312	6.336512	19.798977	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r12.log
balanced	neither	12	1789707813772636638	6.652928	6.6736	19.264511	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r12.log
balanced	l1nosync	12	1789707829085227971	6.64576	6.349024	80.96051	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r12.log
balanced	full	13	1789708429490025848	6.644736	6.67136	81.175552	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r13.log
balanced	nofence	13	1789708445797351086	6.33584	6.417344	79.178528	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r13.log
balanced	nowait	13	1789708460620118838	6.647808	6.673536	19.749887	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r13.log
balanced	neither	13	1789708476013992601	6.648832	6.672352	19.26656	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r13.log
balanced	l1nosync	13	1789708491091545808	6.64576	6.07744	81.223969	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r13.log
balanced	full	14	1789709095000417658	6.64576	6.672544	81.081345	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r14.log
balanced	nofence	14	1789709111309226735	6.64784	6.67264	79.334496	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r14.log
balanced	nowait	14	1789709128020250574	6.649856	6.672384	19.785728	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r14.log
balanced	neither	14	1789709143621890225	6.646784	6.671072	19.256992	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r14.log
balanced	l1nosync	14	1789709158900654906	6.644608	6.108288	81.001213	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r14.log
balanced	full	15	1789709761153033296	6.65088	6.671552	81.141602	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r15.log
balanced	nofence	15	1789709777437222011	6.327296	6.336512	79.085571	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r15.log
balanced	nowait	15	1789709792013615823	6.322176	6.339712	19.795263	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r15.log
balanced	neither	15	1789709805409551420	6.654688	6.672384	19.305281	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r15.log
balanced	l1nosync	15	1789709820826038595	6.648832	6.244256	80.992256	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r15.log
balanced	full	16	1789710420880062266	6.548288	6.586368	80.613373	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r16.log
balanced	nofence	16	1789710436993243231	6.31808	6.335296	79.264771	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r16.log
balanced	nowait	16	1789710451415146771	6.31936	6.333344	19.786753	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r16.log
balanced	neither	16	1789710465420365053	6.643712	6.670304	19.256321	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r16.log
balanced	l1nosync	16	1789710480737806892	6.320128	6.078336	80.883713	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r16.log
balanced	full	17	1789711078911819196	6.321856	6.336544	81.074173	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r17.log
balanced	nofence	17	1789711093386955502	6.320128	6.33344	79.286179	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r17.log
balanced	nowait	17	1789711107876187097	6.645472	6.665024	19.79904	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r17.log
balanced	neither	17	1789711123149020487	6.651904	6.658208	19.267839	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r17.log
balanced	l1nosync	17	1789711138353044461	6.317056	6.052864	81.01683	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r17.log
balanced	full	18	1789711738316076078	6.320128	6.336384	80.484161	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r18.log
balanced	nofence	18	1789711754304846685	6.645408	6.67648	79.044609	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r18.log
balanced	nowait	18	1789711770591870241	6.321152	6.334464	19.786753	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r18.log
balanced	neither	18	1789711783984976701	6.322176	6.337536	19.232544	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r18.log
balanced	l1nosync	18	1789711798268069556	6.652576	6.366272	80.795425	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r18.log
balanced	full	19	1789712398305364766	6.31808	6.340608	81.004448	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r19.log
balanced	nofence	19	1789712414690097138	6.64576	6.673248	79.184898	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r19.log
balanced	nowait	19	1789712431100636860	6.321984	6.336512	19.784927	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r19.log
balanced	neither	19	1789712446529305025	6.471488	6.332416	19.223328	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r19.log
balanced	l1nosync	19	1789712463516524922	6.322496	6.089568	81.068031	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r19.log
balanced	full	20	1789713085201029217	6.38496	6.338624	81.126495	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r20.log
balanced	nofence	20	1789713101177306331	6.649856	6.67568	79.057732	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r20.log
balanced	nowait	20	1789713117506213794	6.65088	6.668512	19.801952	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r20.log
balanced	neither	20	1789713132579116690	6.647104	6.665024	19.240896	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r20.log
balanced	l1nosync	20	1789713147549824220	6.330368	6.098944	81.110016	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r20.log
balanced	full	21	1789713770497439557	6.653216	6.458464	80.855042	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r21.log
balanced	nofence	21	1789713787595994499	6.327296	6.334208	78.887939	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r21.log
balanced	nowait	21	1789713804381806772	6.391808	6.33744	19.783457	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r21.log
balanced	neither	21	1789713820388193502	6.56896	6.417248	19.312384	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r21.log
balanced	l1nosync	21	1789713836505717562	6.529024	6.06176	80.759842	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r21.log
balanced	full	22	1789714470353505776	6.644736	6.666208	80.96563	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r22.log
balanced	nofence	22	1789714486840326670	6.319104	6.336288	79.234818	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r22.log
balanced	nowait	22	1789714501213441036	6.653952	6.67264	19.779585	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r22.log
balanced	neither	22	1789714517421392874	6.650688	6.6696	19.30336	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r22.log
balanced	l1nosync	22	1789714533449678122	6.64864	6.352896	80.970879	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r22.log
balanced	full	23	1789715163967117456	6.65088	6.6744	80.923645	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r23.log
balanced	nofence	23	1789715180456833133	6.65088	6.67872	79.167358	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r23.log
balanced	nowait	23	1789715197762046632	6.646784	6.672576	19.796991	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r23.log
balanced	neither	23	1789715213972932150	6.648832	6.673408	19.253248	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r23.log
balanced	l1nosync	23	1789715230374149216	6.648704	6.335456	81.176735	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r23.log
balanced	full	24	1789715872196810151	6.648672	6.671136	80.755524	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__full/r24.log
balanced	nofence	24	1789715889286189129	6.65184	6.671232	79.16851	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nofence/r24.log
balanced	nowait	24	1789715906478753873	6.64064	6.664192	19.766272	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__nowait/r24.log
balanced	neither	24	1789715922564054150	6.462464	6.336576	19.255297	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__neither/r24.log
balanced	l1nosync	24	1789715936442915098	6.639616	6.363392	81.068031	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/balanced__l1nosync/r24.log
protocol_off	full	0	1789690613219968252	6.65088	6.677504	6.724608	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__full/r0.log
protocol_off	nofence	0	1789690653486413967	6.651584	6.677376	6.587392	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nofence/r0.log
protocol_off	nowait	0	1789690693666939039	6.325248	6.34176	5.93888	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nowait/r0.log
protocol_off	neither	0	1789690733134100740	6.644416	6.673376	5.899264	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__neither/r0.log
protocol_off	l1nosync	0	1789690774038152975	6.322176	6.089728	6.409504	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__l1nosync/r0.log
protocol_off	full	1	1789692611986010144	6.652928	6.676672	6.731584	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__full/r1.log
protocol_off	nofence	1	1789692653338522077	6.653952	6.677504	6.583296	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nofence/r1.log
protocol_off	nowait	1	1789692695510804436	6.649856	6.670528	6.19088	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nowait/r1.log
protocol_off	neither	1	1789692736990188034	6.652928	6.679712	5.907392	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__neither/r1.log
protocol_off	l1nosync	1	1789692778316379572	6.653056	6.38976	6.725632	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__l1nosync/r1.log
protocol_off	full	2	1789694445713753072	6.652928	6.677504	6.720512	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__full/r2.log
protocol_off	nofence	2	1789694478632286582	6.65104	6.679552	6.58432	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nofence/r2.log
protocol_off	nowait	2	1789694511014380811	6.31888	6.335584	5.957632	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nowait/r2.log
protocol_off	neither	2	1789694542202927403	6.64784	6.638752	5.920576	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__neither/r2.log
protocol_off	l1nosync	2	1789694574829396432	6.649952	6.366208	6.744064	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__l1nosync/r2.log
protocol_off	full	3	1789695996369046755	6.648736	6.679616	6.718528	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__full/r3.log
protocol_off	nofence	3	1789696023139977150	6.64576	6.678528	6.58432	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nofence/r3.log
protocol_off	nowait	3	1789696049856005229	6.322176	6.339488	5.921792	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nowait/r3.log
protocol_off	neither	3	1789696075779868268	6.651872	6.67648	5.902144	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__neither/r3.log
protocol_off	l1nosync	3	1789696102688105794	6.321152	6.102016	6.385664	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__l1nosync/r3.log
protocol_off	full	4	1789697358189691567	6.642688	6.668352	6.717248	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__full/r4.log
protocol_off	nofence	4	1789697384934107080	6.654976	6.679776	6.586304	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nofence/r4.log
protocol_off	nowait	4	1789697411874845967	6.547456	6.338496	5.960704	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nowait/r4.log
protocol_off	neither	4	1789697438149083210	6.319072	6.34368	5.70032	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__neither/r4.log
protocol_off	l1nosync	4	1789697464611357467	6.649632	6.398976	6.727584	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__l1nosync/r4.log
protocol_off	full	5	1789698708700717785	6.654976	6.67568	6.71712	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__full/r5.log
protocol_off	nofence	5	1789698736723030716	6.649856	6.677664	6.585696	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nofence/r5.log
protocol_off	nowait	5	1789698765200437081	6.64688	6.666176	6.19008	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__nowait/r5.log
protocol_off	neither	5	1789698793752016631	6.597632	6.678528	5.921056	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__neither/r5.log
protocol_off	l1nosync	5	1789698823049658927	6.646624	6.404096	6.713344	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/protocol_off__l1nosync/r5.log
