config	arm	round	started_ns	l05_ms	l1_ms	l2_ms	log
legacy_grid_stride	neither	21	1789665227356327591	6.301696	13.497504	6.099968	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__neither/r21.log
legacy_grid_stride	l1nosync	21	1789665242165841517	6.297664	10.715136	13.294656	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__l1nosync/r21.log
legacy_grid_stride	full	22	1789666670637544369	13.404576	13.472768	6.33856	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__full/r22.log
legacy_grid_stride	nofence	22	1789666684405245385	13.180928	13.613056	13.42352	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__nofence/r22.log
legacy_grid_stride	nowait	22	1789665945407724252	13.401088	13.536192	6.157152	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__nowait/r22.log
legacy_grid_stride	neither	22	1789665961444723356	6.306816	13.306976	13.136896	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__neither/r22.log
legacy_grid_stride	l1nosync	22	1789665976276753834	6.309888	6.064352	6.330592	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__l1nosync/r22.log
legacy_grid_stride	full	23	1789667400206113344	13.39904	13.539328	13.507584	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__full/r23.log
legacy_grid_stride	nofence	23	1789667415618489617	13.376512	13.478912	13.308928	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__nofence/r23.log
legacy_grid_stride	nowait	23	1789667430131867467	6.303744	6.386688	6.160384	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__nowait/r23.log
legacy_grid_stride	neither	23	1789666698851866979	13.449216	13.56912	10.801184	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__neither/r23.log
legacy_grid_stride	l1nosync	23	1789666713503966848	6.308928	6.07232	13.290496	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__l1nosync/r23.log
legacy_grid_stride	full	24	1789668124906418008	6.302976	6.342656	13.285248	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__full/r24.log
legacy_grid_stride	nofence	24	1789668139124944003	13.477984	13.591648	13.408256	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__nofence/r24.log
legacy_grid_stride	nowait	24	1789668154788665254	13.410304	13.478016	6.151168	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__nowait/r24.log
legacy_grid_stride	neither	24	1789668169563708126	6.296864	13.295616	10.884096	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__neither/r24.log
legacy_grid_stride	l1nosync	24	1789667444393984574	6.303744	6.100064	6.354976	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/legacy_grid_stride__l1nosync/r24.log
balanced	full	0	1789649379893607427	6.634496	6.680864	67.279587	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r0.log
balanced	nofence	0	1789649410353091593	6.634496	6.677184	66.075645	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r0.log
balanced	nowait	0	1789649440383050049	6.622208	6.669312	16.612608	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r0.log
balanced	neither	0	1789649470171193444	6.632224	6.675456	16.192513	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r0.log
balanced	l1nosync	0	1789649499803417091	6.469344	6.109312	67.311615	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r0.log
balanced	full	1	1789650737002285357	6.291456	6.324416	67.287041	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r1.log
balanced	nofence	1	1789650764113791602	6.633472	6.675744	66.023262	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r1.log
balanced	nowait	1	1789650791768164038	6.635392	6.6816	16.60928	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r1.log
balanced	neither	1	1789650820018574480	6.54336	6.320352	16.209921	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r1.log
balanced	l1nosync	1	1789650846533160012	6.63728	6.2696	67.165154	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r1.log
balanced	full	2	1789651869021645656	6.627328	6.672384	67.27578	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r2.log
balanced	nofence	2	1789651888838543932	6.631424	6.6744	65.99987	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r2.log
balanced	nowait	2	1789651908339142003	6.631424	6.676544	16.622593	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r2.log
balanced	neither	2	1789651927213562330	6.633472	6.675712	16.203552	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r2.log
balanced	l1nosync	2	1789651946014346119	6.633472	6.260512	67.305473	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r2.log
balanced	full	3	1789652666707858732	6.635872	6.67648	67.383041	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r3.log
balanced	nofence	3	1789652682968935167	6.636544	6.6816	66.071426	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r3.log
balanced	nowait	3	1789652699106932790	6.6416	6.68288	16.630655	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r3.log
balanced	neither	3	1789652715307000866	6.6384	6.683648	16.181152	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r3.log
balanced	l1nosync	3	1789652730448286355	6.504576	6.053888	67.213661	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r3.log
balanced	full	4	1789653305770960687	6.58432	6.674784	67.294205	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r4.log
balanced	nofence	4	1789653320197958293	6.28816	6.326432	66.029472	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r4.log
balanced	nowait	4	1789653335344141489	6.629376	6.67648	16.61952	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r4.log
balanced	neither	4	1789653349786991185	6.294528	6.324256	16.186337	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r4.log
balanced	l1nosync	4	1789653362959720274	6.636256	6.272	67.248253	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r4.log
balanced	full	5	1789653943156798003	6.419456	6.322176	67.352577	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r5.log
balanced	nofence	5	1789653957296065487	6.632448	6.674432	66.019325	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r5.log
balanced	nowait	5	1789653972291475930	6.60992	6.658912	16.618561	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r5.log
balanced	neither	5	1789653986832085010	6.295232	6.324256	16.161793	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r5.log
balanced	l1nosync	5	1789654000099877947	6.43888	6.054528	67.318787	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r5.log
balanced	full	6	1789654599742094650	6.3312	6.370304	89.034721	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r6.log
balanced	nofence	6	1789654617455888655	13.536256	6.374272	103.307266	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r6.log
balanced	nowait	6	1789654635468543927	6.632288	6.366336	22.955008	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r6.log
balanced	neither	6	1789654651726812762	6.30784	6.52528	32.58707	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r6.log
balanced	l1nosync	6	1789654667806681514	6.33344	6.079168	68.018463	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r6.log
balanced	full	7	1789655262098752066	6.298624	6.335488	67.089409	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r7.log
balanced	nofence	7	1789655278593060771	6.637568	13.459456	109.57309	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r7.log
balanced	nowait	7	1789655295855524789	6.630304	6.352032	24.254145	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r7.log
balanced	neither	7	1789655311265925966	13.355008	6.329344	16.254175	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r7.log
balanced	l1nosync	7	1789655326891546300	13.380512	6.126336	88.271873	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r7.log
balanced	full	8	1789655918875252714	6.628512	6.352032	67.444733	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r8.log
balanced	nofence	8	1789655935136486715	6.56896	6.360064	66.171906	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r8.log
balanced	nowait	8	1789655949589761637	6.637568	6.681568	16.607231	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r8.log
balanced	neither	8	1789655964428950509	6.633472	6.421472	16.243711	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r8.log
balanced	l1nosync	8	1789655979863448212	6.63552	7.038976	67.599358	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r8.log
balanced	full	9	1789656706944474085	13.19088	13.306624	141.93869	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r9.log
balanced	nofence	9	1789656725121312747	13.213696	13.515808	144.779266	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r9.log
balanced	nowait	9	1789656744625481015	13.42976	13.519712	35.35667	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r9.log
balanced	neither	9	1789656762512064524	13.436928	13.75552	33.163296	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r9.log
balanced	l1nosync	9	1789656780813728335	13.412352	10.837344	143.417343	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r9.log
balanced	full	10	1789657494399231238	13.196288	13.280896	140.873032	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r10.log
balanced	nofence	10	1789657513303522870	6.626176	6.67136	66.205475	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r10.log
balanced	nowait	10	1789657528953187412	6.526976	6.389984	16.634624	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r10.log
balanced	neither	10	1789657544650227615	6.641664	6.680544	16.217089	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r10.log
balanced	l1nosync	10	1789657560145413270	6.634304	6.269952	68.60173	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r10.log
balanced	full	11	1789658233577476934	13.167264	13.2872	140.944382	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r11.log
balanced	nofence	11	1789658251310046704	13.16864	13.2864	139.662659	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r11.log
balanced	nowait	11	1789658269032784906	13.169664	13.28848	34.724545	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r11.log
balanced	neither	11	1789658284953092526	6.295328	13.285504	32.06144	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r11.log
balanced	l1nosync	11	1789658299771647994	13.190208	10.693632	141.245255	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r11.log
balanced	full	12	1789658905793723112	6.635744	6.679552	67.330818	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r12.log
balanced	nofence	12	1789658921453606768	6.288384	6.327296	66.159615	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r12.log
balanced	nowait	12	1789658935471371083	6.290432	6.324128	16.633856	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r12.log
balanced	neither	12	1789658948607654725	6.29024	6.326464	16.262144	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r12.log
balanced	l1nosync	12	1789658961753177843	6.286496	6.063104	67.432449	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r12.log
balanced	full	13	1789659560049305969	14.98416	15.1928	155.672485	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r13.log
balanced	nofence	13	1789659581062508923	13.939712	7.445632	79.749123	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r13.log
balanced	nowait	13	1789659599083081716	6.303744	6.37152	16.711679	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r13.log
balanced	neither	13	1789659614622943944	6.513632	6.325472	16.519169	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r13.log
balanced	l1nosync	13	1789659629486800450	6.340384	6.110208	68.882462	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r13.log
balanced	full	14	1789660213519864841	6.28656	6.437088	67.121155	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r14.log
balanced	nofence	14	1789660229274657421	6.46656	6.317856	66.569214	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r14.log
balanced	nowait	14	1789660244772061231	6.787072	6.673568	16.654049	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r14.log
balanced	neither	14	1789660259483542457	6.627328	6.667584	16.162815	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r14.log
balanced	l1nosync	14	1789660274195508715	6.315968	6.11328	67.856384	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r14.log
balanced	full	15	1789660857651942657	6.629088	6.670624	67.345406	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r15.log
balanced	nofence	15	1789660875002407967	6.640384	6.684672	66.122498	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r15.log
balanced	nowait	15	1789660892216295432	6.638592	6.682944	16.652288	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r15.log
balanced	neither	15	1789660908655084646	6.630464	6.33344	16.186497	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r15.log
balanced	l1nosync	15	1789660922705181228	6.642336	6.270976	67.30854	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r15.log
balanced	full	16	1789661565290644832	6.30272	6.339776	68.799484	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r16.log
balanced	nofence	16	1789661582997196029	13.3888	13.489216	69.564415	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r16.log
balanced	nowait	16	1789661600819360548	13.367296	6.348992	16.659552	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r16.log
balanced	neither	16	1789661617618266437	6.306816	6.343776	32.451584	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r16.log
balanced	l1nosync	16	1789661633889246384	6.296544	6.206272	146.754562	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r16.log
balanced	full	17	1789662316345613577	6.30464	6.340576	146.696198	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r17.log
balanced	nofence	17	1789662335169273223	6.31008	6.347776	143.140869	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r17.log
balanced	nowait	17	1789662353017536124	6.315712	6.350848	16.701441	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r17.log
balanced	neither	17	1789662369180373551	6.315008	6.360736	16.323584	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r17.log
balanced	l1nosync	17	1789662385678102916	13.3856	6.070112	145.145859	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r17.log
balanced	full	18	1789663061581565655	13.344064	6.3488	67.603455	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r18.log
balanced	nofence	18	1789663078679683280	13.366272	6.34176	66.257889	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r18.log
balanced	nowait	18	1789663095724231366	13.349888	6.34368	16.704512	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r18.log
balanced	neither	18	1789663111939917801	13.412352	13.487104	16.325632	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r18.log
balanced	l1nosync	18	1789663128939818630	13.438976	10.832896	146.243362	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r18.log
balanced	full	19	1789663793890720007	13.391744	6.355104	67.643394	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r19.log
balanced	nofence	19	1789663811791433863	13.398016	13.48	66.319359	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r19.log
balanced	nowait	19	1789663829421796169	6.617088	13.526112	35.055614	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r19.log
balanced	neither	19	1789663846042356268	6.310912	6.47504	32.546944	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r19.log
balanced	l1nosync	19	1789663862923375643	6.311936	6.104064	146.652161	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r19.log
balanced	full	20	1789664530322490438	6.2976	13.48096	147.146759	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r20.log
balanced	nofence	20	1789664549057829983	13.468352	13.569024	142.979065	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r20.log
balanced	nowait	20	1789664569093663414	6.304768	6.396928	16.702463	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r20.log
balanced	neither	20	1789664584600826641	6.636736	6.678176	16.212864	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r20.log
balanced	l1nosync	20	1789664600075883782	6.642368	6.276096	67.72522	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r20.log
balanced	full	21	1789665255908184299	13.426688	13.480608	67.590141	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r21.log
balanced	nofence	21	1789665273960014625	13.197312	13.591552	143.157242	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r21.log
balanced	nowait	21	1789665294716015727	6.294656	6.339584	16.696575	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r21.log
balanced	neither	21	1789665310739354983	13.194656	13.592256	32.704514	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r21.log
balanced	l1nosync	21	1789665328422713822	13.423424	10.825504	145.465347	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r21.log
balanced	full	22	1789665989977915948	13.421248	13.5168	67.645058	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r22.log
balanced	nofence	22	1789666008029267320	13.191168	13.547488	142.577667	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r22.log
balanced	nowait	22	1789666026930893729	6.30288	6.335488	35.180546	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r22.log
balanced	neither	22	1789666041510578787	13.365216	6.350976	16.241856	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r22.log
balanced	l1nosync	22	1789666058326177734	7.028736	6.063104	146.612228	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r22.log
balanced	full	23	1789666727936447248	13.46896	13.586656	146.554245	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r23.log
balanced	nofence	23	1789666745936640875	13.37856	6.33856	66.315453	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r23.log
balanced	nowait	23	1789666761257177847	6.304768	13.490304	16.726015	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r23.log
balanced	neither	23	1789666775630692802	13.3888	6.340576	16.308607	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r23.log
balanced	l1nosync	23	1789666790350850190	13.37344	6.099904	67.700737	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r23.log
balanced	full	24	1789667458095418009	6.310912	6.351872	67.808449	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__full/r24.log
balanced	nofence	24	1789667473156024502	6.304864	6.340736	66.354179	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nofence/r24.log
balanced	nowait	24	1789667490123766780	6.306816	6.34688	16.688353	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__nowait/r24.log
balanced	neither	24	1789667504155757299	6.300672	6.336512	16.272385	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__neither/r24.log
balanced	l1nosync	24	1789667519841901531	13.402112	6.092512	67.684349	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/balanced__l1nosync/r24.log
protocol_off	full	0	1789649529640065132	6.627328	6.659328	6.441984	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__full/r0.log
protocol_off	nofence	0	1789649555410306663	6.631424	6.656704	6.3488	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nofence/r0.log
protocol_off	nowait	0	1789649581872517596	6.627328	6.65728	5.41696	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nowait/r0.log
protocol_off	neither	0	1789649608176865887	6.628192	6.657248	5.159904	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__neither/r0.log
protocol_off	l1nosync	0	1789649633263156368	6.637408	6.275872	6.458368	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__l1nosync/r0.log
protocol_off	full	1	1789650874862163147	6.630144	6.657024	6.44208	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__full/r1.log
protocol_off	nofence	1	1789650900981229531	6.62528	6.65936	6.34752	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nofence/r1.log
protocol_off	nowait	1	1789650926214579249	6.637568	6.667264	5.433664	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nowait/r1.log
protocol_off	neither	1	1789650952544939152	6.629376	6.659072	5.149344	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__neither/r1.log
protocol_off	l1nosync	1	1789650979297484167	6.629376	6.238208	6.445856	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__l1nosync/r1.log
protocol_off	full	2	1789651965680616968	6.623072	6.652672	6.439936	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__full/r2.log
protocol_off	nofence	2	1789651982749899138	6.632736	6.6624	6.356992	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nofence/r2.log
protocol_off	nowait	2	1789652000425402101	6.629088	6.662144	5.42208	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nowait/r2.log
protocol_off	neither	2	1789652018381427364	6.63232	6.659744	5.158912	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__neither/r2.log
protocol_off	l1nosync	2	1789652036396813216	6.628512	6.245376	6.445056	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__l1nosync/r2.log
protocol_off	full	3	1789652745824550249	6.634368	6.665152	6.46016	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__full/r3.log
protocol_off	nofence	3	1789652759287879748	6.280064	6.311104	6.043488	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nofence/r3.log
protocol_off	nowait	3	1789652772090905199	6.588416	6.569184	5.316576	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nowait/r3.log
protocol_off	neither	3	1789652785286763595	6.624256	6.316128	4.962048	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__neither/r3.log
protocol_off	l1nosync	3	1789652798184902490	6.628	6.253568	6.454272	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__l1nosync/r3.log
protocol_off	full	4	1789653378475392451	6.630304	6.655904	6.45632	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__full/r4.log
protocol_off	nofence	4	1789653391637550868	6.623232	6.648832	6.344704	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nofence/r4.log
protocol_off	nowait	4	1789653404581449733	6.620896	6.649056	5.210112	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nowait/r4.log
protocol_off	neither	4	1789653417419381193	6.622208	6.315904	4.977344	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__neither/r4.log
protocol_off	l1nosync	4	1789653429770173062	6.281216	6.032384	6.126272	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__l1nosync/r4.log
protocol_off	full	5	1789654014208263819	6.395136	6.315168	6.138144	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__full/r5.log
protocol_off	nofence	5	1789654026266054708	6.33856	6.313792	6.04672	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nofence/r5.log
protocol_off	nowait	5	1789654038320842585	6.637568	6.664192	5.421056	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nowait/r5.log
protocol_off	neither	5	1789654051597467566	6.62528	6.657024	5.153792	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__neither/r5.log
protocol_off	l1nosync	5	1789654064616695867	6.62528	6.248352	6.443008	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__l1nosync/r5.log
protocol_off	full	6	1789654683163523874	6.339584	6.36112	6.169536	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__full/r6.log
protocol_off	nofence	6	1789654698020911939	6.329344	13.58128	6.093696	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nofence/r6.log
protocol_off	nowait	6	1789654711603764169	6.44304	13.560608	10.06368	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__nowait/r6.log
protocol_off	neither	6	1789654725133931083	13.49632	6.336544	4.963328	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__neither/r6.log
protocol_off	l1nosync	6	1789654738017859697	6.314048	6.086656	6.180864	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/protocol_off__l1nosync/r6.log
