stage	name	category	tasks	first_start	last_end	wait_sum	fixed_sum	mainloop_sum	publication_sum
208	serving.s208	gemm	64	5990072.0332670482	6023744.2061322285	112919.565504	197821.02374400001	1775534.256331563	68744.217791999996
209	serving.s209	rmsnorm	4	6024979.6179332286	6029733.2163405865	7057.4728439999999	3374.5341616000001	4285.8730118311942	4296.5136119999997
210	serving.s210	gemm	128	6030968.6281415867	6054733.6702166423	225839.131008	356883.63366400002	2321714.1853511333	137488.43558399999
211	serving.s211	fused_attention	160	6055969.0820176424	6128760.7718095789	282298.91375999927	1351969.6521855977	3808285.3562941551	171860.54448000013
212	serving.s212	attention_merge	32	6126535.6632761788	6134877.0515731601	56459.782751999999	50764.941343999999	14590.94181060791	34372.108895999998
213	serving.s213	gemm	64	6136112.4633741602	6151289.4877358871	112919.565504	197821.02374400001	591844.75211054087	68744.217791999996
214	serving.s214	rmsnorm	4	6152524.8995368872	6157278.4979442451	7057.4728439999999	3374.5341616000001	4285.8730118311942	4296.5136119999997
215	serving.s215	swiglu_gemm	96	6158513.9097452452	6220553.4206429981	169379.348256	438657.45139200002	5244639.9198482931	103116.326688
216	serving.s216	gemm	64	6221788.8324439982	6255461.0053091785	112919.565504	197821.02374400001	1775534.256331563	68744.217791999996
217	serving.s217	rmsnorm	4	6256696.4171101786	6261450.0155175366	7057.4728439999999	3374.5341616000001	4285.8730118311942	4296.5136119999997
218	serving.s218	gemm	128	6262685.4273185367	6286450.4693935923	225839.131008	356883.63366400002	2321714.1853511333	137488.43558399999
219	serving.s219	fused_attention	160	6287685.8811945925	6360477.5709865289	282298.91375999927	1351969.6521855977	3808285.3562941551	171860.54448000013
220	serving.s220	attention_merge	32	6358252.4624531288	6366593.8507501101	56459.782751999999	50764.941343999999	14590.94181060791	34372.108895999998
221	serving.s221	gemm	64	6367829.2625511102	6383006.2869128371	112919.565504	197821.02374400001	591844.75211054087	68744.217791999996
222	serving.s222	rmsnorm	4	6384241.6987138372	6388995.2971211951	7057.4728439999999	3374.5341616000001	4285.8730118311942	4296.5136119999997
223	serving.s223	swiglu_gemm	96	6390230.7089221952	6452270.2198199481	169379.348256	438657.45139200002	5244639.9198482931	103116.326688
224	serving.s224	gemm	64	6453505.6316209482	6487177.8044861285	112919.565504	197821.02374400001	1775534.256331563	68744.217791999996
225	serving.s225	rmsnorm	4	6488413.2162871286	6493166.8146944866	7057.4728439999999	3374.5341616000001	4285.8730118311942	4296.5136119999997
226	serving.s226	argmax_gemm	594	6494402.2264954867	7234347.7030764716	225839.13100799944	5554618.9247339834	83481320.610681981	638032.2713819982
227	serving.s227	argmax_reduce	4	7235583.1148774717	7238614.7284070114	7057.4728439999999	2542.5965412	2526.3847329579294	0
