worker	slot	stage	logical_task	dependency_begin	dependency_count	wait_begin	wait_count
55	43	49	311	62	1	22445	0
55	44	52	55	65	1	22445	1
55	45	52	311	65	1	22446	0
55	46	51	55	64	1	22446	0
55	47	51	311	64	1	22446	0
55	48	53	55	66	3	22446	2
55	49	53	311	66	3	22448	0
55	50	55	55	71	1	22448	4
55	51	58	55	74	2	22452	16
56	0	0	56	0	0	22468	0
56	1	5	56	4	1	22468	1
56	2	5	312	4	1	22469	0
56	3	4	56	3	1	22469	1
56	4	4	312	3	1	22470	0
56	5	7	56	6	1	22470	1
56	6	7	312	6	1	22471	0
56	7	6	56	5	1	22471	0
56	8	6	312	5	1	22471	0
56	9	8	56	7	3	22471	2
56	10	8	312	7	3	22473	0
56	11	10	56	11	1	22473	4
56	12	13	56	14	2	22477	16
56	13	15	56	18	1	22493	4
56	14	20	56	23	1	22497	1
56	15	20	312	23	1	22498	0
56	16	19	56	22	1	22498	1
56	17	19	312	22	1	22499	0
56	18	22	56	25	1	22499	1
56	19	22	312	25	1	22500	0
56	20	21	56	24	1	22500	0
56	21	21	312	24	1	22500	0
56	22	23	56	26	3	22500	2
56	23	23	312	26	3	22502	0
56	24	25	56	31	1	22502	4
56	25	28	56	34	2	22506	16
56	26	30	56	38	1	22522	4
56	27	35	56	43	1	22526	1
56	28	35	312	43	1	22527	0
56	29	34	56	42	1	22527	1
56	30	34	312	42	1	22528	0
56	31	37	56	45	1	22528	1
56	32	37	312	45	1	22529	0
56	33	36	56	44	1	22529	0
56	34	36	312	44	1	22529	0
56	35	38	56	46	3	22529	2
56	36	38	312	46	3	22531	0
56	37	40	56	51	1	22531	4
56	38	43	56	54	2	22535	16
56	39	45	56	58	1	22551	4
56	40	50	56	63	1	22555	1
56	41	50	312	63	1	22556	0
56	42	49	56	62	1	22556	1
56	43	49	312	62	1	22557	0
56	44	52	56	65	1	22557	1
56	45	52	312	65	1	22558	0
56	46	51	56	64	1	22558	0
56	47	51	312	64	1	22558	0
56	48	53	56	66	3	22558	2
56	49	53	312	66	3	22560	0
56	50	55	56	71	1	22560	4
56	51	58	56	74	2	22564	16
57	0	0	57	0	0	22580	0
57	1	5	57	4	1	22580	1
57	2	5	313	4	1	22581	0
57	3	4	57	3	1	22581	1
57	4	4	313	3	1	22582	0
57	5	7	57	6	1	22582	1
57	6	7	313	6	1	22583	0
57	7	6	57	5	1	22583	0
57	8	6	313	5	1	22583	0
57	9	8	57	7	3	22583	2
57	10	8	313	7	3	22585	0
57	11	10	57	11	1	22585	4
57	12	13	57	14	2	22589	16
57	13	15	57	18	1	22605	4
57	14	20	57	23	1	22609	1
57	15	20	313	23	1	22610	0
57	16	19	57	22	1	22610	1
57	17	19	313	22	1	22611	0
57	18	22	57	25	1	22611	1
57	19	22	313	25	1	22612	0
57	20	21	57	24	1	22612	0
57	21	21	313	24	1	22612	0
57	22	23	57	26	3	22612	2
57	23	23	313	26	3	22614	0
57	24	25	57	31	1	22614	4
57	25	28	57	34	2	22618	16
57	26	30	57	38	1	22634	4
57	27	35	57	43	1	22638	1
57	28	35	313	43	1	22639	0
57	29	34	57	42	1	22639	1
57	30	34	313	42	1	22640	0
57	31	37	57	45	1	22640	1
57	32	37	313	45	1	22641	0
57	33	36	57	44	1	22641	0
57	34	36	313	44	1	22641	0
57	35	38	57	46	3	22641	2
57	36	38	313	46	3	22643	0
57	37	40	57	51	1	22643	4
57	38	43	57	54	2	22647	16
57	39	45	57	58	1	22663	4
57	40	50	57	63	1	22667	1
57	41	50	313	63	1	22668	0
57	42	49	57	62	1	22668	1
57	43	49	313	62	1	22669	0
57	44	52	57	65	1	22669	1
57	45	52	313	65	1	22670	0
57	46	51	57	64	1	22670	0
57	47	51	313	64	1	22670	0
57	48	53	57	66	3	22670	2
57	49	53	313	66	3	22672	0
57	50	55	57	71	1	22672	4
57	51	58	57	74	2	22676	16
58	0	0	58	0	0	22692	0
58	1	5	58	4	1	22692	1
58	2	5	314	4	1	22693	0
58	3	4	58	3	1	22693	1
58	4	4	314	3	1	22694	0
58	5	7	58	6	1	22694	1
58	6	7	314	6	1	22695	0
58	7	6	58	5	1	22695	0
58	8	6	314	5	1	22695	0
58	9	8	58	7	3	22695	2
58	10	8	314	7	3	22697	0
58	11	10	58	11	1	22697	4
58	12	13	58	14	2	22701	16
58	13	15	58	18	1	22717	4
58	14	20	58	23	1	22721	1
58	15	20	314	23	1	22722	0
58	16	19	58	22	1	22722	1
58	17	19	314	22	1	22723	0
58	18	22	58	25	1	22723	1
58	19	22	314	25	1	22724	0
58	20	21	58	24	1	22724	0
58	21	21	314	24	1	22724	0
58	22	23	58	26	3	22724	2
58	23	23	314	26	3	22726	0
58	24	25	58	31	1	22726	4
58	25	28	58	34	2	22730	16
58	26	30	58	38	1	22746	4
58	27	35	58	43	1	22750	1
58	28	35	314	43	1	22751	0
58	29	34	58	42	1	22751	1
58	30	34	314	42	1	22752	0
58	31	37	58	45	1	22752	1
58	32	37	314	45	1	22753	0
58	33	36	58	44	1	22753	0
58	34	36	314	44	1	22753	0
58	35	38	58	46	3	22753	2
58	36	38	314	46	3	22755	0
58	37	40	58	51	1	22755	4
58	38	43	58	54	2	22759	16
58	39	45	58	58	1	22775	4
58	40	50	58	63	1	22779	1
58	41	50	314	63	1	22780	0
58	42	49	58	62	1	22780	1
58	43	49	314	62	1	22781	0
58	44	52	58	65	1	22781	1
58	45	52	314	65	1	22782	0
58	46	51	58	64	1	22782	0
58	47	51	314	64	1	22782	0
58	48	53	58	66	3	22782	2
58	49	53	314	66	3	22784	0
58	50	55	58	71	1	22784	4
58	51	58	58	74	2	22788	16
59	0	0	59	0	0	22804	0
59	1	5	59	4	1	22804	1
59	2	5	315	4	1	22805	0
59	3	4	59	3	1	22805	1
59	4	4	315	3	1	22806	0
59	5	7	59	6	1	22806	1
59	6	7	315	6	1	22807	0
59	7	6	59	5	1	22807	0
59	8	6	315	5	1	22807	0
59	9	8	59	7	3	22807	2
59	10	8	315	7	3	22809	0
59	11	10	59	11	1	22809	4
59	12	13	59	14	2	22813	16
59	13	15	59	18	1	22829	4
59	14	20	59	23	1	22833	1
59	15	20	315	23	1	22834	0
59	16	19	59	22	1	22834	1
59	17	19	315	22	1	22835	0
59	18	22	59	25	1	22835	1
59	19	22	315	25	1	22836	0
59	20	21	59	24	1	22836	0
59	21	21	315	24	1	22836	0
59	22	23	59	26	3	22836	2
59	23	23	315	26	3	22838	0
59	24	25	59	31	1	22838	4
59	25	28	59	34	2	22842	16
59	26	30	59	38	1	22858	4
59	27	35	59	43	1	22862	1
59	28	35	315	43	1	22863	0
59	29	34	59	42	1	22863	1
59	30	34	315	42	1	22864	0
59	31	37	59	45	1	22864	1
59	32	37	315	45	1	22865	0
59	33	36	59	44	1	22865	0
59	34	36	315	44	1	22865	0
59	35	38	59	46	3	22865	2
59	36	38	315	46	3	22867	0
59	37	40	59	51	1	22867	4
59	38	43	59	54	2	22871	16
59	39	45	59	58	1	22887	4
59	40	50	59	63	1	22891	1
59	41	50	315	63	1	22892	0
59	42	49	59	62	1	22892	1
59	43	49	315	62	1	22893	0
59	44	52	59	65	1	22893	1
59	45	52	315	65	1	22894	0
59	46	51	59	64	1	22894	0
59	47	51	315	64	1	22894	0
59	48	53	59	66	3	22894	2
59	49	53	315	66	3	22896	0
59	50	55	59	71	1	22896	4
59	51	58	59	74	2	22900	16
60	0	0	60	0	0	22916	0
60	1	5	60	4	1	22916	1
60	2	5	316	4	1	22917	0
60	3	4	60	3	1	22917	1
60	4	4	316	3	1	22918	0
60	5	7	60	6	1	22918	1
60	6	7	316	6	1	22919	0
60	7	6	60	5	1	22919	0
60	8	6	316	5	1	22919	0
60	9	8	60	7	3	22919	2
60	10	8	316	7	3	22921	0
60	11	10	60	11	1	22921	4
60	12	13	60	14	2	22925	16
60	13	15	60	18	1	22941	4
60	14	20	60	23	1	22945	1
60	15	20	316	23	1	22946	0
60	16	19	60	22	1	22946	1
60	17	19	316	22	1	22947	0
60	18	22	60	25	1	22947	1
60	19	22	316	25	1	22948	0
60	20	21	60	24	1	22948	0
60	21	21	316	24	1	22948	0
60	22	23	60	26	3	22948	2
60	23	23	316	26	3	22950	0
60	24	25	60	31	1	22950	4
60	25	28	60	34	2	22954	16
60	26	30	60	38	1	22970	4
60	27	35	60	43	1	22974	1
60	28	35	316	43	1	22975	0
60	29	34	60	42	1	22975	1
60	30	34	316	42	1	22976	0
60	31	37	60	45	1	22976	1
60	32	37	316	45	1	22977	0
60	33	36	60	44	1	22977	0
60	34	36	316	44	1	22977	0
60	35	38	60	46	3	22977	2
60	36	38	316	46	3	22979	0
60	37	40	60	51	1	22979	4
60	38	43	60	54	2	22983	16
60	39	45	60	58	1	22999	4
60	40	50	60	63	1	23003	1
60	41	50	316	63	1	23004	0
60	42	49	60	62	1	23004	1
60	43	49	316	62	1	23005	0
60	44	52	60	65	1	23005	1
60	45	52	316	65	1	23006	0
60	46	51	60	64	1	23006	0
60	47	51	316	64	1	23006	0
60	48	53	60	66	3	23006	2
60	49	53	316	66	3	23008	0
60	50	55	60	71	1	23008	4
60	51	58	60	74	2	23012	16
61	0	0	61	0	0	23028	0
61	1	5	61	4	1	23028	1
61	2	5	317	4	1	23029	0
61	3	4	61	3	1	23029	1
61	4	4	317	3	1	23030	0
61	5	7	61	6	1	23030	1
61	6	7	317	6	1	23031	0
61	7	6	61	5	1	23031	0
61	8	6	317	5	1	23031	0
61	9	8	61	7	3	23031	2
61	10	8	317	7	3	23033	0
61	11	10	61	11	1	23033	4
61	12	13	61	14	2	23037	16
61	13	15	61	18	1	23053	4
61	14	20	61	23	1	23057	1
61	15	20	317	23	1	23058	0
61	16	19	61	22	1	23058	1
61	17	19	317	22	1	23059	0
61	18	22	61	25	1	23059	1
61	19	22	317	25	1	23060	0
61	20	21	61	24	1	23060	0
61	21	21	317	24	1	23060	0
61	22	23	61	26	3	23060	2
61	23	23	317	26	3	23062	0
61	24	25	61	31	1	23062	4
61	25	28	61	34	2	23066	16
61	26	30	61	38	1	23082	4
61	27	35	61	43	1	23086	1
61	28	35	317	43	1	23087	0
61	29	34	61	42	1	23087	1
61	30	34	317	42	1	23088	0
61	31	37	61	45	1	23088	1
61	32	37	317	45	1	23089	0
61	33	36	61	44	1	23089	0
61	34	36	317	44	1	23089	0
61	35	38	61	46	3	23089	2
61	36	38	317	46	3	23091	0
61	37	40	61	51	1	23091	4
61	38	43	61	54	2	23095	16
61	39	45	61	58	1	23111	4
61	40	50	61	63	1	23115	1
61	41	50	317	63	1	23116	0
61	42	49	61	62	1	23116	1
61	43	49	317	62	1	23117	0
61	44	52	61	65	1	23117	1
61	45	52	317	65	1	23118	0
61	46	51	61	64	1	23118	0
61	47	51	317	64	1	23118	0
61	48	53	61	66	3	23118	2
61	49	53	317	66	3	23120	0
61	50	55	61	71	1	23120	4
61	51	58	61	74	2	23124	16
62	0	0	62	0	0	23140	0
62	1	5	62	4	1	23140	1
62	2	5	318	4	1	23141	0
62	3	4	62	3	1	23141	1
62	4	4	318	3	1	23142	0
62	5	7	62	6	1	23142	1
62	6	7	318	6	1	23143	0
62	7	6	62	5	1	23143	0
62	8	6	318	5	1	23143	0
62	9	8	62	7	3	23143	2
62	10	8	318	7	3	23145	0
62	11	10	62	11	1	23145	4
62	12	13	62	14	2	23149	16
62	13	15	62	18	1	23165	4
62	14	20	62	23	1	23169	1
62	15	20	318	23	1	23170	0
62	16	19	62	22	1	23170	1
62	17	19	318	22	1	23171	0
62	18	22	62	25	1	23171	1
62	19	22	318	25	1	23172	0
62	20	21	62	24	1	23172	0
62	21	21	318	24	1	23172	0
62	22	23	62	26	3	23172	2
62	23	23	318	26	3	23174	0
62	24	25	62	31	1	23174	4
62	25	28	62	34	2	23178	16
62	26	30	62	38	1	23194	4
62	27	35	62	43	1	23198	1
62	28	35	318	43	1	23199	0
62	29	34	62	42	1	23199	1
62	30	34	318	42	1	23200	0
62	31	37	62	45	1	23200	1
62	32	37	318	45	1	23201	0
62	33	36	62	44	1	23201	0
62	34	36	318	44	1	23201	0
62	35	38	62	46	3	23201	2
62	36	38	318	46	3	23203	0
62	37	40	62	51	1	23203	4
62	38	43	62	54	2	23207	16
62	39	45	62	58	1	23223	4
62	40	50	62	63	1	23227	1
62	41	50	318	63	1	23228	0
62	42	49	62	62	1	23228	1
62	43	49	318	62	1	23229	0
62	44	52	62	65	1	23229	1
62	45	52	318	65	1	23230	0
62	46	51	62	64	1	23230	0
62	47	51	318	64	1	23230	0
62	48	53	62	66	3	23230	2
62	49	53	318	66	3	23232	0
62	50	55	62	71	1	23232	4
62	51	58	62	74	2	23236	16
63	0	0	63	0	0	23252	0
63	1	5	63	4	1	23252	1
63	2	5	319	4	1	23253	0
63	3	4	63	3	1	23253	1
63	4	4	319	3	1	23254	0
63	5	7	63	6	1	23254	1
63	6	7	319	6	1	23255	0
63	7	6	63	5	1	23255	0
63	8	6	319	5	1	23255	0
63	9	8	63	7	3	23255	2
63	10	8	319	7	3	23257	0
63	11	10	63	11	1	23257	4
63	12	13	63	14	2	23261	16
63	13	15	63	18	1	23277	4
63	14	20	63	23	1	23281	1
63	15	20	319	23	1	23282	0
63	16	19	63	22	1	23282	1
63	17	19	319	22	1	23283	0
63	18	22	63	25	1	23283	1
63	19	22	319	25	1	23284	0
63	20	21	63	24	1	23284	0
63	21	21	319	24	1	23284	0
63	22	23	63	26	3	23284	2
63	23	23	319	26	3	23286	0
63	24	25	63	31	1	23286	4
63	25	28	63	34	2	23290	16
63	26	30	63	38	1	23306	4
63	27	35	63	43	1	23310	1
63	28	35	319	43	1	23311	0
63	29	34	63	42	1	23311	1
63	30	34	319	42	1	23312	0
63	31	37	63	45	1	23312	1
63	32	37	319	45	1	23313	0
63	33	36	63	44	1	23313	0
63	34	36	319	44	1	23313	0
63	35	38	63	46	3	23313	2
63	36	38	319	46	3	23315	0
63	37	40	63	51	1	23315	4
63	38	43	63	54	2	23319	16
63	39	45	63	58	1	23335	4
63	40	50	63	63	1	23339	1
63	41	50	319	63	1	23340	0
63	42	49	63	62	1	23340	1
63	43	49	319	62	1	23341	0
63	44	52	63	65	1	23341	1
63	45	52	319	65	1	23342	0
63	46	51	63	64	1	23342	0
63	47	51	319	64	1	23342	0
63	48	53	63	66	3	23342	2
63	49	53	319	66	3	23344	0
63	50	55	63	71	1	23344	4
63	51	58	63	74	2	23348	16
64	0	0	64	0	0	23364	0
64	1	5	64	4	1	23364	1
64	2	5	320	4	1	23365	0
64	3	4	64	3	1	23365	1
64	4	4	320	3	1	23366	0
64	5	7	64	6	1	23366	1
64	6	7	320	6	1	23367	0
64	7	6	64	5	1	23367	0
64	8	6	320	5	1	23367	0
64	9	8	64	7	3	23367	2
64	10	8	320	7	3	23369	0
64	11	10	64	11	1	23369	4
64	12	13	64	14	2	23373	16
64	13	15	64	18	1	23389	4
64	14	20	64	23	1	23393	1
64	15	20	320	23	1	23394	0
64	16	19	64	22	1	23394	1
64	17	19	320	22	1	23395	0
64	18	22	64	25	1	23395	1
64	19	22	320	25	1	23396	0
64	20	21	64	24	1	23396	0
64	21	21	320	24	1	23396	0
64	22	23	64	26	3	23396	2
64	23	23	320	26	3	23398	0
64	24	25	64	31	1	23398	4
64	25	28	64	34	2	23402	16
64	26	30	64	38	1	23418	4
64	27	35	64	43	1	23422	1
64	28	35	320	43	1	23423	0
64	29	34	64	42	1	23423	1
64	30	34	320	42	1	23424	0
64	31	37	64	45	1	23424	1
64	32	37	320	45	1	23425	0
64	33	36	64	44	1	23425	0
64	34	36	320	44	1	23425	0
64	35	38	64	46	3	23425	2
64	36	38	320	46	3	23427	0
64	37	40	64	51	1	23427	4
64	38	43	64	54	2	23431	16
64	39	45	64	58	1	23447	4
64	40	50	64	63	1	23451	1
64	41	50	320	63	1	23452	0
64	42	49	64	62	1	23452	1
64	43	49	320	62	1	23453	0
64	44	52	64	65	1	23453	1
64	45	52	320	65	1	23454	0
64	46	51	64	64	1	23454	0
64	47	51	320	64	1	23454	0
64	48	53	64	66	3	23454	2
64	49	53	320	66	3	23456	0
64	50	55	64	71	1	23456	4
64	51	58	64	74	2	23460	16
65	0	0	65	0	0	23476	0
65	1	5	65	4	1	23476	1
65	2	5	321	4	1	23477	0
65	3	4	65	3	1	23477	1
65	4	4	321	3	1	23478	0
65	5	7	65	6	1	23478	1
65	6	7	321	6	1	23479	0
65	7	6	65	5	1	23479	0
65	8	6	321	5	1	23479	0
65	9	8	65	7	3	23479	2
65	10	8	321	7	3	23481	0
65	11	10	65	11	1	23481	4
65	12	13	65	14	2	23485	16
65	13	15	65	18	1	23501	4
65	14	20	65	23	1	23505	1
65	15	20	321	23	1	23506	0
65	16	19	65	22	1	23506	1
65	17	19	321	22	1	23507	0
65	18	22	65	25	1	23507	1
65	19	22	321	25	1	23508	0
65	20	21	65	24	1	23508	0
65	21	21	321	24	1	23508	0
65	22	23	65	26	3	23508	2
65	23	23	321	26	3	23510	0
65	24	25	65	31	1	23510	4
65	25	28	65	34	2	23514	16
65	26	30	65	38	1	23530	4
65	27	35	65	43	1	23534	1
65	28	35	321	43	1	23535	0
65	29	34	65	42	1	23535	1
65	30	34	321	42	1	23536	0
65	31	37	65	45	1	23536	1
65	32	37	321	45	1	23537	0
65	33	36	65	44	1	23537	0
65	34	36	321	44	1	23537	0
65	35	38	65	46	3	23537	2
65	36	38	321	46	3	23539	0
65	37	40	65	51	1	23539	4
65	38	43	65	54	2	23543	16
65	39	45	65	58	1	23559	4
65	40	50	65	63	1	23563	1
65	41	50	321	63	1	23564	0
65	42	49	65	62	1	23564	1
65	43	49	321	62	1	23565	0
65	44	52	65	65	1	23565	1
65	45	52	321	65	1	23566	0
65	46	51	65	64	1	23566	0
65	47	51	321	64	1	23566	0
65	48	53	65	66	3	23566	2
65	49	53	321	66	3	23568	0
65	50	55	65	71	1	23568	4
65	51	58	65	74	2	23572	16
66	0	0	66	0	0	23588	0
66	1	5	66	4	1	23588	1
66	2	5	322	4	1	23589	0
66	3	4	66	3	1	23589	1
66	4	4	322	3	1	23590	0
66	5	7	66	6	1	23590	1
66	6	7	322	6	1	23591	0
66	7	6	66	5	1	23591	0
66	8	6	322	5	1	23591	0
66	9	8	66	7	3	23591	2
66	10	8	322	7	3	23593	0
66	11	10	66	11	1	23593	4
66	12	13	66	14	2	23597	16
66	13	15	66	18	1	23613	4
66	14	20	66	23	1	23617	1
66	15	20	322	23	1	23618	0
66	16	19	66	22	1	23618	1
66	17	19	322	22	1	23619	0
66	18	22	66	25	1	23619	1
66	19	22	322	25	1	23620	0
66	20	21	66	24	1	23620	0
66	21	21	322	24	1	23620	0
66	22	23	66	26	3	23620	2
66	23	23	322	26	3	23622	0
66	24	25	66	31	1	23622	4
66	25	28	66	34	2	23626	16
66	26	30	66	38	1	23642	4
66	27	35	66	43	1	23646	1
66	28	35	322	43	1	23647	0
66	29	34	66	42	1	23647	1
66	30	34	322	42	1	23648	0
66	31	37	66	45	1	23648	1
66	32	37	322	45	1	23649	0
66	33	36	66	44	1	23649	0
66	34	36	322	44	1	23649	0
66	35	38	66	46	3	23649	2
66	36	38	322	46	3	23651	0
66	37	40	66	51	1	23651	4
66	38	43	66	54	2	23655	16
66	39	45	66	58	1	23671	4
66	40	50	66	63	1	23675	1
66	41	50	322	63	1	23676	0
66	42	49	66	62	1	23676	1
66	43	49	322	62	1	23677	0
66	44	52	66	65	1	23677	1
66	45	52	322	65	1	23678	0
66	46	51	66	64	1	23678	0
66	47	51	322	64	1	23678	0
66	48	53	66	66	3	23678	2
66	49	53	322	66	3	23680	0
66	50	55	66	71	1	23680	4
66	51	58	66	74	2	23684	16
67	0	0	67	0	0	23700	0
67	1	5	67	4	1	23700	1
67	2	5	323	4	1	23701	0
67	3	4	67	3	1	23701	1
67	4	4	323	3	1	23702	0
67	5	7	67	6	1	23702	1
67	6	7	323	6	1	23703	0
67	7	6	67	5	1	23703	0
67	8	6	323	5	1	23703	0
67	9	8	67	7	3	23703	2
67	10	8	323	7	3	23705	0
67	11	10	67	11	1	23705	4
67	12	13	67	14	2	23709	16
67	13	15	67	18	1	23725	4
67	14	20	67	23	1	23729	1
67	15	20	323	23	1	23730	0
67	16	19	67	22	1	23730	1
67	17	19	323	22	1	23731	0
67	18	22	67	25	1	23731	1
67	19	22	323	25	1	23732	0
67	20	21	67	24	1	23732	0
67	21	21	323	24	1	23732	0
67	22	23	67	26	3	23732	2
67	23	23	323	26	3	23734	0
67	24	25	67	31	1	23734	4
67	25	28	67	34	2	23738	16
67	26	30	67	38	1	23754	4
67	27	35	67	43	1	23758	1
67	28	35	323	43	1	23759	0
67	29	34	67	42	1	23759	1
67	30	34	323	42	1	23760	0
67	31	37	67	45	1	23760	1
67	32	37	323	45	1	23761	0
67	33	36	67	44	1	23761	0
67	34	36	323	44	1	23761	0
67	35	38	67	46	3	23761	2
67	36	38	323	46	3	23763	0
67	37	40	67	51	1	23763	4
67	38	43	67	54	2	23767	16
67	39	45	67	58	1	23783	4
67	40	50	67	63	1	23787	1
67	41	50	323	63	1	23788	0
67	42	49	67	62	1	23788	1
67	43	49	323	62	1	23789	0
67	44	52	67	65	1	23789	1
67	45	52	323	65	1	23790	0
67	46	51	67	64	1	23790	0
67	47	51	323	64	1	23790	0
67	48	53	67	66	3	23790	2
67	49	53	323	66	3	23792	0
67	50	55	67	71	1	23792	4
67	51	58	67	74	2	23796	16
68	0	0	68	0	0	23812	0
68	1	5	68	4	1	23812	1
68	2	5	324	4	1	23813	0
68	3	4	68	3	1	23813	1
68	4	4	324	3	1	23814	0
68	5	7	68	6	1	23814	1
68	6	7	324	6	1	23815	0
68	7	6	68	5	1	23815	0
68	8	6	324	5	1	23815	0
68	9	8	68	7	3	23815	2
68	10	8	324	7	3	23817	0
68	11	10	68	11	1	23817	4
68	12	13	68	14	2	23821	16
68	13	15	68	18	1	23837	4
68	14	20	68	23	1	23841	1
68	15	20	324	23	1	23842	0
68	16	19	68	22	1	23842	1
68	17	19	324	22	1	23843	0
68	18	22	68	25	1	23843	1
68	19	22	324	25	1	23844	0
68	20	21	68	24	1	23844	0
68	21	21	324	24	1	23844	0
68	22	23	68	26	3	23844	2
68	23	23	324	26	3	23846	0
68	24	25	68	31	1	23846	4
68	25	28	68	34	2	23850	16
68	26	30	68	38	1	23866	4
68	27	35	68	43	1	23870	1
68	28	35	324	43	1	23871	0
68	29	34	68	42	1	23871	1
68	30	34	324	42	1	23872	0
68	31	37	68	45	1	23872	1
68	32	37	324	45	1	23873	0
68	33	36	68	44	1	23873	0
68	34	36	324	44	1	23873	0
68	35	38	68	46	3	23873	2
68	36	38	324	46	3	23875	0
68	37	40	68	51	1	23875	4
68	38	43	68	54	2	23879	16
68	39	45	68	58	1	23895	4
68	40	50	68	63	1	23899	1
68	41	50	324	63	1	23900	0
68	42	49	68	62	1	23900	1
68	43	49	324	62	1	23901	0
68	44	52	68	65	1	23901	1
68	45	52	324	65	1	23902	0
68	46	51	68	64	1	23902	0
68	47	51	324	64	1	23902	0
68	48	53	68	66	3	23902	2
68	49	53	324	66	3	23904	0
68	50	55	68	71	1	23904	4
68	51	58	68	74	2	23908	16
69	0	0	69	0	0	23924	0
69	1	5	69	4	1	23924	1
69	2	5	325	4	1	23925	0
69	3	4	69	3	1	23925	1
69	4	4	325	3	1	23926	0
69	5	7	69	6	1	23926	1
69	6	7	325	6	1	23927	0
69	7	6	69	5	1	23927	0
69	8	6	325	5	1	23927	0
69	9	8	69	7	3	23927	2
69	10	8	325	7	3	23929	0
69	11	10	69	11	1	23929	4
69	12	13	69	14	2	23933	16
69	13	15	69	18	1	23949	4
69	14	20	69	23	1	23953	1
69	15	20	325	23	1	23954	0
69	16	19	69	22	1	23954	1
69	17	19	325	22	1	23955	0
69	18	22	69	25	1	23955	1
69	19	22	325	25	1	23956	0
69	20	21	69	24	1	23956	0
69	21	21	325	24	1	23956	0
69	22	23	69	26	3	23956	2
69	23	23	325	26	3	23958	0
69	24	25	69	31	1	23958	4
69	25	28	69	34	2	23962	16
69	26	30	69	38	1	23978	4
69	27	35	69	43	1	23982	1
69	28	35	325	43	1	23983	0
69	29	34	69	42	1	23983	1
69	30	34	325	42	1	23984	0
69	31	37	69	45	1	23984	1
69	32	37	325	45	1	23985	0
69	33	36	69	44	1	23985	0
69	34	36	325	44	1	23985	0
69	35	38	69	46	3	23985	2
69	36	38	325	46	3	23987	0
69	37	40	69	51	1	23987	4
69	38	43	69	54	2	23991	16
69	39	45	69	58	1	24007	4
69	40	50	69	63	1	24011	1
69	41	50	325	63	1	24012	0
69	42	49	69	62	1	24012	1
69	43	49	325	62	1	24013	0
69	44	52	69	65	1	24013	1
69	45	52	325	65	1	24014	0
69	46	51	69	64	1	24014	0
69	47	51	325	64	1	24014	0
69	48	53	69	66	3	24014	2
69	49	53	325	66	3	24016	0
69	50	55	69	71	1	24016	4
69	51	58	69	74	2	24020	16
70	0	0	70	0	0	24036	0
70	1	5	70	4	1	24036	1
70	2	5	326	4	1	24037	0
70	3	4	70	3	1	24037	1
70	4	4	326	3	1	24038	0
70	5	7	70	6	1	24038	1
70	6	7	326	6	1	24039	0
70	7	6	70	5	1	24039	0
70	8	6	326	5	1	24039	0
70	9	8	70	7	3	24039	2
70	10	8	326	7	3	24041	0
70	11	10	70	11	1	24041	4
70	12	13	70	14	2	24045	16
70	13	15	70	18	1	24061	4
70	14	20	70	23	1	24065	1
70	15	20	326	23	1	24066	0
70	16	19	70	22	1	24066	1
70	17	19	326	22	1	24067	0
70	18	22	70	25	1	24067	1
70	19	22	326	25	1	24068	0
70	20	21	70	24	1	24068	0
70	21	21	326	24	1	24068	0
70	22	23	70	26	3	24068	2
70	23	23	326	26	3	24070	0
70	24	25	70	31	1	24070	4
70	25	28	70	34	2	24074	16
70	26	30	70	38	1	24090	4
70	27	35	70	43	1	24094	1
70	28	35	326	43	1	24095	0
70	29	34	70	42	1	24095	1
70	30	34	326	42	1	24096	0
70	31	37	70	45	1	24096	1
70	32	37	326	45	1	24097	0
70	33	36	70	44	1	24097	0
70	34	36	326	44	1	24097	0
70	35	38	70	46	3	24097	2
70	36	38	326	46	3	24099	0
70	37	40	70	51	1	24099	4
70	38	43	70	54	2	24103	16
70	39	45	70	58	1	24119	4
70	40	50	70	63	1	24123	1
70	41	50	326	63	1	24124	0
70	42	49	70	62	1	24124	1
70	43	49	326	62	1	24125	0
70	44	52	70	65	1	24125	1
70	45	52	326	65	1	24126	0
70	46	51	70	64	1	24126	0
70	47	51	326	64	1	24126	0
70	48	53	70	66	3	24126	2
70	49	53	326	66	3	24128	0
70	50	55	70	71	1	24128	4
70	51	58	70	74	2	24132	16
71	0	0	71	0	0	24148	0
71	1	5	71	4	1	24148	1
71	2	5	327	4	1	24149	0
71	3	4	71	3	1	24149	1
71	4	4	327	3	1	24150	0
71	5	7	71	6	1	24150	1
71	6	7	327	6	1	24151	0
71	7	6	71	5	1	24151	0
71	8	6	327	5	1	24151	0
71	9	8	71	7	3	24151	2
71	10	8	327	7	3	24153	0
71	11	10	71	11	1	24153	4
71	12	13	71	14	2	24157	16
71	13	15	71	18	1	24173	4
71	14	20	71	23	1	24177	1
71	15	20	327	23	1	24178	0
71	16	19	71	22	1	24178	1
71	17	19	327	22	1	24179	0
71	18	22	71	25	1	24179	1
71	19	22	327	25	1	24180	0
71	20	21	71	24	1	24180	0
71	21	21	327	24	1	24180	0
71	22	23	71	26	3	24180	2
71	23	23	327	26	3	24182	0
71	24	25	71	31	1	24182	4
71	25	28	71	34	2	24186	16
71	26	30	71	38	1	24202	4
71	27	35	71	43	1	24206	1
71	28	35	327	43	1	24207	0
71	29	34	71	42	1	24207	1
71	30	34	327	42	1	24208	0
71	31	37	71	45	1	24208	1
