candidate	work_lb_ns	cp_lb_ns	queue_lb_lb_ns	priority_ns
32x16x64s2split32kappa2	5643518.8875180809	1403828.6036754649	1050652.0678380153	5643518.8875180809
32x16x64s2split32kappa4	5643518.8875180809	1403828.6036754649	1050652.0678380153	5643518.8875180809
64x128x16s2split1kappa1	464339.77829561796	11799202.813210394	196334.4589783088	11799202.813210394
64x128x16s2split1kappa2	464339.77829561796	11799202.813210394	196334.4589783088	11799202.813210394
64x128x16s2split1kappa4	464339.77829561796	11799202.813210394	196334.4589783088	11799202.813210394
64x128x16s2split2kappa1	505899.1120040188	7200895.1355386982	100417.95066245088	7200895.1355386982
64x128x16s2split2kappa2	505899.1120040188	7200895.1355386982	100417.95066245088	7200895.1355386982
64x128x16s2split2kappa4	505899.1120040188	7200895.1355386982	100417.95066245088	7200895.1355386982
64x128x16s2split4kappa1	554896.39442646643	4982602.0397278331	81950.108263610367	4982602.0397278331
64x128x16s2split4kappa2	554896.39442646643	4982602.0397278331	81950.108263610367	4982602.0397278331
64x128x16s2split4kappa4	554896.39442646643	4982602.0397278331	81950.108263610367	4982602.0397278331
64x128x16s2split8kappa1	652890.95927272842	4598488.324451129	87461.392943734361	4598488.324451129
64x128x16s2split8kappa2	652890.95927272842	4598488.324451129	87461.392943734361	4598488.324451129
64x128x16s2split8kappa4	652890.95927272842	4598488.324451129	87461.392943734361	4598488.324451129
64x128x16s2split16kappa1	848880.08896318742	5856497.1320702126	110473.52584346457	5856497.1320702126
64x128x16s2split16kappa2	848880.08896318742	5856497.1320702126	110473.52584346457	5856497.1320702126
64x128x16s2split16kappa4	848880.08896318742	5856497.1320702126	110473.52584346457	5856497.1320702126
64x128x16s2split32kappa1	1240858.3483398107	9385632.8663946725	162492.57341266613	9385632.8663946725
64x128x16s2split32kappa2	1240858.3483398107	9385632.8663946725	162492.57341266613	9385632.8663946725
64x128x16s2split32kappa4	1240858.3483398107	9385632.8663946725	162492.57341266613	9385632.8663946725
128x128x16s3split1kappa1	589763.20737037563	16677568.08940798	280413.4716437672	16677568.08940798
128x128x16s3split1kappa2	589763.20737037563	16677568.08940798	280413.4716437672	16677568.08940798
128x128x16s3split1kappa4	589763.20737037563	16677568.08940798	280413.4716437672	16677568.08940798
128x128x16s3split2kappa1	640562.29220334196	9781574.6082220338	143709.64137203427	9781574.6082220338
128x128x16s3split2kappa2	640562.29220334196	9781574.6082220338	143709.64137203427	9781574.6082220338
128x128x16s3split2kappa4	640562.29220334196	9781574.6082220338	143709.64137203427	9781574.6082220338
128x128x16s3split4kappa1	708039.07687483088	6414438.610654017	119159.13124902731	6414438.610654017
128x128x16s3split4kappa2	708039.07687483088	6414438.610654017	119159.13124902731	6414438.610654017
128x128x16s3split4kappa4	708039.07687483088	6414438.610654017	119159.13124902731	6414438.610654017
128x128x16s3split8kappa1	842992.64621906728	5455903.4444987597	128784.57869395358	5455903.4444987597
128x128x16s3split8kappa2	842992.64621906728	5455903.4444987597	128784.57869395358	5455903.4444987597
128x128x16s3split8kappa4	842992.64621906728	5455903.4444987597	128784.57869395358	5455903.4444987597
128x128x16s3split16kappa1	1112899.7849043084	6426701.5266785668	165123.45236777276	6426701.5266785668
128x128x16s3split16kappa2	1112899.7849043084	6426701.5266785668	165123.45236777276	6426701.5266785668
128x128x16s3split16kappa4	1112899.7849043084	6426701.5266785668	165123.45236777276	6426701.5266785668
128x128x16s3split32kappa1	1652714.0622752889	9812231.8982833698	246345.1891073944	9812231.8982833698
128x128x16s3split32kappa2	1652714.0622752889	9812231.8982833698	246345.1891073944	9812231.8982833698
128x128x16s3split32kappa4	1652714.0622752889	9812231.8982833698	246345.1891073944	9812231.8982833698
