file	line	token	source
docs/FINDINGS.md	3122	0.298	committed experiment evidence
docs/FINDINGS.md	3123	0.645	base docs / cited results
docs/FINDINGS.md	3123	4.2	base docs / cited results
docs/FINDINGS.md	3123	3.8	base docs / cited results
docs/FINDINGS.md	3123	3.9	base docs / cited results
docs/FINDINGS.md	3123	3.6	base docs / cited results
docs/FINDINGS.md	3124	3%	base docs / cited results
docs/FINDINGS.md	3130	184	base docs / cited results
docs/FINDINGS.md	3130	100	base docs / cited results
docs/FINDINGS.md	3130	504	base docs / cited results
docs/FINDINGS.md	3130	280	base docs / cited results
docs/FINDINGS.md	3130	3736	committed experiment evidence
docs/FINDINGS.md	3130	3216	committed experiment evidence
docs/FINDINGS.md	3130	12664	committed experiment evidence
docs/FINDINGS.md	3130	11524	committed experiment evidence
docs/FINDINGS.md	3131	30	base docs / cited results
docs/FINDINGS.md	3131	20	base docs / cited results
docs/FINDINGS.md	3131	60	base docs / cited results
docs/FINDINGS.md	3131	40	base docs / cited results
docs/FINDINGS.md	3131	34	base docs / cited results
docs/FINDINGS.md	3131	28	base docs / cited results
docs/FINDINGS.md	3131	80	base docs / cited results
docs/FINDINGS.md	3131	74	base docs / cited results
docs/FINDINGS.md	3132	5	base docs / cited results
docs/FINDINGS.md	3132	4	base docs / cited results
docs/FINDINGS.md	3133	1	base docs / cited results
docs/FINDINGS.md	3133	2	base docs / cited results
docs/FINDINGS.md	3135	0.103	committed experiment evidence
docs/FINDINGS.md	3135	0.104	base docs / cited results
docs/FINDINGS.md	3135	0.110	base docs / cited results
docs/FINDINGS.md	3135	0.109	committed experiment evidence
docs/FINDINGS.md	3135	5	base docs / cited results
docs/FINDINGS.md	3135	0.608	committed experiment evidence
docs/FINDINGS.md	3135	0.613	base docs / cited results
docs/FINDINGS.md	3136	0.423	committed experiment evidence
docs/FINDINGS.md	3136	0.448	committed experiment evidence
docs/FINDINGS.md	3140	1235	committed experiment evidence
docs/FINDINGS.md	3140	0.07	base docs / cited results
docs/FINDINGS.md	3140	0.8	base docs / cited results
docs/FINDINGS.md	3148	5	base docs / cited results
docs/FINDINGS.md	3148	0.2	base docs / cited results
docs/FINDINGS.md	3148	4.9%	base docs / cited results
docs/FINDINGS.md	3150	25	base docs / cited results
docs/FINDINGS.md	3152	5	base docs / cited results
docs/FINDINGS.md	3155	5	base docs / cited results
docs/FINDINGS.md	3155	95%	base docs / cited results
docs/FINDINGS.md	3155	0	base docs / cited results
docs/FINDINGS.md	3157	1.0096	committed experiment evidence
docs/FINDINGS.md	3157	1.0070	committed experiment evidence
docs/FINDINGS.md	3157	1.0137	committed experiment evidence
docs/FINDINGS.md	3157	2	base docs / cited results
docs/FINDINGS.md	3157	05	base docs / cited results
docs/FINDINGS.md	3157	0.6636	committed experiment evidence
docs/FINDINGS.md	3157	0.7320	committed experiment evidence
docs/FINDINGS.md	3158	1.0141	committed experiment evidence
docs/FINDINGS.md	3158	1.0106	committed experiment evidence
docs/FINDINGS.md	3158	1.0212	committed experiment evidence
docs/FINDINGS.md	3158	1	base docs / cited results
docs/FINDINGS.md	3158	05	base docs / cited results
docs/FINDINGS.md	3158	0.6624	committed experiment evidence
docs/FINDINGS.md	3158	0.7276	committed experiment evidence
docs/FINDINGS.md	3159	1.0022	committed experiment evidence
docs/FINDINGS.md	3159	1.0017	committed experiment evidence
docs/FINDINGS.md	3159	1.0026	committed experiment evidence
docs/FINDINGS.md	3159	8	base docs / cited results
docs/FINDINGS.md	3159	05	base docs / cited results
docs/FINDINGS.md	3159	0.7451	committed experiment evidence
docs/FINDINGS.md	3159	0.8091	committed experiment evidence
docs/FINDINGS.md	3160	1.0273	committed experiment evidence
docs/FINDINGS.md	3160	1.0263	committed experiment evidence
docs/FINDINGS.md	3160	1.0275	committed experiment evidence
docs/FINDINGS.md	3160	1	base docs / cited results
docs/FINDINGS.md	3160	05	base docs / cited results
docs/FINDINGS.md	3160	0.7679	committed experiment evidence
docs/FINDINGS.md	3160	0.8537	committed experiment evidence
docs/FINDINGS.md	3161	100	base docs / cited results
docs/FINDINGS.md	3161	1.0111	committed experiment evidence
docs/FINDINGS.md	3161	1.0086	committed experiment evidence
docs/FINDINGS.md	3161	1.0147	base docs / cited results
docs/FINDINGS.md	3161	4	base docs / cited results
docs/FINDINGS.md	3161	17	base docs / cited results
docs/FINDINGS.md	3162	1.0273	committed experiment evidence
docs/FINDINGS.md	3162	1.0269	committed experiment evidence
docs/FINDINGS.md	3162	1.0281	committed experiment evidence
docs/FINDINGS.md	3162	2	base docs / cited results
docs/FINDINGS.md	3162	04	base docs / cited results
docs/FINDINGS.md	3162	0.7888	committed experiment evidence
docs/FINDINGS.md	3162	0.8419	committed experiment evidence
docs/FINDINGS.md	3163	1.0487	committed experiment evidence
docs/FINDINGS.md	3163	1.0483	committed experiment evidence
docs/FINDINGS.md	3163	1.0493	committed experiment evidence
docs/FINDINGS.md	3163	3	base docs / cited results
docs/FINDINGS.md	3163	05	base docs / cited results
docs/FINDINGS.md	3163	0.8768	committed experiment evidence
docs/FINDINGS.md	3163	0.9711	committed experiment evidence
docs/FINDINGS.md	3165	0	base docs / cited results
docs/FINDINGS.md	3165	4	base docs / cited results
docs/FINDINGS.md	3166	1	base docs / cited results
docs/FINDINGS.md	3167	5	base docs / cited results
docs/FINDINGS.md	3168	0.73	base docs / cited results
docs/FINDINGS.md	3168	0.85	base docs / cited results
docs/FINDINGS.md	3169	50	base docs / cited results
docs/FINDINGS.md	3169	50	base docs / cited results
docs/FINDINGS.md	3169	34	base docs / cited results
docs/FINDINGS.md	3170	50	base docs / cited results
docs/FINDINGS.md	3170	50	base docs / cited results
docs/FINDINGS.md	3170	12	base docs / cited results
docs/FINDINGS.md	3174	1.0105	committed experiment evidence
docs/FINDINGS.md	3174	1.0050	committed experiment evidence
docs/FINDINGS.md	3174	1.0149	committed experiment evidence
docs/FINDINGS.md	3174	5	base docs / cited results
docs/FINDINGS.md	3175	128	base docs / cited results
docs/FINDINGS.md	3175	0.9987	committed experiment evidence
docs/FINDINGS.md	3175	0.9982	committed experiment evidence
docs/FINDINGS.md	3175	0.9994	committed experiment evidence
docs/FINDINGS.md	3176	0.063	base docs / cited results
docs/FINDINGS.md	3179	1.49	committed experiment evidence
docs/FINDINGS.md	3179	0	base docs / cited results
docs/FINDINGS.md	3180	2.21	committed experiment evidence
docs/FINDINGS.md	3181	4.28	committed experiment evidence
docs/FINDINGS.md	3184	0.824	base docs / cited results
docs/FINDINGS.md	3184	0.794	committed experiment evidence
docs/FINDINGS.md	3184	0.812	committed experiment evidence
docs/FINDINGS.md	3184	0.928	committed experiment evidence
docs/FINDINGS.md	3187	200.8	committed experiment evidence
docs/FINDINGS.md	3187	203.3	committed experiment evidence
docs/FINDINGS.md	3188	0.96%	base docs / cited results
docs/FINDINGS.md	3191	2026	base docs / cited results
docs/FINDINGS.md	3191	09	base docs / cited results
docs/FINDINGS.md	3191	13	base docs / cited results
docs/FINDINGS.md	3191	0	base docs / cited results
docs/FINDINGS.md	3191	4	base docs / cited results
docs/FINDINGS.md	3192	5	base docs / cited results
docs/FINDINGS.md	3192	1.0409	committed experiment evidence
docs/FINDINGS.md	3192	1.0528	committed experiment evidence
docs/FINDINGS.md	3192	1.0542	committed experiment evidence
docs/FINDINGS.md	3192	1.0468	committed experiment evidence
docs/FINDINGS.md	3193	1.0491	committed experiment evidence
docs/FINDINGS.md	3193	1.0473	committed experiment evidence
docs/FINDINGS.md	3193	1.0510	committed experiment evidence
docs/FINDINGS.md	3193	1.0096	committed experiment evidence
docs/FINDINGS.md	3193	1.0141	committed experiment evidence
docs/FINDINGS.md	3193	1.0022	committed experiment evidence
docs/FINDINGS.md	3193	1.0273	committed experiment evidence
docs/FINDINGS.md	3194	0.812	committed experiment evidence
docs/FINDINGS.md	3194	4	base docs / cited results
docs/FINDINGS.md	3194	4	base docs / cited results
docs/FINDINGS.md	3202	3%	base docs / cited results
docs/FINDINGS.md	3203	1.14	base docs / cited results
docs/FINDINGS.md	3203	1.53	committed experiment evidence
docs/FINDINGS.md	3203	0.2	base docs / cited results
docs/FINDINGS.md	3203	4.9%	base docs / cited results
docs/FINDINGS.md	3205	5	base docs / cited results
docs/FINDINGS.md	3205	0.20	base docs / cited results
docs/FINDINGS.md	3205	0.23	committed experiment evidence
docs/FINDINGS.md	3206	0.35	base docs / cited results
docs/FINDINGS.md	3206	0.29	base docs / cited results
docs/FINDINGS.md	3206	65	base docs / cited results
docs/FINDINGS.md	3206	80%	base docs / cited results
docs/FINDINGS.md	3207	910	base docs / cited results
docs/FINDINGS.md	3207	1235	committed experiment evidence
docs/FINDINGS.md	3211	18.9	committed experiment evidence
docs/FINDINGS.md	3211	64.0%	committed experiment evidence
docs/FINDINGS.md	3213	3.6	base docs / cited results
docs/FINDINGS.md	3213	4.2	base docs / cited results
docs/FINDINGS.md	3216	2026	base docs / cited results
docs/FINDINGS.md	3216	09	base docs / cited results
docs/FINDINGS.md	3216	13	base docs / cited results
docs/FINDINGS.md	3217	68	base docs / cited results
docs/FINDINGS.md	3217	91%	base docs / cited results
docs/FINDINGS.md	3217	5	base docs / cited results
docs/FINDINGS.md	3217	65	base docs / cited results
docs/FINDINGS.md	3217	80%	base docs / cited results
docs/FINDINGS.md	3219	5	base docs / cited results
docs/FINDINGS.md	3219	2.6	base docs / cited results
docs/FINDINGS.md	3219	9.4	P1 formula
docs/FINDINGS.md	3220	2.4	base docs / cited results
docs/FINDINGS.md	3220	4.1	base docs / cited results
docs/FINDINGS.md	3221	3.1	base docs / cited results
docs/FINDINGS.md	3221	3.7	base docs / cited results
docs/FINDINGS.md	3221	3.6	base docs / cited results
docs/FINDINGS.md	3221	4.2	base docs / cited results
docs/FINDINGS.md	3221	0.2	base docs / cited results
docs/FINDINGS.md	3221	2.7%	base docs / cited results
docs/FINDINGS.md	3222	4.1	base docs / cited results
docs/FINDINGS.md	3222	5.4%	base docs / cited results
docs/FINDINGS.md	3224	2026	base docs / cited results
docs/FINDINGS.md	3224	09	base docs / cited results
docs/FINDINGS.md	3224	13	base docs / cited results
docs/FINDINGS.md	3226	5090	base docs / cited results
docs/FINDINGS.md	3226	48	base docs / cited results
docs/FINDINGS.md	3227	4096	base docs / cited results
docs/FINDINGS.md	3228	64	base docs / cited results
docs/FINDINGS.md	3228	15.0	base docs / cited results
docs/FINDINGS.md	3229	1936.5	committed experiment evidence
docs/FINDINGS.md	3231	4	base docs / cited results
docs/FINDINGS.md	3232	256	base docs / cited results
docs/FINDINGS.md	3233	340	committed experiment evidence
docs/FINDINGS.md	3233	24	base docs / cited results
docs/FINDINGS.md	3234	50	base docs / cited results
docs/FINDINGS.md	3260	41	base docs / cited results
docs/FINDINGS.md	3264	340	committed experiment evidence
docs/FINDINGS.md	3266	1200	base docs / cited results
docs/FINDINGS.md	3266	1200	base docs / cited results
docs/FINDINGS.md	3266	24	base docs / cited results
docs/FINDINGS.md	3266	50	base docs / cited results
docs/FINDINGS.md	3267	600	base docs / cited results
docs/FINDINGS.md	3267	600	base docs / cited results
docs/FINDINGS.md	3267	800	base docs / cited results
docs/FINDINGS.md	3268	200	base docs / cited results
docs/FINDINGS.md	3268	200	base docs / cited results
docs/FINDINGS.md	3268	600	base docs / cited results
docs/FINDINGS.md	3270	4.1	base docs / cited results
docs/FINDINGS.md	3270	-5.4%	base docs / cited results
docs/FINDINGS.md	3271	95%	base docs / cited results
docs/FINDINGS.md	3272	4	base docs / cited results
docs/FINDINGS.md	3272	4	base docs / cited results
