rank	key	flow_ns	residency	kappa	error
163	16x32x64s16k1;16x256x64s2k2;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11280814.089633847	1	1	
164	16x32x64s16k1;16x32x128s2k8;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11281621.22696808	1	1	
165	16x32x64s16k1;16x32x64s3k8;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11281876.764024921	1	1	
166	16x32x64s16k1;16x32x64s4k8;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11281876.764024921	1	1	
167	16x32x64s16k1;16x128x64s2k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11283479.675843632	1	1	
168	16x32x64s16k1;16x64x64s2k16;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11283529.370449523	1	1	
169	16x32x64s16k1;16x32x64s2k8;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11283824.953963786	1	1	
170	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s4k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
171	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s5k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
172	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s6k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
173	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s7k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
174	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s8k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
175	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s9k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
176	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s10k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
177	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s11k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
178	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s12k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
179	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s13k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
180	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s14k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
181	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s15k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
182	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s16k1;16x128x128s2k1;kappa=1;residency=1	11289056.395326948	1	1	
183	16x32x64s16k1;16x32x128s4k1;16x128x64s2k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11290345.826035628	1	1	
184	16x32x64s16k1;16x32x128s4k1;16x128x64s3k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11290345.826035628	1	1	
185	16x32x64s16k1;16x32x128s4k1;16x128x128s2k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11290345.826035628	1	1	
186	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s3k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11290594.299712881	1	1	
187	16x32x64s16k1;16x256x64s2k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11291312.79897272	1	1	
188	16x32x64s3k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11294275.94395818	1	1	
189	16x32x128s2k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11294275.94395818	1	1	
190	16x32x64s16k1;16x32x128s4k1;16x256x64s2k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11295354.563542506	1	1	
191	16x64x64s3k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11296780.312711617	1	1	
192	16x64x128s2k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11296780.312711617	1	1	
193	16x32x64s16k1;16x32x64s2k16;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11301864.587333517	1	1	
194	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s3k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11303709.450311176	1	1	
195	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11303709.450311176	1	1	
196	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s3k1;16x128x128s2k1;kappa=1;residency=1	11304961.424693435	1	1	
197	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s2k1;16x128x128s2k1;kappa=1;residency=1	11304961.424693435	1	1	
198	16x32x64s16k1;16x32x128s4k1;16x64x64s9k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11315323.696599148	1	1	
199	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s5k1;16x128x128s2k1;kappa=1;residency=1	11317143.388352996	1	1	
200	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s6k1;16x128x128s2k1;kappa=1;residency=1	11317143.388352996	1	1	
201	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s7k1;16x128x128s2k1;kappa=1;residency=1	11317143.388352996	1	1	
202	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s8k1;16x128x128s2k1;kappa=1;residency=1	11317143.388352996	1	1	
203	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s9k1;16x128x128s2k1;kappa=1;residency=1	11317143.388352996	1	1	
204	16x32x64s16k1;16x32x128s4k1;16x64x64s8k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11318076.691343151	1	1	
205	16x128x128s2k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11320876.345915964	1	1	
206	16x32x64s16k1;16x32x128s4k1;16x64x64s7k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11321271.091488248	1	1	
207	16x32x64s16k1;16x32x128s4k1;16x64x128s4k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11321271.091488248	1	1	
208	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s3k1;16x128x128s2k1;kappa=1;residency=1	11325367.818734063	1	1	
209	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s4k1;16x128x128s2k1;kappa=1;residency=1	11325367.818734063	1	1	
210	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x128s2k1;16x128x128s2k1;kappa=1;residency=1	11325367.818734063	1	1	
211	16x32x64s16k1;16x32x128s4k1;16x64x64s6k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11329391.349230455	1	1	
212	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s16k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11335800.117897935	1	1	
213	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s15k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11336512.140359635	1	1	
214	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s8k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11336512.140359635	1	1	
215	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s14k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11337278.900391279	1	1	
216	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s13k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11338109.340432184	1	1	
217	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s7k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11338109.340432184	1	1	
218	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s16k2;16x128x128s2k1;kappa=1;residency=1	11339476.159255117	1	1	
219	16x32x64s16k1;16x32x128s4k1;16x64x64s3k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11339485.057965225	1	1	
220	16x32x64s16k1;16x32x128s4k1;16x64x64s4k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11339485.057965225	1	1	
221	16x32x64s16k1;16x32x128s4k1;16x64x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11339485.057965225	1	1	
222	16x32x64s16k1;16x32x128s4k1;16x64x128s2k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11339485.057965225	1	1	
223	16x32x64s16k1;16x32x128s4k1;16x64x128s3k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11339485.057965225	1	1	
224	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s15k2;16x128x128s2k1;kappa=1;residency=1	11339643.039519576	1	1	
225	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s8k2;16x128x128s2k1;kappa=1;residency=1	11339643.039519576	1	1	
226	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s14k2;16x128x128s2k1;kappa=1;residency=1	11339822.748901995	1	1	
227	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s13k2;16x128x128s2k1;kappa=1;residency=1	11340017.38328658	1	1	
228	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s7k2;16x128x128s2k1;kappa=1;residency=1	11340017.38328658	1	1	
229	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s12k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11340039.969812213	1	1	
230	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s12k2;16x128x128s2k1;kappa=1;residency=1	11340469.874547526	1	1	
231	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s11k2;16x128x128s2k1;kappa=1;residency=1	11340968.975990742	1	1	
232	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s6k2;16x128x128s2k1;kappa=1;residency=1	11340968.975990742	1	1	
233	16x128x64s3k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11341400.38571693	1	1	
234	16x128x64s4k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11341400.38571693	1	1	
235	16x128x64s5k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11341400.38571693	1	1	
236	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s10k2;16x128x128s2k1;kappa=1;residency=1	11341524.955113785	1	1	
237	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s4k2;16x128x128s2k1;kappa=1;residency=1	11342151.832483103	1	1	
238	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s5k2;16x128x128s2k1;kappa=1;residency=1	11342151.832483103	1	1	
239	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s6k2;16x128x128s2k1;kappa=1;residency=1	11342151.832483103	1	1	
240	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s7k2;16x128x128s2k1;kappa=1;residency=1	11342151.832483103	1	1	
241	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s8k2;16x128x128s2k1;kappa=1;residency=1	11342151.832483103	1	1	
242	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s9k2;16x128x128s2k1;kappa=1;residency=1	11342151.832483103	1	1	
243	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s3k2;16x128x128s2k1;kappa=1;residency=1	11342151.832483103	1	1	
244	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k2;16x128x128s2k1;kappa=1;residency=1	11342151.832483103	1	1	
245	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s5k2;16x128x128s2k1;kappa=1;residency=1	11342151.832483103	1	1	
246	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s11k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11342169.469303288	1	1	
247	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s6k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11342169.469303288	1	1	
248	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s9k4;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11343383.601534097	1	1	
249	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s10k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11344541.646894924	1	1	
250	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s8k4;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11344760.098906098	1	1	
251	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s7k4;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11346357.298978647	1	1	
252	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s4k4;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11346357.298978647	1	1	
253	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s4k2;16x128x128s2k1;kappa=1;residency=1	11346807.370517002	1	1	
254	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s5k2;16x128x128s2k1;kappa=1;residency=1	11346807.370517002	1	1	
255	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s6k2;16x128x128s2k1;kappa=1;residency=1	11346807.370517002	1	1	
256	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s7k2;16x128x128s2k1;kappa=1;residency=1	11346807.370517002	1	1	
257	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s8k2;16x128x128s2k1;kappa=1;residency=1	11346807.370517002	1	1	
258	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s9k2;16x128x128s2k1;kappa=1;residency=1	11346807.370517002	1	1	
259	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x128s3k2;16x128x128s2k1;kappa=1;residency=1	11346807.370517002	1	1	
260	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x128s4k2;16x128x128s2k1;kappa=1;residency=1	11346807.370517002	1	1	
261	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s4k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11347216.323670672	1	1	
262	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s5k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11347216.323670672	1	1	
263	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s6k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11347216.323670672	1	1	
264	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s7k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11347216.323670672	1	1	
265	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s8k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11347216.323670672	1	1	
266	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s9k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11347216.323670672	1	1	
267	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s3k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11347216.323670672	1	1	
268	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11347216.323670672	1	1	
269	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s5k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11347216.323670672	1	1	
270	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s8k4;16x128x128s2k1;kappa=1;residency=1	11347375.500656886	1	1	
271	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s7k4;16x128x128s2k1;kappa=1;residency=1	11347749.844423888	1	1	
272	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x128s4k4;16x128x128s2k1;kappa=1;residency=1	11347749.844423888	1	1	
273	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s3k2;16x128x128s2k1;kappa=1;residency=1	11347872.887571381	1	1	
274	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s2k2;16x128x128s2k1;kappa=1;residency=1	11347872.887571381	1	1	
275	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s6k4;16x128x128s2k1;kappa=1;residency=1	11348701.437128052	1	1	
276	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s3k4;16x128x128s2k1;kappa=1;residency=1	11349884.293620409	1	1	
277	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s4k4;16x128x128s2k1;kappa=1;residency=1	11349884.293620409	1	1	
278	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s5k4;16x128x128s2k1;kappa=1;residency=1	11349884.293620409	1	1	
279	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x128s2k4;16x128x128s2k1;kappa=1;residency=1	11349884.293620409	1	1	
280	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x128s3k4;16x128x128s2k1;kappa=1;residency=1	11349884.293620409	1	1	
281	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s6k4;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11350417.427849749	1	1	
282	16x64x64s9k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11351645.691417759	1	1	
283	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s4k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11352182.230906835	1	1	
284	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s5k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11352182.230906835	1	1	
285	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s6k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11352182.230906835	1	1	
286	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s7k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11352182.230906835	1	1	
287	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s8k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11352182.230906835	1	1	
288	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s9k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11352182.230906835	1	1	
289	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s3k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11352182.230906835	1	1	
290	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s4k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11352182.230906835	1	1	
291	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s3k2;16x128x128s2k1;kappa=1;residency=1	11352528.425605282	1	1	
292	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x128s2k2;16x128x128s2k1;kappa=1;residency=1	11352528.425605282	1	1	
293	16x64x64s8k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11352758.722926175	1	1	
294	16x64x64s7k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11354057.806341285	1	1	
295	16x64x128s4k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11354057.806341285	1	1	
296	16x64x64s3k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355060.810132196	1	1	
297	16x64x64s4k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355060.810132196	1	1	
298	16x64x64s5k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355060.810132196	1	1	
299	16x64x64s6k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355060.810132196	1	1	
300	16x64x128s2k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355060.810132196	1	1	
301	16x64x128s3k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355060.810132196	1	1	
302	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s3k4;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355464.282217136	1	1	
303	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s4k4;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355464.282217136	1	1	
304	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s5k4;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355464.282217136	1	1	
305	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s2k4;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355464.282217136	1	1	
306	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s3k4;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11355464.282217136	1	1	
307	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s2k4;16x128x128s2k1;kappa=1;residency=1	11355605.348708689	1	1	
308	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x128x128s2k2;16x128x128s2k1;kappa=1;residency=1	11361839.501673093	1	1	
309	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x128x64s4k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11362114.045379162	1	1	
310	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x128x64s5k2;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11362114.045379162	1	1	
311	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x128x64s3k4;16x128x128s2k1;kappa=1;residency=1	11362272.292791625	1	1	
312	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x128x64s4k4;16x128x128s2k1;kappa=1;residency=1	11362272.292791625	1	1	
313	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x128x64s5k4;16x128x128s2k1;kappa=1;residency=1	11362272.292791625	1	1	
314	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x128x128s2k4;16x128x128s2k1;kappa=1;residency=1	11362272.292791625	1	1	
315	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s4k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11363771.368807798	1	1	
316	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s5k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11363771.368807798	1	1	
317	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s6k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11363771.368807798	1	1	
318	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s7k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11363771.368807798	1	1	
319	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s8k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11363771.368807798	1	1	
320	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s9k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11363771.368807798	1	1	
321	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s10k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11363771.368807798	1	1	
322	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s11k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11363771.368807798	1	1	
323	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s12k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11363771.368807798	1	1	
324	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s13k1;16x32x128s4k1;16x128x128s2k1;kappa=1;residency=1	11363771.368807798	1	1	
