candidate	work_lb_ns	cp_lb_ns	queue_lb_lb_ns	priority_ns
64x128x16s2split1kappa4	1346.9325668975555	212547.9951825928	36341.840531345486	212547.9951825928
64x128x16s2split2kappa1	1596.0660923368953	144974.22603921487	20421.641438969215	144974.22603921487
64x128x16s2split2kappa2	1596.0660923368953	144974.22603921487	20421.641438969215	144974.22603921487
64x128x16s2split2kappa4	1596.0660923368953	144974.22603921487	20421.641438969215	144974.22603921487
64x128x16s2split4kappa1	1988.2803051274648	108455.77961857578	12461.541892781075	108455.77961857578
64x128x16s2split4kappa2	1988.2803051274648	108455.77961857578	12461.541892781075	108455.77961857578
64x128x16s2split4kappa4	1988.2803051274648	108455.77961857578	12461.541892781075	108455.77961857578
64x128x16s2split8kappa1	2772.7087307085785	95119.633373708682	8481.4921196870055	95119.633373708682
64x128x16s2split8kappa2	2772.7087307085785	95119.633373708682	8481.4921196870055	95119.633373708682
64x128x16s2split8kappa4	2772.7087307085785	95119.633373708682	8481.4921196870055	95119.633373708682
64x128x16s2split16kappa1	4341.5655818708647	98297.714182179974	6491.4672331399724	98297.714182179974
64x128x16s2split16kappa2	4341.5655818708647	98297.714182179974	6491.4672331399724	98297.714182179974
64x128x16s2split16kappa4	4341.5655818708647	98297.714182179974	6491.4672331399724	98297.714182179974
64x128x16s2split32kappa1	7479.2792841954752	119579.06244822528	7708.531548351918	119579.06244822528
64x128x16s2split32kappa2	7479.2792841954752	119579.06244822528	7708.531548351918	119579.06244822528
64x128x16s2split32kappa4	7479.2792841954752	119579.06244822528	7708.531548351918	119579.06244822528
128x128x16s3split1kappa1	1773.0206065115137	301220.67140805221	52573.754524212316	301220.67140805221
128x128x16s3split1kappa2	1773.0206065115137	301220.67140805221	52573.754524212316	301220.67140805221
128x128x16s3split1kappa4	1773.0206065115137	301220.67140805221	52573.754524212316	301220.67140805221
128x128x16s3split2kappa1	2126.5028300220324	199328.03916677815	29789.782812256828	199328.03916677815
128x128x16s3split2kappa2	2126.5028300220324	199328.03916677815	29789.782812256828	199328.03916677815
128x128x16s3split2kappa4	2126.5028300220324	199328.03916677815	29789.782812256828	199328.03916677815
128x128x16s3split4kappa1	2727.4144389549633	145650.16119719102	18397.796956279082	145650.16119719102
128x128x16s3split4kappa2	2727.4144389549633	145650.16119719102	18397.796956279082	145650.16119719102
128x128x16s3split4kappa4	2727.4144389549633	145650.16119719102	18397.796956279082	145650.16119719102
128x128x16s3split8kappa1	3929.2376568208242	123734.2991778499	12701.804028290211	123734.2991778499
128x128x16s3split8kappa2	3929.2376568208242	123734.2991778499	12701.804028290211	123734.2991778499
128x128x16s3split8kappa4	3929.2376568208242	123734.2991778499	12701.804028290211	123734.2991778499
128x128x16s3split16kappa1	6332.884092552431	122622.52209908419	9853.8075642957756	122622.52209908419
128x128x16s3split16kappa2	6332.884092552431	122622.52209908419	9853.8075642957756	122622.52209908419
128x128x16s3split16kappa4	6332.884092552431	122622.52209908419	9853.8075642957756	122622.52209908419
128x128x16s3split32kappa1	11140.176964016135	141758.94142151097	8429.8093322985587	141758.94142151097
128x128x16s3split32kappa2	11140.176964016135	141758.94142151097	8429.8093322985587	141758.94142151097
128x128x16s3split32kappa4	11140.176964016135	141758.94142151097	8429.8093322985587	141758.94142151097
