model	split	fp32_partials	round	pass	mismatch	max_abs	partial_bytes	l05_ms	l1_ms	l2_ms
gqa2	8	0	36	1	0	0.0625	16777216	0.987936	1.123328	1.037312
gqa2	8	1	36	1	0	0.03125	33554432	1.107968	1.218688	1.148928
gqa2	16	0	36	0	3	0.09375	33554432	1.071104	1.660736	1.111040
gqa2	16	1	36	1	0	0.03125	67108864	1.145856	1.623136	1.161312
mha4	1	0	36	1	0	0.03125	0	1.034176	1.034336	1.135616
mha4	1	1	36	1	0	0.03125	0	1.026912	1.031104	1.149952
mha4	2	0	36	0	57	0.078125	9437184	2.351104	2.340960	2.260992
mha4	2	1	36	1	0	0.046875	18874368	2.302880	2.299904	2.432000
mha4	4	0	36	0	69	0.078125	18874368	1.785856	1.633280	1.910624
mha4	4	1	36	1	0	0.046875	37748736	1.972224	1.808384	2.083840
mha4	8	1	37	1	0	0.046875	75497472	2.080768	2.270208	2.164736
mha4	16	0	37	0	61	0.09375	75497472	2.013344	3.070016	2.079616
mha4	16	1	37	1	0	0.046875	150994944	2.367488	3.294208	2.426848
gqa2	1	0	37	1	0	0.03125	0	0.512000	0.515936	0.553984
gqa2	1	1	37	1	0	0.03125	0	0.506880	0.515072	0.559904
gqa2	2	0	37	0	2	0.09375	4194304	1.071104	1.069984	1.119040
gqa2	2	1	37	1	0	0.03125	8388608	1.152000	1.150752	1.209312
gqa2	4	0	37	0	1	0.0625	8388608	0.979968	0.892928	1.036288
gqa2	4	1	37	1	0	0.03125	16777216	1.082368	0.993440	1.136640
gqa2	8	0	37	1	0	0.0625	16777216	0.986112	1.122304	1.039360
gqa2	8	1	37	1	0	0.03125	33554432	1.110816	1.221856	1.148096
gqa2	16	0	37	0	3	0.09375	33554432	1.052672	1.633440	1.091584
gqa2	16	1	37	1	0	0.03125	67108864	1.221632	1.735840	1.243136
mha4	1	0	37	1	0	0.03125	0	1.054720	1.066112	1.161216
mha4	1	1	37	1	0	0.03125	0	1.046528	1.062912	1.174432
mha4	2	0	37	0	57	0.078125	9437184	2.202752	2.185376	2.264320
mha4	2	1	37	1	0	0.046875	18874368	2.302976	2.297856	2.432000
mha4	4	0	37	0	69	0.078125	18874368	1.786048	1.633280	1.910784
mha4	4	1	37	1	0	0.046875	37748736	1.973248	1.808384	2.080768
mha4	8	0	37	0	70	0.09375	37748736	1.796096	2.047776	1.920768
mha4	16	0	38	0	61	0.09375	75497472	2.009088	3.069952	2.078592
mha4	16	1	38	1	0	0.046875	150994944	2.362112	3.290240	2.416640
gqa2	1	0	38	1	0	0.03125	0	0.513024	0.514176	0.554976
gqa2	1	1	38	1	0	0.03125	0	0.506880	0.514048	0.560128
gqa2	2	0	38	0	2	0.09375	4194304	1.072128	1.070080	1.118208
gqa2	2	1	38	1	0	0.03125	8388608	1.150976	1.150048	1.207136
gqa2	4	0	38	0	1	0.0625	8388608	0.894976	0.813184	0.947200
gqa2	4	1	38	1	0	0.03125	16777216	0.983904	0.901216	1.030016
gqa2	8	0	38	1	0	0.0625	16777216	0.900096	1.020928	0.951296
gqa2	8	1	38	1	0	0.03125	33554432	1.108992	1.217728	1.148928
gqa2	16	0	38	0	3	0.09375	33554432	1.070080	1.659904	1.111040
gqa2	16	1	38	1	0	0.03125	67108864	1.238976	1.765376	1.257472
mha4	1	0	38	1	0	0.03125	0	1.028992	1.032256	1.131424
mha4	1	1	38	1	0	0.03125	0	1.020928	1.027136	1.144832
mha4	2	0	38	0	57	0.078125	9437184	2.146304	2.143328	2.265088
mha4	2	1	38	1	0	0.046875	18874368	2.302912	2.299904	2.434048
mha4	4	0	38	0	69	0.078125	18874368	1.785824	1.633184	1.910784
mha4	4	1	38	1	0	0.046875	37748736	1.972224	1.807360	2.080768
mha4	8	0	38	0	70	0.09375	37748736	1.797184	2.046976	1.920000
mha4	8	1	38	1	0	0.046875	75497472	2.083840	2.278400	2.169856
mha4	16	1	39	1	0	0.046875	150994944	2.360224	3.291264	2.416640
gqa2	1	0	39	1	0	0.03125	0	0.512000	0.515072	0.553952
gqa2	1	1	39	1	0	0.03125	0	0.507104	0.514048	0.559104
gqa2	2	0	39	0	2	0.09375	4194304	1.071104	1.071104	1.117184
gqa2	2	1	39	1	0	0.03125	8388608	1.152000	1.148960	1.207424
gqa2	4	0	39	0	1	0.0625	8388608	0.970752	0.890880	1.023744
gqa2	4	1	39	1	0	0.03125	16777216	1.081088	0.990208	1.133504
gqa2	8	0	39	1	0	0.0625	16777216	0.985888	1.121280	1.038336
gqa2	8	1	39	1	0	0.03125	33554432	1.107968	1.219552	1.149792
gqa2	16	0	39	0	3	0.09375	33554432	1.046528	1.620160	1.086464
gqa2	16	1	39	1	0	0.03125	67108864	1.220608	1.727488	1.240064
mha4	1	0	39	1	0	0.03125	0	1.100800	1.113088	1.210368
mha4	1	1	39	1	0	0.03125	0	1.121344	1.127424	1.253376
mha4	2	0	39	0	57	0.078125	9437184	2.349056	2.337792	2.257920
mha4	2	1	39	1	0	0.046875	18874368	2.304000	2.299008	2.433024
mha4	4	0	39	0	69	0.078125	18874368	1.787680	1.633344	1.910784
mha4	4	1	39	1	0	0.046875	37748736	1.970176	1.807392	2.082816
mha4	8	0	39	0	70	0.09375	37748736	1.796096	2.049824	1.921024
mha4	8	1	39	1	0	0.046875	75497472	2.078720	2.274368	2.167616
mha4	16	0	39	0	61	0.09375	75497472	2.010112	3.069952	2.078944
gqa2	1	0	40	1	0	0.03125	0	0.512000	0.515136	0.553984
gqa2	1	1	40	1	0	0.03125	0	0.507904	0.514880	0.560128
gqa2	2	0	40	0	2	0.09375	4194304	1.072128	1.069152	1.118208
gqa2	2	1	40	1	0	0.03125	8388608	1.153024	1.149856	1.209280
gqa2	4	0	40	0	1	0.0625	8388608	0.978976	0.894976	1.034176
gqa2	4	1	40	1	0	0.03125	16777216	1.080352	0.992256	1.133568
gqa2	8	0	40	1	0	0.0625	16777216	0.986112	1.122304	1.037408
gqa2	8	1	40	1	0	0.03125	33554432	1.111264	1.224864	1.154048
gqa2	16	0	40	0	3	0.09375	33554432	1.053696	1.635456	1.093568
gqa2	16	1	40	1	0	0.03125	67108864	1.223680	1.738752	1.245184
mha4	1	0	40	1	0	0.03125	0	1.065984	1.076224	1.174528
mha4	1	1	40	1	0	0.03125	0	1.059840	1.071104	1.186816
mha4	2	0	40	0	57	0.078125	9437184	2.226176	2.228384	2.345984
mha4	2	1	40	1	0	0.046875	18874368	2.302048	2.298944	2.433856
mha4	4	0	40	0	69	0.078125	18874368	1.786880	1.632256	1.909760
mha4	4	1	40	1	0	0.046875	37748736	1.972224	1.809504	2.081760
mha4	8	0	40	0	70	0.09375	37748736	1.797120	2.045952	1.920000
mha4	8	1	40	1	0	0.046875	75497472	2.080928	2.271264	2.166624
mha4	16	0	40	0	61	0.09375	75497472	2.010336	3.068928	2.077696
mha4	16	1	40	1	0	0.046875	150994944	2.362368	3.296256	2.423808
gqa2	1	1	41	1	0	0.03125	0	0.508096	0.514048	0.559008
gqa2	2	0	41	0	2	0.09375	4194304	1.072128	1.069120	1.118208
gqa2	2	1	41	1	0	0.03125	8388608	1.153024	1.148992	1.209248
gqa2	4	0	41	0	1	0.0625	8388608	0.893952	0.814048	0.946176
gqa2	4	1	41	1	0	0.03125	16777216	1.080320	0.990208	1.131520
gqa2	8	0	41	1	0	0.0625	16777216	0.950048	1.078272	0.996352
gqa2	8	1	41	1	0	0.03125	33554432	1.065984	1.173600	1.105920
gqa2	16	0	41	0	3	0.09375	33554432	1.031168	1.599648	1.070080
gqa2	16	1	41	1	0	0.03125	67108864	1.139712	1.617856	1.155072
mha4	1	0	41	1	0	0.03125	0	1.029120	1.033280	1.131520
mha4	1	1	41	1	0	0.03125	0	1.019904	1.028096	1.145856
mha4	2	0	41	0	57	0.078125	9437184	2.144480	2.143328	2.265088
mha4	2	1	41	1	0	0.046875	18874368	2.305056	2.298880	2.434048
mha4	4	0	41	0	69	0.078125	18874368	1.784832	1.633280	1.911552
mha4	4	1	41	1	0	0.046875	37748736	1.972256	1.808384	2.082816
mha4	8	0	41	0	70	0.09375	37748736	1.795072	2.049120	1.921024
mha4	8	1	41	1	0	0.046875	75497472	2.076672	2.272320	2.165760
mha4	16	0	41	0	61	0.09375	75497472	2.008128	3.069920	2.077504
mha4	16	1	41	1	0	0.046875	150994944	2.372608	3.301216	2.432000
gqa2	1	0	41	1	0	0.03125	0	0.513024	0.515072	0.553984
gqa2	2	0	42	0	2	0.09375	4194304	1.071104	1.069120	1.118208
gqa2	2	1	42	1	0	0.03125	8388608	1.151968	1.149952	1.208320
gqa2	4	0	42	0	1	0.0625	8388608	0.894976	0.814144	0.948224
gqa2	4	1	42	1	0	0.03125	16777216	1.079296	0.988384	1.132544
gqa2	8	0	42	1	0	0.0625	16777216	0.987136	1.122528	1.038336
gqa2	8	1	42	1	0	0.03125	33554432	1.107968	1.218720	1.149952
gqa2	16	0	42	0	3	0.09375	33554432	1.070080	1.657856	1.107840
gqa2	16	1	42	1	0	0.03125	67108864	1.142944	1.622112	1.160192
mha4	1	0	42	1	0	0.03125	0	1.032192	1.034240	1.137632
mha4	1	1	42	1	0	0.03125	0	1.023200	1.028096	1.147904
mha4	2	0	42	0	57	0.078125	9437184	2.145280	2.143328	2.266080
mha4	2	1	42	1	0	0.046875	18874368	2.302976	2.298976	2.433024
mha4	4	0	42	0	69	0.078125	18874368	1.784608	1.633184	1.911680
mha4	4	1	42	1	0	0.046875	37748736	1.971200	1.808384	2.083840
mha4	8	0	42	0	70	0.09375	37748736	1.796096	2.047104	1.920192
mha4	8	1	42	1	0	0.046875	75497472	2.079744	2.270208	2.167744
mha4	16	0	42	0	61	0.09375	75497472	2.014208	3.070048	2.080768
mha4	16	1	42	1	0	0.046875	150994944	2.362368	3.293184	2.415616
gqa2	1	0	42	1	0	0.03125	0	0.512224	0.514112	0.553888
gqa2	1	1	42	1	0	0.03125	0	0.508096	0.515072	0.559104
gqa2	2	1	43	1	0	0.03125	8388608	1.150048	1.147968	1.207296
gqa2	4	0	43	0	1	0.0625	8388608	0.893952	0.814208	0.948224
gqa2	4	1	43	1	0	0.03125	16777216	0.984096	0.902240	1.030144
gqa2	8	0	43	1	0	0.0625	16777216	0.899168	1.021024	0.953216
gqa2	8	1	43	1	0	0.03125	33554432	1.011712	1.113184	1.049600
gqa2	16	0	43	0	3	0.09375	33554432	1.070272	1.658016	1.106944
gqa2	16	1	43	1	0	0.03125	67108864	1.251200	1.773696	1.269760
mha4	1	0	43	1	0	0.03125	0	1.026848	1.034240	1.131520
mha4	1	1	43	1	0	0.03125	0	1.018880	1.027136	1.145824
mha4	2	0	43	0	57	0.078125	9437184	2.146304	2.143392	2.265088
mha4	2	1	43	1	0	0.046875	18874368	2.304000	2.298976	2.433024
mha4	4	0	43	0	69	0.078125	18874368	1.787904	1.631328	1.910784
mha4	4	1	43	1	0	0.046875	37748736	1.970176	1.806432	2.084864
mha4	8	0	43	0	70	0.09375	37748736	1.797184	2.047072	1.921024
mha4	8	1	43	1	0	0.046875	75497472	2.079744	2.268224	2.166784
mha4	16	0	43	0	61	0.09375	75497472	2.010112	3.069952	2.079744
mha4	16	1	43	1	0	0.046875	150994944	2.362368	3.294304	2.420736
gqa2	1	0	43	1	0	0.03125	0	0.512000	0.514048	0.554976
gqa2	1	1	43	1	0	0.03125	0	0.507904	0.514048	0.558080
gqa2	2	0	43	0	2	0.09375	4194304	1.073152	1.071104	1.119232
gqa2	4	0	44	0	1	0.0625	8388608	0.894144	0.814048	0.948224
gqa2	4	1	44	1	0	0.03125	16777216	1.080288	0.991392	1.133376
gqa2	8	0	44	1	0	0.0625	16777216	0.988000	1.122368	1.038176
gqa2	8	1	44	1	0	0.03125	33554432	1.107968	1.216704	1.148928
gqa2	16	0	44	0	3	0.09375	33554432	1.045504	1.619104	1.084256
gqa2	16	1	44	1	0	0.03125	67108864	1.219488	1.726464	1.239040
mha4	1	0	44	1	0	0.03125	0	1.103808	1.117376	1.215488
mha4	1	1	44	1	0	0.03125	0	1.122240	1.128320	1.254400
mha4	2	0	44	0	57	0.078125	9437184	2.354176	2.340864	2.471936
mha4	2	1	44	1	0	0.046875	18874368	2.305024	2.298816	2.432832
mha4	4	0	44	0	69	0.078125	18874368	1.786112	1.634304	1.910784
mha4	4	1	44	1	0	0.046875	37748736	1.973248	1.808384	2.081792
mha4	8	0	44	0	70	0.09375	37748736	1.796096	2.048128	1.921024
mha4	8	1	44	1	0	0.046875	75497472	2.077696	2.270272	2.164736
mha4	16	0	44	0	61	0.09375	75497472	2.010112	3.068832	2.078720
mha4	16	1	44	1	0	0.046875	150994944	2.365440	3.294304	2.423808
gqa2	1	0	44	1	0	0.03125	0	0.512000	0.514144	0.553984
gqa2	1	1	44	1	0	0.03125	0	0.506880	0.514048	0.560128
gqa2	2	0	44	0	2	0.09375	4194304	1.071936	1.069120	1.118208
gqa2	2	1	44	1	0	0.03125	8388608	1.150976	1.149792	1.207296
gqa2	4	1	45	1	0	0.03125	16777216	0.985088	0.900160	1.029120
gqa2	8	0	45	1	0	0.0625	16777216	0.899840	1.021056	0.951296
gqa2	8	1	45	1	0	0.03125	33554432	1.012736	1.113952	1.051648
gqa2	16	0	45	0	3	0.09375	33554432	0.974848	1.509440	1.006496
gqa2	16	1	45	1	0	0.03125	67108864	1.139520	1.614848	1.157952
mha4	1	0	45	1	0	0.03125	0	1.028096	1.031200	1.129568
mha4	1	1	45	1	0	0.03125	0	1.120320	1.130496	1.256320
mha4	2	0	45	0	57	0.078125	9437184	2.349056	2.309952	2.429088
mha4	2	1	45	1	0	0.046875	18874368	2.304128	2.297856	2.434016
mha4	4	0	45	0	69	0.078125	18874368	1.787904	1.633344	1.910784
mha4	4	1	45	1	0	0.046875	37748736	1.971936	1.808096	2.079648
mha4	8	0	45	0	70	0.09375	37748736	1.801216	2.046976	1.918624
mha4	8	1	45	1	0	0.046875	75497472	2.079744	2.271136	2.166560
mha4	16	0	45	0	61	0.09375	75497472	2.010016	3.068864	2.077952
mha4	16	1	45	1	0	0.046875	150994944	2.364096	3.292320	2.420608
gqa2	1	0	45	1	0	0.03125	0	0.510976	0.513088	0.552768
gqa2	1	1	45	1	0	0.03125	0	0.505728	0.512064	0.557120
gqa2	2	0	45	0	2	0.09375	4194304	1.070080	1.068032	1.116160
gqa2	2	1	45	1	0	0.03125	8388608	1.148928	1.148896	1.204320
gqa2	4	0	45	0	1	0.0625	8388608	0.890880	0.812864	0.945152
gqa2	8	0	46	1	0	0.0625	16777216	0.984128	1.116064	1.038048
gqa2	8	1	46	1	0	0.03125	33554432	1.105920	1.215488	1.147904
gqa2	16	0	46	0	3	0.09375	33554432	1.069056	1.657856	1.106944
gqa2	16	1	46	1	0	0.03125	67108864	1.241088	1.760416	1.260544
mha4	1	0	46	1	0	0.03125	0	1.025088	1.030144	1.129152
mha4	1	1	46	1	0	0.03125	0	1.016832	1.025888	1.143808
mha4	2	0	46	0	57	0.078125	9437184	2.144256	2.141056	2.264128
mha4	2	1	46	1	0	0.046875	18874368	2.301920	2.294880	2.429920
mha4	4	0	46	0	69	0.078125	18874368	1.782560	1.629856	1.908736
mha4	4	1	46	1	0	0.046875	37748736	1.968128	1.805312	2.078720
mha4	8	0	46	0	70	0.09375	37748736	1.792000	2.044928	1.917824
mha4	8	1	46	1	0	0.046875	75497472	2.076032	2.268160	2.162912
mha4	16	0	46	0	61	0.09375	75497472	2.007040	3.065952	2.076608
mha4	16	1	46	1	0	0.046875	150994944	2.361344	3.294208	2.420736
gqa2	1	0	46	1	0	0.03125	0	0.510976	0.512928	0.552896
gqa2	1	1	46	1	0	0.03125	0	0.505856	0.512064	0.558016
gqa2	2	0	46	0	2	0.09375	4194304	1.069056	1.067008	1.115136
gqa2	2	1	46	1	0	0.03125	8388608	1.148768	1.146720	1.204224
gqa2	4	0	46	0	1	0.0625	8388608	0.890816	0.812032	0.943104
gqa2	4	1	46	1	0	0.03125	16777216	0.982752	0.898944	1.028736
gqa2	8	1	47	1	0	0.03125	33554432	1.009696	1.110848	1.049568
gqa2	16	0	47	0	3	0.09375	33554432	0.972960	1.509024	1.003520
gqa2	16	1	47	1	0	0.03125	67108864	1.132544	1.606752	1.149952
mha4	1	0	47	1	0	0.03125	0	1.025984	1.030272	1.128448
mha4	1	1	47	1	0	0.03125	0	1.018560	1.024864	1.142784
mha4	2	0	47	0	57	0.078125	9437184	2.143232	2.140992	2.261056
mha4	2	1	47	1	0	0.046875	18874368	2.299904	2.295808	2.430624
mha4	4	0	47	0	69	0.078125	18874368	1.785632	1.629312	1.907712
mha4	4	1	47	1	0	0.046875	37748736	1.970176	1.809056	2.082496
mha4	8	0	47	0	70	0.09375	37748736	1.796928	2.045056	1.918976
mha4	8	1	47	1	0	0.046875	75497472	2.075616	2.271296	2.164736
mha4	16	0	47	0	61	0.09375	75497472	2.010848	3.068928	2.076672
mha4	16	1	47	1	0	0.046875	150994944	2.358944	3.288192	2.418592
gqa2	1	0	47	1	0	0.03125	0	0.510944	0.513024	0.553984
gqa2	1	1	47	1	0	0.03125	0	0.505920	0.512768	0.557408
gqa2	2	0	47	0	2	0.09375	4194304	1.069856	1.067776	1.115232
gqa2	2	1	47	1	0	0.03125	8388608	1.149952	1.149024	1.205248
gqa2	4	0	47	0	1	0.0625	8388608	0.890688	0.812032	0.944896
gqa2	4	1	47	1	0	0.03125	16777216	0.984032	0.898048	1.027072
gqa2	8	0	47	1	0	0.0625	16777216	0.896832	1.019904	0.949248
gqa2	16	0	48	0	3	0.09375	33554432	0.973568	1.509376	1.004544
gqa2	16	1	48	1	0	0.03125	67108864	1.136640	1.613760	1.155072
mha4	1	0	48	1	0	0.03125	0	1.024000	1.030240	1.129472
mha4	1	1	48	1	0	0.03125	0	1.017856	1.025120	1.140736
mha4	2	0	48	0	57	0.078125	9437184	2.142208	2.141120	2.263040
mha4	2	1	48	1	0	0.046875	18874368	2.300928	2.296640	2.429952
mha4	4	0	48	0	69	0.078125	18874368	1.782784	1.630048	1.907712
mha4	4	1	48	1	0	0.046875	37748736	1.970016	1.806080	2.078720
mha4	8	0	48	0	70	0.09375	37748736	1.793024	2.042944	1.917856
mha4	8	1	48	1	0	0.046875	75497472	2.079744	2.275008	2.167808
mha4	16	0	48	0	61	0.09375	75497472	2.008704	3.065568	2.076416
mha4	16	1	48	1	0	0.046875	150994944	2.365440	3.292256	2.424800
gqa2	1	0	48	1	0	0.03125	0	0.511008	0.514048	0.551936
gqa2	1	1	48	1	0	0.03125	0	0.505600	0.512000	0.558016
gqa2	2	0	48	0	2	0.09375	4194304	1.071104	1.067104	1.116160
gqa2	2	1	48	1	0	0.03125	8388608	1.148928	1.147904	1.204992
gqa2	4	0	48	0	1	0.0625	8388608	0.891904	0.813152	1.035104
gqa2	4	1	48	1	0	0.03125	16777216	1.078272	0.988352	1.128448
gqa2	8	0	48	1	0	0.0625	16777216	0.983040	1.120416	1.036000
gqa2	8	1	48	1	0	0.03125	33554432	1.105920	1.216224	1.147904
gqa2	16	1	49	1	0	0.03125	67108864	1.242112	1.762464	1.264352
mha4	1	0	49	1	0	0.03125	0	1.124640	1.130656	1.233920
mha4	1	1	49	1	0	0.03125	0	1.016832	1.025120	1.141376
mha4	2	0	49	0	57	0.078125	9437184	2.142208	2.140928	2.260992
mha4	2	1	49	1	0	0.046875	18874368	2.300928	2.296832	2.430880
mha4	4	0	49	0	69	0.078125	18874368	1.781824	1.630240	1.906688
mha4	4	1	49	1	0	0.046875	37748736	1.973152	1.806048	2.081792
mha4	8	0	49	0	70	0.09375	37748736	1.795072	2.049024	1.921024
mha4	8	1	49	1	0	0.046875	75497472	2.088960	2.280512	2.173728
mha4	16	0	49	0	61	0.09375	75497472	2.010112	3.068768	2.077536
mha4	16	1	49	1	0	0.046875	150994944	2.372544	3.300448	2.429952
gqa2	1	0	49	1	0	0.03125	0	0.514016	0.515168	0.553696
gqa2	1	1	49	1	0	0.03125	0	0.507904	0.514112	0.559104
gqa2	2	0	49	0	2	0.09375	4194304	1.072992	1.070080	1.119232
gqa2	2	1	49	1	0	0.03125	8388608	1.152832	1.150048	1.208320
gqa2	4	0	49	0	1	0.0625	8388608	0.980128	0.894112	1.035264
gqa2	4	1	49	1	0	0.03125	16777216	1.078272	0.986304	1.133568
gqa2	8	0	49	1	0	0.0625	16777216	0.985088	1.123328	1.039360
gqa2	8	1	49	1	0	0.03125	33554432	1.107744	1.218752	1.150976
gqa2	16	0	49	0	3	0.09375	33554432	1.053600	1.635328	1.092608
