stage	task	category	start_ns	end_ns	wait_ns	fixed_ns	mainloop_ns	publication_ns	hop_ns
17	0	rmsnorm	379724.63558453001	384478.23399188794	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
18	127	gemm	385713.64579288795	409478.68786794349	1764.368211	2788.1533880000002	18138.392073055555	1074.1284029999999	1235.411801
19	127	fused_attention	410714.0996689435	440581.17217006348	1764.368211	13668.33473	13360.241157119977	1074.1284029999999	1235.411801
20	7	attention_merge	441816.58397106349	447610.56553013588	1764.368211	1586.404417	1369.0805280723725	1074.1284029999999	1235.411801
21	63	gemm	448845.97733113589	464023.00169286272	1764.368211	3090.9534960000001	9247.5742517268518	1074.1284029999999	1235.411801
22	0	rmsnorm	465258.41349386272	470012.01190122066	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
23	95	swiglu_gemm	471247.42370222067	533286.93459997338	1764.368211	4569.3484520000002	54631.665831752762	1074.1284029999999	1235.411801
24	63	gemm	534522.34640097339	568194.51926615392	1764.368211	3090.9534960000001	27742.722755180555	1074.1284029999999	1235.411801
25	0	rmsnorm	569429.93106715393	574183.52947451174	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
26	127	gemm	575418.94127551175	599183.98335056717	1764.368211	2788.1533880000002	18138.392073055496	1074.1284029999999	1235.411801
27	127	fused_attention	600419.39515156718	630286.4676526871	1764.368211	13668.33473	13360.241157119977	1074.1284029999999	1235.411801
28	7	attention_merge	631521.87945368711	637315.8610127595	1764.368211	1586.404417	1369.0805280724308	1074.1284029999999	1235.411801
29	63	gemm	638551.27281375951	653728.29717548634	1764.368211	3090.9534960000001	9247.5742517268518	1074.1284029999999	1235.411801
30	0	rmsnorm	654963.70897648635	659717.30738384416	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
31	95	swiglu_gemm	660952.71918484417	722992.23008259677	1764.368211	4569.3484520000002	54631.665831752704	1074.1284029999999	1235.411801
32	63	gemm	724227.64188359678	757899.81474877731	1764.368211	3090.9534960000001	27742.722755180555	1074.1284029999999	1235.411801
33	0	rmsnorm	759135.22654977732	763888.82495713513	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
34	127	gemm	765124.23675813514	788889.27883319056	1764.368211	2788.1533880000002	18138.392073055496	1074.1284029999999	1235.411801
35	127	fused_attention	790124.69063419057	819991.7631353105	1764.368211	13668.33473	13360.241157119977	1074.1284029999999	1235.411801
36	7	attention_merge	821227.1749363105	827021.15649538289	1764.368211	1586.404417	1369.0805280724308	1074.1284029999999	1235.411801
37	63	gemm	828256.5682963829	843433.59265810973	1764.368211	3090.9534960000001	9247.5742517268518	1074.1284029999999	1235.411801
38	0	rmsnorm	844669.00445910974	849422.60286646755	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
39	95	swiglu_gemm	850658.01466746756	912697.52556522016	1764.368211	4569.3484520000002	54631.665831752704	1074.1284029999999	1235.411801
40	63	gemm	913932.93736622017	947605.1102314007	1764.368211	3090.9534960000001	27742.722755180555	1074.1284029999999	1235.411801
41	0	rmsnorm	948840.52203240071	953594.12043975852	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
42	127	gemm	954829.53224075853	978594.57431581395	1764.368211	2788.1533880000002	18138.392073055496	1074.1284029999999	1235.411801
43	127	fused_attention	979829.98611681396	1009697.0586179339	1764.368211	13668.33473	13360.241157119977	1074.1284029999999	1235.411801
44	7	attention_merge	1010932.4704189339	1016726.4519780063	1764.368211	1586.404417	1369.0805280724308	1074.1284029999999	1235.411801
45	63	gemm	1017961.8637790063	1033138.8881407331	1764.368211	3090.9534960000001	9247.5742517268518	1074.1284029999999	1235.411801
46	0	rmsnorm	1034374.2999417331	1039127.8983490909	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
47	95	swiglu_gemm	1040363.310150091	1102402.8210478437	1764.368211	4569.3484520000002	54631.665831752704	1074.1284029999999	1235.411801
48	63	gemm	1103638.2328488436	1137310.4057140241	1764.368211	3090.9534960000001	27742.722755180439	1074.1284029999999	1235.411801
49	0	rmsnorm	1138545.817515024	1143299.4159223819	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
50	127	gemm	1144534.8277233818	1168299.8697984375	1764.368211	2788.1533880000002	18138.392073055496	1074.1284029999999	1235.411801
51	127	fused_attention	1169535.2815994374	1199402.3541005575	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
52	7	attention_merge	1200637.7659015574	1206431.7474606298	1764.368211	1586.404417	1369.0805280723143	1074.1284029999999	1235.411801
53	63	gemm	1207667.1592616297	1222844.1836233565	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
54	0	rmsnorm	1224079.5954243564	1228833.1938317143	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
55	95	swiglu_gemm	1230068.6056327142	1292108.1165304668	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
56	63	gemm	1293343.5283314667	1327015.7011966472	1764.368211	3090.9534960000001	27742.722755180439	1074.1284029999999	1235.411801
57	0	rmsnorm	1328251.1129976471	1333004.7114050051	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
58	127	gemm	1334240.123206005	1358005.1652810606	1764.368211	2788.1533880000002	18138.392073055496	1074.1284029999999	1235.411801
59	127	fused_attention	1359240.5770820605	1389107.6495831807	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
60	7	attention_merge	1390343.0613841806	1396137.0429432529	1764.368211	1586.404417	1369.0805280723143	1074.1284029999999	1235.411801
61	63	gemm	1397372.4547442528	1412549.4791059797	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
62	0	rmsnorm	1413784.8909069796	1418538.4893143375	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
63	95	swiglu_gemm	1419773.9011153374	1481813.4120130902	1764.368211	4569.3484520000002	54631.66583175282	1074.1284029999999	1235.411801
64	63	gemm	1483048.8238140901	1516720.9966792706	1764.368211	3090.9534960000001	27742.722755180439	1074.1284029999999	1235.411801
65	0	rmsnorm	1517956.4084802705	1522710.0068876285	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
66	127	gemm	1523945.4186886284	1547710.460763684	1764.368211	2788.1533880000002	18138.392073055496	1074.1284029999999	1235.411801
67	127	fused_attention	1548945.8725646839	1578812.9450658041	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
68	7	attention_merge	1580048.356866804	1585842.3384258763	1764.368211	1586.404417	1369.0805280723143	1074.1284029999999	1235.411801
69	63	gemm	1587077.7502268762	1602254.7745886031	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
70	0	rmsnorm	1603490.186389603	1608243.7847969609	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
71	95	swiglu_gemm	1609479.1965979608	1671518.7074957136	1764.368211	4569.3484520000002	54631.66583175282	1074.1284029999999	1235.411801
72	63	gemm	1672754.1192967135	1706426.292161894	1764.368211	3090.9534960000001	27742.722755180439	1074.1284029999999	1235.411801
73	0	rmsnorm	1707661.7039628939	1712415.3023702519	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
74	127	gemm	1713650.7141712517	1737415.7562463074	1764.368211	2788.1533880000002	18138.392073055496	1074.1284029999999	1235.411801
75	127	fused_attention	1738651.1680473073	1768518.2405484274	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
76	7	attention_merge	1769753.6523494273	1775547.6339084997	1764.368211	1586.404417	1369.0805280723143	1074.1284029999999	1235.411801
77	63	gemm	1776783.0457094996	1791960.0700712265	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
78	0	rmsnorm	1793195.4818722263	1797949.0802795843	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
79	95	swiglu_gemm	1799184.4920805842	1861224.002978337	1764.368211	4569.3484520000002	54631.66583175282	1074.1284029999999	1235.411801
80	63	gemm	1862459.4147793369	1896131.5876445174	1764.368211	3090.9534960000001	27742.722755180439	1074.1284029999999	1235.411801
81	0	rmsnorm	1897366.9994455173	1902120.5978528752	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
82	127	gemm	1903356.0096538751	1927121.0517289308	1764.368211	2788.1533880000002	18138.392073055496	1074.1284029999999	1235.411801
83	127	fused_attention	1928356.4635299307	1958223.5360310508	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
84	7	attention_merge	1959458.9478320507	1965252.9293911231	1764.368211	1586.404417	1369.0805280723143	1074.1284029999999	1235.411801
85	63	gemm	1966488.341192123	1981665.3655538498	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
86	0	rmsnorm	1982900.7773548497	1987654.3757622077	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
87	95	swiglu_gemm	1988889.7875632076	2050929.2984609604	1764.368211	4569.3484520000002	54631.66583175282	1074.1284029999999	1235.411801
88	63	gemm	2052164.7102619603	2085836.8831271408	1764.368211	3090.9534960000001	27742.722755180439	1074.1284029999999	1235.411801
89	0	rmsnorm	2087072.2949281407	2091825.8933354986	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
90	127	gemm	2093061.3051364985	2116826.3472115542	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
91	127	fused_attention	2118061.7590125543	2147928.8315136745	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
92	7	attention_merge	2149164.2433146746	2154958.2248737472	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
93	63	gemm	2156193.6366747473	2171370.6610364742	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
94	0	rmsnorm	2172606.0728374743	2177359.6712448322	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
95	95	swiglu_gemm	2178595.0830458323	2240634.5939435852	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
96	63	gemm	2241870.0057445853	2275542.1786097661	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
97	0	rmsnorm	2276777.5904107662	2281531.1888181241	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
98	127	gemm	2282766.6006191242	2306531.6426941804	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
99	127	fused_attention	2307767.0544951805	2337634.1269963006	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
100	7	attention_merge	2338869.5387973008	2344663.5203563734	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
101	63	gemm	2345898.9321573735	2361075.9565191003	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
102	0	rmsnorm	2362311.3683201005	2367064.9667274584	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
103	95	swiglu_gemm	2368300.3785284585	2430339.8894262114	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
104	63	gemm	2431575.3012272115	2465247.4740923923	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
105	0	rmsnorm	2466482.8858933924	2471236.4843007503	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
106	127	gemm	2472471.8961017504	2496236.9381768066	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
107	127	fused_attention	2497472.3499778067	2527339.4224789268	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
108	7	attention_merge	2528574.834279927	2534368.8158389996	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
109	63	gemm	2535604.2276399997	2550781.2520017265	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
110	0	rmsnorm	2552016.6638027267	2556770.2622100846	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
111	95	swiglu_gemm	2558005.6740110847	2620045.1849088375	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
112	63	gemm	2621280.5967098377	2654952.7695750184	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
113	0	rmsnorm	2656188.1813760186	2660941.7797833765	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
114	127	gemm	2662177.1915843766	2685942.2336594327	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
115	127	fused_attention	2687177.6454604329	2717044.717961553	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
116	7	attention_merge	2718280.1297625531	2724074.1113216258	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
117	63	gemm	2725309.5231226259	2740486.5474843527	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
118	0	rmsnorm	2741721.9592853528	2746475.5576927108	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
119	95	swiglu_gemm	2747710.9694937109	2809750.4803914637	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
120	63	gemm	2810985.8921924639	2844658.0650576446	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
121	0	rmsnorm	2845893.4768586447	2850647.0752660027	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
122	127	gemm	2851882.4870670028	2875647.5291420589	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
123	127	fused_attention	2876882.940943059	2906750.0134441792	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
124	7	attention_merge	2907985.4252451793	2913779.406804252	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
125	63	gemm	2915014.8186052521	2930191.8429669789	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
126	0	rmsnorm	2931427.254767979	2936180.853175337	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
127	95	swiglu_gemm	2937416.2649763371	2999455.7758740899	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
128	63	gemm	3000691.18767509	3034363.3605402708	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
129	0	rmsnorm	3035598.7723412709	3040352.3707486289	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
130	127	gemm	3041587.782549629	3065352.8246246851	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
131	127	fused_attention	3066588.2364256852	3096455.3089268054	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
132	7	attention_merge	3097690.7207278055	3103484.7022868781	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
133	63	gemm	3104720.1140878783	3119897.1384496051	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
134	0	rmsnorm	3121132.5502506052	3125886.1486579631	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
135	95	swiglu_gemm	3127121.5604589633	3189161.0713567161	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
136	63	gemm	3190396.4831577162	3224068.656022897	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
137	0	rmsnorm	3225304.0678238971	3230057.666231255	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
138	127	gemm	3231293.0780322552	3255058.1201073113	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
139	127	fused_attention	3256293.5319083114	3286160.6044094316	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
140	7	attention_merge	3287396.0162104317	3293189.9977695043	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
141	63	gemm	3294425.4095705044	3309602.4339322313	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
142	0	rmsnorm	3310837.8457332314	3315591.4441405893	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
143	95	swiglu_gemm	3316826.8559415895	3378866.3668393423	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
144	63	gemm	3380101.7786403424	3413773.9515055232	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
145	0	rmsnorm	3415009.3633065233	3419762.9617138812	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
146	127	gemm	3420998.3735148814	3444763.4155899375	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
147	127	fused_attention	3445998.8273909376	3475865.8998920578	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
148	7	attention_merge	3477101.3116930579	3482895.2932521305	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
149	63	gemm	3484130.7050531306	3499307.7294148575	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
150	0	rmsnorm	3500543.1412158576	3505296.7396232155	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
151	95	swiglu_gemm	3506532.1514242156	3568571.6623219685	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
152	63	gemm	3569807.0741229686	3603479.2469881494	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
153	0	rmsnorm	3604714.6587891495	3609468.2571965074	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
154	127	gemm	3610703.6689975075	3634468.7110725637	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
155	127	fused_attention	3635704.1228735638	3665571.1953746839	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
156	7	attention_merge	3666806.6071756841	3672600.5887347567	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
157	63	gemm	3673836.0005357568	3689013.0248974836	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
158	0	rmsnorm	3690248.4366984838	3695002.0351058417	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
159	95	swiglu_gemm	3696237.4469068418	3758276.9578045947	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
160	63	gemm	3759512.3696055948	3793184.5424707755	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
161	0	rmsnorm	3794419.9542717757	3799173.5526791336	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
162	127	gemm	3800408.9644801337	3824174.0065551898	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
163	127	fused_attention	3825409.41835619	3855276.4908573101	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
164	7	attention_merge	3856511.9026583103	3862305.8842173829	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
165	63	gemm	3863541.296018383	3878718.3203801098	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
166	0	rmsnorm	3879953.73218111	3884707.3305884679	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
167	95	swiglu_gemm	3885942.742389468	3947982.2532872208	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
168	63	gemm	3949217.665088221	3982889.8379534017	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
169	0	rmsnorm	3984125.2497544019	3988878.8481617598	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
170	127	gemm	3990114.2599627599	4013879.302037816	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
171	127	fused_attention	4015114.7138388162	4044981.7863399363	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
172	7	attention_merge	4046217.1981409364	4052011.1797000091	1764.368211	1586.404417	1369.0805280725472	1074.1284029999999	1235.411801
173	63	gemm	4053246.5915010092	4068423.615862736	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
174	0	rmsnorm	4069659.0276637361	4074412.6260710941	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
175	95	swiglu_gemm	4075648.0378720942	4137687.548769847	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
176	63	gemm	4138922.9605708471	4172595.1334360279	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
177	0	rmsnorm	4173830.545237028	4178584.143644386	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
178	127	gemm	4179819.5554453861	4203584.5975204417	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
179	127	fused_attention	4204820.0093214419	4234687.081822562	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
180	7	attention_merge	4235922.4936235622	4241716.4751826338	1764.368211	1586.404417	1369.0805280720815	1074.1284029999999	1235.411801
181	63	gemm	4242951.886983634	4258128.9113453608	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
182	0	rmsnorm	4259364.3231463609	4264117.9215537189	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
183	95	swiglu_gemm	4265353.333354719	4327392.8442524718	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
184	63	gemm	4328628.2560534719	4362300.4289186522	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
185	0	rmsnorm	4363535.8407196524	4368289.4391270103	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
186	127	gemm	4369524.8509280104	4393289.8930030661	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
187	127	fused_attention	4394525.3048040662	4424392.3773051864	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
188	7	attention_merge	4425627.7891061865	4431421.7706652582	1764.368211	1586.404417	1369.0805280720815	1074.1284029999999	1235.411801
189	63	gemm	4432657.1824662583	4447834.2068279851	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
190	0	rmsnorm	4449069.6186289852	4453823.2170363432	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
191	95	swiglu_gemm	4455058.6288373433	4517098.1397350961	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
192	63	gemm	4518333.5515360963	4552005.7244012766	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
193	0	rmsnorm	4553241.1362022767	4557994.7346096346	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
194	127	gemm	4559230.1464106347	4582995.1884856904	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
195	127	fused_attention	4584230.6002866905	4614097.6727878107	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
196	7	attention_merge	4615333.0845888108	4621127.0661478825	1764.368211	1586.404417	1369.0805280720815	1074.1284029999999	1235.411801
197	63	gemm	4622362.4779488826	4637539.5023106094	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
198	0	rmsnorm	4638774.9141116096	4643528.5125189675	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
199	95	swiglu_gemm	4644763.9243199676	4706803.4352177205	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
200	63	gemm	4708038.8470187206	4741711.0198839009	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
201	0	rmsnorm	4742946.431684901	4747700.0300922589	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
202	127	gemm	4748935.4418932591	4772700.4839683147	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
203	127	fused_attention	4773935.8957693148	4803802.968270435	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
204	7	attention_merge	4805038.3800714351	4810832.3616305068	1764.368211	1586.404417	1369.0805280720815	1074.1284029999999	1235.411801
205	63	gemm	4812067.7734315069	4827244.7977932338	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
206	0	rmsnorm	4828480.2095942339	4833233.8080015918	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
207	95	swiglu_gemm	4834469.2198025919	4896508.7307003448	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
208	63	gemm	4897744.1425013449	4931416.3153665252	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
209	0	rmsnorm	4932651.7271675253	4937405.3255748833	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
210	127	gemm	4938640.7373758834	4962405.779450939	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
211	127	fused_attention	4963641.1912519392	4993508.2637530593	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
212	7	attention_merge	4994743.6755540594	5000537.6571131311	1764.368211	1586.404417	1369.0805280720815	1074.1284029999999	1235.411801
213	63	gemm	5001773.0689141313	5016950.0932758581	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
214	0	rmsnorm	5018185.5050768582	5022939.1034842161	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
