round	execution_index	model	split	seq	past	grid	threads	task_refs	waits	max_worker_tasks	hash	status	log_sha256
31	55	mha4	2	128	512	256	128	44320	29536		611b9b87e92c591a	PASS	5379323a18a86b4938038316c0f8ef51a1e054e4ee6c1bd22120e5ac0c1b74a5
31	56	mha4	4	128	512	256	128	44608	41792		17930b91043eff43	PASS	4473d2b5f4ff6a53dc2d1b338a85ab7a9df98ef6a20905ce15c412dcfc591bc1
31	57	mha4	8	128	512	256	128	45184	66304		4d98c071172c42fb	PASS	017b098973229f127cccef225e85b29a930f1e836c525c58fb86e04f58bd638c
31	58	mha4	16	128	512	256	128	46336	115328		34cb46c8bef2bd1b	PASS	cafa9b31270621b90b28182afd5fdbee74929dd57e328a334d813ed536a8e534
31	59	gqa2	1	512	0	256	128	22016	41140		814c04bd7b721aa9	PASS	746832c621af3ec158a77a835a025f6ca3d40d25c67a6ad8b5836a6fa4296884
31	60	gqa2	2	512	0	256	128	55296	37272		fa41ca883ba8cf10	PASS	8375538baa0b4c5495c007f8e49dd6d3d86af9d53c43da56a2063f3d54346af3
31	61	gqa2	4	512	0	256	128	56320	65584		7d7f2dfd0f792539	PASS	7893f4adfb1579bf36dfb6c2c18662c24f979217977e98593c71be23796f0711
31	62	gqa2	8	512	0	256	128	58368	121440		048777b5e3922132	PASS	0b16eb6fa92ae0ba4c86073ad26a0c6dc8bb607eb3115cf7346295fddc1f10db
31	63	gqa2	16	512	0	256	128	62464	229632		8b8a3de9e7f35f9d	PASS	3cabf88e70b5da1eefaa846543c573603aeafa9256a4dbc2476be7fad1057e50
31	64	mha4	1	512	0	256	128	54400	80744		132a5222ec7bbed9	PASS	57422076dd513cf94b928810f563b4c33b4bb14561da8692d565bc5fc454908a
31	65	mha4	2	512	0	256	128	129280	67648		7d5d7f91af4802b0	PASS	ac4926be7b5ad0428134c6169115716d686427a43abac027bd202a5836e44338
31	66	mha4	4	512	0	256	128	131584	117120		7761a4bce849d088	PASS	3cd50f1f2328941c7c7f217d76c5dfab70c01a25746f4b099ce1f5fddc28c9b0
31	67	mha4	8	512	0	256	128	136192	214528		15b0eece040daad8	PASS	a22026eb358b80d6ab35526ed1d52e88e8818c018c6e15fed62e10f0a709728c
31	68	mha4	16	512	0	256	128	145408	410368		ac72d1d16c429205	PASS	108014a29bc443f6a2a25ffe367f82df61fbe34ca98831e0d8dc2ee38c0a7ed9
31	69	gqa2	1	512	3	256	128	22016	41140		f9aa0dc6cc31bd58	PASS	431e24d21cad15dac4cf5b5b11ee9214dde56bd035e6f907da65b1097768b16f
31	70	gqa2	2	512	3	256	128	55296	37272		70b1a37d95227b92	PASS	fa88e227f2833c8d66e255bb565262847830772aadeeba5950d7ce1a7ab0aa17
31	71	gqa2	4	512	3	256	128	56320	65584		ea7b992faeece865	PASS	f220689715189a7a9804ea4faa6c9e70ea3b57f030a06a70e3201f99b6066de0
31	72	gqa2	8	512	3	256	128	58368	121440		83095b6244881833	PASS	77d855d5afd4ee480678c35b989e6806c91290fe9cba1380155c083bc2decc84
31	73	gqa2	16	512	3	256	128	62464	229632		007f2f1b8ee5593a	PASS	eaa680b16d0206a652a4e01e174be6dc1a72412923eb81c49090198f5f30ff8b
31	74	mha4	1	512	3	256	128	54400	80744		50087e460c46843b	PASS	d4f2246f443809d3fad4ab37078c024af614662998318997be94b7a5a0b0a4b4
31	75	mha4	2	512	3	256	128	129280	67648		b98fa1284afc671d	PASS	eb55cdd7412be57f68317331919e74b9ae63850bcea770a8f59ce1e74d17292d
31	76	mha4	4	512	3	256	128	131584	117120		40c4d42503a4355c	PASS	11ced56dd252e5d2b0790cdd320b6edad98833711091f06ed6fea514a56ae26c
31	77	mha4	8	512	3	256	128	136192	214528		8f0e67b032603869	PASS	370311a987843c96f3c8169a249faa4626e82461bc96714d9125ca0b45adc34d
31	78	mha4	16	512	3	256	128	145408	410368		5be3455e5f43a2c4	PASS	452092731d807440d20a3142420e8c82b2a26fa0d648ea0dc2fbf23df9a64245
31	79	gqa2	1	512	512	256	128	22016	41140		db93e7cf9decc6ec	PASS	38116ca0de3f39d7d22f7bf25d2572112a91878ef3eaeb895abd5e452600a7e5
31	80	gqa2	2	512	512	256	128	55296	37272		0e0bead82358ef81	PASS	01a7a68249541666b849dc5ca97374bef06c63623fc46281573d2d550c9f3fcb
31	81	gqa2	4	512	512	256	128	56320	65584		d32764f6816ca390	PASS	d14957129415225452575c322a896ae6639728840e412d1bc6d5ea215ca8deeb
31	82	gqa2	8	512	512	256	128	58368	121440		e573744b817a4823	PASS	605c1aebdc6fd4d9cb1880fa6a084354cb39a711003a80249c560af27d5d9550
31	83	gqa2	16	512	512	256	128	62464	229632		8c08c582eb212f45	PASS	5f0ec1c3c929f06e7407e1e365aa4d36405034422e701e11df207eee4ef086c1
31	84	mha4	1	512	512	256	128	54400	80744		27bddf58f5028e65	PASS	2786c7e8c604bc94b7767b13949a2aea9e55163c16178c08799faeb8ca6b3f73
31	85	mha4	2	512	512	256	128	129280	67648		d2c5b14bfd83de99	PASS	84d7cf354848e75ee2893f77e8cf0637d2b923050f102ca6260c94c9843f1ce7
31	86	mha4	4	512	512	256	128	131584	117120		a82e7e70ae410d71	PASS	c389f5da4cc3805a8ea2b1bbbb8a195920bbb4d49f72355fc649f95925c0f828
31	87	mha4	8	512	512	256	128	136192	214528		e8d42a6e535521b9	PASS	a10fdfa560fdc9be7f0d0d35feb751d01031814fa2043ec224f8fb1ab8c7b149
31	88	mha4	16	512	512	256	128	145408	410368		07473899e474a270	PASS	6af796271a9ba71dade9dedc8bac0d5d990445f2afa3f5bbab4de2e0248a94fe
31	89	gqa2	1	2048	0	256	128	88064	151492		5371763740b1fa55	PASS	b0e1279f46044513cde1782a18c28e4bd95716ac438771ed384ace8383fb6971
31	90	gqa2	2	2048	0	256	128	221184	123720		0817ddb99624eab4	PASS	faeb001f13d481b255c951be2aefab441c1be2b8632f622523ee192e809036b7
31	91	gqa2	4	2048	0	256	128	225280	236448		681a68aca94a872d	PASS	90e20971c075bc779923f6dd81018390e958432a239f0e1e3bdf9f1ffeaa834e
31	92	gqa2	8	2048	0	256	128	233472	455808		bd29427792de1181	PASS	57d2bccdab31588aa1d11b2b2b4b8ba1d2efd64b222f2afd07eb691901a3a595
31	93	gqa2	16	2048	0	256	128	249856	888576		953ad7de4597474e	PASS	d3f9a81b2a48195c03df15125ddbf3ca6c351e5cc982f80132c2d34d9ea9e61d
31	94	mha4	1	2048	0	256	128	217600	295328		f37a4f9044704176	PASS	47569f16d8ba6707ba2ce4ae8b974c7eb453250f045eda6a3fe0dc76fa48c3e5
31	95	mha4	2	2048	0	256	128	517120	216064		fcce8b8988e4f088	PASS	774c85093f9d60ba973b4c0d1468e118f6ccd1e4cbe84affba628fc2f78978ad
31	96	mha4	4	2048	0	256	128	526336	411904		75e38df45ef42e9e	PASS	c33fe5b12187bbb16fa0ccfe7f6b18f7ab9d42266423324bade62465c680ae6b
31	97	mha4	8	2048	0	256	128	544768	797440		60667eafa2bc00b4	PASS	c17c348b894232016cb23cf8e4b485f6720309fa3b9488f62ef448247f51a735
31	98	mha4	16	2048	0	256	128	581632	1580800		c2339306c30ca8ea	PASS	72f58564aba5c0bcf86c01050b96ba779885070277933e31041ab5acd97317bc
31	99	gqa2	1	2048	3	256	128	88064	151492		83e3157fd2ad45b6	PASS	f6cfb69ca5683e8596da028f3afe71b3511760775ba12cced837e69ba98e15fb
31	100	gqa2	2	2048	3	256	128	221184	123720		e7de115df01054ee	PASS	ad3201372a6bf58c4a496d3b18bf7252b2fcc57ebbeff3d5978cd0e0f35e9059
31	101	gqa2	4	2048	3	256	128	225280	236448		7c96c49e23e02d90	PASS	1f36b6dc3c8275fd764a724382b7f9d0c7a6a561ebf2ecf76f705ac72b827482
31	102	gqa2	8	2048	3	256	128	233472	455808		74de262ef0b454b4	PASS	2cfa5ff7e40a366ebfccb11f9ca15b88b82735e18489c37d195e752429caf469
31	103	gqa2	16	2048	3	256	128	249856	888576		47b7a2eb943a54c6	PASS	4f8b0df1674b417d3fd0c43761690f1bc3f63e40ab41fb584de6495d3314359c
31	104	mha4	1	2048	3	256	128	217600	295328		8f27e52c1f186721	PASS	73503a5bd3025d08c9954c7150a7d906cd83abf6172c9cb701acc671fd6cee8f
31	105	mha4	2	2048	3	256	128	517120	216064		3daa5e658f576b53	PASS	4e4d0b6b83bdeda2e446ee6db0f63af22627f67df04aa18338205befa76238a6
31	106	mha4	4	2048	3	256	128	526336	411904		60a59f48e9d11595	PASS	465abe3fb2c56a605a367e875cd8c8cdd04258e7cf1198d000030bdea9e9fb38
31	107	mha4	8	2048	3	256	128	544768	797440		c53035d8aaabdd6a	PASS	1d19db24183e5038aa10219ba964778814b2d7097e9dbcf89b659cdfa10aba88
31	108	mha4	16	2048	3	256	128	581632	1580800		4139e4e8e31932d4	PASS	448c721df72cb15605bf7672702a82d70674610cbc9ff4cc39eb906bef84b90c
31	109	gqa2	1	2048	512	256	128	88064	151492		1c4c7a8e3e7119a3	PASS	5c69582ba8f0092bbf81223f29918b3087037a7b708600765fd899811cbfa64f
31	110	gqa2	2	2048	512	256	128	221184	123720		1171513bc9bb105f	PASS	bc9d3e9258c7afc7f9634f92ba12193c88d1db92c6a2786ee594c7345db0e52c
31	111	gqa2	4	2048	512	256	128	225280	236448		219a13e8664957b5	PASS	a8b47ea3c1c6fa2fe442a117c563e1f15f6db50c015e0f0148528802eb3e9c31
31	112	gqa2	8	2048	512	256	128	233472	455808		18fa78adc120b7a8	PASS	8cd09b3d458ea92974e2a1d54356d034dcba7c7847178a72bd834ed7a4ef1ca3
31	113	gqa2	16	2048	512	256	128	249856	888576		60a3dfcd946d267b	PASS	a089ca44de91474b3a684da688728fb93f9d2195c21e5b6a6b01a8b00106f18b
31	114	mha4	1	2048	512	256	128	217600	295328		461a46d5b7dd43f0	PASS	fc57a0084e8616234452c04c415edd793860d9e886e5361106f1ae30c69b0865
31	115	mha4	2	2048	512	256	128	517120	216064		aa59018cea157267	PASS	254ccb0c421817db866ee64b7d837d47128123760ddea332cf99394f50445cb7
31	116	mha4	4	2048	512	256	128	526336	411904		9d8982ed4275c8f9	PASS	7091dfb4616c95055e220520fc5c4509b3b254002f3a5367ba30dde64f148f55
31	117	mha4	8	2048	512	256	128	544768	797440		6b3c1c3286db85d7	PASS	39e523112473150457ec8add6a9ddf81fd509f215d3f3784638a266da867f2ef
31	118	mha4	16	2048	512	256	128	581632	1580800		935b7dc896bdeb49	PASS	993eaa240a37b053157f75fb8cd43cf7a39222bd5b70938c83669f1f5068b78c
31	119	gqa2	1	1	0	256	128	106	131		ef08e35b6eb6bd0e	PASS	abe9d96ce1166eec1a8b075e48d054b80375d3d7af94210f9dba3aed08c8c463
31	120	gqa2	2	1	0	256	128	234	234		ef08e35b6eb6bd0e	PASS	fb612088b1cafd578b632a69567ce1bf9e1ec6bad04fa38654ce5bc459bd4b5f
31	121	gqa2	4	1	0	256	128	362	338		ef08e35b6eb6bd0e	PASS	4692aa9771c4c9480299bd31e526957f6d2117e9ead4bb6183bb3018f6849fdc
31	122	gqa2	8	1	0	256	128	618	546		ef08e35b6eb6bd0e	PASS	7bc5e51a867fc6140fbb8e2d3853348bf173437530f33d53f3a64a7ffebe2a70
31	123	gqa2	16	1	0	256	128	1130	962		ef08e35b6eb6bd0e	PASS	f470c9792deb486ef5160d235d6ed56fab594c1fc0e2deb11e0bbb39bae12329
31	124	mha4	1	1	0	256	128	248	285		81489bf11a6ef144	PASS	be4cb153f884f5c6b231dbc98c1a745bf5bc96a29d26c0ded303db2868a98722
31	125	mha4	2	1	0	256	128	536	512		81489bf11a6ef144	PASS	0e2be1082e57768fcc020760e6b2d5dfcb6cbebd6967a7341249bf25bcd91d13
31	126	mha4	4	1	0	256	128	824	728		81489bf11a6ef144	PASS	eb3e00ba7d16dcd1450d48b478f13e4c76367303648d4b9a9d4b8bb2c6d279c1
31	127	mha4	8	1	0	256	128	1400	1160		658593a9c69ca76d	PASS	146e92c29faffdb5881ec11f730b42686d0924882c7de2140c90230a366f4d08
31	128	mha4	16	1	0	256	128	2552	2024		d15a07b011f46772	PASS	5dd180bf5b0c86566e11174f43abe1e9e84466d1a11018b788f4adc955183908
31	129	gqa2	1	1	3	256	128	122	147		a10b90fbe1618da5	PASS	0829be95f476ee0166e3eb3048bddc1d2cffd60160c4aa445b48c506961b0be5
31	130	gqa2	2	1	3	256	128	250	250		a10b90fbe1618da5	PASS	d3152b5a18820d895c1840f594c5cc0cefc923389e6032d06d6947f0c649f978
31	131	gqa2	4	1	3	256	128	378	354		a10b90fbe1618da5	PASS	bdc5f5832f9a50b6b69ea1b39af9c1e6e0dbb951ab17370015023b89423616e7
31	132	gqa2	8	1	3	256	128	634	562		a10b90fbe1618da5	PASS	8d5d5675136784730f491daa05df9c275b9132684115e3097d54caed5bb4e698
31	133	gqa2	16	1	3	256	128	1146	978		a10b90fbe1618da5	PASS	ca70833a1a9591a8b950a232f5f1dc026d60bba5fcb28267469c4356844f565e
31	134	mha4	1	1	3	256	128	312	349		d032851805c78718	PASS	4706059369bf194485e87f59502c54da0ccf133c4429ec19df2a4ba4ad4a33e3
31	135	mha4	2	1	3	256	128	600	576		cf48eed071ee02fd	PASS	e82518e2783ad08f3fd6e0eb6cc3692b038557e0b02cafb91c5b9dfcc18753a5
31	136	mha4	4	1	3	256	128	888	792		f25a26faffe0527b	PASS	4ab91d37f69ec439b163da8f5a8e7b4a3c2c6033c22798aaa7bf1fdf3666566b
31	137	mha4	8	1	3	256	128	1464	1224		f25a26faffe0527b	PASS	f478f660e023f0f20acb3eeff48c28e652dea4738ec750f39fef1f7c5d4720e2
31	138	mha4	16	1	3	256	128	2616	2088		f25a26faffe0527b	PASS	ddedb860dc5d27511c8815220b51444a949dec24628c4f045cc7524f62adf460
31	139	gqa2	1	1	512	256	128	4194	1147		e3804e1c16ef73fc	PASS	54e857a193416825c632c5dc58f4357e60e2bb74fb8f17a680bd4e234d46b288
31	140	gqa2	2	1	512	256	128	4322	1250		6bc12219bad44ae1	PASS	05cbd08d31d5c2aad288ae0274c6a70e02282cfaa4c57d48231f7e5206771faa
31	141	gqa2	4	1	512	256	128	4450	1354		6bc12219bad44ae1	PASS	317358dabff50b9e5bf62d1fc96a538f28b53a50c721188c9e301d2481d06574
31	142	gqa2	8	1	512	256	128	4706	1562		6bc12219bad44ae1	PASS	229cb257a078f12f909b08f5be5b2b1c156f5e0e9902768ab0cd7282828f33f2
31	143	gqa2	16	1	512	256	128	5218	1978		6bc12219bad44ae1	PASS	ac89a022fcc095fb8c31bd705e0ac539a2dc19c3c0681a1cf18555fa71ba121b
31	144	mha4	1	1	512	256	128	16600	2301		945668ee633ad213	PASS	384a76f21e2d1e7368fb5b9b7f0452ca1cbc58557cc364aa6422a032655d0840
31	145	mha4	2	1	512	256	128	16888	2528		aad0f8a388c46dba	PASS	0754fb197a5f751b0126f147dbeb0f50b70c0be1e1bb752df67cd3b26bdaa675
31	146	mha4	4	1	512	256	128	17176	2744		aad0f8a388c46dba	PASS	b7dcef4a30c618cdf06c6abae2d3fece69225844ff9f1e7c43a521529df79625
31	147	mha4	8	1	512	256	128	17752	3176		aad0f8a388c46dba	PASS	c89d3050fce08d6a333a3d19787034d469e211089145b122db708b05d6a9ad84
31	148	mha4	16	1	512	256	128	18904	4040		209e56be7cf744a3	PASS	134e7af584598ff5cf0522c1bbb74da6e13d7e0528149bdf27567361c57d7a1e
31	149	gqa2	1	4	0	256	128	232	524		1dd6f13109b55729	PASS	2a8908e6fa72a62679cd806438bd06ade4ef14780c319149061a6507f6a3527a
32	0	gqa2	4	4	0	256	128	680	1016		4faedf01ecd53c82	PASS	c3d7e0ba9e0f3809c343e4bfd50d5b87eda0e670b9d454cc213a08268e946a13
32	1	gqa2	8	4	0	256	128	936	1512		8383bcce07f9cfe7	PASS	42b5bb99df73418ffca96ca81dd9c8fc91cff754bc72b298406503aada02361b
32	2	gqa2	16	4	0	256	128	1448	2504		541ba7feb0621546	PASS	201669a872c053cade8c7e8c3a9a6b13c6815e15aeaa5ce7a1ac08f3a4c334c5
32	3	mha4	1	4	0	256	128	560	1140		88b4c3331d5fa753	PASS	234dc03bef04d6fa88cf58ccd141eca9e58647c38357566e606cd9356d0d3994
32	4	mha4	2	4	0	256	128	1280	1688		d0975bc299de8b08	PASS	c0508f6d89ef19d5dd7db12cef03636983b77823f3b64e3bf5f4d147596d7982
32	5	mha4	4	4	0	256	128	1568	2192		797b0304b8ac5fa2	PASS	3696a868c2ff0cd184e9a6744b660a93ff7e1f778f209261a54e4a755fac0a58
32	6	mha4	8	4	0	256	128	2144	3200		614cbecfc0802cea	PASS	4426eef78370f631e4862cd624e2d5b56645d22b04b7ff801b216767725244ab
32	7	mha4	16	4	0	256	128	3296	5216		ea48a95096d5ceb6	PASS	1920dd642e6aa828208d326301210fc5c16f19c9b040efb364da93b8491460ef
32	8	gqa2	1	4	3	256	128	232	524		4c544373c0add101	PASS	675b155450a11ba5a5ebf60f121c17cb2c5bca06a27c611e2ca37ea8b5ab3fc0
32	9	gqa2	2	4	3	256	128	552	768		7115cc23cbbae9c8	PASS	8b65215fb646ef64c34ad2cb17e77c43354e253669cfbc4f959e19cf0c6b54ed
32	10	gqa2	4	4	3	256	128	680	1016		50f243d42e025b16	PASS	2a8804752f9ac10715db87deb8fab62527b10f3b6fe1ce91e81c56693c22df33
32	11	gqa2	8	4	3	256	128	936	1512		50f243d42e025b16	PASS	ad00dc6b6c86b0ee1f9e63698dab9115e7fc18cf4908da7bbf016b9813f0b184
32	12	gqa2	16	4	3	256	128	1448	2504		50f243d42e025b16	PASS	88ea4044808df5ce3d2a2bf805371d0860a1e5bc701c8b17cb45ac848e860520
32	13	mha4	1	4	3	256	128	560	1140		9f91d43bd2f0b35f	PASS	cfab2061f4220c6fbd531c9cd471e32e1ed97c79cce9b31e4284a18fda26c823
32	14	mha4	2	4	3	256	128	1280	1688		4a8110e1cfa2bcff	PASS	2e1c6da7362c2fbbde7bc399ef41d18b2f5f3a5ac666e8c80c8ed6c2153e8085
32	15	mha4	4	4	3	256	128	1568	2192		54d457de7bdd96d5	PASS	ac2b647c4f4d968be52e5634b7cb93a31bb075b527b6913735b8ade08ea63288
32	16	mha4	8	4	3	256	128	2144	3200		f3a0c86b868be25f	PASS	a432b946fc6419b24867e2095f2cff0b27203d031f66256cbcafcee9f8a7a29b
32	17	mha4	16	4	3	256	128	3296	5216		2534c408bc36998b	PASS	5faa38c68fa89eab0e3422ccb1b2da61e398a0e91ea6a21db7984194402af81c
32	18	gqa2	1	4	512	256	128	4296	1516		d62a9f9aeb21651d	PASS	685330a2f5a0159986b94e29d7370cb91bd991f4a69267d0de713d83148d7e70
32	19	gqa2	2	4	512	256	128	4616	1760		8597c6eee9f25ac5	PASS	80831083dbc9a7c22808fba4d82a2a4e6321d3d8108e6fec7d5429f32918b3e8
32	20	gqa2	4	4	512	256	128	4744	2008		8597c6eee9f25ac5	PASS	1c857231683bf9878aeaab7d3e1c11dd7d374fc2a73baa3d0c28fab5c729f2c2
32	21	gqa2	8	4	512	256	128	5000	2504		8597c6eee9f25ac5	PASS	54864392944b0dcdbc1cc5c66d18be829b80ed1ba06565391bcd616b94cdf240
32	22	gqa2	16	4	512	256	128	5512	3496		b5e535d4fb302065	PASS	0500acf58c624c3f494de97dbf2bb126e9f13eea490db8a9628d5b3a5871e7c0
32	23	mha4	1	4	512	256	128	16816	3060		24d954801baa8262	PASS	c8621445ba11f8338f80a752fd70f2279636cf90fd7416b705f2c2cb3c801a07
32	24	mha4	2	4	512	256	128	17536	3608		ce3a3b0d25231c2e	PASS	afb6d00e0be5a786f54f5ea192b4ac62102529bc02c274eaf930d871147056c9
32	25	mha4	4	4	512	256	128	17824	4112		a09acc9b630fa3dd	PASS	3fedb699daad6ceaea28923ae51a1f344cd2c66c12f2e565ce89426fb7c2e157
32	26	mha4	8	4	512	256	128	18400	5120		1d82e34aeeae7264	PASS	6eb8a854df471247935579f2c91886cc94742be2cc79450657ad92807710810d
32	27	mha4	16	4	512	256	128	19552	7136		1d82e34aeeae7264	PASS	05a21567140289a3274b85ee6fe458d56064ba2a4a5fca1b418038b1e2e88cf4
32	28	gqa2	1	128	0	256	128	5440	13012		9ea9695e933dc643	PASS	c4b3ee91ceb885e4b154c0a29ef29f5a9dfebb617215fa2b7ba73d023dba471f
32	29	gqa2	2	128	0	256	128	13696	14448		6abbf8cda681e590	PASS	d42c6b85ffcb20a48673be0c74aeef0f686c1be6958178b032a7a6db15d7dcec
32	30	gqa2	4	128	0	256	128	13824	20576		c3f3a64a18223d67	PASS	1bfcd0af3a3313db2df320e2e7ecaf78ac8d83f75a4d223834e697966cf29375
32	31	gqa2	8	128	0	256	128	14080	32832		10569f835bb8b2f3	PASS	70724cbe4c39e5843c57d42873b7ba62aa2b253b6786d45c986d113e8cfec920
32	32	gqa2	16	128	0	256	128	14592	57344		231d0db21fd471ed	PASS	16f127b264b3de8d3f167a4a90745dee6e9ebda11c4a2a43729b44948e2969de
32	33	mha4	1	128	0	256	128	13456	27044		74ca67454e867370	PASS	2ec5298fcbb6a44d7113288126199ee740a25f682b7d355f9bd9cb0bdad3b492
32	34	mha4	2	128	0	256	128	32032	29536		de344e26127aea8b	PASS	ae60fda066b35405142390f1d8f0bb4ff5e394984b68b6f4b9e3f2c5afc29e7c
32	35	mha4	4	128	0	256	128	32320	41792		16a6b3ba44f9dd14	PASS	8c065cf9100bb09e91eb9d44b5f1b8dfe6a72c544862384e0721d3c93f58c581
32	36	mha4	8	128	0	256	128	32896	66304		f715e88257c602e6	PASS	d01e69c74c5931b0a3c22b6bbbc004586cc3b895222da9308e744141474d6258
32	37	mha4	16	128	0	256	128	34048	115328		c4ec4c3b3f85b44d	PASS	1cbedeee56546b453649fad974a1bd5bb21341d46b9e2d79143a01804668b9df
32	38	gqa2	1	128	3	256	128	5440	13012		03f67925c71ded7e	PASS	bd9bb7d8631ab072c5c8aad68221c01d5e4413780fb13b9ae3ae2ea4b7ba56ec
32	39	gqa2	2	128	3	256	128	13696	14448		309b9089cc848872	PASS	36e25fc19956a12ed0543c761f2737b923d967057e720e38a986fb45e37417f2
32	40	gqa2	4	128	3	256	128	13824	20576		cda7259d747e1935	PASS	d35578d4cb7905dc5b8b8c26b846c92f586ac99b4ac52b2b990fb11e76fd779c
32	41	gqa2	8	128	3	256	128	14080	32832		711481e3c9bc0ae0	PASS	969ed95e4942261a969b2a0910e8aa346422f18df67a0cd7f807d78f66e58d77
32	42	gqa2	16	128	3	256	128	14592	57344		74c743e28d629292	PASS	a5db99faf6888940e756765d1755b36b14a862adaf6287afaf8885d9507cfc37
32	43	mha4	1	128	3	256	128	13456	27044		64b3d2b8927afe03	PASS	93f25a8b9a29d9f91467716149512a167b329d207a7b019ce58724621923ea78
32	44	mha4	2	128	3	256	128	32032	29536		848df4aeda106e2b	PASS	5a33d0171200706d899b02f3c7496b4b4b25688ffab3ac5ae2e61cfdf2fd7338
32	45	mha4	4	128	3	256	128	32320	41792		7c2bb67087675959	PASS	9c5ff0e65d3b3f7d519b3bba078c5f0fdf96cc629e035922685d516c26869786
32	46	mha4	8	128	3	256	128	32896	66304		4e34d5f8e15a11ea	PASS	88ada674a55f35e0fd116e3b681f54e11d79dd760baeaa5caff3cb966ffb5150
32	47	mha4	16	128	3	256	128	34048	115328		672e594d2493d82a	PASS	4483c9881b332d659aa011e7f64c9201b1e9304f518895a8ae6e679043dcff56
32	48	gqa2	1	128	512	256	128	8512	13012		fe2780aa73c5d8ae	PASS	391424bd833c9d338368ba0de236b7b52a4a72c0d886cc1c9ce950f580311b23
32	49	gqa2	2	128	512	256	128	16768	14448		e3f0012519190000	PASS	b055d8578b59425e2742883fa4bcbbe79661aa43b44ebf8399d902ef8bbf66b3
32	50	gqa2	4	128	512	256	128	16896	20576		4a4b33bc4f972dae	PASS	30a0965521528928046c54a693077c9c130797a1a8af478767af038abc84639a
32	51	gqa2	8	128	512	256	128	17152	32832		e33ab4fb3f68093a	PASS	fad9172e201f559c23949479af406097f715d589abcb65736104b07bad327aa8
32	52	gqa2	16	128	512	256	128	17664	57344		353feae12ba5a481	PASS	3c346d3ae83fbff834100e7670cbaaaa5b4f6c7c1ffd2aac2f3df51e24b0e8ce
32	53	mha4	1	128	512	256	128	25744	27044		89cbf45d301cdce2	PASS	99895f0a17317adb0eca8e228bbd0315a662c592d8f0677656537f6a22f71c63
32	54	mha4	2	128	512	256	128	44320	29536		611b9b87e92c591a	PASS	e39a228c58e4e18fb703e19cc97b7799eef02a284e3e0aa1861af88ca9142da0
32	55	mha4	4	128	512	256	128	44608	41792		17930b91043eff43	PASS	f062333eb07dff8524c328cc5ac318430710c639a5426b3ede45ca2159cc85ea
32	56	mha4	8	128	512	256	128	45184	66304		4d98c071172c42fb	PASS	85fd68130a71a7029d36f4897f591ee03e05886da5273bf9cfe75a6297fbafb6
32	57	mha4	16	128	512	256	128	46336	115328		34cb46c8bef2bd1b	PASS	fcdd6c6a6e45ea82047b80645d4c830cb29913f14127461912f23bc19624db44
32	58	gqa2	1	512	0	256	128	22016	41140		814c04bd7b721aa9	PASS	7b03afc707b88422e39f452b0893636e8afc9562e5e09bd2ef9b016fda3892a9
32	59	gqa2	2	512	0	256	128	55296	37272		fa41ca883ba8cf10	PASS	bc8bf606b121514d9a51c45a70666bb2d3f745ee37c500c853227a7aa682351f
32	60	gqa2	4	512	0	256	128	56320	65584		7d7f2dfd0f792539	PASS	ace725e74064861cdde094c750a167902babf022eced03564d7360a0aa4df227
32	61	gqa2	8	512	0	256	128	58368	121440		048777b5e3922132	PASS	419a770e818e9ae9edc7fe214d1f248da17756447ad1ba2e9d4606070368652c
32	62	gqa2	16	512	0	256	128	62464	229632		8b8a3de9e7f35f9d	PASS	0ec98a5f5ebbf90c1a97a5bfca8cfdb231de08d3331c4f028df89ade5dd0cd13
32	63	mha4	1	512	0	256	128	54400	80744		132a5222ec7bbed9	PASS	a83928d13c1dff0d52c9298933bf653bf9e5b95469f41d5a2c1bab85612ab87c
32	64	mha4	2	512	0	256	128	129280	67648		7d5d7f91af4802b0	PASS	3d193c28b95007911b8a9d69c54f2daa342df3594fe08d6e38e2a896e5fbd8cd
32	65	mha4	4	512	0	256	128	131584	117120		7761a4bce849d088	PASS	6b1354455a7a88f853227f6ccdd74c63902e7b8b7058db72b477fbdb6dc8fa66
32	66	mha4	8	512	0	256	128	136192	214528		15b0eece040daad8	PASS	31e4203eb0e99354212c12d854265ee974db4827ee8ae9f17a4f329d7d30de08
32	67	mha4	16	512	0	256	128	145408	410368		ac72d1d16c429205	PASS	0edb64f03e7ffcae98af7aa9bafc0bb236100b7c382dbcdb2c3d219161114801
32	68	gqa2	1	512	3	256	128	22016	41140		f9aa0dc6cc31bd58	PASS	ea0b03d2fbcfc0dfe3ec1737d1a5daa9ae5a18ce8673263ad76e37b21a4255e8
32	69	gqa2	2	512	3	256	128	55296	37272		70b1a37d95227b92	PASS	5cd20470537497c3019df094d9cdb3a85c3b9ed94b53c197d629efec830da67f
32	70	gqa2	4	512	3	256	128	56320	65584		ea7b992faeece865	PASS	6580ebe9e37c8f78c7af1635b980282bcebd5929590102fbe6380ef2ea34c0e7
32	71	gqa2	8	512	3	256	128	58368	121440		83095b6244881833	PASS	fce31d0b5178e1f06d6c33cc216bf17428fe278335c0a37a8d8bc6024f6f1129
32	72	gqa2	16	512	3	256	128	62464	229632		007f2f1b8ee5593a	PASS	50d5a3834e8edbcac9944df7ad8f0427d1dc70a36af45ebea966fe236c5e68cd
32	73	mha4	1	512	3	256	128	54400	80744		50087e460c46843b	PASS	dfbd35a63f8ad81462ecb99f8743e7b01ac573c124be0246fffd45cc9eae3976
