group	round	sample	l1_ms	l2_ms	status
correct_mha4_s128_rotate	-	42	1.134592	0.940896	PASS
correct_mha4_s128_rotate	-	43	1.133568	0.941184	PASS
correct_mha4_s128_rotate	-	44	1.135584	0.942080	PASS
correct_mha4_s128_rotate	-	45	1.135616	0.943104	PASS
correct_mha4_s128_rotate	-	46	1.136640	0.943136	PASS
correct_mha4_s128_rotate	-	47	1.135616	0.940864	PASS
correct_mha4_s128_rotate	-	48	1.135616	0.942080	PASS
correct_mha4_s128_rotate	-	49	1.134592	0.939168	PASS
correct_mha4_s128_rotate	-	5	1.124352	0.928768	PASS
correct_mha4_s128_rotate	-	50	1.136640	0.940832	PASS
correct_mha4_s128_rotate	-	6	1.134592	0.940288	PASS
correct_mha4_s128_rotate	-	7	1.134592	0.942080	PASS
correct_mha4_s128_rotate	-	8	1.134592	0.942080	PASS
correct_mha4_s128_rotate	-	9	1.134528	0.936960	PASS
correct_mha4_s128_wavefront	-	1	1.042560	0.875520	PASS
correct_mha4_s128_wavefront	-	10	1.132544	0.940032	PASS
correct_mha4_s128_wavefront	-	11	1.133792	0.944224	PASS
correct_mha4_s128_wavefront	-	12	1.134784	0.944128	PASS
correct_mha4_s128_wavefront	-	13	1.134400	0.942080	PASS
correct_mha4_s128_wavefront	-	14	1.127424	0.923648	PASS
correct_mha4_s128_wavefront	-	15	1.121440	0.929952	PASS
correct_mha4_s128_wavefront	-	16	1.118208	0.924576	PASS
correct_mha4_s128_wavefront	-	17	1.133568	0.877568	PASS
correct_mha4_s128_wavefront	-	18	1.054720	0.878432	PASS
correct_mha4_s128_wavefront	-	19	1.053696	0.879360	PASS
correct_mha4_s128_wavefront	-	2	1.042432	0.876480	PASS
correct_mha4_s128_wavefront	-	20	1.134592	0.944192	PASS
correct_mha4_s128_wavefront	-	21	1.136480	0.946176	PASS
correct_mha4_s128_wavefront	-	22	1.134592	0.943104	PASS
correct_mha4_s128_wavefront	-	23	1.132704	0.941056	PASS
correct_mha4_s128_wavefront	-	24	1.133760	0.933888	PASS
correct_mha4_s128_wavefront	-	25	1.123456	0.935936	PASS
correct_mha4_s128_wavefront	-	26	1.122368	0.930816	PASS
correct_mha4_s128_wavefront	-	27	1.133568	0.942080	PASS
correct_mha4_s128_wavefront	-	28	1.122400	0.930656	PASS
correct_mha4_s128_wavefront	-	29	1.123232	0.929792	PASS
correct_mha4_s128_wavefront	-	3	1.135616	0.946144	PASS
correct_mha4_s128_wavefront	-	30	1.134592	0.944128	PASS
correct_mha4_s128_wavefront	-	31	1.134752	0.942080	PASS
correct_mha4_s128_wavefront	-	32	1.133568	0.941056	PASS
correct_mha4_s128_wavefront	-	33	1.132736	0.941056	PASS
correct_mha4_s128_wavefront	-	34	1.073952	0.892928	PASS
correct_mha4_s128_wavefront	-	35	1.072128	0.890880	PASS
correct_mha4_s128_wavefront	-	36	1.137664	0.945312	PASS
correct_mha4_s128_wavefront	-	37	1.122304	0.932864	PASS
correct_mha4_s128_wavefront	-	38	1.123488	0.931840	PASS
correct_mha4_s128_wavefront	-	39	1.133792	0.942080	PASS
correct_mha4_s128_wavefront	-	4	1.135616	0.945152	PASS
correct_mha4_s128_wavefront	-	40	1.133792	0.944128	PASS
correct_mha4_s128_wavefront	-	41	1.136640	0.946176	PASS
correct_mha4_s128_wavefront	-	42	1.134784	0.942080	PASS
correct_mha4_s128_wavefront	-	43	1.135616	0.945152	PASS
correct_mha4_s128_wavefront	-	44	1.133568	0.943104	PASS
correct_mha4_s128_wavefront	-	45	1.133568	0.941056	PASS
correct_mha4_s128_wavefront	-	46	1.132608	0.929792	PASS
correct_mha4_s128_wavefront	-	47	1.123264	0.933888	PASS
correct_mha4_s128_wavefront	-	48	1.123488	0.933888	PASS
correct_mha4_s128_wavefront	-	49	1.079488	0.885760	PASS
correct_mha4_s128_wavefront	-	5	1.132736	0.940032	PASS
correct_mha4_s128_wavefront	-	50	1.071200	0.885536	PASS
correct_mha4_s128_wavefront	-	6	1.084416	0.905216	PASS
correct_mha4_s128_wavefront	-	7	1.086464	0.908992	PASS
correct_mha4_s128_wavefront	-	8	1.083392	0.905216	PASS
correct_mha4_s128_wavefront	-	9	1.132736	0.941056	PASS
correct_mha4_s4_balanced	-	1	0.806912	1.207296	PASS
correct_mha4_s4_balanced	-	10	0.808096	1.208320	PASS
correct_mha4_s4_balanced	-	11	0.802816	1.207072	PASS
correct_mha4_s4_balanced	-	12	0.807872	1.209344	PASS
correct_mha4_s4_balanced	-	13	0.809120	1.205248	PASS
correct_mha4_s4_balanced	-	14	0.804864	1.209344	PASS
correct_mha4_s4_balanced	-	15	0.726016	1.094656	PASS
correct_mha4_s4_balanced	-	16	0.731072	1.097728	PASS
correct_mha4_s4_balanced	-	17	0.730176	1.094656	PASS
correct_mha4_s4_balanced	-	18	0.726848	1.096608	PASS
correct_mha4_s4_balanced	-	19	0.731136	1.096864	PASS
correct_mha4_s4_balanced	-	2	0.805888	1.211200	PASS
correct_mha4_s4_balanced	-	20	0.726112	1.095712	PASS
correct_mha4_s4_balanced	-	21	0.813216	1.211392	PASS
correct_mha4_s4_balanced	-	22	0.814080	1.207296	PASS
correct_mha4_s4_balanced	-	23	0.809984	1.208320	PASS
correct_mha4_s4_balanced	-	24	0.812896	1.208320	PASS
correct_mha4_s4_balanced	-	25	0.805888	1.206976	PASS
correct_mha4_s4_balanced	-	26	0.815296	1.210240	PASS
correct_mha4_s4_balanced	-	27	0.808960	1.209344	PASS
correct_mha4_s4_balanced	-	28	0.811936	1.208320	PASS
correct_mha4_s4_balanced	-	29	0.807104	1.204224	PASS
correct_mha4_s4_balanced	-	3	0.815104	1.207168	PASS
correct_mha4_s4_balanced	-	30	0.814240	1.211392	PASS
correct_mha4_s4_balanced	-	31	0.806912	1.207296	PASS
correct_mha4_s4_balanced	-	32	0.807072	1.207040	PASS
correct_mha4_s4_balanced	-	33	0.750592	1.128384	PASS
correct_mha4_s4_balanced	-	34	0.749568	1.127616	PASS
correct_mha4_s4_balanced	-	35	0.729184	1.098752	PASS
correct_mha4_s4_balanced	-	36	0.733184	1.099776	PASS
correct_mha4_s4_balanced	-	37	0.734272	1.100800	PASS
correct_mha4_s4_balanced	-	38	0.809984	1.208320	PASS
correct_mha4_s4_balanced	-	39	0.807072	1.208320	PASS
correct_mha4_s4_balanced	-	4	0.814240	1.209344	PASS
correct_mha4_s4_balanced	-	40	0.731232	1.100800	PASS
correct_mha4_s4_balanced	-	41	0.730208	1.100800	PASS
correct_mha4_s4_balanced	-	42	0.731264	1.098752	PASS
correct_mha4_s4_balanced	-	43	0.814080	1.209344	PASS
correct_mha4_s4_balanced	-	44	0.807936	1.206272	PASS
correct_mha4_s4_balanced	-	45	0.804864	1.206272	PASS
correct_mha4_s4_balanced	-	46	0.807936	1.207104	PASS
correct_mha4_s4_balanced	-	47	0.815104	1.209344	PASS
correct_mha4_s4_balanced	-	48	0.807936	1.209344	PASS
correct_mha4_s4_balanced	-	49	0.812224	1.209344	PASS
correct_mha4_s4_balanced	-	5	0.807072	1.209344	PASS
correct_mha4_s4_balanced	-	50	0.801792	1.211392	PASS
correct_mha4_s4_balanced	-	6	0.806912	1.208256	PASS
correct_mha4_s4_balanced	-	7	0.811168	1.208160	PASS
correct_mha4_s4_balanced	-	8	0.805888	1.210368	PASS
correct_mha4_s4_balanced	-	9	0.805824	1.208064	PASS
correct_mha4_s4_band	-	1	0.777376	0.853760	PASS
correct_mha4_s4_band	-	10	0.739328	0.821248	PASS
correct_mha4_s4_band	-	11	0.740352	0.823296	PASS
correct_mha4_s4_band	-	12	0.739328	0.887808	PASS
correct_mha4_s4_band	-	13	0.808096	0.884704	PASS
correct_mha4_s4_band	-	14	0.806080	0.887616	PASS
correct_mha4_s4_band	-	15	0.806080	0.888000	PASS
correct_mha4_s4_band	-	16	0.804864	0.887808	PASS
correct_mha4_s4_band	-	17	0.808768	0.889856	PASS
correct_mha4_s4_band	-	18	0.806912	0.886784	PASS
correct_mha4_s4_band	-	19	0.804032	0.890976	PASS
correct_mha4_s4_band	-	2	0.774304	0.850944	PASS
correct_mha4_s4_band	-	20	0.812832	0.887808	PASS
correct_mha4_s4_band	-	21	0.807936	0.884736	PASS
correct_mha4_s4_band	-	22	0.812032	0.889856	PASS
correct_mha4_s4_band	-	23	0.807936	0.890688	PASS
correct_mha4_s4_band	-	24	0.814080	0.886784	PASS
correct_mha4_s4_band	-	25	0.814016	0.886560	PASS
correct_mha4_s4_band	-	26	0.812032	0.886784	PASS
correct_mha4_s4_band	-	27	0.818176	0.890880	PASS
correct_mha4_s4_band	-	28	0.807808	0.889856	PASS
correct_mha4_s4_band	-	29	0.812192	0.885760	PASS
correct_mha4_s4_band	-	3	0.815840	0.887808	PASS
correct_mha4_s4_band	-	30	0.812256	0.891904	PASS
correct_mha4_s4_band	-	31	0.812192	0.886784	PASS
correct_mha4_s4_band	-	32	0.815296	0.890880	PASS
correct_mha4_s4_band	-	33	0.810144	0.887808	PASS
correct_mha4_s4_band	-	34	0.813056	0.885760	PASS
correct_mha4_s4_band	-	35	0.803840	0.885760	PASS
correct_mha4_s4_band	-	36	0.813056	0.891808	PASS
correct_mha4_s4_band	-	37	0.808096	0.885760	PASS
correct_mha4_s4_band	-	38	0.810016	0.888832	PASS
correct_mha4_s4_band	-	39	0.804864	0.889856	PASS
correct_mha4_s4_band	-	4	0.804640	0.882688	PASS
correct_mha4_s4_band	-	40	0.810176	0.889856	PASS
correct_mha4_s4_band	-	41	0.805888	0.885760	PASS
correct_mha4_s4_band	-	42	0.814880	0.892736	PASS
correct_mha4_s4_band	-	43	0.810176	0.889856	PASS
correct_mha4_s4_band	-	44	0.811840	0.886784	PASS
correct_mha4_s4_band	-	45	0.808960	0.888640	PASS
correct_mha4_s4_band	-	46	0.808960	0.887808	PASS
correct_mha4_s4_band	-	47	0.808960	0.889824	PASS
correct_mha4_s4_band	-	48	0.814272	0.891904	PASS
correct_mha4_s4_band	-	49	0.807808	0.893728	PASS
correct_mha4_s4_band	-	5	0.809120	0.885760	PASS
correct_mha4_s4_band	-	50	0.811008	0.892096	PASS
correct_mha4_s4_band	-	6	0.806080	0.887744	PASS
correct_mha4_s4_band	-	7	0.813216	0.886496	PASS
correct_mha4_s4_band	-	8	0.803936	0.882688	PASS
correct_mha4_s4_band	-	9	0.741440	0.819200	PASS
correct_mha4_s4_eft	-	1	0.809984	0.592896	PASS
correct_mha4_s4_eft	-	10	0.807936	0.586752	PASS
correct_mha4_s4_eft	-	11	0.804768	0.584704	PASS
correct_mha4_s4_eft	-	12	0.806688	0.587776	PASS
correct_mha4_s4_eft	-	13	0.803840	0.584704	PASS
correct_mha4_s4_eft	-	14	0.804864	0.583680	PASS
correct_mha4_s4_eft	-	15	0.805888	0.583680	PASS
correct_mha4_s4_eft	-	16	0.805056	0.586784	PASS
correct_mha4_s4_eft	-	17	0.804064	0.583680	PASS
correct_mha4_s4_eft	-	18	0.805888	0.585728	PASS
correct_mha4_s4_eft	-	19	0.805888	0.585728	PASS
correct_mha4_s4_eft	-	2	0.806912	0.587776	PASS
correct_mha4_s4_eft	-	20	0.807008	0.587520	PASS
correct_mha4_s4_eft	-	21	0.805888	0.588800	PASS
correct_mha4_s4_eft	-	22	0.812896	0.589824	PASS
correct_mha4_s4_eft	-	23	0.807936	0.586752	PASS
correct_mha4_s4_eft	-	24	0.812192	0.592960	PASS
correct_mha4_s4_eft	-	25	0.807936	0.585504	PASS
correct_mha4_s4_eft	-	26	0.814944	0.594848	PASS
correct_mha4_s4_eft	-	27	0.801792	0.584512	PASS
correct_mha4_s4_eft	-	28	0.811008	0.592896	PASS
correct_mha4_s4_eft	-	29	0.805888	0.586496	PASS
correct_mha4_s4_eft	-	3	0.810176	0.590848	PASS
correct_mha4_s4_eft	-	30	0.814976	0.593920	PASS
correct_mha4_s4_eft	-	31	0.804864	0.583840	PASS
correct_mha4_s4_eft	-	32	0.812864	0.592896	PASS
correct_mha4_s4_eft	-	33	0.805664	0.586752	PASS
correct_mha4_s4_eft	-	34	0.806912	0.584704	PASS
correct_mha4_s4_eft	-	35	0.806912	0.585600	PASS
correct_mha4_s4_eft	-	36	0.805888	0.583680	PASS
correct_mha4_s4_eft	-	37	0.811008	0.590848	PASS
correct_mha4_s4_eft	-	38	0.808960	0.585728	PASS
correct_mha4_s4_eft	-	39	0.804960	0.586976	PASS
correct_mha4_s4_eft	-	4	0.804832	0.585728	PASS
correct_mha4_s4_eft	-	40	0.808128	0.585728	PASS
correct_mha4_s4_eft	-	41	0.785504	0.577248	PASS
correct_mha4_s4_eft	-	42	0.789504	0.576512	PASS
correct_mha4_s4_eft	-	43	0.786432	0.579456	PASS
correct_mha4_s4_eft	-	44	0.807744	0.587648	PASS
correct_mha4_s4_eft	-	45	0.816128	0.593920	PASS
correct_mha4_s4_eft	-	46	0.808960	0.585664	PASS
correct_mha4_s4_eft	-	47	0.812032	0.592896	PASS
correct_mha4_s4_eft	-	48	0.803840	0.584704	PASS
correct_mha4_s4_eft	-	49	0.809984	0.591872	PASS
correct_mha4_s4_eft	-	5	0.807904	0.592672	PASS
correct_mha4_s4_eft	-	50	0.774272	0.561952	PASS
correct_mha4_s4_eft	-	6	0.804800	0.585952	PASS
correct_mha4_s4_eft	-	7	0.808128	0.589824	PASS
correct_mha4_s4_eft	-	8	0.807104	0.589824	PASS
correct_mha4_s4_eft	-	9	0.807776	0.585728	PASS
correct_mha4_s4_legacy_grid_stride	-	1	0.807072	0.881664	PASS
correct_mha4_s4_legacy_grid_stride	-	10	0.812032	0.889856	PASS
correct_mha4_s4_legacy_grid_stride	-	11	0.814080	0.890688	PASS
correct_mha4_s4_legacy_grid_stride	-	12	0.807968	0.887808	PASS
correct_mha4_s4_legacy_grid_stride	-	13	0.808960	0.883712	PASS
correct_mha4_s4_legacy_grid_stride	-	14	0.808960	0.888864	PASS
correct_mha4_s4_legacy_grid_stride	-	15	0.805024	0.893120	PASS
correct_mha4_s4_legacy_grid_stride	-	16	0.806912	0.890880	PASS
correct_mha4_s4_legacy_grid_stride	-	17	0.812032	0.889856	PASS
correct_mha4_s4_legacy_grid_stride	-	18	0.809120	0.892928	PASS
correct_mha4_s4_legacy_grid_stride	-	19	0.805760	0.883712	PASS
correct_mha4_s4_legacy_grid_stride	-	2	0.803840	0.883872	PASS
correct_mha4_s4_legacy_grid_stride	-	20	0.813056	0.890880	PASS
correct_mha4_s4_legacy_grid_stride	-	21	0.806912	0.888832	PASS
correct_mha4_s4_legacy_grid_stride	-	22	0.815296	0.891904	PASS
correct_mha4_s4_legacy_grid_stride	-	23	0.806912	0.888832	PASS
correct_mha4_s4_legacy_grid_stride	-	24	0.813248	0.889856	PASS
correct_mha4_s4_legacy_grid_stride	-	25	0.803008	0.889856	PASS
correct_mha4_s4_legacy_grid_stride	-	26	0.811168	0.888832	PASS
correct_mha4_s4_legacy_grid_stride	-	27	0.807008	0.888832	PASS
correct_mha4_s4_legacy_grid_stride	-	28	0.805824	0.888672	PASS
correct_mha4_s4_legacy_grid_stride	-	29	0.804864	0.884736	PASS
correct_mha4_s4_legacy_grid_stride	-	3	0.803008	0.886016	PASS
correct_mha4_s4_legacy_grid_stride	-	30	0.807104	0.890880	PASS
correct_mha4_s4_legacy_grid_stride	-	31	0.806912	0.887776	PASS
correct_mha4_s4_legacy_grid_stride	-	32	0.806848	0.889856	PASS
correct_mha4_s4_legacy_grid_stride	-	33	0.801792	0.884576	PASS
correct_mha4_s4_legacy_grid_stride	-	34	0.807936	0.883712	PASS
correct_mha4_s4_legacy_grid_stride	-	35	0.805856	0.885760	PASS
correct_mha4_s4_legacy_grid_stride	-	36	0.810176	0.886688	PASS
correct_mha4_s4_legacy_grid_stride	-	37	0.803616	0.888768	PASS
correct_mha4_s4_legacy_grid_stride	-	38	0.810208	0.887808	PASS
correct_mha4_s4_legacy_grid_stride	-	39	0.808960	0.891904	PASS
correct_mha4_s4_legacy_grid_stride	-	4	0.808960	0.887744	PASS
correct_mha4_s4_legacy_grid_stride	-	40	0.807936	0.883712	PASS
correct_mha4_s4_legacy_grid_stride	-	41	0.804896	0.885760	PASS
correct_mha4_s4_legacy_grid_stride	-	42	0.813248	0.888928	PASS
correct_mha4_s4_legacy_grid_stride	-	43	0.814080	0.890880	PASS
correct_mha4_s4_legacy_grid_stride	-	44	0.810144	0.890144	PASS
correct_mha4_s4_legacy_grid_stride	-	45	0.812896	0.890848	PASS
correct_mha4_s4_legacy_grid_stride	-	46	0.805888	0.887968	PASS
correct_mha4_s4_legacy_grid_stride	-	47	0.816096	0.892928	PASS
correct_mha4_s4_legacy_grid_stride	-	48	0.807936	0.890112	PASS
correct_mha4_s4_legacy_grid_stride	-	49	0.808960	0.886848	PASS
correct_mha4_s4_legacy_grid_stride	-	5	0.781216	0.863232	PASS
correct_mha4_s4_legacy_grid_stride	-	50	0.811232	0.891904	PASS
correct_mha4_s4_legacy_grid_stride	-	6	0.780288	0.861184	PASS
correct_mha4_s4_legacy_grid_stride	-	7	0.781440	0.860320	PASS
correct_mha4_s4_legacy_grid_stride	-	8	0.805888	0.887808	PASS
correct_mha4_s4_legacy_grid_stride	-	9	0.812032	0.884736	PASS
correct_mha4_s4_rotate	-	1	0.811232	0.579584	PASS
correct_mha4_s4_rotate	-	10	0.809184	0.579456	PASS
correct_mha4_s4_rotate	-	11	0.808960	0.578560	PASS
correct_mha4_s4_rotate	-	12	0.807904	0.579584	PASS
correct_mha4_s4_rotate	-	13	0.797696	0.576512	PASS
correct_mha4_s4_rotate	-	14	0.794848	0.575488	PASS
correct_mha4_s4_rotate	-	15	0.795424	0.575296	PASS
correct_mha4_s4_rotate	-	16	0.809984	0.580608	PASS
correct_mha4_s4_rotate	-	17	0.808128	0.578432	PASS
correct_mha4_s4_rotate	-	18	0.816128	0.581536	PASS
correct_mha4_s4_rotate	-	19	0.808960	0.578560	PASS
correct_mha4_s4_rotate	-	2	0.814272	0.579584	PASS
correct_mha4_s4_rotate	-	20	0.806912	0.579584	PASS
correct_mha4_s4_rotate	-	21	0.810912	0.579552	PASS
correct_mha4_s4_rotate	-	22	0.808128	0.580608	PASS
correct_mha4_s4_rotate	-	23	0.806112	0.578560	PASS
correct_mha4_s4_rotate	-	24	0.809984	0.577600	PASS
correct_mha4_s4_rotate	-	25	0.804032	0.579584	PASS
correct_mha4_s4_rotate	-	26	0.808768	0.579584	PASS
correct_mha4_s4_rotate	-	27	0.807104	0.577760	PASS
correct_mha4_s4_rotate	-	28	0.804864	0.579680	PASS
correct_mha4_s4_rotate	-	29	0.809920	0.579584	PASS
correct_mha4_s4_rotate	-	3	0.808864	0.579584	PASS
correct_mha4_s4_rotate	-	30	0.808960	0.580384	PASS
correct_mha4_s4_rotate	-	31	0.799744	0.577536	PASS
correct_mha4_s4_rotate	-	32	0.802976	0.578688	PASS
correct_mha4_s4_rotate	-	33	0.801952	0.578560	PASS
correct_mha4_s4_rotate	-	34	0.808960	0.580608	PASS
correct_mha4_s4_rotate	-	35	0.810976	0.579584	PASS
correct_mha4_s4_rotate	-	36	0.809984	0.579584	PASS
correct_mha4_s4_rotate	-	37	0.810176	0.580608	PASS
correct_mha4_s4_rotate	-	38	0.809856	0.578560	PASS
correct_mha4_s4_rotate	-	39	0.809984	0.580608	PASS
correct_mha4_s4_rotate	-	4	0.811168	0.580608	PASS
correct_mha4_s4_rotate	-	40	0.807104	0.579584	PASS
correct_mha4_s4_rotate	-	41	0.809088	0.578656	PASS
correct_mha4_s4_rotate	-	42	0.809152	0.579584	PASS
correct_mha4_s4_rotate	-	43	0.807104	0.579584	PASS
correct_mha4_s4_rotate	-	44	0.808160	0.578336	PASS
correct_mha4_s4_rotate	-	45	0.809984	0.578752	PASS
correct_mha4_s4_rotate	-	46	0.808960	0.577568	PASS
correct_mha4_s4_rotate	-	47	0.808096	0.579584	PASS
correct_mha4_s4_rotate	-	48	0.809984	0.577824	PASS
correct_mha4_s4_rotate	-	49	0.813056	0.579584	PASS
correct_mha4_s4_rotate	-	5	0.810816	0.580608	PASS
correct_mha4_s4_rotate	-	50	0.815104	0.580608	PASS
correct_mha4_s4_rotate	-	6	0.813056	0.578560	PASS
correct_mha4_s4_rotate	-	7	0.809984	0.578560	PASS
correct_mha4_s4_rotate	-	8	0.810176	0.579648	PASS
correct_mha4_s4_rotate	-	9	0.809952	0.579584	PASS
correct_mha4_s4_wavefront	-	1	0.804032	0.587776	PASS
correct_mha4_s4_wavefront	-	10	0.811008	0.596992	PASS
correct_mha4_s4_wavefront	-	11	0.811008	0.593920	PASS
correct_mha4_s4_wavefront	-	12	0.808128	0.593920	PASS
correct_mha4_s4_wavefront	-	13	0.805888	0.589824	PASS
correct_mha4_s4_wavefront	-	14	0.814016	0.595968	PASS
correct_mha4_s4_wavefront	-	15	0.807104	0.590848	PASS
correct_mha4_s4_wavefront	-	16	0.808800	0.596992	PASS
correct_mha4_s4_wavefront	-	17	0.809728	0.589728	PASS
correct_mha4_s4_wavefront	-	18	0.805888	0.588800	PASS
correct_mha4_s4_wavefront	-	19	0.809088	0.590848	PASS
correct_mha4_s4_wavefront	-	2	0.816128	0.599040	PASS
correct_mha4_s4_wavefront	-	20	0.815296	0.599232	PASS
correct_mha4_s4_wavefront	-	21	0.809152	0.588960	PASS
correct_mha4_s4_wavefront	-	22	0.807936	0.590848	PASS
correct_mha4_s4_wavefront	-	23	0.806912	0.589824	PASS
correct_mha4_s4_wavefront	-	24	0.807136	0.592736	PASS
correct_mha4_s4_wavefront	-	25	0.811200	0.598016	PASS
correct_mha4_s4_wavefront	-	26	0.807808	0.591712	PASS
correct_mha4_s4_wavefront	-	27	0.808960	0.590848	PASS
correct_mha4_s4_wavefront	-	28	0.809984	0.589824	PASS
correct_mha4_s4_wavefront	-	29	0.806080	0.589824	PASS
correct_mha4_s4_wavefront	-	3	0.806688	0.588928	PASS
correct_mha4_s4_wavefront	-	30	0.805088	0.587584	PASS
correct_mha4_s4_wavefront	-	31	0.807072	0.587680	PASS
correct_mha4_s4_wavefront	-	32	0.805888	0.589824	PASS
correct_mha4_s4_wavefront	-	33	0.813056	0.593888	PASS
correct_mha4_s4_wavefront	-	34	0.804000	0.587776	PASS
correct_mha4_s4_wavefront	-	35	0.811168	0.590848	PASS
correct_mha4_s4_wavefront	-	36	0.807904	0.590592	PASS
correct_mha4_s4_wavefront	-	37	0.808192	0.591872	PASS
correct_mha4_s4_wavefront	-	38	0.809920	0.587776	PASS
correct_mha4_s4_wavefront	-	39	0.807936	0.588800	PASS
correct_mha4_s4_wavefront	-	4	0.810016	0.593920	PASS
correct_mha4_s4_wavefront	-	40	0.808160	0.589760	PASS
correct_mha4_s4_wavefront	-	41	0.806912	0.586944	PASS
correct_mha4_s4_wavefront	-	42	0.807904	0.587840	PASS
correct_mha4_s4_wavefront	-	43	0.806912	0.589824	PASS
correct_mha4_s4_wavefront	-	44	0.806112	0.589600	PASS
correct_mha4_s4_wavefront	-	45	0.804960	0.587776	PASS
correct_mha4_s4_wavefront	-	46	0.812192	0.596960	PASS
correct_mha4_s4_wavefront	-	47	0.806112	0.589824	PASS
correct_mha4_s4_wavefront	-	48	0.806784	0.585696	PASS
correct_mha4_s4_wavefront	-	49	0.805088	0.588800	PASS
correct_mha4_s4_wavefront	-	5	0.814080	0.594976	PASS
correct_mha4_s4_wavefront	-	50	0.808800	0.595968	PASS
correct_mha4_s4_wavefront	-	6	0.809120	0.594848	PASS
correct_mha4_s4_wavefront	-	7	0.804032	0.591584	PASS
correct_mha4_s4_wavefront	-	8	0.811136	0.598944	PASS
correct_mha4_s4_wavefront	-	9	0.807936	0.591872	PASS
correct_real_s128_band	-	1	7.664640	8.518720	PASS
correct_real_s128_band	-	10	7.665664	8.511488	PASS
correct_real_s128_band	-	11	7.090176	7.783584	PASS
correct_real_s128_band	-	12	7.678976	8.521728	PASS
correct_real_s128_band	-	13	7.663840	8.517664	PASS
correct_real_s128_band	-	14	7.666880	8.156160	PASS
correct_real_s128_band	-	15	7.662784	8.515392	PASS
correct_real_s128_band	-	16	7.657472	8.507072	PASS
correct_real_s128_band	-	17	7.670944	8.512512	PASS
correct_real_s128_band	-	18	7.656608	8.505472	PASS
correct_real_s128_band	-	19	7.661760	8.331904	PASS
correct_real_s128_band	-	2	7.673952	8.081056	PASS
correct_real_s128_band	-	20	7.653312	8.330240	PASS
correct_real_s128_band	-	21	7.666912	8.520704	PASS
correct_real_s128_band	-	22	7.663744	8.375296	PASS
correct_real_s128_band	-	23	7.666688	8.236032	PASS
correct_real_s128_band	-	24	7.657632	8.465408	PASS
correct_real_s128_band	-	25	7.666848	8.518304	PASS
correct_real_s128_band	-	26	7.672832	8.519680	PASS
correct_real_s128_band	-	27	7.664832	8.519680	PASS
correct_real_s128_band	-	28	7.665504	8.519968	PASS
correct_real_s128_band	-	29	7.664416	8.515648	PASS
correct_real_s128_band	-	3	7.667552	8.329984	PASS
correct_real_s128_band	-	30	7.668736	8.520704	PASS
correct_real_s128_band	-	31	7.671488	8.486912	PASS
correct_real_s128_band	-	32	7.667712	8.516608	PASS
correct_real_s128_band	-	33	7.663296	8.515584	PASS
correct_real_s128_band	-	34	7.648256	8.324096	PASS
correct_real_s128_band	-	35	7.046144	7.784288	PASS
correct_real_s128_band	-	36	7.680000	8.523776	PASS
correct_real_s128_band	-	37	7.672768	8.320160	PASS
correct_real_s128_band	-	38	7.672960	8.511328	PASS
correct_real_s128_band	-	39	7.670496	8.509312	PASS
correct_real_s128_band	-	4	7.654400	8.506432	PASS
correct_real_s128_band	-	40	7.655392	8.223616	PASS
correct_real_s128_band	-	41	7.677120	8.526848	PASS
correct_real_s128_band	-	42	7.517184	7.912448	PASS
correct_real_s128_band	-	43	7.676064	8.524544	PASS
correct_real_s128_band	-	44	7.673856	8.273664	PASS
correct_real_s128_band	-	45	7.054368	7.782720	PASS
correct_real_s128_band	-	46	7.056448	7.781376	PASS
correct_real_s128_band	-	47	7.685024	8.522656	PASS
correct_real_s128_band	-	48	7.167968	7.782592	PASS
correct_real_s128_band	-	49	7.682080	8.492128	PASS
correct_real_s128_band	-	5	7.654400	8.507168	PASS
correct_real_s128_band	-	50	7.664864	8.518656	PASS
correct_real_s128_band	-	6	7.657664	8.508416	PASS
correct_real_s128_band	-	7	7.654400	8.508416	PASS
correct_real_s128_band	-	8	7.064576	7.787520	PASS
correct_real_s128_band	-	9	7.056320	7.786688	PASS
correct_real_s128_eft	-	1	7.655552	7.437312	PASS
correct_real_s128_eft	-	10	7.667712	7.446528	PASS
correct_real_s128_eft	-	11	7.394432	7.103488	PASS
correct_real_s128_eft	-	12	7.669440	7.439360	PASS
correct_real_s128_eft	-	13	7.666688	7.426048	PASS
correct_real_s128_eft	-	14	7.657408	6.855680	PASS
correct_real_s128_eft	-	15	7.051296	6.815616	PASS
correct_real_s128_eft	-	16	7.673856	7.437312	PASS
correct_real_s128_eft	-	17	7.668736	7.445376	PASS
correct_real_s128_eft	-	18	7.662784	7.445504	PASS
correct_real_s128_eft	-	19	7.672064	7.445344	PASS
correct_real_s128_eft	-	2	7.657472	7.435264	PASS
correct_real_s128_eft	-	20	7.668896	7.447552	PASS
correct_real_s128_eft	-	21	7.673696	7.446528	PASS
correct_real_s128_eft	-	22	7.659648	7.395072	PASS
correct_real_s128_eft	-	23	7.669760	7.427744	PASS
correct_real_s128_eft	-	24	7.659488	7.439104	PASS
correct_real_s128_eft	-	25	7.655424	7.437152	PASS
correct_real_s128_eft	-	26	7.049984	6.828992	PASS
correct_real_s128_eft	-	27	7.678976	7.438112	PASS
correct_real_s128_eft	-	28	7.666880	7.446528	PASS
correct_real_s128_eft	-	29	7.653568	6.928384	PASS
correct_real_s128_eft	-	3	7.656608	7.436288	PASS
