run	step	gpu_ms
3	748	6.71948814
3	749	7.47520018
3	750	6.73907185
3	751	7.47404814
3	752	6.71641588
3	753	7.46803188
3	754	6.73996782
3	755	7.48339176
3	756	7.46598387
3	757	6.73075199
3	758	7.4733119
3	759	6.73980808
3	760	7.47417593
3	761	6.73894405
3	762	7.51104021
3	763	7.48134422
3	764	6.72768021
3	765	7.46393585
3	766	6.73894405
3	767	7.48441601
3	768	6.72153616
3	769	7.4700799
3	770	6.73894405
3	771	7.49056005
3	772	7.46291208
3	773	6.72972822
3	774	7.47929621
3	775	6.75430393
3	776	8.6333437
3	777	9.99423981
3	778	12.4907522
3	779	12.4538879
3	780	10.0311041
3	781	12.4160004
3	782	10.0301762
3	783	12.475296
3	784	11.93472
3	785	6.35939217
3	786	5.95011187
3	787	5.72518396
3	788	6.25971222
3	789	6.35699177
3	790	5.59615993
3	791	5.60537577
3	792	5.56857586
3	793	6.86073589
3	794	7.91657591
3	795	7.90729618
3	796	7.12908792
3	797	7.90220785
3	798	7.47113609
3	799	7.45980787
3	800	6.825984
3	801	7.45983982
3	802	7.45779181
3	803	7.48031998
3	804	6.8526082
3	805	7.44553614
3	806	7.47004795
3	807	7.49260807
3	808	6.84953594
3	809	7.48953581
3	810	7.45062399
3	811	6.85465622
3	812	7.44553614
3	813	7.43830395
3	814	7.46291208
3	815	6.85056019
3	816	7.43839979
3	817	7.3082242
3	818	6.75023985
3	819	7.49872017
3	820	6.74099207
3	821	7.49158382
3	822	7.49977589
3	823	6.7676158
3	824	7.46700811
3	825	6.74406385
3	826	7.49363184
3	827	6.77273607
3	828	7.49260807
3	829	6.74815989
3	830	7.51001596
3	831	7.51308823
3	832	6.74406385
3	833	7.47929621
3	834	6.76556778
3	835	7.51001596
3	836	6.75532818
3	837	7.49158382
3	838	7.49875212
3	839	6.77785587
3	840	7.50192022
3	841	6.75727987
3	842	7.50591993
3	843	6.76147223
3	844	7.49158382
3	845	7.49465609
3	846	6.77273607
3	847	7.5192318
3	848	6.75532818
3	849	7.4957118
3	850	6.76553583
3	851	7.52230406
3	852	7.49260807
3	853	6.76147223
3	854	7.5018239
3	855	6.76966381
3	856	7.48748779
3	857	6.74918413
3	858	7.514112
3	859	7.51104021
3	860	6.74201584
3	861	7.49465609
3	862	6.76774406
3	863	7.51705599
3	864	6.74304008
3	865	7.4967041
3	866	7.50387192
3	867	6.77068806
3	868	7.49158382
3	869	6.75123215
3	870	7.51104021
3	871	6.76147223
3	872	7.49567986
3	873	7.49875212
3	874	6.77273607
3	875	7.5089922
3	876	6.7502079
3	877	7.51001596
3	878	6.77785587
3	879	7.52640009
3	880	7.49363184
3	881	6.76454401
3	882	7.52025604
3	883	6.79014397
3	884	7.50796795
3	885	7.50591993
3	886	6.78809595
3	887	7.53356791
3	888	6.76556778
3	889	7.51820803
3	890	6.79116821
3	891	7.53766394
3	892	7.51001596
3	893	6.77375984
3	894	7.52127981
3	895	6.79116821
3	896	7.514112
3	897	6.72358418
3	898	7.49465609
3	899	7.48953581
3	900	6.73587179
3	901	7.46502399
3	902	6.750144
3	903	7.48646402
3	904	6.73177624
3	905	7.47724819
3	906	7.4700799
3	907	6.75737619
3	908	7.47520018
3	909	6.74201584
3	910	7.48851204
3	911	6.75635195
3	912	7.47731209
3	913	6.73273611
3	914	7.49056005
3	915	7.48543978
3	916	6.73177624
3	917	7.47929621
3	918	6.76249599
3	919	7.52435207
3	920	6.74815989
3	921	7.48646402
3	922	7.49158382
3	923	6.76147223
3	924	7.4700799
3	925	6.73808002
3	926	7.49654388
3	927	6.75123215
3	928	7.47212791
3	929	6.74201584
3	930	7.49056005
3	931	7.48646402
3	932	6.73484802
3	933	7.47827196
3	934	6.75942421
3	935	7.48953581
3	936	6.72870398
3	937	7.48953581
3	938	7.49977589
3	939	6.75430393
3	940	7.48543978
3	941	6.75123215
3	942	7.5018239
3	943	6.77478409
3	944	7.51513577
3	945	7.53664017
3	946	6.83315182
3	947	7.53254414
3	948	6.76249599
3	949	7.49977589
3	950	6.76351976
3	951	7.51206398
3	952	7.48953581
3	953	6.7502079
3	954	7.49977589
3	955	6.76147223
3	956	7.49567986
3	957	6.74815989
3	958	7.51104021
3	959	7.49875212
3	960	6.75430393
3	961	7.48748779
3	962	6.75839996
3	963	7.5018239
3	964	6.74019194
3	965	7.48931217
3	966	7.48748779
3	967	6.76659203
3	968	7.47932816
3	969	6.74710417
3	970	7.50284815
3	971	6.76659203
3	972	7.48134422
3	973	5.95558405
3	974	5.74976015
3	975	5.97196817
3	976	5.73235178
3	977	7.67692804
3	978	7.60832024
3	979	7.77420807
3	980	7.74758387
3	981	6.94067192
3	982	7.53372812
3	983	6.95996809
3	984	7.77011204
3	985	6.93555212
3	986	7.79068804
3	987	7.78639984
3	988	6.94271994
3	989	7.77113581
3	990	6.95193577
3	991	7.79673576
3	992	6.93862391
3	993	7.78547192
3	994	6.95193577
3	995	7.79059219
3	996	7.77625608
3	997	6.93760014
3	998	7.79059219
3	999	6.95807981
3	1000	7.76294422
3	1001	6.93452787
3	1002	7.7834239
3	1003	7.79059219
3	1004	6.94169617
3	1005	7.76908779
3	1006	6.95398378
3	1007	7.78649616
3	1008	6.93043184
3	1009	7.7834239
3	1010	7.78956795
3	1011	6.96627188
3	1012	7.77734423
3	1013	6.94265604
3	1014	7.78240013
3	1015	6.95705605
3	1016	7.7783041
3	1017	7.77523184
3	1018	6.95910406
3	1019	7.78854418
3	1020	6.9457922
3	1021	7.78240013
3	1022	6.96230412
3	1023	7.80889606
