128x16x16s3k2	PASS	120	122	28032
128x16x16s3k4	PASS	120	122	28032
128x16x16s3k8	PASS	120	122	28032
128x16x16s3k16	PASS	120	122	28032
128x16x16s4k1	PASS	120	122	37376
128x16x16s4k2	PASS	120	122	37376
128x16x16s4k4	PASS	120	122	37376
128x16x16s4k8	PASS	120	122	37376
128x16x16s4k16	PASS	120	122	37376
128x16x16s5k1	PASS	120	112	46720
128x16x16s5k2	PASS	120	112	46720
128x16x16s5k4	PASS	120	112	46720
128x16x16s5k8	PASS	120	112	46720
128x16x16s5k16	PASS	120	112	46720
128x16x32s2k1	PASS	128	144	37376
128x16x32s2k2	PASS	128	144	37376
128x16x32s2k4	RUNFAIL	128	144	37376
128x16x32s2k8	RUNFAIL	128	144	37376
128x16x32s2k16	RUNFAIL	128	144	37376
128x16x32s3k1	PASS	128	148	56064
128x16x32s3k2	PASS	128	148	56064
128x16x32s3k4	PASS	128	148	56064
128x16x32s3k8	PASS	128	148	56064
128x16x32s3k16	PASS	128	148	56064
128x16x32s4k1	PASS	128	142	74752
128x16x32s4k2	PASS	128	142	74752
128x16x32s4k4	PASS	128	142	74752
128x16x32s4k8	PASS	128	142	74752
128x16x32s4k16	PASS	128	142	74752
128x16x32s5k1	PASS	152	152	93440
128x16x32s5k2	PASS	152	152	93440
128x16x32s5k4	PASS	152	152	93440
128x16x32s5k8	PASS	152	152	93440
128x16x32s5k16	PASS	152	152	93440
128x32x8s2k1	PASS	95	96	10368
128x32x8s2k2	PASS	95	96	10368
128x32x8s2k4	PASS	95	96	10368
128x32x8s2k8	PASS	95	96	10368
128x32x8s2k16	PASS	95	96	10368
128x32x8s3k1	PASS	96	96	15552
128x32x8s3k2	PASS	96	96	15552
128x32x8s3k4	PASS	96	96	15552
128x32x8s3k8	PASS	96	96	15552
128x32x8s3k16	PASS	96	96	15552
128x32x8s4k1	PASS	95	96	20736
128x32x8s4k2	PASS	95	96	20736
128x32x8s4k4	PASS	95	96	20736
128x32x8s4k8	PASS	95	96	20736
128x32x8s4k16	PASS	95	96	20736
128x32x8s5k1	PASS	95	96	25920
128x32x8s5k2	PASS	95	96	25920
128x32x8s5k4	PASS	95	96	25920
128x32x8s5k8	PASS	95	96	25920
128x32x8s5k16	PASS	95	96	25920
128x32x16s2k1	PASS	96	96	20736
128x32x16s2k2	PASS	96	96	20736
128x32x16s2k4	PASS	96	96	20736
128x32x16s2k8	PASS	96	96	20736
128x32x16s2k16	PASS	96	96	20736
128x32x16s3k1	PASS	96	96	31104
128x32x16s3k2	PASS	96	96	31104
128x32x16s3k4	PASS	96	96	31104
128x32x16s3k8	PASS	96	96	31104
128x32x16s3k16	PASS	96	96	31104
128x32x16s4k1	PASS	96	96	41472
128x32x16s4k2	PASS	96	96	41472
128x32x16s4k4	PASS	96	96	41472
128x32x16s4k8	PASS	96	96	41472
128x32x16s4k16	PASS	96	96	41472
128x32x16s5k1	PASS	96	96	51840
128x32x16s5k2	PASS	96	96	51840
128x32x16s5k4	PASS	96	96	51840
128x32x16s5k8	PASS	96	96	51840
128x32x16s5k16	PASS	96	96	51840
128x32x32s2k1	PASS	148	146	41472
128x32x32s2k2	PASS	148	146	41472
128x32x32s2k4	PASS	148	146	41472
128x32x32s2k8	PASS	148	146	41472
128x32x32s2k16	PASS	148	146	41472
128x32x32s3k1	PASS	146	146	62208
128x32x32s3k2	PASS	146	146	62208
128x32x32s3k4	PASS	146	146	62208
128x32x32s3k8	PASS	146	146	62208
128x32x32s3k16	PASS	146	146	62208
128x32x32s4k1	PASS	168	168	82944
128x32x32s4k2	PASS	168	168	82944
128x32x32s4k4	PASS	168	168	82944
128x32x32s4k8	PASS	168	168	82944
128x32x32s4k16	PASS	168	168	82944
128x64x8s2k1	PASS	124	118	12416
128x64x8s2k2	PASS	124	118	12416
128x64x8s2k4	PASS	124	118	12416
128x64x8s2k8	PASS	124	118	12416
128x64x8s2k16	PASS	124	118	12416
128x64x8s3k1	PASS	126	122	18624
128x64x8s3k2	PASS	126	122	18624
128x64x8s3k4	PASS	126	122	18624
128x64x8s3k8	PASS	126	122	18624
128x64x8s3k16	PASS	126	122	18624
128x64x8s4k1	PASS	121	120	24832
128x64x8s4k2	PASS	121	120	24832
128x64x8s4k4	PASS	121	120	24832
128x64x8s4k8	PASS	121	120	24832
128x64x8s4k16	PASS	121	120	24832
128x64x8s5k1	PASS	117	116	31040
128x64x8s5k2	PASS	117	116	31040
128x64x8s5k4	PASS	117	116	31040
128x64x8s5k8	PASS	117	116	31040
128x64x8s5k16	PASS	117	116	31040
128x64x16s2k1	PASS	126	128	24832
128x64x16s2k2	PASS	126	128	24832
128x64x16s2k4	PASS	126	128	24832
128x64x16s2k8	PASS	126	128	24832
128x64x16s2k16	PASS	126	128	24832
128x64x16s3k1	PASS	128	125	37248
128x64x16s3k2	PASS	128	125	37248
128x64x16s3k4	PASS	128	125	37248
128x64x16s3k8	PASS	128	125	37248
128x64x16s3k16	PASS	128	125	37248
128x64x16s4k1	PASS	127	127	49664
128x64x16s4k2	PASS	127	127	49664
128x64x16s4k4	PASS	127	127	49664
128x64x16s4k8	PASS	127	127	49664
128x64x16s4k16	PASS	127	127	49664
128x64x16s5k1	PASS	127	127	62080
128x64x16s5k2	PASS	127	127	62080
128x64x16s5k4	PASS	127	127	62080
128x64x16s5k8	PASS	127	127	62080
128x64x16s5k16	PASS	127	127	62080
128x64x32s2k1	PASS	166	168	49664
128x64x32s2k2	PASS	166	168	49664
128x64x32s2k4	PASS	166	168	49664
128x64x32s2k8	PASS	166	168	49664
128x64x32s2k16	PASS	166	168	49664
128x64x32s3k1	PASS	194	192	74496
128x64x32s3k2	PASS	194	192	74496
128x64x32s3k4	PASS	194	192	74496
128x64x32s3k8	PASS	194	192	74496
128x64x32s3k16	PASS	194	192	74496
128x64x32s4k1	PASS	194	192	99328
128x64x32s4k2	PASS	194	192	99328
128x64x32s4k4	PASS	194	192	99328
128x64x32s4k8	PASS	194	192	99328
128x64x32s4k16	PASS	194	192	99328
128x128x8s2k1	PASS	168	168	16512
128x128x8s2k2	PASS	168	168	16512
128x128x8s2k4	PASS	168	168	16512
128x128x8s2k8	PASS	168	168	16512
128x128x8s2k16	PASS	168	168	16512
128x128x8s3k1	PASS	168	168	24768
128x128x8s3k2	PASS	168	168	24768
128x128x8s3k4	PASS	168	168	24768
128x128x8s3k8	PASS	168	168	24768
128x128x8s3k16	PASS	168	168	24768
128x128x8s4k1	PASS	168	168	33024
128x128x8s4k2	PASS	168	168	33024
128x128x8s4k4	PASS	168	168	33024
128x128x8s4k8	PASS	168	168	33024
128x128x8s4k16	PASS	168	168	33024
128x128x8s5k1	PASS	168	168	41280
128x128x8s5k2	PASS	168	168	41280
128x128x8s5k4	PASS	168	168	41280
128x128x8s5k8	PASS	168	168	41280
128x128x8s5k16	PASS	168	168	41280
128x128x16s2k1	PASS	168	168	33024
128x128x16s2k2	PASS	168	168	33024
128x128x16s2k4	PASS	168	168	33024
128x128x16s2k8	PASS	168	168	33024
128x128x16s2k16	PASS	168	168	33024
128x128x16s3k1	PASS	168	168	49536
128x128x16s3k2	PASS	168	168	49536
128x128x16s3k4	PASS	168	168	49536
128x128x16s3k8	PASS	168	168	49536
128x128x16s3k16	PASS	168	168	49536
128x128x16s4k1	PASS	168	168	66048
128x128x16s4k2	PASS	168	168	66048
128x128x16s4k4	PASS	168	168	66048
128x128x16s4k8	PASS	168	168	66048
128x128x16s4k16	PASS	168	168	66048
128x128x16s5k1	PASS	168	168	82560
128x128x16s5k2	PASS	168	168	82560
128x128x16s5k4	PASS	168	168	82560
128x128x16s5k8	PASS	168	168	82560
128x128x16s5k16	PASS	168	168	82560
128x128x32s2k1	PASS	112	110	66048
128x128x32s2k2	PASS	112	110	66048
128x128x32s2k4	PASS	112	110	66048
128x128x32s2k8	PASS	112	110	66048
128x128x32s2k16	PASS	112	110	66048
128x128x32s3k1	PASS	112	110	99072
128x128x32s3k2	PASS	112	110	99072
128x128x32s3k4	PASS	112	110	99072
128x128x32s3k8	PASS	112	110	99072
128x128x32s3k16	PASS	112	110	99072
128x256x8s2k1	PASS	255	255	24704
128x256x8s2k2	PASS	255	255	24704
128x256x8s2k4	PASS	255	255	24704
128x256x8s2k8	PASS	255	255	24704
128x256x8s2k16	PASS	255	255	24704
128x256x8s3k1	PASS	255	255	37056
128x256x8s3k2	PASS	255	255	37056
128x256x8s3k4	PASS	255	255	37056
128x256x8s3k8	PASS	255	255	37056
128x256x8s3k16	PASS	255	255	37056
128x256x8s4k1	PASS	255	255	49408
128x256x8s4k2	PASS	255	255	49408
128x256x8s4k4	PASS	255	255	49408
128x256x8s4k8	PASS	255	255	49408
128x256x8s4k16	PASS	255	255	49408
128x256x8s5k1	PASS	255	255	61760
128x256x8s5k2	PASS	255	255	61760
128x256x8s5k4	PASS	255	255	61760
128x256x8s5k8	PASS	255	255	61760
128x256x8s5k16	PASS	255	255	61760
128x256x16s2k1	PASS	251	251	49408
128x256x16s2k2	PASS	251	251	49408
128x256x16s2k4	PASS	251	251	49408
128x256x16s2k8	PASS	251	251	49408
128x256x16s2k16	PASS	251	251	49408
128x256x16s3k1	PASS	255	255	74112
128x256x16s3k2	PASS	255	255	74112
128x256x16s3k4	PASS	255	255	74112
128x256x16s3k8	PASS	255	255	74112
128x256x16s3k16	PASS	255	255	74112
128x256x16s4k1	PASS	255	255	98816
128x256x16s4k2	PASS	255	255	98816
128x256x16s4k4	PASS	255	255	98816
128x256x16s4k8	PASS	255	255	98816
128x256x16s4k16	PASS	255	255	98816
128x256x32s2k1	PASS	164	162	98816
128x256x32s2k2	PASS	164	162	98816
128x256x32s2k4	PASS	164	162	98816
128x256x32s2k8	PASS	164	162	98816
128x256x32s2k16	PASS	164	162	98816
256x16x16s2k1	PASS	116	118	35072
256x16x16s2k2	PASS	116	118	35072
256x16x16s2k4	PASS	116	118	35072
256x16x16s2k8	PASS	116	118	35072
256x16x16s2k16	PASS	116	118	35072
256x16x16s3k1	PASS	114	118	52608
256x16x16s3k2	PASS	114	118	52608
256x16x16s3k4	PASS	114	118	52608
256x16x16s3k8	PASS	114	118	52608
256x16x16s3k16	PASS	114	118	52608
256x16x16s4k1	PASS	128	128	70144
256x16x16s4k2	PASS	128	128	70144
256x16x16s4k4	PASS	128	128	70144
256x16x16s4k8	PASS	128	128	70144
256x16x16s4k16	PASS	128	128	70144
256x16x16s5k1	PASS	128	128	87680
256x16x16s5k2	PASS	128	128	87680
256x16x16s5k4	PASS	128	128	87680
256x16x16s5k8	PASS	128	128	87680
256x16x16s5k16	PASS	128	128	87680
256x16x32s2k1	PASS	238	242	70144
256x16x32s2k2	PASS	238	242	70144
256x16x32s2k4	PASS	238	242	70144
256x16x32s2k8	PASS	238	242	70144
256x16x32s2k16	PASS	238	242	70144
256x32x8s2k1	PASS	122	116	18560
256x32x8s2k2	PASS	122	116	18560
256x32x8s2k4	PASS	122	116	18560
256x32x8s2k8	PASS	122	116	18560
256x32x8s2k16	PASS	122	116	18560
256x32x8s3k1	PASS	122	120	27840
256x32x8s3k2	PASS	122	120	27840
256x32x8s3k4	PASS	122	120	27840
256x32x8s3k8	PASS	122	120	27840
256x32x8s3k16	PASS	122	120	27840
256x32x8s4k1	PASS	122	120	37120
256x32x8s4k2	PASS	122	120	37120
256x32x8s4k4	PASS	122	120	37120
256x32x8s4k8	PASS	122	120	37120
256x32x8s4k16	PASS	122	120	37120
256x32x8s5k1	PASS	122	117	46400
256x32x8s5k2	PASS	122	117	46400
256x32x8s5k4	PASS	122	117	46400
256x32x8s5k8	PASS	122	117	46400
256x32x8s5k16	PASS	122	117	46400
256x32x16s2k1	PASS	134	136	37120
256x32x16s2k2	PASS	134	136	37120
256x32x16s2k4	PASS	134	136	37120
256x32x16s2k8	PASS	134	136	37120
256x32x16s2k16	PASS	134	136	37120
256x32x16s3k1	PASS	128	128	55680
256x32x16s3k2	PASS	128	128	55680
256x32x16s3k4	PASS	128	128	55680
256x32x16s3k8	PASS	128	128	55680
256x32x16s3k16	PASS	128	128	55680
256x32x16s4k1	PASS	128	140	74240
256x32x16s4k2	PASS	128	140	74240
256x32x16s4k4	PASS	128	140	74240
256x32x16s4k8	PASS	128	140	74240
256x32x16s4k16	PASS	128	140	74240
256x32x16s5k1	PASS	128	140	92800
256x32x16s5k2	PASS	128	140	92800
256x32x16s5k4	PASS	128	140	92800
256x32x16s5k8	PASS	128	140	92800
256x32x16s5k16	PASS	128	140	92800
256x32x32s2k1	PASS	240	242	74240
256x32x32s2k2	PASS	240	242	74240
256x32x32s2k4	PASS	240	242	74240
256x32x32s2k8	PASS	240	242	74240
256x32x32s2k16	PASS	240	242	74240
256x64x8s2k1	PASS	168	168	20608
256x64x8s2k2	PASS	168	168	20608
256x64x8s2k4	PASS	168	168	20608
256x64x8s2k8	PASS	168	168	20608
256x64x8s2k16	PASS	168	168	20608
256x64x8s3k1	PASS	168	168	30912
256x64x8s3k2	PASS	168	168	30912
256x64x8s3k4	PASS	168	168	30912
256x64x8s3k8	PASS	168	168	30912
256x64x8s3k16	PASS	168	168	30912
256x64x8s4k1	PASS	168	168	41216
256x64x8s4k2	PASS	168	168	41216
256x64x8s4k4	PASS	168	168	41216
256x64x8s4k8	PASS	168	168	41216
256x64x8s4k16	PASS	168	168	41216
256x64x8s5k1	PASS	168	168	51520
256x64x8s5k2	PASS	168	168	51520
256x64x8s5k4	PASS	168	168	51520
256x64x8s5k8	PASS	168	168	51520
256x64x8s5k16	PASS	168	168	51520
256x64x16s2k1	PASS	168	168	41216
256x64x16s2k2	PASS	168	168	41216
256x64x16s2k4	PASS	168	168	41216
256x64x16s2k8	PASS	168	168	41216
256x64x16s2k16	PASS	168	168	41216
256x64x16s3k1	PASS	168	168	61824
256x64x16s3k2	PASS	168	168	61824
256x64x16s3k4	PASS	168	168	61824
256x64x16s3k8	PASS	168	168	61824
256x64x16s3k16	PASS	168	168	61824
256x64x16s4k1	PASS	168	168	82432
256x64x16s4k2	PASS	168	168	82432
256x64x16s4k4	PASS	168	168	82432
256x64x16s4k8	PASS	168	168	82432
256x64x16s4k16	PASS	168	168	82432
256x64x32s2k1	PASS	124	126	82432
256x64x32s2k2	PASS	124	126	82432
256x64x32s2k4	PASS	124	126	82432
256x64x32s2k8	PASS	124	126	82432
256x64x32s2k16	PASS	124	126	82432
256x128x8s2k1	PASS	226	255	24704
256x128x8s2k2	PASS	226	255	24704
256x128x8s2k4	PASS	226	255	24704
256x128x8s2k8	PASS	226	255	24704
256x128x8s2k16	PASS	226	255	24704
256x128x8s3k1	PASS	227	255	37056
256x128x8s3k2	PASS	227	255	37056
256x128x8s3k4	PASS	227	255	37056
256x128x8s3k8	PASS	227	255	37056
256x128x8s3k16	PASS	227	255	37056
256x128x8s4k1	PASS	227	255	49408
256x128x8s4k2	PASS	227	255	49408
256x128x8s4k4	PASS	227	255	49408
256x128x8s4k8	PASS	227	255	49408
256x128x8s4k16	PASS	227	255	49408
256x128x8s5k1	PASS	227	229	61760
256x128x8s5k2	PASS	227	229	61760
256x128x8s5k4	PASS	227	229	61760
256x128x8s5k8	PASS	227	229	61760
256x128x8s5k16	PASS	227	229	61760
256x128x16s2k1	PASS	239	255	49408
256x128x16s2k2	PASS	239	255	49408
256x128x16s2k4	PASS	239	255	49408
256x128x16s2k8	PASS	239	255	49408
256x128x16s2k16	PASS	239	255	49408
256x128x16s3k1	PASS	245	246	74112
256x128x16s3k2	PASS	245	246	74112
256x128x16s3k4	PASS	245	246	74112
256x128x16s3k8	PASS	245	246	74112
256x128x16s3k16	PASS	245	246	74112
256x128x16s4k1	PASS	245	242	98816
256x128x16s4k2	PASS	245	242	98816
256x128x16s4k4	PASS	245	242	98816
256x128x16s4k8	PASS	245	242	98816
256x128x16s4k16	PASS	245	242	98816
256x128x32s2k1	PASS	168	168	98816
256x128x32s2k2	PASS	168	168	98816
256x128x32s2k4	PASS	168	168	98816
256x128x32s2k8	PASS	168	168	98816
256x128x32s2k16	PASS	168	168	98816
256x256x8s2k1	PASS	255	255	32896
256x256x8s2k2	PASS	255	255	32896
256x256x8s2k4	PASS	255	255	32896
256x256x8s2k8	PASS	255	255	32896
256x256x8s2k16	PASS	255	255	32896
256x256x8s3k1	PASS	255	255	49344
256x256x8s3k2	PASS	255	255	49344
256x256x8s3k4	PASS	255	255	49344
256x256x8s3k8	PASS	255	255	49344
256x256x8s3k16	PASS	255	255	49344
256x256x8s4k1	PASS	255	255	65792
256x256x8s4k2	PASS	255	255	65792
256x256x8s4k4	PASS	255	255	65792
256x256x8s4k8	PASS	255	255	65792
256x256x8s4k16	PASS	255	255	65792
256x256x8s5k1	PASS	255	255	82240
256x256x8s5k2	PASS	255	255	82240
256x256x8s5k4	PASS	255	255	82240
256x256x8s5k8	PASS	255	255	82240
256x256x8s5k16	PASS	255	255	82240
256x256x16s2k1	PASS	182	168	65792
256x256x16s2k2	PASS	182	168	65792
256x256x16s2k4	PASS	182	168	65792
256x256x16s2k8	PASS	182	168	65792
256x256x16s2k16	PASS	182	168	65792
256x256x16s3k1	PASS	162	158	98688
256x256x16s3k2	PASS	162	158	98688
256x256x16s3k4	PASS	162	158	98688
256x256x16s3k8	PASS	162	158	98688
256x256x16s3k16	PASS	162	158	98688
