group	round	sample	l1_ms	l2_ms	status
correct_mha4_s128_rotate	-	4	1.066400	0.869568	PASS
correct_mha4_s128_rotate	-	40	1.068672	0.867904	PASS
correct_mha4_s128_rotate	-	41	1.066944	0.869824	PASS
correct_mha4_s128_rotate	-	42	1.067008	0.868320	PASS
correct_mha4_s128_rotate	-	43	1.067040	0.868608	PASS
correct_mha4_s128_rotate	-	44	1.066368	0.868352	PASS
correct_mha4_s128_rotate	-	45	1.068704	0.869728	PASS
correct_mha4_s128_rotate	-	46	1.067200	0.869952	PASS
correct_mha4_s128_rotate	-	47	1.066656	0.869952	PASS
correct_mha4_s128_rotate	-	48	1.067136	0.868704	PASS
correct_mha4_s128_rotate	-	49	1.070336	0.868416	PASS
correct_mha4_s128_rotate	-	5	1.069984	0.869312	PASS
correct_mha4_s128_rotate	-	50	1.066656	0.867872	PASS
correct_mha4_s128_rotate	-	6	1.067328	0.868704	PASS
correct_mha4_s128_rotate	-	7	1.067264	0.868992	PASS
correct_mha4_s128_rotate	-	8	1.067264	0.869152	PASS
correct_mha4_s128_rotate	-	9	1.066912	0.869056	PASS
correct_mha4_s128_wavefront	-	1	1.065376	0.880928	PASS
correct_mha4_s128_wavefront	-	10	1.068768	0.878976	PASS
correct_mha4_s128_wavefront	-	11	1.065024	0.880256	PASS
correct_mha4_s128_wavefront	-	12	1.065472	0.880384	PASS
correct_mha4_s128_wavefront	-	13	1.068320	0.878304	PASS
correct_mha4_s128_wavefront	-	14	1.066752	0.880416	PASS
correct_mha4_s128_wavefront	-	15	1.066784	0.879872	PASS
correct_mha4_s128_wavefront	-	16	1.068160	0.880544	PASS
correct_mha4_s128_wavefront	-	17	1.067264	0.879968	PASS
correct_mha4_s128_wavefront	-	18	1.066784	0.880256	PASS
correct_mha4_s128_wavefront	-	19	1.067296	0.880640	PASS
correct_mha4_s128_wavefront	-	2	1.066144	0.881248	PASS
correct_mha4_s128_wavefront	-	20	1.066880	0.879552	PASS
correct_mha4_s128_wavefront	-	21	1.064672	0.880352	PASS
correct_mha4_s128_wavefront	-	22	1.067104	0.882208	PASS
correct_mha4_s128_wavefront	-	23	1.066432	0.879264	PASS
correct_mha4_s128_wavefront	-	24	1.067264	0.880096	PASS
correct_mha4_s128_wavefront	-	25	1.067072	0.880032	PASS
correct_mha4_s128_wavefront	-	26	1.067040	0.881760	PASS
correct_mha4_s128_wavefront	-	27	1.065472	0.880256	PASS
correct_mha4_s128_wavefront	-	28	1.068864	0.880224	PASS
correct_mha4_s128_wavefront	-	29	1.064576	0.880096	PASS
correct_mha4_s128_wavefront	-	3	1.065216	0.881120	PASS
correct_mha4_s128_wavefront	-	30	1.068544	0.881504	PASS
correct_mha4_s128_wavefront	-	31	1.069152	0.880544	PASS
correct_mha4_s128_wavefront	-	32	1.066240	0.878944	PASS
correct_mha4_s128_wavefront	-	33	1.065760	0.880320	PASS
correct_mha4_s128_wavefront	-	34	1.068896	0.880544	PASS
correct_mha4_s128_wavefront	-	35	1.065952	0.880416	PASS
correct_mha4_s128_wavefront	-	36	1.066720	0.882368	PASS
correct_mha4_s128_wavefront	-	37	1.066784	0.880032	PASS
correct_mha4_s128_wavefront	-	38	1.068032	0.880448	PASS
correct_mha4_s128_wavefront	-	39	1.067008	0.879488	PASS
correct_mha4_s128_wavefront	-	4	1.065440	0.881248	PASS
correct_mha4_s128_wavefront	-	40	1.066688	0.880064	PASS
correct_mha4_s128_wavefront	-	41	1.066144	0.882176	PASS
correct_mha4_s128_wavefront	-	42	1.066496	0.882016	PASS
correct_mha4_s128_wavefront	-	43	1.065344	0.880160	PASS
correct_mha4_s128_wavefront	-	44	1.066912	0.880512	PASS
correct_mha4_s128_wavefront	-	45	1.067008	0.878336	PASS
correct_mha4_s128_wavefront	-	46	1.065088	0.880128	PASS
correct_mha4_s128_wavefront	-	47	1.064512	0.880192	PASS
correct_mha4_s128_wavefront	-	48	1.069024	0.880480	PASS
correct_mha4_s128_wavefront	-	49	1.066592	0.880096	PASS
correct_mha4_s128_wavefront	-	5	1.065280	0.881152	PASS
correct_mha4_s128_wavefront	-	50	1.066208	0.880768	PASS
correct_mha4_s128_wavefront	-	6	1.067456	0.881088	PASS
correct_mha4_s128_wavefront	-	7	1.063232	0.879040	PASS
correct_mha4_s128_wavefront	-	8	1.065216	0.881376	PASS
correct_mha4_s128_wavefront	-	9	1.066688	0.880800	PASS
correct_mha4_s4_balanced	-	1	0.677728	1.051008	PASS
correct_mha4_s4_balanced	-	10	0.677984	1.051392	PASS
correct_mha4_s4_balanced	-	11	0.678368	1.049824	PASS
correct_mha4_s4_balanced	-	12	0.678656	1.049152	PASS
correct_mha4_s4_balanced	-	13	0.676160	1.050752	PASS
correct_mha4_s4_balanced	-	14	0.676448	1.046976	PASS
correct_mha4_s4_balanced	-	15	0.676160	1.049664	PASS
correct_mha4_s4_balanced	-	16	0.680096	1.048352	PASS
correct_mha4_s4_balanced	-	17	0.677664	1.053440	PASS
correct_mha4_s4_balanced	-	18	0.677440	1.050208	PASS
correct_mha4_s4_balanced	-	19	0.676128	1.049056	PASS
correct_mha4_s4_balanced	-	2	0.678016	1.051232	PASS
correct_mha4_s4_balanced	-	20	0.676928	1.048480	PASS
correct_mha4_s4_balanced	-	21	0.677952	1.049056	PASS
correct_mha4_s4_balanced	-	22	0.677696	1.050560	PASS
correct_mha4_s4_balanced	-	23	0.677408	1.047168	PASS
correct_mha4_s4_balanced	-	24	0.676800	1.050976	PASS
correct_mha4_s4_balanced	-	25	0.677824	1.050912	PASS
correct_mha4_s4_balanced	-	26	0.676480	1.050624	PASS
correct_mha4_s4_balanced	-	27	0.677376	1.054784	PASS
correct_mha4_s4_balanced	-	28	0.678368	1.046880	PASS
correct_mha4_s4_balanced	-	29	0.677792	1.048704	PASS
correct_mha4_s4_balanced	-	3	0.675744	1.045312	PASS
correct_mha4_s4_balanced	-	30	0.676928	1.050816	PASS
correct_mha4_s4_balanced	-	31	0.677824	1.048672	PASS
correct_mha4_s4_balanced	-	32	0.676416	1.049408	PASS
correct_mha4_s4_balanced	-	33	0.676544	1.051040	PASS
correct_mha4_s4_balanced	-	34	0.678400	1.050976	PASS
correct_mha4_s4_balanced	-	35	0.677408	1.050464	PASS
correct_mha4_s4_balanced	-	36	0.676608	1.048960	PASS
correct_mha4_s4_balanced	-	37	0.675968	1.048928	PASS
correct_mha4_s4_balanced	-	38	0.678272	1.048992	PASS
correct_mha4_s4_balanced	-	39	0.676608	1.050592	PASS
correct_mha4_s4_balanced	-	4	0.678208	1.050272	PASS
correct_mha4_s4_balanced	-	40	0.676288	1.059136	PASS
correct_mha4_s4_balanced	-	41	0.678528	1.049280	PASS
correct_mha4_s4_balanced	-	42	0.678176	1.051584	PASS
correct_mha4_s4_balanced	-	43	0.678432	1.049344	PASS
correct_mha4_s4_balanced	-	44	0.678240	1.051328	PASS
correct_mha4_s4_balanced	-	45	0.677600	1.050688	PASS
correct_mha4_s4_balanced	-	46	0.677856	1.049024	PASS
correct_mha4_s4_balanced	-	47	0.678176	1.051392	PASS
correct_mha4_s4_balanced	-	48	0.680096	1.050976	PASS
correct_mha4_s4_balanced	-	49	0.677792	1.046528	PASS
correct_mha4_s4_balanced	-	5	0.678016	1.052960	PASS
correct_mha4_s4_balanced	-	50	0.677664	1.051168	PASS
correct_mha4_s4_balanced	-	6	0.675776	1.050752	PASS
correct_mha4_s4_balanced	-	7	0.676224	1.048416	PASS
correct_mha4_s4_balanced	-	8	0.678048	1.051008	PASS
correct_mha4_s4_balanced	-	9	0.677248	1.049248	PASS
correct_mha4_s4_band	-	1	0.676416	0.756416	PASS
correct_mha4_s4_band	-	10	0.677536	0.756096	PASS
correct_mha4_s4_band	-	11	0.678368	0.755584	PASS
correct_mha4_s4_band	-	12	0.676288	0.754016	PASS
correct_mha4_s4_band	-	13	0.678272	0.755808	PASS
correct_mha4_s4_band	-	14	0.676032	0.754368	PASS
correct_mha4_s4_band	-	15	0.676608	0.754176	PASS
correct_mha4_s4_band	-	16	0.677536	0.758944	PASS
correct_mha4_s4_band	-	17	0.678976	0.757888	PASS
correct_mha4_s4_band	-	18	0.678080	0.759712	PASS
correct_mha4_s4_band	-	19	0.677728	0.755424	PASS
correct_mha4_s4_band	-	2	0.677632	0.758496	PASS
correct_mha4_s4_band	-	20	0.676640	0.756192	PASS
correct_mha4_s4_band	-	21	0.678496	0.758592	PASS
correct_mha4_s4_band	-	22	0.677216	0.756608	PASS
correct_mha4_s4_band	-	23	0.678400	0.756896	PASS
correct_mha4_s4_band	-	24	0.678112	0.756416	PASS
correct_mha4_s4_band	-	25	0.675008	0.755872	PASS
correct_mha4_s4_band	-	26	0.678240	0.760000	PASS
correct_mha4_s4_band	-	27	0.678848	0.760128	PASS
correct_mha4_s4_band	-	28	0.678048	0.759904	PASS
correct_mha4_s4_band	-	29	0.677248	0.755328	PASS
correct_mha4_s4_band	-	3	0.678400	0.754080	PASS
correct_mha4_s4_band	-	30	0.679072	0.761792	PASS
correct_mha4_s4_band	-	31	0.677888	0.753344	PASS
correct_mha4_s4_band	-	32	0.682816	0.763840	PASS
correct_mha4_s4_band	-	33	0.677120	0.760768	PASS
correct_mha4_s4_band	-	34	0.675552	0.751328	PASS
correct_mha4_s4_band	-	35	0.678112	0.756288	PASS
correct_mha4_s4_band	-	36	0.678624	0.754112	PASS
correct_mha4_s4_band	-	37	0.678144	0.755264	PASS
correct_mha4_s4_band	-	38	0.678144	0.755808	PASS
correct_mha4_s4_band	-	39	0.678048	0.758144	PASS
correct_mha4_s4_band	-	4	0.678176	0.758112	PASS
correct_mha4_s4_band	-	40	0.676064	0.753952	PASS
correct_mha4_s4_band	-	41	0.677792	0.758176	PASS
correct_mha4_s4_band	-	42	0.678048	0.758080	PASS
correct_mha4_s4_band	-	43	0.679040	0.759936	PASS
correct_mha4_s4_band	-	44	0.678624	0.756544	PASS
correct_mha4_s4_band	-	45	0.676480	0.757312	PASS
correct_mha4_s4_band	-	46	0.676288	0.759872	PASS
correct_mha4_s4_band	-	47	0.676992	0.756448	PASS
correct_mha4_s4_band	-	48	0.678176	0.758080	PASS
correct_mha4_s4_band	-	49	0.676288	0.754560	PASS
correct_mha4_s4_band	-	5	0.678400	0.756768	PASS
correct_mha4_s4_band	-	50	0.677760	0.757952	PASS
correct_mha4_s4_band	-	6	0.678048	0.758528	PASS
correct_mha4_s4_band	-	7	0.678560	0.758656	PASS
correct_mha4_s4_band	-	8	0.677920	0.754176	PASS
correct_mha4_s4_band	-	9	0.677632	0.755616	PASS
correct_mha4_s4_eft	-	1	0.679264	0.504992	PASS
correct_mha4_s4_eft	-	10	0.678304	0.506656	PASS
correct_mha4_s4_eft	-	11	0.676096	0.505440	PASS
correct_mha4_s4_eft	-	12	0.677952	0.506048	PASS
correct_mha4_s4_eft	-	13	0.676224	0.505696	PASS
correct_mha4_s4_eft	-	14	0.678368	0.506400	PASS
correct_mha4_s4_eft	-	15	0.674656	0.504000	PASS
correct_mha4_s4_eft	-	16	0.675968	0.500576	PASS
correct_mha4_s4_eft	-	17	0.676544	0.505984	PASS
correct_mha4_s4_eft	-	18	0.676672	0.503584	PASS
correct_mha4_s4_eft	-	19	0.677728	0.505696	PASS
correct_mha4_s4_eft	-	2	0.678080	0.504448	PASS
correct_mha4_s4_eft	-	20	0.677408	0.506208	PASS
correct_mha4_s4_eft	-	21	0.676032	0.506048	PASS
correct_mha4_s4_eft	-	22	0.676320	0.504064	PASS
correct_mha4_s4_eft	-	23	0.677920	0.505344	PASS
correct_mha4_s4_eft	-	24	0.677312	0.507456	PASS
correct_mha4_s4_eft	-	25	0.675776	0.502464	PASS
correct_mha4_s4_eft	-	26	0.677024	0.506272	PASS
correct_mha4_s4_eft	-	27	0.677184	0.505632	PASS
correct_mha4_s4_eft	-	28	0.677760	0.504576	PASS
correct_mha4_s4_eft	-	29	0.677088	0.505664	PASS
correct_mha4_s4_eft	-	3	0.676544	0.503936	PASS
correct_mha4_s4_eft	-	30	0.676896	0.504864	PASS
correct_mha4_s4_eft	-	31	0.677760	0.505536	PASS
correct_mha4_s4_eft	-	32	0.673728	0.505376	PASS
correct_mha4_s4_eft	-	33	0.675712	0.503680	PASS
correct_mha4_s4_eft	-	34	0.678176	0.505184	PASS
correct_mha4_s4_eft	-	35	0.677280	0.505632	PASS
correct_mha4_s4_eft	-	36	0.676192	0.505600	PASS
correct_mha4_s4_eft	-	37	0.675680	0.504096	PASS
correct_mha4_s4_eft	-	38	0.675872	0.505408	PASS
correct_mha4_s4_eft	-	39	0.676128	0.505536	PASS
correct_mha4_s4_eft	-	4	0.679584	0.503552	PASS
correct_mha4_s4_eft	-	40	0.678624	0.507456	PASS
correct_mha4_s4_eft	-	41	0.676224	0.505248	PASS
correct_mha4_s4_eft	-	42	0.677760	0.503584	PASS
correct_mha4_s4_eft	-	43	0.678016	0.504928	PASS
correct_mha4_s4_eft	-	44	0.678304	0.505376	PASS
correct_mha4_s4_eft	-	45	0.675968	0.504416	PASS
correct_mha4_s4_eft	-	46	0.677504	0.503808	PASS
correct_mha4_s4_eft	-	47	0.675712	0.504192	PASS
correct_mha4_s4_eft	-	48	0.675808	0.505152	PASS
correct_mha4_s4_eft	-	49	0.677408	0.505568	PASS
correct_mha4_s4_eft	-	5	0.676928	0.502144	PASS
correct_mha4_s4_eft	-	50	0.677056	0.501888	PASS
correct_mha4_s4_eft	-	6	0.676128	0.503936	PASS
correct_mha4_s4_eft	-	7	0.677088	0.506112	PASS
correct_mha4_s4_eft	-	8	0.677568	0.504192	PASS
correct_mha4_s4_eft	-	9	0.676704	0.504032	PASS
correct_mha4_s4_legacy_grid_stride	-	1	0.676512	0.757536	PASS
correct_mha4_s4_legacy_grid_stride	-	10	0.677152	0.758880	PASS
correct_mha4_s4_legacy_grid_stride	-	11	0.677472	0.756960	PASS
correct_mha4_s4_legacy_grid_stride	-	12	0.677568	0.755104	PASS
correct_mha4_s4_legacy_grid_stride	-	13	0.678016	0.755424	PASS
correct_mha4_s4_legacy_grid_stride	-	14	0.675840	0.758016	PASS
correct_mha4_s4_legacy_grid_stride	-	15	0.677184	0.755776	PASS
correct_mha4_s4_legacy_grid_stride	-	16	0.677568	0.757152	PASS
correct_mha4_s4_legacy_grid_stride	-	17	0.677600	0.757376	PASS
correct_mha4_s4_legacy_grid_stride	-	18	0.677888	0.756928	PASS
correct_mha4_s4_legacy_grid_stride	-	19	0.678944	0.757152	PASS
correct_mha4_s4_legacy_grid_stride	-	2	0.675584	0.756256	PASS
correct_mha4_s4_legacy_grid_stride	-	20	0.677760	0.759040	PASS
correct_mha4_s4_legacy_grid_stride	-	21	0.677792	0.755456	PASS
correct_mha4_s4_legacy_grid_stride	-	22	0.676800	0.759488	PASS
correct_mha4_s4_legacy_grid_stride	-	23	0.678432	0.759232	PASS
correct_mha4_s4_legacy_grid_stride	-	24	0.677472	0.755584	PASS
correct_mha4_s4_legacy_grid_stride	-	25	0.677600	0.760416	PASS
correct_mha4_s4_legacy_grid_stride	-	26	0.677376	0.752768	PASS
correct_mha4_s4_legacy_grid_stride	-	27	0.677760	0.753984	PASS
correct_mha4_s4_legacy_grid_stride	-	28	0.677632	0.759488	PASS
correct_mha4_s4_legacy_grid_stride	-	29	0.677504	0.759680	PASS
correct_mha4_s4_legacy_grid_stride	-	3	0.677632	0.755552	PASS
correct_mha4_s4_legacy_grid_stride	-	30	0.677504	0.759264	PASS
correct_mha4_s4_legacy_grid_stride	-	31	0.677440	0.759136	PASS
correct_mha4_s4_legacy_grid_stride	-	32	0.679104	0.757632	PASS
correct_mha4_s4_legacy_grid_stride	-	33	0.677440	0.757056	PASS
correct_mha4_s4_legacy_grid_stride	-	34	0.677888	0.755904	PASS
correct_mha4_s4_legacy_grid_stride	-	35	0.676448	0.757600	PASS
correct_mha4_s4_legacy_grid_stride	-	36	0.677344	0.758784	PASS
correct_mha4_s4_legacy_grid_stride	-	37	0.677120	0.756960	PASS
correct_mha4_s4_legacy_grid_stride	-	38	0.678176	0.759552	PASS
correct_mha4_s4_legacy_grid_stride	-	39	0.680672	0.760000	PASS
correct_mha4_s4_legacy_grid_stride	-	4	0.675872	0.755072	PASS
correct_mha4_s4_legacy_grid_stride	-	40	0.679008	0.752704	PASS
correct_mha4_s4_legacy_grid_stride	-	41	0.679552	0.755648	PASS
correct_mha4_s4_legacy_grid_stride	-	42	0.679136	0.759552	PASS
correct_mha4_s4_legacy_grid_stride	-	43	0.679488	0.757440	PASS
correct_mha4_s4_legacy_grid_stride	-	44	0.675776	0.753440	PASS
correct_mha4_s4_legacy_grid_stride	-	45	0.677920	0.759872	PASS
correct_mha4_s4_legacy_grid_stride	-	46	0.677280	0.757408	PASS
correct_mha4_s4_legacy_grid_stride	-	47	0.675744	0.751808	PASS
correct_mha4_s4_legacy_grid_stride	-	48	0.675552	0.753312	PASS
correct_mha4_s4_legacy_grid_stride	-	49	0.679520	0.759744	PASS
correct_mha4_s4_legacy_grid_stride	-	5	0.677312	0.755392	PASS
correct_mha4_s4_legacy_grid_stride	-	50	0.677216	0.750912	PASS
correct_mha4_s4_legacy_grid_stride	-	6	0.677248	0.755744	PASS
correct_mha4_s4_legacy_grid_stride	-	7	0.677376	0.757376	PASS
correct_mha4_s4_legacy_grid_stride	-	8	0.676896	0.759520	PASS
correct_mha4_s4_legacy_grid_stride	-	9	0.677216	0.755840	PASS
correct_mha4_s4_rotate	-	1	0.674400	0.479264	PASS
correct_mha4_s4_rotate	-	10	0.676864	0.479712	PASS
correct_mha4_s4_rotate	-	11	0.675968	0.478048	PASS
correct_mha4_s4_rotate	-	12	0.676512	0.479136	PASS
correct_mha4_s4_rotate	-	13	0.676160	0.479008	PASS
correct_mha4_s4_rotate	-	14	0.677824	0.480192	PASS
correct_mha4_s4_rotate	-	15	0.675648	0.478944	PASS
correct_mha4_s4_rotate	-	16	0.674816	0.479520	PASS
correct_mha4_s4_rotate	-	17	0.673952	0.479712	PASS
correct_mha4_s4_rotate	-	18	0.674496	0.479264	PASS
correct_mha4_s4_rotate	-	19	0.675648	0.479424	PASS
correct_mha4_s4_rotate	-	2	0.675936	0.479328	PASS
correct_mha4_s4_rotate	-	20	0.676448	0.479232	PASS
correct_mha4_s4_rotate	-	21	0.676160	0.477824	PASS
correct_mha4_s4_rotate	-	22	0.674560	0.479296	PASS
correct_mha4_s4_rotate	-	23	0.675808	0.478944	PASS
correct_mha4_s4_rotate	-	24	0.675328	0.479680	PASS
correct_mha4_s4_rotate	-	25	0.675808	0.479328	PASS
correct_mha4_s4_rotate	-	26	0.676032	0.479104	PASS
correct_mha4_s4_rotate	-	27	0.675968	0.479520	PASS
correct_mha4_s4_rotate	-	28	0.674752	0.479040	PASS
correct_mha4_s4_rotate	-	29	0.675680	0.479360	PASS
correct_mha4_s4_rotate	-	3	0.676352	0.477792	PASS
correct_mha4_s4_rotate	-	30	0.677824	0.479552	PASS
correct_mha4_s4_rotate	-	31	0.674432	0.477888	PASS
correct_mha4_s4_rotate	-	32	0.676256	0.479264	PASS
correct_mha4_s4_rotate	-	33	0.676000	0.479136	PASS
correct_mha4_s4_rotate	-	34	0.675616	0.478880	PASS
correct_mha4_s4_rotate	-	35	0.674272	0.477856	PASS
correct_mha4_s4_rotate	-	36	0.674816	0.479200	PASS
correct_mha4_s4_rotate	-	37	0.676576	0.478272	PASS
correct_mha4_s4_rotate	-	38	0.676032	0.479424	PASS
correct_mha4_s4_rotate	-	39	0.675968	0.479840	PASS
correct_mha4_s4_rotate	-	4	0.675648	0.479328	PASS
correct_mha4_s4_rotate	-	40	0.675904	0.479712	PASS
correct_mha4_s4_rotate	-	41	0.677792	0.479488	PASS
correct_mha4_s4_rotate	-	42	0.676640	0.479456	PASS
correct_mha4_s4_rotate	-	43	0.675424	0.479744	PASS
correct_mha4_s4_rotate	-	44	0.676416	0.479616	PASS
correct_mha4_s4_rotate	-	45	0.674560	0.480320	PASS
correct_mha4_s4_rotate	-	46	0.675520	0.480864	PASS
correct_mha4_s4_rotate	-	47	0.675840	0.478272	PASS
correct_mha4_s4_rotate	-	48	0.676448	0.479136	PASS
correct_mha4_s4_rotate	-	49	0.676224	0.478016	PASS
correct_mha4_s4_rotate	-	5	0.674304	0.479040	PASS
correct_mha4_s4_rotate	-	50	0.676480	0.480192	PASS
correct_mha4_s4_rotate	-	6	0.675936	0.479328	PASS
correct_mha4_s4_rotate	-	7	0.674880	0.479296	PASS
correct_mha4_s4_rotate	-	8	0.676192	0.479616	PASS
correct_mha4_s4_rotate	-	9	0.676896	0.479232	PASS
correct_mha4_s4_wavefront	-	1	0.676992	0.508320	PASS
correct_mha4_s4_wavefront	-	10	0.678016	0.508256	PASS
correct_mha4_s4_wavefront	-	11	0.676448	0.508736	PASS
correct_mha4_s4_wavefront	-	12	0.676768	0.506176	PASS
correct_mha4_s4_wavefront	-	13	0.678176	0.508032	PASS
correct_mha4_s4_wavefront	-	14	0.676736	0.508704	PASS
correct_mha4_s4_wavefront	-	15	0.677312	0.508064	PASS
correct_mha4_s4_wavefront	-	16	0.676384	0.507200	PASS
correct_mha4_s4_wavefront	-	17	0.676576	0.506144	PASS
correct_mha4_s4_wavefront	-	18	0.677632	0.507968	PASS
correct_mha4_s4_wavefront	-	19	0.678048	0.508224	PASS
correct_mha4_s4_wavefront	-	2	0.675328	0.507744	PASS
correct_mha4_s4_wavefront	-	20	0.676256	0.506208	PASS
correct_mha4_s4_wavefront	-	21	0.676512	0.507840	PASS
correct_mha4_s4_wavefront	-	22	0.677632	0.507552	PASS
correct_mha4_s4_wavefront	-	23	0.677728	0.508928	PASS
correct_mha4_s4_wavefront	-	24	0.676096	0.508416	PASS
correct_mha4_s4_wavefront	-	25	0.676576	0.505696	PASS
correct_mha4_s4_wavefront	-	26	0.676320	0.507904	PASS
correct_mha4_s4_wavefront	-	27	0.677888	0.506048	PASS
correct_mha4_s4_wavefront	-	28	0.674432	0.507776	PASS
correct_mha4_s4_wavefront	-	29	0.676512	0.507744	PASS
correct_mha4_s4_wavefront	-	3	0.676480	0.502048	PASS
correct_mha4_s4_wavefront	-	30	0.676544	0.506400	PASS
correct_mha4_s4_wavefront	-	31	0.678208	0.508608	PASS
correct_mha4_s4_wavefront	-	32	0.677792	0.506336	PASS
correct_mha4_s4_wavefront	-	33	0.676576	0.506400	PASS
correct_mha4_s4_wavefront	-	34	0.676096	0.508448	PASS
correct_mha4_s4_wavefront	-	35	0.675680	0.511168	PASS
correct_mha4_s4_wavefront	-	36	0.678624	0.506368	PASS
correct_mha4_s4_wavefront	-	37	0.675808	0.504000	PASS
correct_mha4_s4_wavefront	-	38	0.676960	0.505184	PASS
correct_mha4_s4_wavefront	-	39	0.677984	0.508000	PASS
correct_mha4_s4_wavefront	-	4	0.678272	0.507936	PASS
correct_mha4_s4_wavefront	-	40	0.678144	0.507840	PASS
correct_mha4_s4_wavefront	-	41	0.678080	0.508704	PASS
correct_mha4_s4_wavefront	-	42	0.678560	0.506080	PASS
correct_mha4_s4_wavefront	-	43	0.676544	0.506656	PASS
correct_mha4_s4_wavefront	-	44	0.678240	0.507936	PASS
correct_mha4_s4_wavefront	-	45	0.678272	0.506400	PASS
correct_mha4_s4_wavefront	-	46	0.676032	0.508416	PASS
correct_mha4_s4_wavefront	-	47	0.677184	0.507520	PASS
correct_mha4_s4_wavefront	-	48	0.675776	0.507776	PASS
correct_mha4_s4_wavefront	-	49	0.677760	0.507936	PASS
correct_mha4_s4_wavefront	-	5	0.676608	0.508320	PASS
correct_mha4_s4_wavefront	-	50	0.675840	0.505920	PASS
correct_mha4_s4_wavefront	-	6	0.676832	0.507968	PASS
correct_mha4_s4_wavefront	-	7	0.676864	0.505888	PASS
correct_mha4_s4_wavefront	-	8	0.676224	0.506880	PASS
correct_mha4_s4_wavefront	-	9	0.676960	0.506432	PASS
dec_gqa2_s128_eft_full	0	1	0.536032	0.442016	PASS
dec_gqa2_s128_eft_full	1	1	0.533248	0.441472	PASS
dec_gqa2_s128_eft_full	10	1	0.533856	0.440480	PASS
dec_gqa2_s128_eft_full	11	1	0.533856	0.440640	PASS
dec_gqa2_s128_eft_full	12	1	0.533344	0.441152	PASS
dec_gqa2_s128_eft_full	13	1	0.534816	0.441056	PASS
dec_gqa2_s128_eft_full	14	1	0.533088	0.440672	PASS
dec_gqa2_s128_eft_full	15	1	0.534848	0.442464	PASS
dec_gqa2_s128_eft_full	16	1	0.534432	0.440608	PASS
dec_gqa2_s128_eft_full	17	1	0.534880	0.441920	PASS
dec_gqa2_s128_eft_full	18	1	0.534528	0.441120	PASS
dec_gqa2_s128_eft_full	19	1	0.533344	0.440672	PASS
dec_gqa2_s128_eft_full	2	1	0.534016	0.440512	PASS
dec_gqa2_s128_eft_full	20	1	0.533920	0.441216	PASS
dec_gqa2_s128_eft_full	21	1	0.533504	0.441056	PASS
dec_gqa2_s128_eft_full	22	1	0.533152	0.440672	PASS
dec_gqa2_s128_eft_full	23	1	0.534912	0.440576	PASS
dec_gqa2_s128_eft_full	24	1	0.533184	0.440032	PASS
dec_gqa2_s128_eft_full	3	1	0.535008	0.440864	PASS
dec_gqa2_s128_eft_full	4	1	0.534720	0.440960	PASS
dec_gqa2_s128_eft_full	5	1	0.534784	0.441056	PASS
dec_gqa2_s128_eft_full	6	1	0.533248	0.440928	PASS
dec_gqa2_s128_eft_full	7	1	0.534528	0.442112	PASS
dec_gqa2_s128_eft_full	8	1	0.533568	0.441280	PASS
dec_gqa2_s128_eft_full	9	1	0.534624	0.440704	PASS
dec_gqa2_s128_eft_l1nosync	0	1	0.502816	0.441056	MISMATCH
dec_gqa2_s128_eft_l1nosync	1	1	0.502912	0.443360	MISMATCH
dec_gqa2_s128_eft_l1nosync	10	1	0.500384	0.441184	MISMATCH
dec_gqa2_s128_eft_l1nosync	11	1	0.500736	0.440736	MISMATCH
dec_gqa2_s128_eft_l1nosync	12	1	0.500352	0.440864	MISMATCH
dec_gqa2_s128_eft_l1nosync	13	1	0.503008	0.440512	MISMATCH
dec_gqa2_s128_eft_l1nosync	14	1	0.503360	0.441600	MISMATCH
dec_gqa2_s128_eft_l1nosync	15	1	0.500640	0.440288	MISMATCH
dec_gqa2_s128_eft_l1nosync	16	1	0.502112	0.441760	MISMATCH
dec_gqa2_s128_eft_l1nosync	17	1	0.502720	0.440992	MISMATCH
dec_gqa2_s128_eft_l1nosync	18	1	0.501728	0.440576	MISMATCH
dec_gqa2_s128_eft_l1nosync	19	1	0.500416	0.440704	MISMATCH
dec_gqa2_s128_eft_l1nosync	2	1	0.500608	0.441024	MISMATCH
dec_gqa2_s128_eft_l1nosync	20	1	0.500608	0.441024	MISMATCH
dec_gqa2_s128_eft_l1nosync	21	1	0.502368	0.441024	MISMATCH
dec_gqa2_s128_eft_l1nosync	22	1	0.500160	0.440704	MISMATCH
dec_gqa2_s128_eft_l1nosync	23	1	0.502496	0.440800	MISMATCH
dec_gqa2_s128_eft_l1nosync	24	1	0.502048	0.441088	MISMATCH
dec_gqa2_s128_eft_l1nosync	3	1	0.502848	0.441568	MISMATCH
dec_gqa2_s128_eft_l1nosync	4	1	0.503456	0.440320	MISMATCH
dec_gqa2_s128_eft_l1nosync	5	1	0.502400	0.441088	MISMATCH
dec_gqa2_s128_eft_l1nosync	6	1	0.500032	0.440736	MISMATCH
dec_gqa2_s128_eft_l1nosync	7	1	0.502848	0.440896	MISMATCH
dec_gqa2_s128_eft_l1nosync	8	1	0.500512	0.440928	MISMATCH
dec_gqa2_s128_eft_l1nosync	9	1	0.500064	0.442496	MISMATCH
dec_gqa2_s128_eft_neither	0	1	0.534464	0.350272	MISMATCH
dec_gqa2_s128_eft_neither	1	1	0.533600	0.350848	MISMATCH
