slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	prefetch_wait_cycles	prefetch_issued
1825	0	32	16	32	1	3072	1789817918622571520	6183854549685	1789817918622572544	6183854551905	1789817918622572544	6183854553466	1789817918622581760	6183854576733	1789817918622583808	6183854580500	1789817918622583808	6183854580649	6183854553497	6183854576640	12277	16	528	0
1826	1	0	0	0	1	0	1789817918622587904	6183854590689	1789817918622589952	6183854595889	1789817918622589952	6183854595889	1789817918622589952	6183854598057	1789817918622590976	6183854599090	1789817918622590976	6183854599227	0	0	0	0	3539	1
1827	0	32	16	32	1	3072	1789817918622594048	6183854606225	1789817918622595072	6183854608842	1789817918622595072	6183854609697	1789817918622603264	6183854629762	1789817918622604288	6183854632196	1789817918622604288	6183854632349	6183854610159	6183854629598	6190	16	673	0
1828	4	0	0	0	1	0	1789817918622610432	6183854648715	1789817918622611456	6183854650837	1789817918622611456	6183854650837	1789817918622614528	6183854657038	1789817918622614528	6183854657070	1789817918622614528	6183854657234	0	0	0	0	905	0
1829	0	32	16	32	1	3072	1789817918622616576	6183854662327	1789817918622617600	6183854665094	1789817918622617600	6183854666065	1789817918622632960	6183854703736	1789817918622633984	6183854706555	1789817918622633984	6183854706699	6183854666412	6183854703642	11740	32	799	0
1830	1	0	0	0	1	0	1789817918622637056	6183854714323	1789817918622638080	6183854717873	1789817918622638080	6183854717873	1789817918622639104	6183854720155	1789817918622639104	6183854720968	1789817918622639104	6183854721104	0	0	0	0	1914	1
1831	0	32	16	32	1	3072	1789817918622641152	6183854725668	1789817918622642176	6183854728451	1789817918622643200	6183854729339	1789817918622649344	6183854746248	1789817918622650368	6183854747976	1789817918622650368	6183854748180	6183854729639	6183854746142	5903	16	743	0
1832	2	0	0	0	1	0	1789817918622654464	6183854758795	1789817918622655488	6183854760914	1789817918622655488	6183854760914	1789817918622656512	6183854762547	1789817918622656512	6183854762585	1789817918622656512	6183854762859	0	0	0	0	471	0
1833	3	0	0	0	1	0	1789817918622657536	6183854765526	1789817918622657536	6183854767268	1789817918622657536	6183854767268	1789817918622658560	6183854768424	1789817918622658560	6183854768455	1789817918622658560	6183854768613	0	0	0	0	477	0
1834	5	0	0	0	1	0	1789817918622662656	6183854780003	1789817918622663680	6183854782825	1789817918622663680	6183854782825	1789817918622691328	6183854850184	1789817918622691328	6183854850214	1789817918622691328	6183854850349	0	0	0	0	751	0
1835	0	32	16	32	1	3072	1789817918622699520	6183854872385	1789817918622700544	6183854875323	1789817918622701568	6183854876688	1789817918622710784	6183854899122	1789817918622711808	6183854902072	1789817918622711808	6183854902214	6183854876809	6183854898934	8714	16	905	0
1836	1	0	0	0	1	0	1789817918622714880	6183854911094	1789817918622715904	6183854913988	1789817918622715904	6183854913988	1789817918622717952	6183854918016	1789817918622717952	6183854918742	1789817918622717952	6183854919073	0	0	0	0	996	1
1837	0	32	16	32	1	3072	1789817918622720000	6183854924610	1789817918622722048	6183854927344	1789817918622722048	6183854928409	1789817918622730240	6183854949345	1789817918622731264	6183854951114	1789817918622731264	6183854951434	6183854928764	6183854949158	6838	16	305	0
1838	4	0	0	0	1	0	1789817918622736384	6183854963722	1789817918622737408	6183854965765	1789817918622737408	6183854965765	1789817918622739456	6183854971477	1789817918622739456	6183854971510	1789817918622739456	6183854971642	0	0	0	0	438	0
1839	0	32	16	32	1	3072	1789817918622741504	6183854976328	1789817918622742528	6183854979163	1789817918622742528	6183854980056	1789817918622756864	6183855015536	1789817918622757888	6183855017905	1789817918622757888	6183855018298	6183854980451	6183855015255	11761	32	743	0
1840	1	0	0	0	1	0	1789817918622507008	6183854388201	1789817918622508032	6183854390867	1789817918622508032	6183854390867	1789817918622509056	6183854393074	1789817918622509056	6183854393894	1789817918622509056	6183854394025	0	0	0	0	944	1
1841	0	32	16	32	1	3072	1789817918622511104	6183854399887	1789817918622512128	6183854402904	1789817918622513152	6183854404142	1789817918622521344	6183854424201	1789817918622521344	6183854425113	1789817918622521344	6183854425376	6183854404294	6183854424098	9477	16	858	0
1842	2	0	0	0	1	0	1789817918622524416	6183854433255	1789817918622525440	6183854435457	1789817918622525440	6183854435457	1789817918622526464	6183854436910	1789817918622526464	6183854436940	1789817918622526464	6183854437077	0	0	0	0	675	0
1843	3	0	0	0	1	0	1789817918622527488	6183854439928	1789817918622528512	6183854441657	1789817918622528512	6183854441657	1789817918622528512	6183854442872	1789817918622528512	6183854442920	1789817918622528512	6183854443064	0	0	0	0	448	0
1844	5	0	0	0	1	0	1789817918622533632	6183854454478	1789817918622534656	6183854457238	1789817918622534656	6183854457238	1789817918622561280	6183854524793	1789817918622561280	6183854524823	1789817918622561280	6183854524960	0	0	0	0	790	0
1845	0	32	16	32	1	3072	1789817918622570496	6183854548575	1789817918622571520	6183854551580	1789817918622572544	6183854553463	1789817918622582784	6183854579747	1789817918622584832	6183854583024	1789817918622584832	6183854583157	6183854553489	6183854579656	13698	16	704	0
1846	1	0	0	0	1	0	1789817918622587904	6183854591395	1789817918622589952	6183854595940	1789817918622589952	6183854595940	1789817918622589952	6183854598020	1789817918622590976	6183854598844	1789817918622590976	6183854598974	0	0	0	0	2885	1
1847	0	32	16	32	1	3072	1789817918622594048	6183854606260	1789817918622595072	6183854609504	1789817918622595072	6183854610606	1789817918622605312	6183854635857	1789817918622606336	6183854638258	1789817918622606336	6183854638802	6183854610948	6183854635565	6725	16	913	0
1848	4	0	0	0	1	0	1789817918622610432	6183854648897	1789817918622611456	6183854650859	1789817918622611456	6183854650859	1789817918622613504	6183854656567	1789817918622613504	6183854656597	1789817918622613504	6183854656735	0	0	0	0	720	0
1849	0	32	16	32	1	3072	1789817918622616576	6183854662556	1789817918622617600	6183854665161	1789817918622617600	6183854666322	1789817918622633984	6183854707227	1789817918622635008	6183854709988	1789817918622635008	6183854710124	6183854666414	6183854707129	12635	32	506	0
1850	1	0	0	0	1	0	1789817918622637056	6183854715653	1789817918622638080	6183854717983	1789817918622638080	6183854717983	1789817918622639104	6183854720062	1789817918622639104	6183854721065	1789817918622639104	6183854721195	0	0	0	0	1135	1
1851	0	32	16	32	1	3072	1789817918622641152	6183854725686	1789817918622642176	6183854728524	1789817918622643200	6183854729706	1789817918622650368	6183854749521	1789817918622651392	6183854751179	1789817918622651392	6183854751309	6183854730132	6183854749431	4896	16	344	0
1852	2	0	0	0	1	0	1789817918622654464	6183854758774	1789817918622655488	6183854761038	1789817918622655488	6183854761038	1789817918622656512	6183854762743	1789817918622656512	6183854762773	1789817918622656512	6183854763206	0	0	0	0	798	0
1853	3	0	0	0	1	0	1789817918622657536	6183854765532	1789817918622657536	6183854767355	1789817918622657536	6183854767355	1789817918622658560	6183854768431	1789817918622658560	6183854768481	1789817918622658560	6183854768626	0	0	0	0	290	0
1854	5	0	0	0	1	0	1789817918622662656	6183854780057	1789817918622663680	6183854782884	1789817918622663680	6183854782884	1789817918622690304	6183854849917	1789817918622690304	6183854849947	1789817918622690304	6183854850079	0	0	0	0	541	0
1855	0	32	16	32	1	3072	1789817918622699520	6183854873212	1789817918622700544	6183854875422	1789817918622701568	6183854876702	1789817918622710784	6183854899562	1789817918622711808	6183854902255	1789817918622711808	6183854902385	6183854877565	6183854899464	5598	16	312	0
1856	1	0	0	0	1	0	1789817918622714880	6183854911120	1789817918622715904	6183854914046	1789817918622715904	6183854914046	1789817918622717952	6183854917159	1789817918622717952	6183854917913	1789817918622717952	6183854918052	0	0	0	0	1625	1
1857	0	32	16	32	1	3072	1789817918622720000	6183854924531	1789817918622722048	6183854927458	1789817918622722048	6183854929305	1789817918622732288	6183854952822	1789817918622732288	6183854955259	1789817918622733312	6183854955592	6183854929355	6183854952621	6196	16	749	0
1858	4	0	0	0	1	0	1789817918622736384	6183854963828	1789817918622737408	6183854965783	1789817918622737408	6183854965783	1789817918622739456	6183854971543	1789817918622739456	6183854971577	1789817918622739456	6183854971708	0	0	0	0	713	0
1859	0	32	16	32	1	3072	1789817918622741504	6183854976352	1789817918622742528	6183854979211	1789817918622742528	6183854980399	1789817918622757888	6183855019629	1789817918622758912	6183855021372	1789817918622758912	6183855021502	6183854980575	6183855019538	11764	32	689	0
1860	1	0	0	0	1	0	1789817918622507008	6190760438680	1789817918622508032	6190760441536	1789817918622508032	6190760441536	1789817918622509056	6190760443929	1789817918622509056	6190760444743	1789817918622509056	6190760444879	0	0	0	0	1602	1
1861	0	32	16	32	1	3072	1789817918622511104	6190760449952	1789817918622512128	6190760453101	1789817918622513152	6190760453970	1789817918622520320	6190760471575	1789817918622520320	6190760473922	1789817918622521344	6190760474174	6190760454093	6190760471419	7387	16	770	0
1862	2	0	0	0	1	0	1789817918622524416	6190760483721	1789817918622525440	6190760485911	1789817918622525440	6190760485911	1789817918622526464	6190760487628	1789817918622526464	6190760487662	1789817918622526464	6190760487806	0	0	0	0	472	0
1863	3	0	0	0	1	0	1789817918622527488	6190760491082	1789817918622528512	6190760492840	1789817918622528512	6190760492840	1789817918622528512	6190760494022	1789817918622528512	6190760494071	1789817918622528512	6190760494201	0	0	0	0	289	0
1864	5	0	0	0	1	0	1789817918622533632	6190760504945	1789817918622534656	6190760507634	1789817918622534656	6190760507634	1789817918622561280	6190760575297	1789817918622561280	6190760575327	1789817918622561280	6190760575457	0	0	0	0	883	0
1865	0	32	16	32	1	3072	1789817918622570496	6190760599056	1789817918622571520	6190760602040	1789817918622572544	6190760603564	1789817918622580736	6190760625179	1789817918622582784	6190760628122	1789817918622582784	6190760628327	6190760603612	6190760625087	10354	16	557	0
1866	1	0	0	0	1	0	1789817918622586880	6190760640903	1789817918622589952	6190760646303	1789817918622589952	6190760646303	1789817918622589952	6190760648748	1789817918622590976	6190760649792	1789817918622590976	6190760649922	0	0	0	0	3178	1
1867	0	32	16	32	1	3072	1789817918622593024	6190760655983	1789817918622594048	6190760659040	1789817918622595072	6190760659904	1789817918622602240	6190760677842	1789817918622603264	6190760680731	1789817918622603264	6190760681073	6190760660006	6190760677647	6941	16	570	0
1868	4	0	0	0	1	0	1789817918622610432	6190760699799	1789817918622611456	6190760701864	1789817918622611456	6190760701864	1789817918622614528	6190760707892	1789817918622614528	6190760707932	1789817918622614528	6190760708070	0	0	0	0	641	0
1869	0	32	16	32	1	3072	1789817918622616576	6190760713323	1789817918622617600	6190760716170	1789817918622617600	6190760717075	1789817918622631936	6190760752276	1789817918622632960	6190760755860	1789817918622632960	6190760756001	6190760717100	6190760752056	14076	32	415	0
1870	1	0	0	0	1	0	1789817918622637056	6190760765012	1789817918622638080	6190760768896	1789817918622638080	6190760768896	1789817918622639104	6190760771150	1789817918622639104	6190760771959	1789817918622639104	6190760772092	0	0	0	0	2614	1
1871	0	32	16	32	1	3072	1789817918622641152	6190760776458	1789817918622642176	6190760779288	1789817918622643200	6190760780123	1789817918622649344	6190760796572	1789817918622650368	6190760799051	1789817918622650368	6190760799211	6190760780151	6190760796399	6670	16	455	0
1872	2	0	0	0	1	0	1789817918622654464	6190760809889	1789817918622655488	6190760811978	1789817918622655488	6190760811978	1789817918622656512	6190760813953	1789817918622656512	6190760813984	1789817918622656512	6190760814388	0	0	0	0	827	0
1873	3	0	0	0	1	0	1789817918622657536	6190760816937	1789817918622658560	6190760818621	1789817918622658560	6190760818621	1789817918622658560	6190760819827	1789817918622658560	6190760819857	1789817918622658560	6190760820006	0	0	0	0	305	0
1874	5	0	0	0	1	0	1789817918622662656	6190760830948	1789817918622663680	6190760833611	1789817918622663680	6190760833611	1789817918622690304	6190760899719	1789817918622690304	6190760899749	1789817918622690304	6190760899886	0	0	0	0	534	0
1875	0	32	16	32	1	3072	1789817918622699520	6190760923866	1789817918622700544	6190760926308	1789817918622701568	6190760927650	1789817918622709760	6190760948406	1789817918622710784	6190760951825	1789817918622710784	6190760951959	6190760927675	6190760948209	9016	16	386	0
1876	1	0	0	0	1	0	1789817918622714880	6190760961101	1789817918622715904	6190760964919	1789817918622715904	6190760964919	1789817918622717952	6190760968047	1789817918622717952	6190760968838	1789817918622717952	6190760968968	0	0	0	0	1910	1
1877	0	32	16	32	1	3072	1789817918622720000	6190760974932	1789817918622721024	6190760977723	1789817918622722048	6190760978701	1789817918622729216	6190760997006	1789817918622730240	6190761000549	1789817918622730240	6190761000749	6190760978780	6190760996842	6681	16	505	0
1878	4	0	0	0	1	0	1789817918622736384	6190761014451	1789817918622737408	6190761016577	1789817918622737408	6190761016577	1789817918622739456	6190761022833	1789817918622739456	6190761022863	1789817918622739456	6190761022995	0	0	0	0	490	0
1879	0	32	16	32	1	3072	1789817918622741504	6190761027677	1789817918622742528	6190761030636	1789817918622742528	6190761031594	1789817918622755840	6190761064497	1789817918622756864	6190761067799	1789817918622756864	6190761068002	6190761031633	6190761064318	13109	32	478	0
1880	1	0	0	0	1	0	1789817918622507008	6190760438682	1789817918622508032	6190760441730	1789817918622508032	6190760441730	1789817918622509056	6190760443942	1789817918622509056	6190760444785	1789817918622509056	6190760444921	0	0	0	0	1346	1
1881	0	32	16	32	1	3072	1789817918622511104	6190760450018	1789817918622512128	6190760453130	1789817918622513152	6190760454185	1789817918622520320	6190760472295	1789817918622521344	6190760474467	1789817918622521344	6190760474597	6190760454244	6190760472110	5576	16	560	0
1882	2	0	0	0	1	0	1789817918622524416	6190760483737	1789817918622525440	6190760485926	1789817918622525440	6190760485926	1789817918622526464	6190760487644	1789817918622526464	6190760487676	1789817918622526464	6190760487808	0	0	0	0	862	0
1883	3	0	0	0	1	0	1789817918622527488	6190760491042	1789817918622528512	6190760492869	1789817918622528512	6190760492869	1789817918622528512	6190760494012	1789817918622528512	6190760494044	1789817918622528512	6190760494187	0	0	0	0	449	0
1884	5	0	0	0	1	0	1789817918622533632	6190760504957	1789817918622534656	6190760507735	1789817918622534656	6190760507735	1789817918622561280	6190760574982	1789817918622561280	6190760575012	1789817918622561280	6190760575143	0	0	0	0	676	0
1885	0	32	16	32	1	3072	1789817918622571520	6190760599806	1789817918622571520	6190760602123	1789817918622572544	6190760603410	1789817918622580736	6190760624253	1789817918622581760	6190760627716	1789817918622581760	6190760627983	6190760603435	6190760624123	9333	16	293	0
1886	1	0	0	0	1	0	1789817918622587904	6190760641667	1789817918622589952	6190760646376	1789817918622589952	6190760646376	1789817918622590976	6190760648785	1789817918622590976	6190760649587	1789817918622590976	6190760649717	0	0	0	0	2986	1
1887	0	32	16	32	1	3072	1789817918622593024	6190760656064	1789817918622595072	6190760659124	1789817918622595072	6190760660131	1789817918622603264	6190760680919	1789817918622604288	6190760684029	1789817918622604288	6190760684275	6190760660440	6190760680692	6017	16	542	0
1888	4	0	0	0	1	0	1789817918622610432	6190760699741	1789817918622611456	6190760701900	1789817918622611456	6190760701900	1789817918622614528	6190760707991	1789817918622614528	6190760708025	1789817918622614528	6190760708155	0	0	0	0	454	0
1889	0	32	16	32	1	3072	1789817918622616576	6190760713406	1789817918622617600	6190760716214	1789817918622617600	6190760717187	1789817918622631936	6190760753082	1789817918622632960	6190760755880	1789817918622632960	6190760756016	6190760717308	6190760752959	12727	32	765	0
1890	1	0	0	0	1	0	1789817918622637056	6190760765023	1789817918622638080	6190760768946	1789817918622638080	6190760768946	1789817918622639104	6190760771176	1789817918622640128	6190760772214	1789817918622640128	6190760772346	0	0	0	0	2257	1
1891	0	32	16	32	1	3072	1789817918622641152	6190760776507	1789817918622642176	6190760779335	1789817918622643200	6190760780341	1789817918622649344	6190760797168	1789817918622650368	6190760798850	1789817918622650368	6190760799022	6190760780549	6190760796944	5543	16	803	0
1892	2	0	0	0	1	0	1789817918622654464	6190760809652	1789817918622655488	6190760811987	1789817918622655488	6190760811987	1789817918622656512	6190760813714	1789817918622656512	6190760813746	1789817918622656512	6190760814071	0	0	0	0	526	0
1893	3	0	0	0	1	0	1789817918622657536	6190760816874	1789817918622658560	6190760818623	1789817918622658560	6190760818623	1789817918622658560	6190760819893	1789817918622658560	6190760819928	1789817918622658560	6190760820100	0	0	0	0	499	0
1894	5	0	0	0	1	0	1789817918622662656	6190760830956	1789817918622663680	6190760833774	1789817918622663680	6190760833774	1789817918622690304	6190760899905	1789817918622690304	6190760899936	1789817918622690304	6190760900066	0	0	0	0	446	0
1895	0	32	16	32	1	3072	1789817918622699520	6190760923887	1789817918622700544	6190760926335	1789817918622701568	6190760927673	1789817918622709760	6190760948493	1789817918622710784	6190760951933	1789817918622710784	6190760952063	6190760927726	6190760948345	9141	16	294	0
1896	1	0	0	0	1	0	1789817918622714880	6190760961705	1789817918622715904	6190760964942	1789817918622715904	6190760964942	1789817918622716928	6190760967522	1789817918622717952	6190760968552	1789817918622717952	6190760968685	0	0	0	0	1928	1
1897	0	32	16	32	1	3072	1789817918622720000	6190760974561	1789817918622721024	6190760977762	1789817918622722048	6190760978778	1789817918622729216	6190760998466	1789817918622731264	6190761001768	1789817918622731264	6190761002255	6190760979009	6190760998286	6149	16	983	0
1898	4	0	0	0	1	0	1789817918622736384	6190761014521	1789817918622737408	6190761016607	1789817918622737408	6190761016607	1789817918622739456	6190761022640	1789817918622739456	6190761022673	1789817918622739456	6190761022811	0	0	0	0	862	0
1899	0	32	16	32	1	3072	1789817918622741504	6190761027736	1789817918622742528	6190761030676	1789817918622742528	6190761031597	1789817918622756864	6190761066435	1789817918622757888	6190761069172	1789817918622757888	6190761069330	6190761031791	6190761066269	11078	32	830	0
1900	1	0	0	0	1	0	1789817918622507008	6190760438724	1789817918622508032	6190760441854	1789817918622508032	6190760441854	1789817918622509056	6190760444035	1789817918622509056	6190760444846	1789817918622509056	6190760444981	0	0	0	0	1502	1
1901	0	32	16	32	1	3072	1789817918622511104	6190760450040	1789817918622512128	6190760453192	1789817918622513152	6190760454221	1789817918622520320	6190760473166	1789817918622521344	6190760474438	1789817918622521344	6190760474571	6190760454627	6190760473079	6223	16	415	0
1902	2	0	0	0	1	0	1789817918622524416	6190760483868	1789817918622525440	6190760486047	1789817918622525440	6190760486047	1789817918622526464	6190760487596	1789817918622526464	6190760487627	1789817918622526464	6190760487758	0	0	0	0	638	0
1903	3	0	0	0	1	0	1789817918622527488	6190760491046	1789817918622528512	6190760492957	1789817918622528512	6190760492957	1789817918622528512	6190760494140	1789817918622528512	6190760494170	1789817918622528512	6190760494305	0	0	0	0	432	0
1904	5	0	0	0	1	0	1789817918622533632	6190760504969	1789817918622534656	6190760507803	1789817918622534656	6190760507803	1789817918622561280	6190760574892	1789817918622561280	6190760574926	1789817918622561280	6190760575124	0	0	0	0	850	0
1905	0	32	16	32	1	3072	1789817918622571520	6190760599818	1789817918622571520	6190760602294	1789817918622572544	6190760603760	1789817918622581760	6190760625952	1789817918622582784	6190760628440	1789817918622582784	6190760628570	6190760603894	6190760625865	9199	16	756	0
1906	1	0	0	0	1	0	1789817918622587904	6190760641678	1789817918622589952	6190760646390	1789817918622589952	6190760646390	1789817918622590976	6190760648816	1789817918622590976	6190760649632	1789817918622590976	6190760649775	0	0	0	0	2967	1
1907	0	32	16	32	1	3072	1789817918622593024	6190760656077	1789817918622595072	6190760659190	1789817918622595072	6190760660365	1789817918622604288	6190760684089	1789817918622605312	6190760686161	1789817918622605312	6190760686418	6190760660483	6190760683911	6674	16	692	0
1908	4	0	0	0	1	0	1789817918622610432	6190760699827	1789817918622611456	6190760701891	1789817918622611456	6190760701891	1789817918622614528	6190760707888	1789817918622614528	6190760707919	1789817918622614528	6190760708063	0	0	0	0	306	0
1909	0	32	16	32	1	3072	1789817918622616576	6190760713431	1789817918622617600	6190760716283	1789817918622617600	6190760717580	1789817918622632960	6190760755914	1789817918622633984	6190760758387	1789817918622633984	6190760758517	6190760717610	6190760755819	13687	32	569	0
1910	1	0	0	0	1	0	1789817918622637056	6190760764963	1789817918622638080	6190760769013	1789817918622638080	6190760769013	1789817918622639104	6190760771271	1789817918622640128	6190760772080	1789817918622640128	6190760772211	0	0	0	0	2337	1
1911	0	32	16	32	1	3072	1789817918622641152	6190760776538	1789817918622642176	6190760779422	1789817918622643200	6190760780505	1789817918622651392	6190760800532	1789817918622651392	6190760802230	1789817918622651392	6190760802361	6190760780948	6190760800442	5793	16	304	0
1912	2	0	0	0	1	0	1789817918622654464	6190760809955	1789817918622655488	6190760812126	1789817918622655488	6190760812126	1789817918622656512	6190760813914	1789817918622656512	6190760813944	1789817918622656512	6190760814390	0	0	0	0	317	0
1913	3	0	0	0	1	0	1789817918622657536	6190760816890	1789817918622658560	6190760818762	1789817918622658560	6190760818762	1789817918622658560	6190760819890	1789817918622658560	6190760819922	1789817918622658560	6190760820072	0	0	0	0	420	0
1914	5	0	0	0	1	0	1789817918622662656	6190760831014	1789817918622663680	6190760833841	1789817918622663680	6190760833841	1789817918622690304	6190760899926	1789817918622690304	6190760899957	1789817918622690304	6190760900088	0	0	0	0	817	0
1915	0	32	16	32	1	3072	1789817918622699520	6190760923111	1789817918622700544	6190760926399	1789817918622701568	6190760927725	1789817918622709760	6190760948941	1789817918622710784	6190760951975	1789817918622710784	6190760952105	6190760928394	6190760948798	9986	16	590	0
1916	1	0	0	0	1	0	1789817918622714880	6190760961726	1789817918622715904	6190760964994	1789817918622715904	6190760964994	1789817918622716928	6190760967225	1789817918622717952	6190760968045	1789817918622717952	6190760968202	0	0	0	0	1730	1
1917	0	32	16	32	1	3072	1789817918622720000	6190760974979	1789817918622721024	6190760977848	1789817918622722048	6190760979182	1789817918622732288	6190761004533	1789817918622733312	6190761006844	1789817918622733312	6190761007308	6190760979576	6190761004310	8022	16	700	0
1918	4	0	0	0	1	0	1789817918622736384	6190761014541	1789817918622737408	6190761016627	1789817918622737408	6190761016627	1789817918622739456	6190761022630	1789817918622739456	6190761022664	1789817918622739456	6190761022795	0	0	0	0	779	0
1919	0	32	16	32	1	3072	1789817918622741504	6190761027778	1789817918622742528	6190761030724	1789817918622742528	6190761031788	1789817918622758912	6190761071526	1789817918622759936	6190761073485	1789817918622759936	6190761073615	6190761032170	6190761071439	12459	32	378	0
1920	1	0	0	0	1	0	1789817918622507008	6192376833748	1789817918622508032	6192376837063	1789817918622508032	6192376837063	1789817918622509056	6192376839530	1789817918622509056	6192376840336	1789817918622509056	6192376840469	0	0	0	0	2065	1
1921	0	32	16	32	1	3072	1789817918622511104	6192376845583	1789817918622512128	6192376848643	1789817918622513152	6192376849732	1789817918622520320	6192376867745	1789817918622521344	6192376870107	1789817918622521344	6192376870347	6192376849762	6192376867623	8466	16	932	0
1922	2	0	0	0	1	0	1789817918622524416	6192376878903	1789817918622525440	6192376881161	1789817918622525440	6192376881161	1789817918622526464	6192376882807	1789817918622526464	6192376882838	1789817918622526464	6192376882980	0	0	0	0	973	0
1923	3	0	0	0	1	0	1789817918622527488	6192376886519	1789817918622528512	6192376888276	1789817918622528512	6192376888276	1789817918622529536	6192376889555	1789817918622529536	6192376889586	1789817918622529536	6192376889717	0	0	0	0	382	0
1924	5	0	0	0	1	0	1789817918622533632	6192376900295	1789817918622534656	6192376903072	1789817918622534656	6192376903072	1789817918622561280	6192376971061	1789817918622561280	6192376971093	1789817918622561280	6192376971225	0	0	0	0	962	0
1925	0	32	16	32	1	3072	1789817918622570496	6192376993185	1789817918622571520	6192376996503	1789817918622571520	6192376997570	1789817918622581760	6192377022074	1789817918622582784	6192377025184	1789817918622582784	6192377025510	6192376998067	6192377021913	6969	16	865	0
1926	1	0	0	0	1	0	1789817918622587904	6192377036492	1789817918622588928	6192377041360	1789817918622588928	6192377041360	1789817918622589952	6192377043831	1789817918622590976	6192377044642	1789817918622590976	6192377044777	0	0	0	0	3522	1
1927	0	32	16	32	1	3072	1789817918622594048	6192377051926	1789817918622595072	6192377054528	1789817918622595072	6192377055424	1789817918622602240	6192377073222	1789817918622603264	6192377075766	1789817918622603264	6192377076098	6192377055461	6192377073069	6591	16	427	0
1928	4	0	0	0	1	0	1789817918622610432	6192377094529	1789817918622611456	6192377096681	1789817918622611456	6192377096681	1789817918622614528	6192377103241	1789817918622614528	6192377103273	1789817918622614528	6192377103406	0	0	0	0	877	0
1929	0	32	16	32	1	3072	1789817918622616576	6192377108820	1789817918622617600	6192377111798	1789817918622617600	6192377112671	1789817918622631936	6192377147743	1789817918622632960	6192377151285	1789817918622632960	6192377151542	6192377112767	6192377147519	13309	32	466	0
1930	1	0	0	0	1	0	1789817918622638080	6192377162422	1789817918622639104	6192377166530	1789817918622639104	6192377166530	1789817918622640128	6192377169125	1789817918622640128	6192377169959	1789817918622640128	6192377170093	0	0	0	0	2844	1
1931	0	32	16	32	1	3072	1789817918622642176	6192377174713	1789817918622643200	6192377177695	1789817918622644224	6192377178566	1789817918622650368	6192377195721	1789817918622651392	6192377198241	1789817918622651392	6192377198386	6192377178671	6192377195562	7636	16	1002	0
1932	2	0	0	0	1	0	1789817918622654464	6192377205130	1789817918622655488	6192377207364	1789817918622655488	6192377207364	1789817918622656512	6192377209119	1789817918622656512	6192377209150	1789817918622656512	6192377209475	0	0	0	0	309	0
1933	3	0	0	0	1	0	1789817918622657536	6192377212538	1789817918622658560	6192377214350	1789817918622658560	6192377214350	1789817918622658560	6192377215553	1789817918622658560	6192377215609	1789817918622658560	6192377215740	0	0	0	0	289	0
1934	5	0	0	0	1	0	1789817918622662656	6192377226384	1789817918622663680	6192377229103	1789817918622663680	6192377229103	1789817918622690304	6192377295369	1789817918622690304	6192377295402	1789817918622690304	6192377295536	0	0	0	0	538	0
1935	0	32	16	32	1	3072	1789817918622699520	6192377318003	1789817918622700544	6192377321028	1789817918622700544	6192377321901	1789817918622709760	6192377343002	1789817918622710784	6192377346046	1789817918622710784	6192377346350	6192377322252	6192377342838	9761	16	460	0
1936	1	0	0	0	1	0	1789817918622714880	6192377356410	1789817918622715904	6192377360265	1789817918622715904	6192377360265	1789817918622716928	6192377362713	1789817918622717952	6192377363520	1789817918622717952	6192377363664	0	0	0	0	2511	1
1937	0	32	16	32	1	3072	1789817918622720000	6192377369301	1789817918622721024	6192377372175	1789817918622721024	6192377372995	1789817918622728192	6192377391119	1789817918622729216	6192377393894	1789817918622730240	6192377394233	6192377373154	6192377390967	7249	16	865	0
1938	4	0	0	0	1	0	1789817918622736384	6192377411263	1789817918622737408	6192377413384	1789817918622737408	6192377413384	1789817918622739456	6192377419633	1789817918622739456	6192377419664	1789817918622739456	6192377419797	0	0	0	0	410	0
1939	0	32	16	32	1	3072	1789817918622741504	6192377424785	1789817918622743552	6192377427886	1789817918622743552	6192377428852	1789817918622756864	6192377461912	1789817918622757888	6192377465156	1789817918622757888	6192377465395	6192377428891	6192377461588	13575	32	1024	0
1940	1	0	0	0	1	0	1789817918622507008	6192376833759	1789817918622508032	6192376837160	1789817918622508032	6192376837160	1789817918622509056	6192376839464	1789817918622509056	6192376840278	1789817918622509056	6192376840410	0	0	0	0	2083	1
1941	0	32	16	32	1	3072	1789817918622511104	6192376845526	1789817918622513152	6192376848681	1789817918622513152	6192376849694	1789817918622520320	6192376868117	1789817918622521344	6192376870353	1789817918622521344	6192376870521	6192376849719	6192376867995	6235	16	961	0
1942	2	0	0	0	1	0	1789817918622524416	6192376879006	1789817918622525440	6192376881163	1789817918622525440	6192376881163	1789817918622526464	6192376882864	1789817918622526464	6192376882894	1789817918622526464	6192376883036	0	0	0	0	867	0
1943	3	0	0	0	1	0	1789817918622527488	6192376886460	1789817918622528512	6192376888348	1789817918622528512	6192376888348	1789817918622529536	6192376889577	1789817918622529536	6192376889607	1789817918622529536	6192376889739	0	0	0	0	494	0
