stage	task	category	start_ns	end_ns	wait_ns	fixed_ns	mainloop_ns	publication_ns	hop_ns
89	0	rmsnorm	2227629.6504989574	2232624.6377958516	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
90	95	gemm	2233860.0495968517	2254208.7783446671	1764.368211	2802.4777519999998	14707.754381814972	1074.1284029999999	1235.411801
91	66	fused_attention	2255444.1901456672	2265070.6912956135	1764.368211	4037.7361040000001	2750.2684319461696	1074.1284029999999	1235.411801
92	7	attention_merge	2266306.1030966137	2271966.9703110554	1764.368211	1836.2836440000001	986.08695644140244	1074.1284029999999	1235.411801
93	63	gemm	2273202.3821120556	2289305.9089969709	1764.368211	3335.3398889999999	9929.6903819148429	1074.1284029999999	1235.411801
94	0	rmsnorm	2290541.320797971	2295536.3080948652	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
95	127	swiglu_gemm	2296771.7198958653	2381702.662548379	1764.368211	4161.6971670000003	77930.748871513642	1074.1284029999999	1235.411801
96	63	gemm	2382938.0743493792	2428830.672380039	1764.368211	3335.3398889999999	39718.761527659371	1074.1284029999999	1235.411801
97	0	rmsnorm	2430066.0841810391	2435061.0714779333	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
98	95	gemm	2436296.4832789334	2456645.2120267488	1764.368211	2802.4777519999998	14707.754381814972	1074.1284029999999	1235.411801
99	66	fused_attention	2457880.6238277489	2467507.1249776953	1764.368211	4037.7361040000001	2750.2684319461696	1074.1284029999999	1235.411801
100	7	attention_merge	2468742.5367786954	2474403.4039931372	1764.368211	1836.2836440000001	986.08695644140244	1074.1284029999999	1235.411801
101	63	gemm	2475638.8157941373	2491742.3426790526	1764.368211	3335.3398889999999	9929.6903819148429	1074.1284029999999	1235.411801
102	0	rmsnorm	2492977.7544800527	2497972.7417769469	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
103	127	swiglu_gemm	2499208.1535779471	2584139.0962304608	1764.368211	4161.6971670000003	77930.748871513642	1074.1284029999999	1235.411801
104	63	gemm	2585374.5080314609	2631267.1060621208	1764.368211	3335.3398889999999	39718.761527659371	1074.1284029999999	1235.411801
105	0	rmsnorm	2632502.5178631209	2637497.5051600151	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
106	95	gemm	2638732.9169610152	2659081.6457088306	1764.368211	2802.4777519999998	14707.754381814972	1074.1284029999999	1235.411801
107	66	fused_attention	2660317.0575098307	2669943.558659777	1764.368211	4037.7361040000001	2750.2684319461696	1074.1284029999999	1235.411801
108	7	attention_merge	2671178.9704607772	2676839.8376752189	1764.368211	1836.2836440000001	986.08695644140244	1074.1284029999999	1235.411801
109	63	gemm	2678075.2494762191	2694178.7763611344	1764.368211	3335.3398889999999	9929.6903819148429	1074.1284029999999	1235.411801
110	0	rmsnorm	2695414.1881621345	2700409.1754590287	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
111	127	swiglu_gemm	2701644.5872600288	2786575.5299125426	1764.368211	4161.6971670000003	77930.748871513642	1074.1284029999999	1235.411801
112	63	gemm	2787810.9417135427	2833703.5397442025	1764.368211	3335.3398889999999	39718.761527659371	1074.1284029999999	1235.411801
113	0	rmsnorm	2834938.9515452026	2839933.9388420968	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
114	95	gemm	2841169.350643097	2861518.0793909123	1764.368211	2802.4777519999998	14707.754381814972	1074.1284029999999	1235.411801
115	66	fused_attention	2862753.4911919124	2872379.9923418588	1764.368211	4037.7361040000001	2750.2684319461696	1074.1284029999999	1235.411801
116	7	attention_merge	2873615.4041428589	2879276.2713573007	1764.368211	1836.2836440000001	986.08695644140244	1074.1284029999999	1235.411801
117	63	gemm	2880511.6831583008	2896615.2100432161	1764.368211	3335.3398889999999	9929.6903819148429	1074.1284029999999	1235.411801
118	0	rmsnorm	2897850.6218442162	2902845.6091411104	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
119	127	swiglu_gemm	2904081.0209421106	2989011.9635946243	1764.368211	4161.6971670000003	77930.748871513642	1074.1284029999999	1235.411801
120	63	gemm	2990247.3753956244	3036139.9734262843	1764.368211	3335.3398889999999	39718.761527659371	1074.1284029999999	1235.411801
121	0	rmsnorm	3037375.3852272844	3042370.3725241786	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
122	95	gemm	3043605.7843251787	3063954.5130729941	1764.368211	2802.4777519999998	14707.754381814972	1074.1284029999999	1235.411801
123	66	fused_attention	3065189.9248739942	3074816.4260239406	1764.368211	4037.7361040000001	2750.2684319461696	1074.1284029999999	1235.411801
124	7	attention_merge	3076051.8378249407	3081712.7050393824	1764.368211	1836.2836440000001	986.08695644140244	1074.1284029999999	1235.411801
125	63	gemm	3082948.1168403826	3099051.6437252979	1764.368211	3335.3398889999999	9929.6903819148429	1074.1284029999999	1235.411801
126	0	rmsnorm	3100287.055526298	3105282.0428231922	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
127	127	swiglu_gemm	3106517.4546241923	3191448.3972767061	1764.368211	4161.6971670000003	77930.748871513642	1074.1284029999999	1235.411801
128	63	gemm	3192683.8090777062	3238576.407108366	1764.368211	3335.3398889999999	39718.761527659371	1074.1284029999999	1235.411801
129	0	rmsnorm	3239811.8189093661	3244806.8062062603	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
130	500	argmax_gemm	3755550.5775705199	3911222.2932650833	0	9408.7437800000007	145188.84351156326	1074.1284029999999	1235.411801
131	0	argmax_reduce	3912457.7050660835	3915270.7890222226	1764.368211	539.51077940000005	509.20496573904529	0	1235.411801
