round	execution_index	model	chunk	seq	hash	status	l05_ms	l1_ms	l2_ms	grid	block	ctas_per_sm	task_smem	reg	occupancy_smem	static_smem	task_refs	waits	resource_json	schedule_json	log_sha256
46	1	mha4	8	128	637705c4086a3a68	PASS	1.268736	1.282112	1.717248	256	128	2	24576	212	24576	0	48272	76004	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""62400"", ""max_span"": ""13"", ""max_worker_span"": ""255"", ""max_worker_task_refs"": ""220"", ""normalization_dummies_lb"": ""48468"", ""raw_polls"": ""138404"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""1351616"", ""task_refs"": ""48272"", ""variant_stages"": ""60"", ""wait_bytes"": ""608032"", ""waiting_tasks"": ""27536"", ""waits"": ""76004"", ""workers"": ""256""}"	ed08a737d6ad4ac133c5b9458f102b0c84e5ebe6cff32a26d0ba5d64977b1975
46	2	gqa2	1	4	4c544373c0add101	PASS	0.359424	0.357376	0.403296	256	128	2	24576	212	24576	0	232	524	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""80"", ""max_span"": ""10"", ""max_worker_span"": ""31"", ""max_worker_task_refs"": ""30"", ""normalization_dummies_lb"": ""320"", ""raw_polls"": ""604"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""6496"", ""task_refs"": ""232"", ""variant_stages"": ""30"", ""wait_bytes"": ""4192"", ""waiting_tasks"": ""204"", ""waits"": ""524"", ""workers"": ""256""}"	95b69dd99c5e1227746e3c071689218dbe013d2b8accc143cc3c37bf861e7cb9
46	3	gqa2	2	4	4c544373c0add101	PASS	0.374784	0.372832	0.423712	256	128	2	24576	212	24576	0	392	806	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""80"", ""max_span"": ""13"", ""max_worker_span"": ""31"", ""max_worker_task_refs"": ""36"", ""normalization_dummies_lb"": ""444"", ""raw_polls"": ""886"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""10976"", ""task_refs"": ""392"", ""variant_stages"": ""30"", ""wait_bytes"": ""6448"", ""waiting_tasks"": ""362"", ""waits"": ""806"", ""workers"": ""256""}"	9a15e4eb2e12b79a1971753f5d4cb3ae59312f34347e5f908e6305eef55703fb
46	4	gqa2	4	4	4c544373c0add101	PASS	0.371712	0.372800	0.420864	256	128	2	24576	212	24576	0	520	1190	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""80"", ""max_span"": ""13"", ""max_worker_span"": ""48"", ""max_worker_task_refs"": ""36"", ""normalization_dummies_lb"": ""700"", ""raw_polls"": ""1270"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""14560"", ""task_refs"": ""520"", ""variant_stages"": ""30"", ""wait_bytes"": ""9520"", ""waiting_tasks"": ""490"", ""waits"": ""1190"", ""workers"": ""256""}"	fe2d6f63400f46006c1ae4f55540bd044e3d2b3fba48469b34202cd2daf55b00
46	5	gqa2	8	4	4c544373c0add101	PASS	0.373632	0.372832	0.424960	256	128	2	24576	212	24576	0	776	1958	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""80"", ""max_span"": ""13"", ""max_worker_span"": ""112"", ""max_worker_task_refs"": ""36"", ""normalization_dummies_lb"": ""1212"", ""raw_polls"": ""2038"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""21728"", ""task_refs"": ""776"", ""variant_stages"": ""30"", ""wait_bytes"": ""15664"", ""waiting_tasks"": ""746"", ""waits"": ""1958"", ""workers"": ""256""}"	352704ac2b3093b3f6eb34049631bde35e436eee7f4697d25a3970c964f86397
46	6	mha4	1	4	9f91d43bd2f0b35f	PASS	0.790528	0.794624	0.879616	256	128	2	24576	212	24576	0	560	1140	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""208"", ""max_span"": ""10"", ""max_worker_span"": ""31"", ""max_worker_task_refs"": ""60"", ""normalization_dummies_lb"": ""648"", ""raw_polls"": ""1348"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""15680"", ""task_refs"": ""560"", ""variant_stages"": ""60"", ""wait_bytes"": ""9120"", ""waiting_tasks"": ""492"", ""waits"": ""1140"", ""workers"": ""256""}"	1e5ff13a75b9dc1faa90bdb8a5364a2d030391533dc3c757bff32f12fde46401
46	7	mha4	2	4	9f91d43bd2f0b35f	PASS	0.819360	0.828416	0.924672	256	128	2	24576	212	24576	0	880	1704	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""208"", ""max_span"": ""13"", ""max_worker_span"": ""31"", ""max_worker_task_refs"": ""72"", ""normalization_dummies_lb"": ""896"", ""raw_polls"": ""1912"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""24640"", ""task_refs"": ""880"", ""variant_stages"": ""60"", ""wait_bytes"": ""13632"", ""waiting_tasks"": ""808"", ""waits"": ""1704"", ""workers"": ""256""}"	09b84d57bdc2989e6d4ecdae059ee50c33fd38419ba142daff19348e561eb3e5
46	8	mha4	4	4	9f91d43bd2f0b35f	PASS	0.817088	0.824320	0.925696	256	128	2	24576	212	24576	0	1136	2472	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""208"", ""max_span"": ""13"", ""max_worker_span"": ""48"", ""max_worker_task_refs"": ""72"", ""normalization_dummies_lb"": ""1408"", ""raw_polls"": ""2680"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""31808"", ""task_refs"": ""1136"", ""variant_stages"": ""60"", ""wait_bytes"": ""19776"", ""waiting_tasks"": ""1064"", ""waits"": ""2472"", ""workers"": ""256""}"	6762970a56b3038bc0b2ed02cfe520bbb5fb3ffda91dc0325f0c0b33cfdf140a
46	9	mha4	8	4	9f91d43bd2f0b35f	PASS	0.791712	0.794816	0.897792	256	128	2	24576	212	24576	0	1648	4008	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""208"", ""max_span"": ""13"", ""max_worker_span"": ""112"", ""max_worker_task_refs"": ""72"", ""normalization_dummies_lb"": ""2432"", ""raw_polls"": ""4216"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""46144"", ""task_refs"": ""1648"", ""variant_stages"": ""60"", ""wait_bytes"": ""32064"", ""waiting_tasks"": ""1576"", ""waits"": ""4008"", ""workers"": ""256""}"	2ff1987fc0b04389961688230aa765c211fe24031a147e4c70244bf1178276b0
46	10	gqa2	1	128	03f67925c71ded7e	PASS	0.538624	0.542496	0.598944	256	128	2	24576	212	24576	0	5440	13012	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""7656"", ""max_span"": ""10"", ""max_worker_span"": ""255"", ""max_worker_task_refs"": ""38"", ""normalization_dummies_lb"": ""9772"", ""raw_polls"": ""20668"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""152320"", ""task_refs"": ""5440"", ""variant_stages"": ""30"", ""wait_bytes"": ""104096"", ""waiting_tasks"": ""3240"", ""waits"": ""13012"", ""workers"": ""256""}"	c3806a13add6e12540054b08d25b68055c7ab888be3a4fdb1104f02ed8830518
46	11	gqa2	2	128	03f67925c71ded7e	PASS	0.607104	0.611488	0.705536	256	128	2	24576	212	24576	0	10560	19132	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""10728"", ""max_span"": ""13"", ""max_worker_span"": ""255"", ""max_worker_task_refs"": ""58"", ""normalization_dummies_lb"": ""11804"", ""raw_polls"": ""29860"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""295680"", ""task_refs"": ""10560"", ""variant_stages"": ""30"", ""wait_bytes"": ""153056"", ""waiting_tasks"": ""7328"", ""waits"": ""19132"", ""workers"": ""256""}"	0e8bd8e2b383d422c6ebc4620d253e8f92a1567283a9d7ed1ad6dd670ddc01fc
46	12	gqa2	4	128	03f67925c71ded7e	PASS	0.637792	0.640000	0.778240	256	128	2	24576	212	24576	0	14656	25252	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""16872"", ""max_span"": ""13"", ""max_worker_span"": ""255"", ""max_worker_task_refs"": ""74"", ""normalization_dummies_lb"": ""15884"", ""raw_polls"": ""42124"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""410368"", ""task_refs"": ""14656"", ""variant_stages"": ""30"", ""wait_bytes"": ""202016"", ""waiting_tasks"": ""9368"", ""waits"": ""25252"", ""workers"": ""256""}"	f646e71c7c3ea7233850195bc78f44a8f182ff4e9db005931e091a3351c7a4aa
46	13	gqa2	8	128	03f67925c71ded7e	PASS	0.699392	0.709536	0.939008	256	128	2	24576	212	24576	0	22848	37492	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""29160"", ""max_span"": ""13"", ""max_worker_span"": ""255"", ""max_worker_task_refs"": ""106"", ""normalization_dummies_lb"": ""24044"", ""raw_polls"": ""66652"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""639744"", ""task_refs"": ""22848"", ""variant_stages"": ""30"", ""wait_bytes"": ""299936"", ""waiting_tasks"": ""13448"", ""waits"": ""37492"", ""workers"": ""256""}"	51ed19d47d19eb3299b419562177dbd470e178c210acee511225c4ba2cefb8ad
46	14	mha4	1	128	64b3d2b8927afe03	PASS	1.115936	1.133568	1.247232	256	128	2	24576	212	24576	0	13456	27044	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""19392"", ""max_span"": ""10"", ""max_worker_span"": ""255"", ""max_worker_task_refs"": ""84"", ""normalization_dummies_lb"": ""19924"", ""raw_polls"": ""46436"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""376768"", ""task_refs"": ""13456"", ""variant_stages"": ""60"", ""wait_bytes"": ""216352"", ""waiting_tasks"": ""7120"", ""waits"": ""27044"", ""workers"": ""256""}"	f3aa40777d77e968197ac1ba5c4c3143bf8fb53a66aa139a18873568256cf442
46	15	mha4	2	128	637705c4086a3a68	PASS	1.237984	1.267712	1.459200	256	128	2	24576	212	24576	0	23696	39284	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""25536"", ""max_span"": ""13"", ""max_worker_span"": ""255"", ""max_worker_task_refs"": ""124"", ""normalization_dummies_lb"": ""23988"", ""raw_polls"": ""64820"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""663488"", ""task_refs"": ""23696"", ""variant_stages"": ""60"", ""wait_bytes"": ""314272"", ""waiting_tasks"": ""15296"", ""waits"": ""39284"", ""workers"": ""256""}"	c68f74de3b0f8ddf793dc8dc89bc881fa12c78741049cc3c30b3b1f27b1e279e
47	0	mha4	8	128	637705c4086a3a68	PASS	1.269728	1.282080	1.718496	256	128	2	24576	212	24576	0	48272	76004	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""62400"", ""max_span"": ""13"", ""max_worker_span"": ""255"", ""max_worker_task_refs"": ""220"", ""normalization_dummies_lb"": ""48468"", ""raw_polls"": ""138404"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""1351616"", ""task_refs"": ""48272"", ""variant_stages"": ""60"", ""wait_bytes"": ""608032"", ""waiting_tasks"": ""27536"", ""waits"": ""76004"", ""workers"": ""256""}"	e4d45fa7a9d5d78faf8d9e10a2714d9616888dbacbb006fcb9d5a64c69c7eff7
47	1	gqa2	1	4	4c544373c0add101	PASS	0.359424	0.357344	0.403456	256	128	2	24576	212	24576	0	232	524	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""80"", ""max_span"": ""10"", ""max_worker_span"": ""31"", ""max_worker_task_refs"": ""30"", ""normalization_dummies_lb"": ""320"", ""raw_polls"": ""604"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""6496"", ""task_refs"": ""232"", ""variant_stages"": ""30"", ""wait_bytes"": ""4192"", ""waiting_tasks"": ""204"", ""waits"": ""524"", ""workers"": ""256""}"	3285b77391363fdf013e7ff646913fb4d2e64e42e836019a100e6871d76c23d3
47	2	gqa2	2	4	4c544373c0add101	PASS	0.373760	0.374816	0.422912	256	128	2	24576	212	24576	0	392	806	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""80"", ""max_span"": ""13"", ""max_worker_span"": ""31"", ""max_worker_task_refs"": ""36"", ""normalization_dummies_lb"": ""444"", ""raw_polls"": ""886"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""10976"", ""task_refs"": ""392"", ""variant_stages"": ""30"", ""wait_bytes"": ""6448"", ""waiting_tasks"": ""362"", ""waits"": ""806"", ""workers"": ""256""}"	5bb50e9d53c4da6ac911c0c8842fc62e2ca387e1597ba0f28ac566e5713e36e1
47	3	gqa2	4	4	4c544373c0add101	PASS	0.372832	0.372832	0.419808	256	128	2	24576	212	24576	0	520	1190	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""80"", ""max_span"": ""13"", ""max_worker_span"": ""48"", ""max_worker_task_refs"": ""36"", ""normalization_dummies_lb"": ""700"", ""raw_polls"": ""1270"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""14560"", ""task_refs"": ""520"", ""variant_stages"": ""30"", ""wait_bytes"": ""9520"", ""waiting_tasks"": ""490"", ""waits"": ""1190"", ""workers"": ""256""}"	03156eb0d1277890037f7d66d238812e5ce6590bdd3295b5a84285653dc7698c
47	4	gqa2	8	4	4c544373c0add101	PASS	0.372736	0.371552	0.422912	256	128	2	24576	212	24576	0	776	1958	"{""block"": ""128"", ""ctas_per_sm"": ""2"", ""gemm_union"": ""24576"", ""grid"": ""256"", ""l05_reg"": ""208"", ""l1_ctas"": ""2"", ""l1_reg"": ""210"", ""l2_ctas"": ""2"", ""min_blocks"": ""1"", ""num_sms"": ""128"", ""occupancy_smem"": ""24576"", ""reg"": ""212"", ""regs_per_sm"": ""65536"", ""resident_formula"": ""ctas_per_sm*num_sms"", ""smem"": ""24576"", ""smem_per_sm"": ""102400"", ""static_smem"": ""0"", ""task_smem"": ""24576"", ""threads_per_sm"": ""1536"", ""variant_count"": ""1"", ""warp_size"": ""32""}"	"{""generated_max_span"": ""10"", ""global_fanin"": ""1"", ""i3_current"": ""pass"", ""i3_overresident"": ""reject"", ""lifted_polls"": ""80"", ""max_span"": ""13"", ""max_worker_span"": ""112"", ""max_worker_task_refs"": ""36"", ""normalization_dummies_lb"": ""1212"", ""raw_polls"": ""2038"", ""resident_limit"": ""256"", ""task_ref_bytes"": ""21728"", ""task_refs"": ""776"", ""variant_stages"": ""30"", ""wait_bytes"": ""15664"", ""waiting_tasks"": ""746"", ""waits"": ""1958"", ""workers"": ""256""}"	fd4b3c5cc67fcf08fd8ff3cfeb07a50e5166a55e8a680e0c39e308f1463a5b96
