candidate	work_lb_ns	cp_lb_ns	queue_lb_lb_ns	priority_ns
32x16x64s2split1kappa1	454617.29527166113	2171190.1649225471	108838.38014450796	2171190.1649225471
32x16x64s2split1kappa2	454617.29527166113	2171190.1649225471	108838.38014450796	2171190.1649225471
32x16x64s2split1kappa4	454617.29527166113	2171190.1649225471	108838.38014450796	2171190.1649225471
32x16x64s2split2kappa1	519861.51755270042	1335125.0460484489	111613.29665241783	1335125.0460484489
32x16x64s2split2kappa2	519861.51755270042	1335125.0460484489	111613.29665241783	1335125.0460484489
32x16x64s2split2kappa4	519861.51755270042	1335125.0460484489	111613.29665241783	1335125.0460484489
32x16x64s2split4kappa1	611130.54576068663	892205.44181991555	129152.72970630758	892205.44181991555
32x16x64s2split4kappa2	611130.54576068663	892205.44181991555	129152.72970630758	892205.44181991555
32x16x64s2split4kappa4	611130.54576068663	892205.44181991555	129152.72970630758	892205.44181991555
32x16x64s2split8kappa1	793668.60217014572	683778.63551380089	174378.25914612506	793668.60217014572
32x16x64s2split8kappa2	793668.60217014572	683778.63551380089	174378.25914612506	793668.60217014572
32x16x64s2split8kappa4	793668.60217014572	683778.63551380089	174378.25914612506	793668.60217014572
32x16x64s2split16kappa1	1158744.7149946436	605631.22397705214	264829.31802576	1158744.7149946436
32x16x64s2split16kappa2	1158744.7149946436	605631.22397705214	264829.31802576	1158744.7149946436
32x16x64s2split16kappa4	1158744.7149946436	605631.22397705214	264829.31802576	1158744.7149946436
32x16x64s2split32kappa1	1888896.9406184915	618689.50144129409	443078.2724767857	1888896.9406184915
32x16x64s2split32kappa2	1888896.9406184915	618689.50144129409	443078.2724767857	1888896.9406184915
32x16x64s2split32kappa4	1888896.9406184915	618689.50144129409	443078.2724767857	1888896.9406184915
64x128x16s2split1kappa1	225674.21042639611	7743099.3530592853	260279.57649208652	7743099.3530592853
64x128x16s2split1kappa2	225674.21042639611	7743099.3530592853	260279.57649208652	7743099.3530592853
64x128x16s2split1kappa4	225674.21042639611	7743099.3530592853	260279.57649208652	7743099.3530592853
64x128x16s2split2kappa1	243174.69177224077	4286729.385951017	132390.50941933974	4286729.385951017
64x128x16s2split2kappa2	243174.69177224077	4286729.385951017	132390.50941933974	4286729.385951017
64x128x16s2split2kappa4	243174.69177224077	4286729.385951017	132390.50941933974	4286729.385951017
64x128x16s2split4kappa1	269050.42931292584	2549805.6245252872	68445.975882966333	2549805.6245252872
64x128x16s2split4kappa2	269050.42931292584	2549805.6245252872	68445.975882966333	2549805.6245252872
64x128x16s2split4kappa4	269050.42931292584	2549805.6245252872	68445.975882966333	2549805.6245252872
64x128x16s2split8kappa1	320801.90439431166	1785607.7102776638	74967.054231837668	1785607.7102776638
64x128x16s2split8kappa2	320801.90439431166	1785607.7102776638	74967.054231837668	1785607.7102776638
64x128x16s2split8kappa4	320801.90439431166	1785607.7102776638	74967.054231837668	1785607.7102776638
64x128x16s2split16kappa1	424304.85455790535	1612036.6860843112	93477.732618779031	1612036.6860843112
64x128x16s2split16kappa2	424304.85455790535	1612036.6860843112	93477.732618779031	1612036.6860843112
64x128x16s2split16kappa4	424304.85455790535	1612036.6860843112	93477.732618779031	1612036.6860843112
64x128x16s2split32kappa1	631310.75488565944	1942307.039848567	136493.88941169673	1942307.039848567
64x128x16s2split32kappa2	631310.75488565944	1942307.039848567	136493.88941169673	1942307.039848567
64x128x16s2split32kappa4	631310.75488565944	1942307.039848567	136493.88941169673	1942307.039848567
128x128x16s3split1kappa1	315558.50639789854	10978506.246244021	371549.35849158914	10978506.246244021
128x128x16s3split1kappa2	315558.50639789854	10978506.246244021	371549.35849158914	10978506.246244021
128x128x16s3split1kappa4	315558.50639789854	10978506.246244021	371549.35849158914	10978506.246244021
128x128x16s3split2kappa1	339492.73715921008	5985824.8170389039	189277.58479594524	5985824.8170389039
128x128x16s3split2kappa2	339492.73715921008	5985824.8170389039	189277.58479594524	5985824.8170389039
128x128x16s3split2kappa4	339492.73715921008	5985824.8170389039	189277.58479594524	5985824.8170389039
128x128x16s3split4kappa1	378235.97353078914	3480745.3245647526	98141.697948123299	3480745.3245647526
128x128x16s3split4kappa2	378235.97353078914	3480745.3245647526	98141.697948123299	3480745.3245647526
128x128x16s3split4kappa4	378235.97353078914	3480745.3245647526	98141.697948123299	3480745.3245647526
128x128x16s3split8kappa1	455722.44627446664	2332469.544792919	110386.78173767449	2332469.544792919
128x128x16s3split8kappa2	455722.44627446664	2332469.544792919	110386.78173767449	2332469.544792919
128x128x16s3split8kappa4	455722.44627446664	2332469.544792919	110386.78173767449	2332469.544792919
128x128x16s3split16kappa1	610695.3917604282	1966859.5878374637	139719.84431119231	1966859.5878374637
128x128x16s3split16kappa2	610695.3917604282	1966859.5878374637	139719.84431119231	1966859.5878374637
128x128x16s3split16kappa4	610695.3917604282	1966859.5878374637	139719.84431119231	1966859.5878374637
128x128x16s3split32kappa1	920641.28273290826	2201110.4752206663	206929.95885021129	2201110.4752206663
128x128x16s3split32kappa2	920641.28273290826	2201110.4752206663	206929.95885021129	2201110.4752206663
128x128x16s3split32kappa4	920641.28273290826	2201110.4752206663	206929.95885021129	2201110.4752206663
