producer	consumer	direction	oracle	coordinate	expected	actual	equal
114	115	0	Unique	127	1	1	1
114	115	1	General	0	4	4	1
114	115	1	General	16	4	4	1
114	115	1	General	31	4	4	1
111	116	0	General	0	128	128	1
111	116	0	General	8	128	128	1
111	116	0	General	15	128	128	1
111	116	1	General	0	16	16	1
111	116	1	General	64	16	16	1
111	116	1	General	127	16	16	1
116	117	0	Unique	0	1	1	1
116	117	0	Unique	64	1	1	1
116	117	0	Unique	127	1	1	1
116	117	1	General	0	4	4	1
116	117	1	General	16	4	4	1
116	117	1	General	31	4	4	1
113	118	0	General	0	16	16	1
113	118	0	General	64	16	16	1
113	118	0	General	127	16	16	1
113	118	1	General	0	4	4	1
113	118	1	General	256	4	4	1
113	118	1	General	511	4	4	1
115	119	0	General	0	16	16	1
115	119	0	General	16	16	16	1
115	119	0	General	31	16	16	1
115	119	1	General	0	4	4	1
115	119	1	General	64	4	4	1
115	119	1	General	127	4	4	1
119	120	0	Unique	0	1	1	1
119	120	0	Unique	64	1	1	1
119	120	0	Unique	127	1	1	1
119	120	1	Unique	0	1	1	1
119	120	1	Unique	64	1	1	1
119	120	1	Unique	127	1	1	1
117	121	0	General	0	16	16	1
117	121	0	General	16	16	16	1
117	121	0	General	31	16	16	1
117	121	1	General	0	4	4	1
117	121	1	General	64	4	4	1
117	121	1	General	127	4	4	1
118	122	0	Unique	0	1	1	1
118	122	0	Unique	256	1	1	1
118	122	0	Unique	511	1	1	1
118	122	1	Unique	0	1	1	1
118	122	1	Unique	256	1	1	1
118	122	1	Unique	511	1	1	1
120	122	0	General	0	64	64	1
120	122	0	General	64	64	64	1
120	122	0	General	127	64	64	1
120	122	1	General	0	16	16	1
120	122	1	General	256	16	16	1
120	122	1	General	511	16	16	1
121	122	0	General	0	64	64	1
121	122	0	General	64	64	64	1
121	122	0	General	127	64	64	1
121	122	1	General	0	16	16	1
121	122	1	General	256	16	16	1
121	122	1	General	511	16	16	1
122	123	0	General	0	128	128	1
122	123	0	General	256	128	128	1
122	123	0	General	511	128	128	1
122	123	1	General	0	128	128	1
122	123	1	General	256	128	128	1
122	123	1	General	511	128	128	1
110	124	0	Unique	0	1	1	1
110	124	0	Unique	64	1	1	1
110	124	0	Unique	127	1	1	1
110	124	1	Unique	0	1	1	1
110	124	1	Unique	64	1	1	1
110	124	1	Unique	127	1	1	1
123	124	0	Unique	0	1	1	1
123	124	0	Unique	256	1	1	1
123	124	0	Unique	511	1	1	1
123	124	1	General	0	4	4	1
123	124	1	General	64	4	4	1
123	124	1	General	127	4	4	1
124	125	0	General	0	16	16	1
124	125	0	General	64	16	16	1
124	125	0	General	127	16	16	1
124	125	1	General	0	128	128	1
124	125	1	General	8	128	128	1
124	125	1	General	15	128	128	1
125	126	0	General	0	2048	2048	1
125	126	0	General	8	2048	2048	1
125	126	0	General	15	2048	2048	1
125	126	1	General	0	16	16	1
125	126	1	General	1024	16	16	1
125	126	1	General	2047	16	16	1
126	127	0	Unique	0	1	1	1
126	127	0	Unique	1024	1	1	1
126	127	0	Unique	2047	1	1	1
126	127	1	General	0	4	4	1
126	127	1	General	256	4	4	1
126	127	1	General	511	4	4	1
125	128	0	General	0	2048	2048	1
125	128	0	General	8	2048	2048	1
125	128	0	General	15	2048	2048	1
125	128	1	General	0	16	16	1
125	128	1	General	1024	16	16	1
125	128	1	General	2047	16	16	1
128	129	0	Unique	0	1	1	1
128	129	0	Unique	1024	1	1	1
128	129	0	Unique	2047	1	1	1
128	129	1	General	0	4	4	1
128	129	1	General	256	4	4	1
128	129	1	General	511	4	4	1
127	130	0	General	0	16	16	1
127	130	0	General	256	16	16	1
127	130	0	General	511	16	16	1
127	130	1	General	0	512	512	1
127	130	1	General	8	512	512	1
127	130	1	General	15	512	512	1
129	130	0	General	0	16	16	1
129	130	0	General	256	16	16	1
129	130	0	General	511	16	16	1
129	130	1	General	0	512	512	1
129	130	1	General	8	512	512	1
129	130	1	General	15	512	512	1
130	131	0	General	0	512	512	1
130	131	0	General	8	512	512	1
130	131	0	General	15	512	512	1
130	131	1	General	0	16	16	1
130	131	1	General	256	16	16	1
130	131	1	General	511	16	16	1
124	132	0	Unique	0	1	1	1
124	132	0	Unique	64	1	1	1
124	132	0	Unique	127	1	1	1
124	132	1	Unique	0	1	1	1
124	132	1	Unique	64	1	1	1
124	132	1	Unique	127	1	1	1
131	132	0	Unique	0	1	1	1
131	132	0	Unique	256	1	1	1
131	132	0	Unique	511	1	1	1
131	132	1	General	0	4	4	1
131	132	1	General	64	4	4	1
131	132	1	General	127	4	4	1
132	133	0	General	0	16	16	1
132	133	0	General	64	16	16	1
132	133	0	General	127	16	16	1
132	133	1	General	0	128	128	1
132	133	1	General	8	128	128	1
132	133	1	General	15	128	128	1
133	134	0	General	0	512	512	1
133	134	0	General	8	512	512	1
133	134	0	General	15	512	512	1
133	134	1	General	0	16	16	1
133	134	1	General	256	16	16	1
133	134	1	General	511	16	16	1
134	135	0	Unique	0	1	1	1
134	135	0	Unique	256	1	1	1
134	135	0	Unique	511	1	1	1
134	135	1	General	0	4	4	1
134	135	1	General	64	4	4	1
134	135	1	General	127	4	4	1
133	136	0	General	0	128	128	1
133	136	0	General	8	128	128	1
133	136	0	General	15	128	128	1
133	136	1	General	0	16	16	1
133	136	1	General	64	16	16	1
133	136	1	General	127	16	16	1
136	137	0	Unique	0	1	1	1
136	137	0	Unique	64	1	1	1
136	137	0	Unique	127	1	1	1
136	137	1	General	0	4	4	1
136	137	1	General	16	4	4	1
136	137	1	General	31	4	4	1
133	138	0	General	0	128	128	1
133	138	0	General	8	128	128	1
133	138	0	General	15	128	128	1
133	138	1	General	0	16	16	1
133	138	1	General	64	16	16	1
133	138	1	General	127	16	16	1
138	139	0	Unique	0	1	1	1
138	139	0	Unique	64	1	1	1
138	139	0	Unique	127	1	1	1
138	139	1	General	0	4	4	1
138	139	1	General	16	4	4	1
138	139	1	General	31	4	4	1
135	140	0	General	0	16	16	1
135	140	0	General	64	16	16	1
135	140	0	General	127	16	16	1
135	140	1	General	0	4	4	1
135	140	1	General	256	4	4	1
135	140	1	General	511	4	4	1
137	141	0	General	0	16	16	1
137	141	0	General	16	16	16	1
137	141	0	General	31	16	16	1
137	141	1	General	0	4	4	1
137	141	1	General	64	4	4	1
137	141	1	General	127	4	4	1
141	142	0	Unique	0	1	1	1
141	142	0	Unique	64	1	1	1
141	142	0	Unique	127	1	1	1
141	142	1	Unique	0	1	1	1
141	142	1	Unique	64	1	1	1
141	142	1	Unique	127	1	1	1
139	143	0	General	0	16	16	1
139	143	0	General	16	16	16	1
139	143	0	General	31	16	16	1
139	143	1	General	0	4	4	1
139	143	1	General	64	4	4	1
139	143	1	General	127	4	4	1
140	144	0	Unique	0	1	1	1
140	144	0	Unique	256	1	1	1
140	144	0	Unique	511	1	1	1
140	144	1	Unique	0	1	1	1
140	144	1	Unique	256	1	1	1
140	144	1	Unique	511	1	1	1
142	144	0	General	0	64	64	1
142	144	0	General	64	64	64	1
142	144	0	General	127	64	64	1
142	144	1	General	0	16	16	1
142	144	1	General	256	16	16	1
142	144	1	General	511	16	16	1
143	144	0	General	0	64	64	1
143	144	0	General	64	64	64	1
143	144	0	General	127	64	64	1
143	144	1	General	0	16	16	1
143	144	1	General	256	16	16	1
143	144	1	General	511	16	16	1
144	145	0	General	0	128	128	1
144	145	0	General	256	128	128	1
144	145	0	General	511	128	128	1
144	145	1	General	0	128	128	1
144	145	1	General	256	128	128	1
144	145	1	General	511	128	128	1
132	146	0	Unique	0	1	1	1
132	146	0	Unique	64	1	1	1
132	146	0	Unique	127	1	1	1
132	146	1	Unique	0	1	1	1
132	146	1	Unique	64	1	1	1
132	146	1	Unique	127	1	1	1
145	146	0	Unique	0	1	1	1
145	146	0	Unique	256	1	1	1
145	146	0	Unique	511	1	1	1
145	146	1	General	0	4	4	1
145	146	1	General	64	4	4	1
145	146	1	General	127	4	4	1
146	147	0	General	0	16	16	1
146	147	0	General	64	16	16	1
146	147	0	General	127	16	16	1
146	147	1	General	0	128	128	1
146	147	1	General	8	128	128	1
146	147	1	General	15	128	128	1
147	148	0	General	0	2048	2048	1
147	148	0	General	8	2048	2048	1
147	148	0	General	15	2048	2048	1
147	148	1	General	0	16	16	1
147	148	1	General	1024	16	16	1
147	148	1	General	2047	16	16	1
148	149	0	Unique	0	1	1	1
148	149	0	Unique	1024	1	1	1
148	149	0	Unique	2047	1	1	1
148	149	1	General	0	4	4	1
148	149	1	General	256	4	4	1
148	149	1	General	511	4	4	1
147	150	0	General	0	2048	2048	1
147	150	0	General	8	2048	2048	1
147	150	0	General	15	2048	2048	1
147	150	1	General	0	16	16	1
147	150	1	General	1024	16	16	1
147	150	1	General	2047	16	16	1
150	151	0	Unique	0	1	1	1
150	151	0	Unique	1024	1	1	1
150	151	0	Unique	2047	1	1	1
150	151	1	General	0	4	4	1
150	151	1	General	256	4	4	1
150	151	1	General	511	4	4	1
149	152	0	General	0	16	16	1
149	152	0	General	256	16	16	1
149	152	0	General	511	16	16	1
149	152	1	General	0	512	512	1
149	152	1	General	8	512	512	1
149	152	1	General	15	512	512	1
151	152	0	General	0	16	16	1
151	152	0	General	256	16	16	1
151	152	0	General	511	16	16	1
151	152	1	General	0	512	512	1
151	152	1	General	8	512	512	1
151	152	1	General	15	512	512	1
152	153	0	General	0	512	512	1
152	153	0	General	8	512	512	1
152	153	0	General	15	512	512	1
152	153	1	General	0	16	16	1
152	153	1	General	256	16	16	1
152	153	1	General	511	16	16	1
146	154	0	Unique	0	1	1	1
146	154	0	Unique	64	1	1	1
146	154	0	Unique	127	1	1	1
146	154	1	Unique	0	1	1	1
146	154	1	Unique	64	1	1	1
146	154	1	Unique	127	1	1	1
153	154	0	Unique	0	1	1	1
153	154	0	Unique	256	1	1	1
153	154	0	Unique	511	1	1	1
153	154	1	General	0	4	4	1
153	154	1	General	64	4	4	1
153	154	1	General	127	4	4	1
154	155	0	General	0	16	16	1
154	155	0	General	64	16	16	1
154	155	0	General	127	16	16	1
154	155	1	General	0	128	128	1
154	155	1	General	8	128	128	1
154	155	1	General	15	128	128	1
155	156	0	General	0	512	512	1
155	156	0	General	8	512	512	1
155	156	0	General	15	512	512	1
155	156	1	General	0	16	16	1
155	156	1	General	256	16	16	1
155	156	1	General	511	16	16	1
156	157	0	Unique	0	1	1	1
156	157	0	Unique	256	1	1	1
156	157	0	Unique	511	1	1	1
156	157	1	General	0	4	4	1
156	157	1	General	64	4	4	1
156	157	1	General	127	4	4	1
155	158	0	General	0	128	128	1
155	158	0	General	8	128	128	1
155	158	0	General	15	128	128	1
155	158	1	General	0	16	16	1
155	158	1	General	64	16	16	1
155	158	1	General	127	16	16	1
158	159	0	Unique	0	1	1	1
158	159	0	Unique	64	1	1	1
158	159	0	Unique	127	1	1	1
158	159	1	General	0	4	4	1
158	159	1	General	16	4	4	1
158	159	1	General	31	4	4	1
155	160	0	General	0	128	128	1
155	160	0	General	8	128	128	1
155	160	0	General	15	128	128	1
155	160	1	General	0	16	16	1
155	160	1	General	64	16	16	1
155	160	1	General	127	16	16	1
160	161	0	Unique	0	1	1	1
160	161	0	Unique	64	1	1	1
160	161	0	Unique	127	1	1	1
160	161	1	General	0	4	4	1
160	161	1	General	16	4	4	1
160	161	1	General	31	4	4	1
157	162	0	General	0	16	16	1
157	162	0	General	64	16	16	1
157	162	0	General	127	16	16	1
157	162	1	General	0	4	4	1
157	162	1	General	256	4	4	1
157	162	1	General	511	4	4	1
159	163	0	General	0	16	16	1
159	163	0	General	16	16	16	1
159	163	0	General	31	16	16	1
159	163	1	General	0	4	4	1
159	163	1	General	64	4	4	1
159	163	1	General	127	4	4	1
163	164	0	Unique	0	1	1	1
163	164	0	Unique	64	1	1	1
163	164	0	Unique	127	1	1	1
163	164	1	Unique	0	1	1	1
163	164	1	Unique	64	1	1	1
163	164	1	Unique	127	1	1	1
161	165	0	General	0	16	16	1
161	165	0	General	16	16	16	1
161	165	0	General	31	16	16	1
161	165	1	General	0	4	4	1
161	165	1	General	64	4	4	1
161	165	1	General	127	4	4	1
162	166	0	Unique	0	1	1	1
162	166	0	Unique	256	1	1	1
162	166	0	Unique	511	1	1	1
162	166	1	Unique	0	1	1	1
162	166	1	Unique	256	1	1	1
162	166	1	Unique	511	1	1	1
164	166	0	General	0	64	64	1
164	166	0	General	64	64	64	1
164	166	0	General	127	64	64	1
164	166	1	General	0	16	16	1
164	166	1	General	256	16	16	1
164	166	1	General	511	16	16	1
165	166	0	General	0	64	64	1
165	166	0	General	64	64	64	1
165	166	0	General	127	64	64	1
165	166	1	General	0	16	16	1
165	166	1	General	256	16	16	1
165	166	1	General	511	16	16	1
166	167	0	General	0	128	128	1
166	167	0	General	256	128	128	1
166	167	0	General	511	128	128	1
166	167	1	General	0	128	128	1
166	167	1	General	256	128	128	1
166	167	1	General	511	128	128	1
154	168	0	Unique	0	1	1	1
154	168	0	Unique	64	1	1	1
154	168	0	Unique	127	1	1	1
154	168	1	Unique	0	1	1	1
154	168	1	Unique	64	1	1	1
154	168	1	Unique	127	1	1	1
167	168	0	Unique	0	1	1	1
167	168	0	Unique	256	1	1	1
167	168	0	Unique	511	1	1	1
167	168	1	General	0	4	4	1
167	168	1	General	64	4	4	1
167	168	1	General	127	4	4	1
168	169	0	General	0	16	16	1
168	169	0	General	64	16	16	1
168	169	0	General	127	16	16	1
168	169	1	General	0	128	128	1
168	169	1	General	8	128	128	1
168	169	1	General	15	128	128	1
169	170	0	General	0	2048	2048	1
169	170	0	General	8	2048	2048	1
169	170	0	General	15	2048	2048	1
169	170	1	General	0	16	16	1
169	170	1	General	1024	16	16	1
169	170	1	General	2047	16	16	1
170	171	0	Unique	0	1	1	1
170	171	0	Unique	1024	1	1	1
170	171	0	Unique	2047	1	1	1
170	171	1	General	0	4	4	1
170	171	1	General	256	4	4	1
170	171	1	General	511	4	4	1
169	172	0	General	0	2048	2048	1
169	172	0	General	8	2048	2048	1
169	172	0	General	15	2048	2048	1
169	172	1	General	0	16	16	1
169	172	1	General	1024	16	16	1
169	172	1	General	2047	16	16	1
172	173	0	Unique	0	1	1	1
172	173	0	Unique	1024	1	1	1
172	173	0	Unique	2047	1	1	1
172	173	1	General	0	4	4	1
172	173	1	General	256	4	4	1
172	173	1	General	511	4	4	1
171	174	0	General	0	16	16	1
171	174	0	General	256	16	16	1
171	174	0	General	511	16	16	1
171	174	1	General	0	512	512	1
171	174	1	General	8	512	512	1
171	174	1	General	15	512	512	1
173	174	0	General	0	16	16	1
173	174	0	General	256	16	16	1
173	174	0	General	511	16	16	1
173	174	1	General	0	512	512	1
173	174	1	General	8	512	512	1
173	174	1	General	15	512	512	1
174	175	0	General	0	512	512	1
174	175	0	General	8	512	512	1
174	175	0	General	15	512	512	1
174	175	1	General	0	16	16	1
174	175	1	General	256	16	16	1
174	175	1	General	511	16	16	1
168	176	0	Unique	0	1	1	1
168	176	0	Unique	64	1	1	1
168	176	0	Unique	127	1	1	1
168	176	1	Unique	0	1	1	1
168	176	1	Unique	64	1	1	1
168	176	1	Unique	127	1	1	1
175	176	0	Unique	0	1	1	1
175	176	0	Unique	256	1	1	1
175	176	0	Unique	511	1	1	1
175	176	1	General	0	4	4	1
175	176	1	General	64	4	4	1
175	176	1	General	127	4	4	1
176	177	0	General	0	16	16	1
176	177	0	General	64	16	16	1
176	177	0	General	127	16	16	1
176	177	1	General	0	128	128	1
176	177	1	General	8	128	128	1
176	177	1	General	15	128	128	1
177	178	0	General	0	512	512	1
177	178	0	General	8	512	512	1
177	178	0	General	15	512	512	1
177	178	1	General	0	16	16	1
177	178	1	General	256	16	16	1
177	178	1	General	511	16	16	1
178	179	0	Unique	0	1	1	1
178	179	0	Unique	256	1	1	1
178	179	0	Unique	511	1	1	1
178	179	1	General	0	4	4	1
178	179	1	General	64	4	4	1
178	179	1	General	127	4	4	1
177	180	0	General	0	128	128	1
177	180	0	General	8	128	128	1
177	180	0	General	15	128	128	1
177	180	1	General	0	16	16	1
177	180	1	General	64	16	16	1
177	180	1	General	127	16	16	1
180	181	0	Unique	0	1	1	1
180	181	0	Unique	64	1	1	1
180	181	0	Unique	127	1	1	1
180	181	1	General	0	4	4	1
180	181	1	General	16	4	4	1
180	181	1	General	31	4	4	1
177	182	0	General	0	128	128	1
177	182	0	General	8	128	128	1
177	182	0	General	15	128	128	1
177	182	1	General	0	16	16	1
177	182	1	General	64	16	16	1
177	182	1	General	127	16	16	1
182	183	0	Unique	0	1	1	1
182	183	0	Unique	64	1	1	1
182	183	0	Unique	127	1	1	1
182	183	1	General	0	4	4	1
182	183	1	General	16	4	4	1
182	183	1	General	31	4	4	1
179	184	0	General	0	16	16	1
179	184	0	General	64	16	16	1
179	184	0	General	127	16	16	1
179	184	1	General	0	4	4	1
179	184	1	General	256	4	4	1
179	184	1	General	511	4	4	1
181	185	0	General	0	16	16	1
181	185	0	General	16	16	16	1
181	185	0	General	31	16	16	1
181	185	1	General	0	4	4	1
181	185	1	General	64	4	4	1
181	185	1	General	127	4	4	1
185	186	0	Unique	0	1	1	1
185	186	0	Unique	64	1	1	1
185	186	0	Unique	127	1	1	1
185	186	1	Unique	0	1	1	1
185	186	1	Unique	64	1	1	1
185	186	1	Unique	127	1	1	1
183	187	0	General	0	16	16	1
183	187	0	General	16	16	16	1
183	187	0	General	31	16	16	1
183	187	1	General	0	4	4	1
183	187	1	General	64	4	4	1
183	187	1	General	127	4	4	1
184	188	0	Unique	0	1	1	1
184	188	0	Unique	256	1	1	1
184	188	0	Unique	511	1	1	1
184	188	1	Unique	0	1	1	1
184	188	1	Unique	256	1	1	1
184	188	1	Unique	511	1	1	1
186	188	0	General	0	64	64	1
186	188	0	General	64	64	64	1
186	188	0	General	127	64	64	1
186	188	1	General	0	16	16	1
186	188	1	General	256	16	16	1
186	188	1	General	511	16	16	1
187	188	0	General	0	64	64	1
187	188	0	General	64	64	64	1
187	188	0	General	127	64	64	1
187	188	1	General	0	16	16	1
187	188	1	General	256	16	16	1
187	188	1	General	511	16	16	1
188	189	0	General	0	128	128	1
188	189	0	General	256	128	128	1
188	189	0	General	511	128	128	1
188	189	1	General	0	128	128	1
188	189	1	General	256	128	128	1
188	189	1	General	511	128	128	1
176	190	0	Unique	0	1	1	1
176	190	0	Unique	64	1	1	1
176	190	0	Unique	127	1	1	1
176	190	1	Unique	0	1	1	1
176	190	1	Unique	64	1	1	1
176	190	1	Unique	127	1	1	1
189	190	0	Unique	0	1	1	1
189	190	0	Unique	256	1	1	1
189	190	0	Unique	511	1	1	1
189	190	1	General	0	4	4	1
189	190	1	General	64	4	4	1
189	190	1	General	127	4	4	1
190	191	0	General	0	16	16	1
190	191	0	General	64	16	16	1
190	191	0	General	127	16	16	1
190	191	1	General	0	128	128	1
190	191	1	General	8	128	128	1
190	191	1	General	15	128	128	1
191	192	0	General	0	2048	2048	1
191	192	0	General	8	2048	2048	1
191	192	0	General	15	2048	2048	1
191	192	1	General	0	16	16	1
191	192	1	General	1024	16	16	1
191	192	1	General	2047	16	16	1
192	193	0	Unique	0	1	1	1
192	193	0	Unique	1024	1	1	1
192	193	0	Unique	2047	1	1	1
192	193	1	General	0	4	4	1
192	193	1	General	256	4	4	1
192	193	1	General	511	4	4	1
191	194	0	General	0	2048	2048	1
191	194	0	General	8	2048	2048	1
191	194	0	General	15	2048	2048	1
191	194	1	General	0	16	16	1
191	194	1	General	1024	16	16	1
191	194	1	General	2047	16	16	1
194	195	0	Unique	0	1	1	1
194	195	0	Unique	1024	1	1	1
194	195	0	Unique	2047	1	1	1
194	195	1	General	0	4	4	1
194	195	1	General	256	4	4	1
194	195	1	General	511	4	4	1
193	196	0	General	0	16	16	1
193	196	0	General	256	16	16	1
193	196	0	General	511	16	16	1
193	196	1	General	0	512	512	1
193	196	1	General	8	512	512	1
193	196	1	General	15	512	512	1
195	196	0	General	0	16	16	1
195	196	0	General	256	16	16	1
195	196	0	General	511	16	16	1
195	196	1	General	0	512	512	1
195	196	1	General	8	512	512	1
195	196	1	General	15	512	512	1
196	197	0	General	0	512	512	1
196	197	0	General	8	512	512	1
196	197	0	General	15	512	512	1
196	197	1	General	0	16	16	1
196	197	1	General	256	16	16	1
196	197	1	General	511	16	16	1
190	198	0	Unique	0	1	1	1
190	198	0	Unique	64	1	1	1
190	198	0	Unique	127	1	1	1
190	198	1	Unique	0	1	1	1
190	198	1	Unique	64	1	1	1
190	198	1	Unique	127	1	1	1
197	198	0	Unique	0	1	1	1
197	198	0	Unique	256	1	1	1
197	198	0	Unique	511	1	1	1
197	198	1	General	0	4	4	1
197	198	1	General	64	4	4	1
197	198	1	General	127	4	4	1
198	199	0	General	0	16	16	1
198	199	0	General	64	16	16	1
198	199	0	General	127	16	16	1
198	199	1	General	0	128	128	1
198	199	1	General	8	128	128	1
198	199	1	General	15	128	128	1
199	200	0	General	0	512	512	1
199	200	0	General	8	512	512	1
199	200	0	General	15	512	512	1
199	200	1	General	0	16	16	1
199	200	1	General	256	16	16	1
199	200	1	General	511	16	16	1
200	201	0	Unique	0	1	1	1
200	201	0	Unique	256	1	1	1
200	201	0	Unique	511	1	1	1
200	201	1	General	0	4	4	1
200	201	1	General	64	4	4	1
200	201	1	General	127	4	4	1
199	202	0	General	0	128	128	1
199	202	0	General	8	128	128	1
199	202	0	General	15	128	128	1
199	202	1	General	0	16	16	1
199	202	1	General	64	16	16	1
199	202	1	General	127	16	16	1
202	203	0	Unique	0	1	1	1
202	203	0	Unique	64	1	1	1
202	203	0	Unique	127	1	1	1
202	203	1	General	0	4	4	1
202	203	1	General	16	4	4	1
202	203	1	General	31	4	4	1
199	204	0	General	0	128	128	1
199	204	0	General	8	128	128	1
199	204	0	General	15	128	128	1
199	204	1	General	0	16	16	1
199	204	1	General	64	16	16	1
199	204	1	General	127	16	16	1
204	205	0	Unique	0	1	1	1
204	205	0	Unique	64	1	1	1
204	205	0	Unique	127	1	1	1
204	205	1	General	0	4	4	1
204	205	1	General	16	4	4	1
204	205	1	General	31	4	4	1
201	206	0	General	0	16	16	1
201	206	0	General	64	16	16	1
201	206	0	General	127	16	16	1
201	206	1	General	0	4	4	1
201	206	1	General	256	4	4	1
201	206	1	General	511	4	4	1
203	207	0	General	0	16	16	1
203	207	0	General	16	16	16	1
203	207	0	General	31	16	16	1
203	207	1	General	0	4	4	1
203	207	1	General	64	4	4	1
203	207	1	General	127	4	4	1
207	208	0	Unique	0	1	1	1
207	208	0	Unique	64	1	1	1
207	208	0	Unique	127	1	1	1
207	208	1	Unique	0	1	1	1
207	208	1	Unique	64	1	1	1
207	208	1	Unique	127	1	1	1
205	209	0	General	0	16	16	1
205	209	0	General	16	16	16	1
205	209	0	General	31	16	16	1
205	209	1	General	0	4	4	1
205	209	1	General	64	4	4	1
205	209	1	General	127	4	4	1
206	210	0	Unique	0	1	1	1
206	210	0	Unique	256	1	1	1
206	210	0	Unique	511	1	1	1
206	210	1	Unique	0	1	1	1
206	210	1	Unique	256	1	1	1
206	210	1	Unique	511	1	1	1
208	210	0	General	0	64	64	1
208	210	0	General	64	64	64	1
208	210	0	General	127	64	64	1
208	210	1	General	0	16	16	1
208	210	1	General	256	16	16	1
208	210	1	General	511	16	16	1
209	210	0	General	0	64	64	1
209	210	0	General	64	64	64	1
209	210	0	General	127	64	64	1
209	210	1	General	0	16	16	1
209	210	1	General	256	16	16	1
209	210	1	General	511	16	16	1
210	211	0	General	0	128	128	1
210	211	0	General	256	128	128	1
210	211	0	General	511	128	128	1
210	211	1	General	0	128	128	1
210	211	1	General	256	128	128	1
210	211	1	General	511	128	128	1
198	212	0	Unique	0	1	1	1
198	212	0	Unique	64	1	1	1
198	212	0	Unique	127	1	1	1
198	212	1	Unique	0	1	1	1
198	212	1	Unique	64	1	1	1
198	212	1	Unique	127	1	1	1
211	212	0	Unique	0	1	1	1
211	212	0	Unique	256	1	1	1
211	212	0	Unique	511	1	1	1
211	212	1	General	0	4	4	1
211	212	1	General	64	4	4	1
211	212	1	General	127	4	4	1
212	213	0	General	0	16	16	1
212	213	0	General	64	16	16	1
212	213	0	General	127	16	16	1
212	213	1	General	0	128	128	1
212	213	1	General	8	128	128	1
212	213	1	General	15	128	128	1
213	214	0	General	0	2048	2048	1
213	214	0	General	8	2048	2048	1
213	214	0	General	15	2048	2048	1
213	214	1	General	0	16	16	1
213	214	1	General	1024	16	16	1
213	214	1	General	2047	16	16	1
214	215	0	Unique	0	1	1	1
214	215	0	Unique	1024	1	1	1
214	215	0	Unique	2047	1	1	1
214	215	1	General	0	4	4	1
214	215	1	General	256	4	4	1
214	215	1	General	511	4	4	1
213	216	0	General	0	2048	2048	1
213	216	0	General	8	2048	2048	1
213	216	0	General	15	2048	2048	1
213	216	1	General	0	16	16	1
213	216	1	General	1024	16	16	1
213	216	1	General	2047	16	16	1
216	217	0	Unique	0	1	1	1
216	217	0	Unique	1024	1	1	1
216	217	0	Unique	2047	1	1	1
216	217	1	General	0	4	4	1
216	217	1	General	256	4	4	1
216	217	1	General	511	4	4	1
215	218	0	General	0	16	16	1
215	218	0	General	256	16	16	1
215	218	0	General	511	16	16	1
215	218	1	General	0	512	512	1
215	218	1	General	8	512	512	1
215	218	1	General	15	512	512	1
217	218	0	General	0	16	16	1
217	218	0	General	256	16	16	1
217	218	0	General	511	16	16	1
217	218	1	General	0	512	512	1
217	218	1	General	8	512	512	1
217	218	1	General	15	512	512	1
218	219	0	General	0	512	512	1
218	219	0	General	8	512	512	1
218	219	0	General	15	512	512	1
218	219	1	General	0	16	16	1
218	219	1	General	256	16	16	1
218	219	1	General	511	16	16	1
212	220	0	Unique	0	1	1	1
212	220	0	Unique	64	1	1	1
212	220	0	Unique	127	1	1	1
212	220	1	Unique	0	1	1	1
212	220	1	Unique	64	1	1	1
212	220	1	Unique	127	1	1	1
219	220	0	Unique	0	1	1	1
219	220	0	Unique	256	1	1	1
219	220	0	Unique	511	1	1	1
219	220	1	General	0	4	4	1
219	220	1	General	64	4	4	1
219	220	1	General	127	4	4	1
220	221	0	General	0	16	16	1
220	221	0	General	64	16	16	1
220	221	0	General	127	16	16	1
220	221	1	General	0	128	128	1
220	221	1	General	8	128	128	1
220	221	1	General	15	128	128	1
221	222	0	General	0	512	512	1
221	222	0	General	8	512	512	1
221	222	0	General	15	512	512	1
221	222	1	General	0	16	16	1
221	222	1	General	256	16	16	1
221	222	1	General	511	16	16	1
222	223	0	Unique	0	1	1	1
222	223	0	Unique	256	1	1	1
222	223	0	Unique	511	1	1	1
222	223	1	General	0	4	4	1
222	223	1	General	64	4	4	1
222	223	1	General	127	4	4	1
221	224	0	General	0	128	128	1
221	224	0	General	8	128	128	1
221	224	0	General	15	128	128	1
221	224	1	General	0	16	16	1
221	224	1	General	64	16	16	1
221	224	1	General	127	16	16	1
224	225	0	Unique	0	1	1	1
224	225	0	Unique	64	1	1	1
224	225	0	Unique	127	1	1	1
224	225	1	General	0	4	4	1
224	225	1	General	16	4	4	1
224	225	1	General	31	4	4	1
221	226	0	General	0	128	128	1
221	226	0	General	8	128	128	1
221	226	0	General	15	128	128	1
221	226	1	General	0	16	16	1
221	226	1	General	64	16	16	1
221	226	1	General	127	16	16	1
226	227	0	Unique	0	1	1	1
226	227	0	Unique	64	1	1	1
226	227	0	Unique	127	1	1	1
226	227	1	General	0	4	4	1
226	227	1	General	16	4	4	1
226	227	1	General	31	4	4	1
223	228	0	General	0	16	16	1
223	228	0	General	64	16	16	1
223	228	0	General	127	16	16	1
223	228	1	General	0	4	4	1
223	228	1	General	256	4	4	1
223	228	1	General	511	4	4	1
225	229	0	General	0	16	16	1
225	229	0	General	16	16	16	1
225	229	0	General	31	16	16	1
225	229	1	General	0	4	4	1
225	229	1	General	64	4	4	1
225	229	1	General	127	4	4	1
