wait_index	producer	group
2102	25	2
2103	25	3
2104	28	0
2105	28	1
2106	28	2
2107	28	3
2108	0	0
2109	0	1
2110	0	2
2111	0	3
2112	3	4294967295
2113	4	0
2114	6	4294967295
2115	7	4294967295
2116	8	1
2117	8	2
2118	8	3
2119	8	4
2120	8	5
2121	8	6
2122	8	7
2123	8	8
2124	8	9
2125	8	10
2126	8	11
2127	8	12
2128	8	13
2129	8	14
2130	8	15
2131	10	0
2132	10	1
2133	10	2
2134	10	3
2135	13	0
2136	13	1
2137	13	2
2138	13	3
2139	15	0
2140	15	1
2141	15	2
2142	15	3
2143	18	4294967295
2144	19	0
2145	21	4294967295
2146	22	4294967295
2147	23	1
2148	23	2
2149	23	3
2150	23	4
2151	23	5
2152	23	6
2153	23	7
2154	23	8
2155	23	9
2156	23	10
2157	23	11
2158	23	12
2159	23	13
2160	23	14
2161	23	15
2162	25	0
2163	25	1
2164	25	2
2165	25	3
2166	28	0
2167	28	1
2168	28	2
2169	28	3
2170	0	0
2171	0	1
2172	0	2
2173	0	3
2174	3	4294967295
2175	4	1
2176	6	4294967295
2177	7	4294967295
2178	8	0
2179	8	2
2180	8	3
2181	8	4
2182	8	5
2183	8	6
2184	8	7
2185	8	8
2186	8	9
2187	8	10
2188	8	11
2189	8	12
2190	8	13
2191	8	14
2192	8	15
2193	10	0
2194	10	1
2195	10	2
2196	10	3
2197	13	0
2198	13	1
2199	13	2
2200	13	3
2201	15	0
2202	15	1
2203	15	2
2204	15	3
2205	18	4294967295
2206	19	1
2207	21	4294967295
2208	22	4294967295
2209	23	0
2210	23	2
2211	23	3
2212	23	4
2213	23	5
2214	23	6
2215	23	7
2216	23	8
2217	23	9
2218	23	10
2219	23	11
2220	23	12
2221	23	13
2222	23	14
2223	23	15
2224	25	0
2225	25	1
2226	25	2
2227	25	3
2228	28	0
2229	28	1
2230	28	2
2231	28	3
2232	0	0
2233	0	1
2234	0	2
2235	0	3
2236	3	4294967295
2237	4	2
2238	6	4294967295
2239	7	4294967295
2240	8	0
2241	8	1
2242	8	3
2243	8	4
2244	8	5
2245	8	6
2246	8	7
2247	8	8
2248	8	9
2249	8	10
2250	8	11
2251	8	12
2252	8	13
2253	8	14
2254	8	15
2255	10	0
2256	10	1
2257	10	2
2258	10	3
2259	13	0
2260	13	1
2261	13	2
2262	13	3
2263	15	0
2264	15	1
2265	15	2
2266	15	3
2267	18	4294967295
2268	19	2
2269	21	4294967295
2270	22	4294967295
2271	23	0
2272	23	1
2273	23	3
2274	23	4
2275	23	5
2276	23	6
2277	23	7
2278	23	8
2279	23	9
2280	23	10
2281	23	11
2282	23	12
2283	23	13
2284	23	14
2285	23	15
2286	25	0
2287	25	1
2288	25	2
2289	25	3
2290	28	0
2291	28	1
2292	28	2
2293	28	3
2294	0	0
2295	0	1
2296	0	2
2297	0	3
2298	3	4294967295
2299	4	3
2300	6	4294967295
2301	7	4294967295
2302	8	0
2303	8	1
2304	8	2
2305	8	4
2306	8	5
2307	8	6
2308	8	7
2309	8	8
2310	8	9
2311	8	10
2312	8	11
2313	8	12
2314	8	13
2315	8	14
2316	8	15
2317	10	0
2318	10	1
2319	10	2
2320	10	3
2321	13	0
2322	13	1
2323	13	2
2324	13	3
2325	15	0
2326	15	1
2327	15	2
2328	15	3
2329	18	4294967295
2330	19	3
2331	21	4294967295
2332	22	4294967295
2333	23	0
2334	23	1
2335	23	2
2336	23	4
2337	23	5
2338	23	6
2339	23	7
2340	23	8
2341	23	9
2342	23	10
2343	23	11
2344	23	12
2345	23	13
2346	23	14
2347	23	15
2348	25	0
2349	25	1
2350	25	2
2351	25	3
2352	28	0
2353	28	1
2354	28	2
2355	28	3
2356	0	0
2357	0	1
2358	0	2
2359	0	3
2360	3	4294967295
2361	8	0
2362	8	1
2363	8	2
2364	8	3
2365	8	4
2366	8	5
2367	8	6
2368	8	7
2369	8	8
2370	8	9
2371	8	10
2372	8	11
2373	8	12
2374	8	13
2375	8	14
2376	8	15
2377	10	0
2378	10	1
2379	10	2
2380	10	3
2381	13	0
2382	13	1
2383	13	2
2384	13	3
2385	15	0
2386	15	1
2387	15	2
2388	15	3
2389	18	4294967295
2390	23	0
2391	23	1
2392	23	2
2393	23	3
2394	23	4
2395	23	5
2396	23	6
2397	23	7
2398	23	8
2399	23	9
2400	23	10
2401	23	11
2402	23	12
2403	23	13
2404	23	14
2405	23	15
2406	25	0
2407	25	1
2408	25	2
2409	25	3
2410	28	0
2411	28	1
2412	28	2
2413	28	3
2414	0	0
2415	0	1
2416	0	2
2417	0	3
2418	3	4294967295
2419	8	0
2420	8	1
2421	8	2
2422	8	3
2423	8	4
2424	8	5
2425	8	6
2426	8	7
2427	8	8
2428	8	9
2429	8	10
2430	8	11
2431	8	12
2432	8	13
2433	8	14
2434	8	15
2435	10	0
2436	10	1
2437	10	2
2438	10	3
2439	13	0
2440	13	1
2441	13	2
2442	13	3
2443	15	0
2444	15	1
2445	15	2
2446	15	3
2447	18	4294967295
2448	23	0
2449	23	1
2450	23	2
2451	23	3
2452	23	4
2453	23	5
2454	23	6
2455	23	7
2456	23	8
2457	23	9
2458	23	10
2459	23	11
2460	23	12
2461	23	13
2462	23	14
2463	23	15
2464	25	0
2465	25	1
2466	25	2
2467	25	3
2468	28	0
2469	28	1
2470	28	2
2471	28	3
2472	0	0
2473	0	1
2474	0	2
2475	0	3
2476	3	4294967295
2477	8	0
2478	8	1
2479	8	2
2480	8	3
2481	8	4
2482	8	5
2483	8	6
2484	8	7
2485	8	8
2486	8	9
2487	8	10
2488	8	11
2489	8	12
2490	8	13
2491	8	14
2492	8	15
2493	10	0
2494	10	1
2495	10	2
2496	10	3
2497	13	0
2498	13	1
2499	13	2
2500	13	3
2501	15	0
2502	15	1
2503	15	2
2504	15	3
2505	18	4294967295
2506	23	0
2507	23	1
2508	23	2
2509	23	3
2510	23	4
2511	23	5
2512	23	6
2513	23	7
2514	23	8
2515	23	9
2516	23	10
2517	23	11
2518	23	12
2519	23	13
2520	23	14
2521	23	15
2522	25	0
2523	25	1
2524	25	2
2525	25	3
2526	28	0
2527	28	1
2528	28	2
2529	28	3
2530	0	0
2531	0	1
2532	0	2
2533	0	3
2534	3	4294967295
2535	8	0
2536	8	1
2537	8	2
2538	8	3
2539	8	4
2540	8	5
2541	8	6
2542	8	7
2543	8	8
2544	8	9
2545	8	10
2546	8	11
2547	8	12
2548	8	13
2549	8	14
2550	8	15
2551	10	0
2552	10	1
2553	10	2
2554	10	3
2555	13	0
2556	13	1
2557	13	2
2558	13	3
2559	15	0
2560	15	1
2561	15	2
2562	15	3
2563	18	4294967295
2564	23	0
2565	23	1
2566	23	2
2567	23	3
2568	23	4
2569	23	5
2570	23	6
2571	23	7
2572	23	8
2573	23	9
2574	23	10
2575	23	11
2576	23	12
2577	23	13
2578	23	14
2579	23	15
2580	25	0
2581	25	1
2582	25	2
2583	25	3
2584	28	0
2585	28	1
2586	28	2
2587	28	3
2588	0	0
2589	0	1
2590	0	2
2591	0	3
2592	1	4294967295
2593	8	0
2594	8	1
2595	8	2
2596	8	3
2597	8	4
2598	8	5
2599	8	6
2600	8	7
2601	8	8
2602	8	9
2603	8	10
2604	8	11
2605	8	12
2606	8	13
2607	8	14
2608	8	15
2609	10	0
2610	10	1
2611	10	2
2612	10	3
2613	13	0
2614	13	1
2615	13	2
2616	13	3
2617	15	0
2618	15	1
2619	15	2
2620	15	3
2621	16	4294967295
2622	23	0
2623	23	1
2624	23	2
2625	23	3
2626	23	4
2627	23	5
2628	23	6
2629	23	7
2630	23	8
2631	23	9
2632	23	10
2633	23	11
2634	23	12
2635	23	13
2636	23	14
2637	23	15
2638	25	0
2639	25	1
2640	25	2
2641	25	3
2642	28	0
2643	28	1
2644	28	2
2645	28	3
2646	0	0
2647	0	1
2648	0	2
2649	0	3
2650	1	4294967295
2651	8	0
2652	8	1
2653	8	2
2654	8	3
2655	8	4
2656	8	5
2657	8	6
2658	8	7
2659	8	8
2660	8	9
2661	8	10
2662	8	11
2663	8	12
2664	8	13
2665	8	14
2666	8	15
2667	10	0
2668	10	1
2669	10	2
2670	10	3
2671	13	0
2672	13	1
2673	13	2
2674	13	3
2675	15	0
2676	15	1
2677	15	2
2678	15	3
2679	16	4294967295
2680	23	0
2681	23	1
2682	23	2
2683	23	3
2684	23	4
2685	23	5
2686	23	6
2687	23	7
2688	23	8
2689	23	9
2690	23	10
2691	23	11
2692	23	12
2693	23	13
2694	23	14
2695	23	15
2696	25	0
2697	25	1
2698	25	2
2699	25	3
2700	28	0
2701	28	1
2702	28	2
2703	28	3
2704	0	0
2705	0	1
2706	0	2
2707	0	3
2708	1	4294967295
2709	8	0
2710	8	1
2711	8	2
2712	8	3
2713	8	4
2714	8	5
2715	8	6
2716	8	7
2717	8	8
2718	8	9
2719	8	10
2720	8	11
2721	8	12
2722	8	13
2723	8	14
2724	8	15
2725	10	0
2726	10	1
2727	10	2
2728	10	3
2729	13	0
2730	13	1
2731	13	2
2732	13	3
2733	15	0
2734	15	1
2735	15	2
2736	15	3
2737	16	4294967295
2738	23	0
2739	23	1
2740	23	2
2741	23	3
2742	23	4
2743	23	5
2744	23	6
2745	23	7
2746	23	8
2747	23	9
2748	23	10
2749	23	11
2750	23	12
2751	23	13
2752	23	14
2753	23	15
2754	25	0
2755	25	1
2756	25	2
2757	25	3
2758	28	0
2759	28	1
2760	28	2
2761	28	3
2762	0	0
2763	0	1
2764	0	2
2765	0	3
2766	1	4294967295
2767	8	0
2768	8	1
2769	8	2
2770	8	3
2771	8	4
2772	8	5
2773	8	6
2774	8	7
2775	8	8
2776	8	9
2777	8	10
2778	8	11
2779	8	12
2780	8	13
2781	8	14
2782	8	15
2783	10	0
2784	10	1
2785	10	2
2786	10	3
2787	13	0
2788	13	1
2789	13	2
2790	13	3
2791	15	0
2792	15	1
2793	15	2
2794	15	3
2795	16	4294967295
2796	23	0
2797	23	1
2798	23	2
2799	23	3
2800	23	4
2801	23	5
2802	23	6
2803	23	7
2804	23	8
2805	23	9
2806	23	10
2807	23	11
2808	23	12
2809	23	13
2810	23	14
2811	23	15
2812	25	0
2813	25	1
2814	25	2
2815	25	3
2816	28	0
2817	28	1
2818	28	2
2819	28	3
2820	0	0
2821	0	1
2822	0	2
2823	0	3
2824	1	4294967295
2825	8	0
2826	8	1
2827	8	2
2828	8	3
2829	8	4
2830	8	5
2831	8	6
2832	8	7
2833	8	8
2834	8	9
2835	8	10
2836	8	11
2837	8	12
2838	8	13
2839	8	14
2840	8	15
2841	10	0
2842	10	1
2843	10	2
2844	10	3
2845	13	0
2846	13	1
2847	13	2
2848	13	3
2849	15	0
2850	15	1
2851	15	2
2852	15	3
2853	16	4294967295
2854	23	0
2855	23	1
2856	23	2
2857	23	3
2858	23	4
2859	23	5
2860	23	6
2861	23	7
2862	23	8
2863	23	9
2864	23	10
2865	23	11
2866	23	12
2867	23	13
2868	23	14
2869	23	15
2870	25	0
2871	25	1
2872	25	2
2873	25	3
2874	28	0
2875	28	1
2876	28	2
2877	28	3
2878	0	0
2879	0	1
2880	0	2
2881	0	3
2882	1	4294967295
2883	8	0
2884	8	1
2885	8	2
2886	8	3
2887	8	4
2888	8	5
2889	8	6
2890	8	7
2891	8	8
2892	8	9
2893	8	10
2894	8	11
2895	8	12
2896	8	13
2897	8	14
2898	8	15
2899	10	0
2900	10	1
2901	10	2
2902	10	3
2903	13	0
2904	13	1
2905	13	2
2906	13	3
2907	15	0
2908	15	1
2909	15	2
2910	15	3
2911	16	4294967295
2912	23	0
2913	23	1
2914	23	2
2915	23	3
2916	23	4
2917	23	5
2918	23	6
2919	23	7
2920	23	8
2921	23	9
2922	23	10
2923	23	11
2924	23	12
2925	23	13
2926	23	14
2927	23	15
2928	25	0
2929	25	1
2930	25	2
2931	25	3
2932	28	0
2933	28	1
2934	28	2
2935	28	3
2936	0	0
2937	0	1
2938	0	2
2939	0	3
2940	1	4294967295
2941	8	0
2942	8	1
2943	8	2
2944	8	3
2945	8	4
2946	8	5
2947	8	6
2948	8	7
2949	8	8
2950	8	9
2951	8	10
2952	8	11
2953	8	12
2954	8	13
2955	8	14
2956	8	15
2957	10	0
2958	10	1
2959	10	2
2960	10	3
2961	13	0
2962	13	1
2963	13	2
2964	13	3
2965	15	0
2966	15	1
2967	15	2
2968	15	3
2969	16	4294967295
2970	23	0
2971	23	1
2972	23	2
2973	23	3
2974	23	4
2975	23	5
2976	23	6
2977	23	7
2978	23	8
2979	23	9
2980	23	10
2981	23	11
2982	23	12
2983	23	13
2984	23	14
2985	23	15
2986	25	0
2987	25	1
2988	25	2
2989	25	3
2990	28	0
2991	28	1
2992	28	2
2993	28	3
2994	0	0
2995	0	1
2996	0	2
2997	0	3
2998	1	4294967295
2999	8	0
3000	8	1
3001	8	2
3002	8	3
3003	8	4
3004	8	5
3005	8	6
3006	8	7
3007	8	8
3008	8	9
3009	8	10
3010	8	11
3011	8	12
3012	8	13
3013	8	14
3014	8	15
3015	10	0
3016	10	1
3017	10	2
3018	10	3
3019	13	0
3020	13	1
3021	13	2
3022	13	3
3023	15	0
3024	15	1
3025	15	2
3026	15	3
3027	16	4294967295
3028	23	0
3029	23	1
3030	23	2
3031	23	3
3032	23	4
3033	23	5
3034	23	6
3035	23	7
3036	23	8
3037	23	9
3038	23	10
3039	23	11
3040	23	12
3041	23	13
3042	23	14
3043	23	15
3044	25	0
3045	25	1
3046	25	2
3047	25	3
3048	28	0
3049	28	1
3050	28	2
3051	28	3
3052	0	0
3053	0	1
3054	0	2
3055	0	3
3056	1	4294967295
3057	8	0
3058	8	1
3059	8	2
3060	8	3
3061	8	4
3062	8	5
3063	8	6
3064	8	7
3065	8	8
3066	8	9
3067	8	10
3068	8	11
3069	8	12
3070	8	13
3071	8	14
3072	8	15
3073	10	0
3074	10	1
3075	10	2
3076	10	3
3077	13	0
3078	13	1
3079	13	2
3080	13	3
3081	15	0
3082	15	1
3083	15	2
3084	15	3
3085	16	4294967295
3086	23	0
3087	23	1
3088	23	2
3089	23	3
3090	23	4
3091	23	5
3092	23	6
3093	23	7
3094	23	8
3095	23	9
3096	23	10
3097	23	11
3098	23	12
3099	23	13
3100	23	14
3101	23	15
3102	25	0
3103	25	1
3104	25	2
3105	25	3
3106	28	0
3107	28	1
3108	28	2
3109	28	3
3110	0	0
3111	0	1
3112	0	2
3113	0	3
3114	1	4294967295
3115	8	0
3116	8	1
3117	8	2
3118	8	3
3119	8	4
3120	8	5
3121	8	6
3122	8	7
3123	8	8
3124	8	9
3125	8	10
3126	8	11
3127	8	12
3128	8	13
3129	8	14
3130	8	15
3131	10	0
3132	10	1
3133	10	2
3134	10	3
3135	13	0
3136	13	1
3137	13	2
3138	13	3
3139	15	0
3140	15	1
3141	15	2
3142	15	3
3143	16	4294967295
3144	23	0
3145	23	1
3146	23	2
3147	23	3
3148	23	4
3149	23	5
3150	23	6
3151	23	7
3152	23	8
3153	23	9
3154	23	10
3155	23	11
3156	23	12
3157	23	13
3158	23	14
3159	23	15
3160	25	0
3161	25	1
3162	25	2
3163	25	3
3164	28	0
3165	28	1
3166	28	2
3167	28	3
3168	0	0
3169	0	1
3170	0	2
3171	0	3
3172	1	4294967295
3173	8	0
3174	8	1
3175	8	2
3176	8	3
3177	8	4
3178	8	5
3179	8	6
3180	8	7
3181	8	8
3182	8	9
3183	8	10
3184	8	11
3185	8	12
3186	8	13
3187	8	14
3188	8	15
3189	10	0
3190	10	1
3191	10	2
3192	10	3
3193	13	0
3194	13	1
3195	13	2
3196	13	3
3197	15	0
3198	15	1
3199	15	2
3200	15	3
3201	16	4294967295
3202	23	0
3203	23	1
3204	23	2
3205	23	3
3206	23	4
3207	23	5
3208	23	6
3209	23	7
3210	23	8
3211	23	9
3212	23	10
3213	23	11
3214	23	12
3215	23	13
3216	23	14
3217	23	15
3218	25	0
3219	25	1
3220	25	2
3221	25	3
3222	28	0
3223	28	1
3224	28	2
3225	28	3
3226	0	0
3227	0	1
3228	0	2
3229	0	3
3230	1	4294967295
3231	8	0
3232	8	1
3233	8	2
3234	8	3
3235	8	4
3236	8	5
3237	8	6
3238	8	7
3239	8	8
3240	8	9
3241	8	10
3242	8	11
3243	8	12
3244	8	13
3245	8	14
3246	8	15
3247	10	0
3248	10	1
3249	10	2
3250	10	3
3251	13	0
3252	13	1
3253	13	2
3254	13	3
3255	15	0
3256	15	1
3257	15	2
3258	15	3
3259	16	4294967295
3260	23	0
3261	23	1
3262	23	2
3263	23	3
3264	23	4
3265	23	5
3266	23	6
3267	23	7
3268	23	8
3269	23	9
3270	23	10
3271	23	11
3272	23	12
3273	23	13
3274	23	14
3275	23	15
3276	25	0
3277	25	1
3278	25	2
3279	25	3
3280	28	0
3281	28	1
3282	28	2
3283	28	3
3284	0	0
3285	0	1
3286	0	2
3287	0	3
3288	10	0
3289	10	1
3290	10	2
3291	10	3
3292	15	0
3293	15	1
3294	15	2
3295	15	3
3296	25	0
3297	25	1
3298	25	2
3299	25	3
3300	0	0
3301	0	1
3302	0	2
3303	0	3
3304	10	0
3305	10	1
3306	10	2
3307	10	3
3308	15	0
3309	15	1
3310	15	2
3311	15	3
3312	25	0
3313	25	1
3314	25	2
3315	25	3
3316	0	0
3317	0	1
3318	0	2
3319	0	3
3320	10	0
3321	10	1
3322	10	2
3323	10	3
3324	15	0
3325	15	1
3326	15	2
3327	15	3
3328	25	0
3329	25	1
3330	25	2
3331	25	3
3332	0	0
3333	0	1
3334	0	2
3335	0	3
3336	10	0
3337	10	1
3338	10	2
3339	10	3
3340	15	0
3341	15	1
3342	15	2
3343	15	3
3344	25	0
3345	25	1
3346	25	2
3347	25	3
3348	0	0
3349	0	1
3350	0	2
3351	0	3
3352	10	0
3353	10	1
3354	10	2
3355	10	3
3356	15	0
3357	15	1
3358	15	2
3359	15	3
3360	25	0
3361	25	1
3362	25	2
3363	25	3
3364	0	0
3365	0	1
3366	0	2
3367	0	3
3368	10	0
3369	10	1
3370	10	2
3371	10	3
3372	15	0
3373	15	1
3374	15	2
3375	15	3
3376	25	0
3377	25	1
3378	25	2
3379	25	3
3380	0	0
3381	0	1
3382	0	2
3383	0	3
3384	10	0
3385	10	1
3386	10	2
3387	10	3
3388	15	0
3389	15	1
3390	15	2
3391	15	3
3392	25	0
3393	25	1
3394	25	2
3395	25	3
3396	0	0
3397	0	1
3398	0	2
3399	0	3
3400	10	0
3401	10	1
3402	10	2
3403	10	3
3404	15	0
3405	15	1
3406	15	2
3407	15	3
3408	25	0
3409	25	1
3410	25	2
3411	25	3
3412	0	0
3413	0	1
3414	0	2
3415	0	3
3416	10	0
3417	10	1
3418	10	2
3419	10	3
3420	15	0
3421	15	1
3422	15	2
3423	15	3
3424	25	0
3425	25	1
3426	25	2
3427	25	3
3428	0	0
3429	0	1
3430	0	2
3431	0	3
3432	10	0
3433	10	1
3434	10	2
3435	10	3
3436	15	0
3437	15	1
3438	15	2
3439	15	3
3440	25	0
3441	25	1
3442	25	2
3443	25	3
3444	0	0
3445	0	1
3446	0	2
3447	0	3
3448	10	0
3449	10	1
3450	10	2
3451	10	3
3452	15	0
3453	15	1
3454	15	2
3455	15	3
3456	25	0
3457	25	1
3458	25	2
3459	25	3
3460	0	0
3461	0	1
3462	0	2
3463	0	3
3464	10	0
3465	10	1
3466	10	2
3467	10	3
3468	15	0
3469	15	1
3470	15	2
3471	15	3
3472	25	0
3473	25	1
3474	25	2
3475	25	3
3476	0	0
3477	0	1
3478	0	2
3479	0	3
3480	10	0
3481	10	1
3482	10	2
3483	10	3
3484	15	0
3485	15	1
3486	15	2
3487	15	3
3488	25	0
3489	25	1
3490	25	2
3491	25	3
3492	0	0
3493	0	1
3494	0	2
3495	0	3
3496	10	0
3497	10	1
3498	10	2
3499	10	3
3500	15	0
3501	15	1
3502	15	2
3503	15	3
3504	25	0
3505	25	1
3506	25	2
3507	25	3
3508	0	0
3509	0	1
3510	0	2
3511	0	3
3512	10	0
3513	10	1
3514	10	2
3515	10	3
3516	15	0
3517	15	1
3518	15	2
3519	15	3
3520	25	0
3521	25	1
3522	25	2
3523	25	3
3524	0	0
3525	0	1
3526	0	2
3527	0	3
3528	10	0
3529	10	1
3530	10	2
3531	10	3
3532	15	0
3533	15	1
3534	15	2
3535	15	3
3536	25	0
3537	25	1
3538	25	2
3539	25	3
3540	0	0
3541	0	1
3542	0	2
3543	0	3
3544	10	0
3545	10	1
3546	10	2
3547	10	3
3548	15	0
3549	15	1
3550	15	2
3551	15	3
3552	25	0
3553	25	1
3554	25	2
3555	25	3
3556	0	0
3557	0	1
3558	0	2
3559	0	3
3560	10	0
3561	10	1
3562	10	2
3563	10	3
3564	15	0
3565	15	1
3566	15	2
3567	15	3
3568	25	0
3569	25	1
3570	25	2
3571	25	3
3572	0	0
3573	0	1
3574	0	2
3575	0	3
3576	10	0
3577	10	1
3578	10	2
3579	10	3
3580	15	0
3581	15	1
3582	15	2
3583	15	3
3584	25	0
3585	25	1
3586	25	2
3587	25	3
3588	0	0
3589	0	1
3590	0	2
3591	0	3
3592	10	0
3593	10	1
3594	10	2
3595	10	3
3596	15	0
3597	15	1
3598	15	2
3599	15	3
3600	25	0
3601	25	1
3602	25	2
3603	25	3
3604	0	0
3605	0	1
3606	0	2
3607	0	3
3608	10	0
3609	10	1
3610	10	2
3611	10	3
3612	15	0
3613	15	1
3614	15	2
3615	15	3
3616	25	0
3617	25	1
3618	25	2
3619	25	3
3620	0	0
3621	0	1
3622	0	2
3623	0	3
3624	10	0
3625	10	1
3626	10	2
3627	10	3
3628	15	0
3629	15	1
3630	15	2
3631	15	3
3632	25	0
3633	25	1
3634	25	2
3635	25	3
3636	0	0
3637	0	1
3638	0	2
3639	0	3
3640	10	0
3641	10	1
3642	10	2
3643	10	3
3644	15	0
3645	15	1
3646	15	2
3647	15	3
3648	25	0
3649	25	1
3650	25	2
3651	25	3
3652	0	0
3653	0	1
3654	0	2
3655	0	3
3656	10	0
3657	10	1
3658	10	2
3659	10	3
3660	15	0
3661	15	1
3662	15	2
3663	15	3
3664	25	0
3665	25	1
3666	25	2
3667	25	3
3668	0	0
3669	0	1
3670	0	2
3671	0	3
3672	10	0
3673	10	1
3674	10	2
3675	10	3
3676	15	0
3677	15	1
3678	15	2
3679	15	3
3680	25	0
3681	25	1
3682	25	2
3683	25	3
3684	0	0
3685	0	1
3686	0	2
3687	0	3
3688	10	0
3689	10	1
3690	10	2
3691	10	3
3692	15	0
3693	15	1
3694	15	2
3695	15	3
3696	25	0
3697	25	1
3698	25	2
3699	25	3
3700	0	0
3701	0	1
3702	0	2
3703	0	3
3704	10	0
3705	10	1
3706	10	2
3707	10	3
3708	15	0
3709	15	1
3710	15	2
3711	15	3
3712	25	0
3713	25	1
3714	25	2
3715	25	3
3716	0	0
3717	0	1
3718	0	2
3719	0	3
3720	10	0
3721	10	1
3722	10	2
3723	10	3
3724	15	0
3725	15	1
3726	15	2
3727	15	3
3728	25	0
3729	25	1
3730	25	2
3731	25	3
3732	0	0
3733	0	1
3734	0	2
3735	0	3
3736	10	0
3737	10	1
3738	10	2
3739	10	3
3740	15	0
3741	15	1
3742	15	2
3743	15	3
3744	25	0
3745	25	1
3746	25	2
3747	25	3
3748	0	0
3749	0	1
3750	0	2
3751	0	3
3752	10	0
3753	10	1
3754	10	2
3755	10	3
3756	15	0
3757	15	1
3758	15	2
3759	15	3
3760	25	0
3761	25	1
3762	25	2
3763	25	3
3764	0	0
3765	0	1
3766	0	2
3767	0	3
3768	10	0
3769	10	1
3770	10	2
3771	10	3
3772	15	0
3773	15	1
3774	15	2
3775	15	3
3776	25	0
3777	25	1
3778	25	2
3779	25	3
3780	0	0
3781	0	1
3782	0	2
3783	0	3
3784	10	0
3785	10	1
3786	10	2
3787	10	3
3788	15	0
3789	15	1
3790	15	2
3791	15	3
3792	25	0
3793	25	1
3794	25	2
3795	25	3
3796	10	0
3797	10	1
3798	10	2
3799	10	3
3800	25	0
3801	25	1
3802	25	2
3803	25	3
3804	10	0
3805	10	1
3806	10	2
3807	10	3
3808	25	0
3809	25	1
3810	25	2
3811	25	3
3812	10	0
3813	10	1
3814	10	2
3815	10	3
3816	25	0
3817	25	1
3818	25	2
3819	25	3
3820	10	0
3821	10	1
3822	10	2
3823	10	3
3824	25	0
3825	25	1
3826	25	2
3827	25	3
3828	10	0
3829	10	1
3830	10	2
3831	10	3
3832	25	0
3833	25	1
3834	25	2
3835	25	3
3836	10	0
3837	10	1
3838	10	2
3839	10	3
3840	25	0
3841	25	1
3842	25	2
3843	25	3
3844	10	0
3845	10	1
3846	10	2
3847	10	3
3848	25	0
3849	25	1
3850	25	2
3851	25	3
3852	10	0
3853	10	1
3854	10	2
3855	10	3
3856	25	0
3857	25	1
3858	25	2
3859	25	3
3860	10	0
3861	10	1
3862	10	2
3863	10	3
3864	25	0
3865	25	1
3866	25	2
3867	25	3
3868	10	0
3869	10	1
3870	10	2
3871	10	3
3872	25	0
3873	25	1
3874	25	2
3875	25	3
3876	10	0
3877	10	1
3878	10	2
3879	10	3
3880	25	0
3881	25	1
3882	25	2
3883	25	3
3884	10	0
3885	10	1
3886	10	2
3887	10	3
3888	25	0
3889	25	1
3890	25	2
3891	25	3
3892	10	0
3893	10	1
3894	10	2
3895	10	3
3896	25	0
3897	25	1
3898	25	2
3899	25	3
3900	10	0
3901	10	1
3902	10	2
3903	10	3
3904	25	0
3905	25	1
3906	25	2
3907	25	3
3908	10	0
3909	10	1
3910	10	2
3911	10	3
3912	25	0
3913	25	1
3914	25	2
3915	25	3
3916	10	0
3917	10	1
3918	10	2
3919	10	3
3920	25	0
3921	25	1
3922	25	2
3923	25	3
3924	10	0
3925	10	1
3926	10	2
3927	10	3
3928	25	0
3929	25	1
3930	25	2
3931	25	3
3932	10	0
3933	10	1
3934	10	2
3935	10	3
3936	25	0
3937	25	1
3938	25	2
3939	25	3
3940	10	0
3941	10	1
3942	10	2
3943	10	3
3944	25	0
3945	25	1
3946	25	2
3947	25	3
3948	10	0
3949	10	1
3950	10	2
3951	10	3
3952	25	0
3953	25	1
3954	25	2
3955	25	3
3956	10	0
3957	10	1
3958	10	2
3959	10	3
3960	25	0
3961	25	1
3962	25	2
3963	25	3
3964	10	0
3965	10	1
3966	10	2
3967	10	3
3968	25	0
3969	25	1
3970	25	2
3971	25	3
3972	10	0
3973	10	1
3974	10	2
3975	10	3
3976	25	0
3977	25	1
3978	25	2
3979	25	3
3980	10	0
3981	10	1
3982	10	2
3983	10	3
3984	25	0
3985	25	1
3986	25	2
3987	25	3
3988	10	0
3989	10	1
3990	10	2
3991	10	3
3992	25	0
3993	25	1
3994	25	2
3995	25	3
3996	10	0
3997	10	1
3998	10	2
3999	10	3
4000	25	0
4001	25	1
4002	25	2
4003	25	3
4004	10	0
4005	10	1
4006	10	2
4007	10	3
4008	25	0
4009	25	1
4010	25	2
4011	25	3
4012	10	0
4013	10	1
4014	10	2
4015	10	3
4016	25	0
4017	25	1
4018	25	2
4019	25	3
4020	10	0
4021	10	1
4022	10	2
4023	10	3
4024	25	0
4025	25	1
4026	25	2
4027	25	3
4028	10	0
4029	10	1
4030	10	2
4031	10	3
4032	25	0
4033	25	1
4034	25	2
4035	25	3
4036	10	0
4037	10	1
4038	10	2
4039	10	3
4040	25	0
4041	25	1
4042	25	2
4043	25	3
4044	10	0
4045	10	1
4046	10	2
4047	10	3
4048	25	0
4049	25	1
4050	25	2
4051	25	3
4052	10	0
4053	10	1
4054	10	2
4055	10	3
4056	25	0
4057	25	1
4058	25	2
4059	25	3
4060	10	0
4061	10	1
4062	10	2
4063	10	3
4064	25	0
4065	25	1
4066	25	2
4067	25	3
4068	10	0
4069	10	1
4070	10	2
4071	10	3
4072	25	0
4073	25	1
4074	25	2
4075	25	3
