stage	tasks	first_ready_ns	first_start_ns	last_end_ns	run_total_ns	wait_total_ns	name	category	external_bytes	streaming_ns	wall_span_ns	space_excess_ns
397	512	1790328532694138880	1790328532694138880	1790328532694153216	367616	502784	l0.s282.append	append	131072.0	133.531255412845	14336	14202.468744587155
398	1024	1790328532694154240	1790328532694154240	1790328532694182912	8820736	1967104	l0.s283.attn	attn	12288.0	12.51855519495422	28672	28659.481444805046
399	512	1790328532694183936	1790328532694183936	1790328532694215680	11839488	3227648	l0.s284.proj	proj	8388608.0	8546.00034642208	31744	23197.99965357792
400	256	1790328532694205440	1790328532694206464	1790328532694222848	1009664	1253376	l0.s284.proj.combine	combine	0.0	0.0	17408	17408.0
401	64	1790328532694220800	1790328532694220800	1790328532694236160	421888	325632	l0.s285.norm	norm	4096.0	4.172851731651407	15360	15355.827148268349
402	1536	1790328532694232064	1790328532694232064	1790328532694374400	39304192	9088000	l0.s286.proj	proj	25165824.0	25638.001039266244	142336	116697.99896073376
403	768	1790328532694343680	1790328532694343680	1790328532694428672	3185664	1265664	l0.s286.proj.combine	combine	0.0	0.0	84992	84992.0
404	1536	1790328532694291456	1790328532694291456	1790328532694420480	23373824	244736	l0.s287.proj	proj	25165824.0	25638.001039266244	129024	103385.99896073376
405	768	1790328532694353920	1790328532694353920	1790328532694440960	2479104	2613248	l0.s287.proj.combine	combine	0.0	0.0	87040	87040.0
406	64	1790328532694433792	1790328532694434816	1790328532694463488	995328	2531328	l0.s288.act	act	0.0	0.0	29696	29696.0
407	512	1790328532694456320	1790328532694456320	1790328532694549504	31651840	22998016	l0.s289.proj	proj	25165824.0	25638.001039266244	93184	67545.99896073376
408	256	1790328532694513664	1790328532694513664	1790328532694557696	1412096	3898368	l0.s289.proj.combine	combine	0.0	0.0	44032	44032.0
409	64	1790328532694550528	1790328532694551552	1790328532694568960	356352	1074176	l0.s290.norm	norm	4096.0	4.172851731651407	18432	18427.82714826835
410	512	1790328532694568960	1790328532694568960	1790328532694620160	12706816	8783872	l0.s291.proj	proj	8388608.0	8546.00034642208	51200	42653.99965357792
411	256	1790328532694605824	1790328532694606848	1790328532694637568	862208	578560	l0.s291.proj.combine	combine	0.0	0.0	31744	31744.0
412	256	1790328532694563840	1790328532694563840	1790328532694604800	4990976	5419008	l0.s292.proj	proj	4194304.0	4273.00017321104	40960	36686.99982678896
413	128	1790328532694600704	1790328532694601728	1790328532694627328	557056	179200	l0.s292.proj.combine	combine	0.0	0.0	26624	26624.0
414	1024	1790328532694630400	1790328532694630400	1790328532694651904	1018880	1258496	l0.s293.qknorm	norm	256.0	0.2608032332282129	21504	21503.73919676677
415	512	1790328532694626304	1790328532694626304	1790328532694634496	523264	3062784	l0.s294.qknorm	norm	256.0	0.2608032332282129	8192	8191.739196766772
416	256	1790328532694588416	1790328532694589440	1790328532694630400	3320832	253952	l0.s295.proj	proj	4194304.0	4273.00017321104	41984	37710.99982678896
417	128	1790328532694630400	1790328532694630400	1790328532694642688	355328	109568	l0.s295.proj.combine	combine	0.0	0.0	12288	12288.0
418	1024	1790328532694641664	1790328532694641664	1790328532694669312	855040	626688	l0.s296.rope	rope	128.0	0.13040161661410646	27648	27647.869598383386
419	512	1790328532694634496	1790328532694634496	1790328532694646784	448512	402432	l0.s297.rope	rope	128.0	0.13040161661410646	12288	12287.869598383386
420	512	1790328532694641664	1790328532694641664	1790328532694653952	376832	462848	l0.s298.append	append	131072.0	133.531255412845	12288	12154.468744587155
421	512	1790328532694643712	1790328532694643712	1790328532694657024	351232	427008	l0.s299.append	append	131072.0	133.531255412845	13312	13178.468744587155
422	1024	1790328532694658048	1790328532694658048	1790328532694688768	9295872	1221632	l0.s300.attn	attn	12288.0	12.51855519495422	30720	30707.481444805046
423	512	1790328532694689792	1790328532694689792	1790328532694721536	11919360	3451904	l0.s301.proj	proj	8388608.0	8546.00034642208	31744	23197.99965357792
424	256	1790328532694711296	1790328532694712320	1790328532694731776	1018880	1239040	l0.s301.proj.combine	combine	0.0	0.0	20480	20480.0
425	64	1790328532694727680	1790328532694727680	1790328532694746112	476160	449536	l0.s302.norm	norm	4096.0	4.172851731651407	18432	18427.82714826835
426	1536	1790328532694745088	1790328532694745088	1790328532694887424	39231488	12088320	l0.s303.proj	proj	25165824.0	25638.001039266244	142336	116697.99896073376
427	768	1790328532694857728	1790328532694857728	1790328532694939648	3068928	1319936	l0.s303.proj.combine	combine	0.0	0.0	81920	81920.0
428	1536	1790328532694802432	1790328532694803456	1790328532694932480	23369728	240640	l0.s304.proj	proj	25165824.0	25638.001039266244	130048	104409.99896073376
429	768	1790328532694866944	1790328532694866944	1790328532694953984	2688000	2738176	l0.s304.proj.combine	combine	0.0	0.0	87040	87040.0
430	64	1790328532694946816	1790328532694947840	1790328532694976512	1050624	2573312	l0.s305.act	act	0.0	0.0	29696	29696.0
431	512	1790328532694970368	1790328532694970368	1790328532695061504	31926272	22750208	l0.s306.proj	proj	25165824.0	25638.001039266244	91136	65497.998960733756
432	256	1790328532695026688	1790328532695026688	1790328532695070720	1396736	3833856	l0.s306.proj.combine	combine	0.0	0.0	44032	44032.0
433	64	1790328532695062528	1790328532695062528	1790328532695085056	451584	1025024	l0.s307.norm	norm	4096.0	4.172851731651407	22528	22523.82714826835
434	512	1790328532695084032	1790328532695084032	1790328532695136256	12568576	9255936	l0.s308.proj	proj	8388608.0	8546.00034642208	52224	43677.99965357792
435	256	1790328532695121920	1790328532695121920	1790328532695152640	907264	514048	l0.s308.proj.combine	combine	0.0	0.0	30720	30720.0
436	256	1790328532695073792	1790328532695074816	1790328532695120896	4898816	5260288	l0.s309.proj	proj	4194304.0	4273.00017321104	47104	42830.99982678896
437	128	1790328532695111680	1790328532695111680	1790328532695142400	533504	185344	l0.s309.proj.combine	combine	0.0	0.0	30720	30720.0
438	1024	1790328532695141376	1790328532695141376	1790328532695166976	992256	1285120	l0.s310.qknorm	norm	256.0	0.2608032332282129	25600	25599.73919676677
439	512	1790328532695136256	1790328532695137280	1790328532695149568	581632	3169280	l0.s311.qknorm	norm	256.0	0.2608032332282129	13312	13311.739196766772
440	256	1790328532695103488	1790328532695104512	1790328532695145472	3374080	280576	l0.s312.proj	proj	4194304.0	4273.00017321104	41984	37710.99982678896
441	128	1790328532695141376	1790328532695141376	1790328532695158784	399360	108544	l0.s312.proj.combine	combine	0.0	0.0	17408	17408.0
442	1024	1790328532695157760	1790328532695157760	1790328532695184384	839680	616448	l0.s313.rope	rope	128.0	0.13040161661410646	26624	26623.869598383386
443	512	1790328532695146496	1790328532695146496	1790328532695162880	459776	440320	l0.s314.rope	rope	128.0	0.13040161661410646	16384	16383.869598383386
444	512	1790328532695156736	1790328532695156736	1790328532695170048	388096	496640	l0.s315.append	append	131072.0	133.531255412845	13312	13178.468744587155
445	512	1790328532695159808	1790328532695159808	1790328532695173120	390144	443392	l0.s316.append	append	131072.0	133.531255412845	13312	13178.468744587155
446	1024	1790328532695174144	1790328532695174144	1790328532695204864	9581568	1470464	l0.s317.attn	attn	12288.0	12.51855519495422	30720	30707.481444805046
447	512	1790328532695204864	1790328532695204864	1790328532695237632	11951104	3108864	l0.s318.proj	proj	8388608.0	8546.00034642208	32768	24221.99965357792
448	256	1790328532695227392	1790328532695227392	1790328532695250944	1154048	1206272	l0.s318.proj.combine	combine	0.0	0.0	23552	23552.0
449	64	1790328532695246848	1790328532695246848	1790328532695266304	408576	677888	l0.s319.norm	norm	4096.0	4.172851731651407	19456	19451.82714826835
450	1536	1790328532695262208	1790328532695262208	1790328532695404544	39405568	12699648	l0.s320.proj	proj	25165824.0	25638.001039266244	142336	116697.99896073376
451	768	1790328532695373824	1790328532695374848	1790328532695458816	3211264	1332224	l0.s320.proj.combine	combine	0.0	0.0	84992	84992.0
452	1536	1790328532695320576	1790328532695320576	1790328532695451648	23426048	230400	l0.s321.proj	proj	25165824.0	25638.001039266244	131072	105433.99896073376
453	768	1790328532695383040	1790328532695383040	1790328532695472128	2610176	2726912	l0.s321.proj.combine	combine	0.0	0.0	89088	89088.0
454	64	1790328532695464960	1790328532695465984	1790328532695493632	1063936	2551808	l0.s322.act	act	0.0	0.0	28672	28672.0
455	512	1790328532695487488	1790328532695487488	1790328532695579648	31814656	22986752	l0.s323.proj	proj	25165824.0	25638.001039266244	92160	66521.99896073376
456	256	1790328532695544832	1790328532695544832	1790328532695586816	1417216	3970048	l0.s323.proj.combine	combine	0.0	0.0	41984	41984.0
457	64	1790328532695581696	1790328532695581696	1790328532695598080	357376	960512	l0.s324.norm	norm	4096.0	4.172851731651407	16384	16379.827148268349
458	512	1790328532695598080	1790328532695598080	1790328532695649280	12596224	8245248	l0.s325.proj	proj	8388608.0	8546.00034642208	51200	42653.99965357792
459	256	1790328532695635968	1790328532695636992	1790328532695665664	846848	582656	l0.s325.proj.combine	combine	0.0	0.0	29696	29696.0
460	256	1790328532695591936	1790328532695591936	1790328532695633920	4969472	4794368	l0.s326.proj	proj	4194304.0	4273.00017321104	41984	37710.99982678896
461	128	1790328532695629824	1790328532695629824	1790328532695656448	558080	173056	l0.s326.proj.combine	combine	0.0	0.0	26624	26624.0
462	1024	1790328532695658496	1790328532695659520	1790328532695680000	977920	1225728	l0.s327.qknorm	norm	256.0	0.2608032332282129	21504	21503.73919676677
463	512	1790328532695654400	1790328532695654400	1790328532695663616	563200	2795520	l0.s328.qknorm	norm	256.0	0.2608032332282129	9216	9215.739196766772
464	256	1790328532695618560	1790328532695618560	1790328532695659520	3331072	257024	l0.s329.proj	proj	4194304.0	4273.00017321104	40960	36686.99982678896
465	128	1790328532695659520	1790328532695659520	1790328532695670784	360448	105472	l0.s329.proj.combine	combine	0.0	0.0	11264	11264.0
466	1024	1790328532695669760	1790328532695669760	1790328532695698432	865280	625664	l0.s330.rope	rope	128.0	0.13040161661410646	28672	28671.869598383386
467	512	1790328532695662592	1790328532695662592	1790328532695675904	501760	394240	l0.s331.rope	rope	128.0	0.13040161661410646	13312	13311.869598383386
468	512	1790328532695669760	1790328532695669760	1790328532695683072	398336	476160	l0.s332.append	append	131072.0	133.531255412845	13312	13178.468744587155
469	512	1790328532695671808	1790328532695671808	1790328532695686144	351232	401408	l0.s333.append	append	131072.0	133.531255412845	14336	14202.468744587155
470	1024	1790328532695686144	1790328532695686144	1790328532695717888	9103360	1283072	l0.s334.attn	attn	12288.0	12.51855519495422	31744	31731.481444805046
471	512	1790328532695718912	1790328532695718912	1790328532695750656	11932672	3833856	l0.s335.proj	proj	8388608.0	8546.00034642208	31744	23197.99965357792
472	256	1790328532695741440	1790328532695742464	1790328532695759872	1038336	1243136	l0.s335.proj.combine	combine	0.0	0.0	18432	18432.0
473	64	1790328532695758848	1790328532695758848	1790328532695774208	409600	431104	l0.s336.norm	norm	4096.0	4.172851731651407	15360	15355.827148268349
474	1536	1790328532695773184	1790328532695773184	1790328532695914496	38944768	11592704	l0.s337.proj	proj	25165824.0	25638.001039266244	141312	115673.99896073376
475	768	1790328532695883776	1790328532695883776	1790328532695967744	3075072	1287168	l0.s337.proj.combine	combine	0.0	0.0	83968	83968.0
476	1536	1790328532695830528	1790328532695830528	1790328532695959552	23337984	254976	l0.s338.proj	proj	25165824.0	25638.001039266244	129024	103385.99896073376
477	768	1790328532695891968	1790328532695891968	1790328532695981056	2656256	2606080	l0.s338.proj.combine	combine	0.0	0.0	89088	89088.0
478	64	1790328532695973888	1790328532695973888	1790328532696000512	1008640	2480128	l0.s339.act	act	0.0	0.0	26624	26624.0
479	512	1790328532695994368	1790328532695994368	1790328532696087552	31792128	21453824	l0.s340.proj	proj	25165824.0	25638.001039266244	93184	67545.99896073376
480	256	1790328532696050688	1790328532696051712	1790328532696097792	1441792	3923968	l0.s340.proj.combine	combine	0.0	0.0	47104	47104.0
481	64	1790328532696088576	1790328532696088576	1790328532696110080	467968	1111040	l0.s341.norm	norm	4096.0	4.172851731651407	21504	21499.82714826835
482	512	1790328532696111104	1790328532696111104	1790328532696162304	12650496	9869312	l0.s342.proj	proj	8388608.0	8546.00034642208	51200	42653.99965357792
483	256	1790328532696148992	1790328532696148992	1790328532696180736	908288	557056	l0.s342.proj.combine	combine	0.0	0.0	31744	31744.0
484	256	1790328532696100864	1790328532696100864	1790328532696146944	4959232	5727232	l0.s343.proj	proj	4194304.0	4273.00017321104	46080	41806.99982678896
485	128	1790328532696140800	1790328532696140800	1790328532696169472	520192	179200	l0.s343.proj.combine	combine	0.0	0.0	28672	28672.0
486	1024	1790328532696168448	1790328532696168448	1790328532696194048	983040	1304576	l0.s344.qknorm	norm	256.0	0.2608032332282129	25600	25599.73919676677
487	512	1790328532696163328	1790328532696163328	1790328532696176640	572416	3282944	l0.s345.qknorm	norm	256.0	0.2608032332282129	13312	13311.739196766772
488	256	1790328532696130560	1790328532696131584	1790328532696172544	3311616	248832	l0.s346.proj	proj	4194304.0	4273.00017321104	41984	37710.99982678896
489	128	1790328532696169472	1790328532696169472	1790328532696185856	413696	109568	l0.s346.proj.combine	combine	0.0	0.0	16384	16384.0
490	1024	1790328532696183808	1790328532696184832	1790328532696210432	864256	640000	l0.s347.rope	rope	128.0	0.13040161661410646	26624	26623.869598383386
491	512	1790328532696173568	1790328532696173568	1790328532696189952	467968	435200	l0.s348.rope	rope	128.0	0.13040161661410646	16384	16383.869598383386
492	512	1790328532696183808	1790328532696184832	1790328532696197120	370688	489472	l0.s349.append	append	131072.0	133.531255412845	13312	13178.468744587155
493	512	1790328532696186880	1790328532696186880	1790328532696201216	381952	479232	l0.s350.append	append	131072.0	133.531255412845	14336	14202.468744587155
494	1024	1790328532696201216	1790328532696201216	1790328532696231936	9617408	1750016	l0.s351.attn	attn	12288.0	12.51855519495422	30720	30707.481444805046
495	512	1790328532696232960	1790328532696232960	1790328532696264704	11853824	3371008	l0.s352.proj	proj	8388608.0	8546.00034642208	31744	23197.99965357792
496	256	1790328532696255488	1790328532696255488	1790328532696271872	989184	1248256	l0.s352.proj.combine	combine	0.0	0.0	16384	16384.0
497	64	1790328532696269824	1790328532696269824	1790328532696283136	478208	307200	l0.s353.norm	norm	4096.0	4.172851731651407	13312	13307.827148268349
498	1536	1790328532696282112	1790328532696283136	1790328532696424448	38609920	9914368	l0.s354.proj	proj	25165824.0	25638.001039266244	142336	116697.99896073376
499	768	1790328532696393728	1790328532696393728	1790328532696476672	3161088	1291264	l0.s354.proj.combine	combine	0.0	0.0	82944	82944.0
500	1536	1790328532696340480	1790328532696340480	1790328532696468480	23302144	285696	l0.s355.proj	proj	25165824.0	25638.001039266244	128000	102361.99896073376
501	768	1790328532696402944	1790328532696402944	1790328532696488960	2523136	2545664	l0.s355.proj.combine	combine	0.0	0.0	86016	86016.0
502	64	1790328532696483840	1790328532696483840	1790328532696513536	1022976	2470912	l0.s356.act	act	0.0	0.0	29696	29696.0
503	512	1790328532696503296	1790328532696503296	1790328532696599552	30855168	22375424	l0.s357.proj	proj	25165824.0	25638.001039266244	96256	70617.99896073376
504	256	1790328532696559616	1790328532696559616	1790328532696609792	1430528	4318208	l0.s357.proj.combine	combine	0.0	0.0	50176	50176.0
505	64	1790328532696596480	1790328532696596480	1790328532696626176	490496	1167360	l0.s358.norm	norm	4096.0	4.172851731651407	29696	29691.82714826835
506	512	1790328532696626176	1790328532696626176	1790328532696675328	12634112	11321344	l0.s359.proj	proj	8388608.0	8546.00034642208	49152	40605.99965357792
507	256	1790328532696665088	1790328532696665088	1790328532696692736	850944	539648	l0.s359.proj.combine	combine	0.0	0.0	27648	27648.0
508	256	1790328532696608768	1790328532696608768	1790328532696660992	4816896	6484992	l0.s360.proj	proj	4194304.0	4273.00017321104	52224	47950.99982678896
509	128	1790328532696647680	1790328532696648704	1790328532696683520	538624	194560	l0.s360.proj.combine	combine	0.0	0.0	35840	35840.0
510	1024	1790328532696683520	1790328532696683520	1790328532696708096	999424	1634304	l0.s361.qknorm	norm	256.0	0.2608032332282129	24576	24575.73919676677
511	512	1790328532696671232	1790328532696671232	1790328532696693760	602112	3227648	l0.s362.qknorm	norm	256.0	0.2608032332282129	22528	22527.73919676677
512	256	1790328532696646656	1790328532696646656	1790328532696689664	3290112	253952	l0.s363.proj	proj	4194304.0	4273.00017321104	43008	38734.99982678896
513	128	1790328532696677376	1790328532696677376	1790328532696699904	363520	109568	l0.s363.proj.combine	combine	0.0	0.0	22528	22528.0
514	1024	1790328532696696832	1790328532696696832	1790328532696726528	876544	625664	l0.s364.rope	rope	128.0	0.13040161661410646	29696	29695.869598383386
515	512	1790328532696687616	1790328532696687616	1790328532696704000	467968	437248	l0.s365.rope	rope	128.0	0.13040161661410646	16384	16383.869598383386
516	512	1790328532696696832	1790328532696696832	1790328532696711168	336896	498688	l0.s366.append	append	131072.0	133.531255412845	14336	14202.468744587155
517	512	1790328532696699904	1790328532696699904	1790328532696715264	356352	431104	l0.s367.append	append	131072.0	133.531255412845	15360	15226.468744587155
518	1024	1790328532696715264	1790328532696715264	1790328532696743936	8799232	1575936	l0.s368.attn	attn	12288.0	12.51855519495422	28672	28659.481444805046
519	512	1790328532696744960	1790328532696744960	1790328532696776704	11863040	2987008	l0.s369.proj	proj	8388608.0	8546.00034642208	31744	23197.99965357792
520	256	1790328532696766464	1790328532696767488	1790328532696785920	1072128	1218560	l0.s369.proj.combine	combine	0.0	0.0	19456	19456.0
521	64	1790328532696782848	1790328532696782848	1790328532696798208	468992	398336	l0.s370.norm	norm	4096.0	4.172851731651407	15360	15355.827148268349
522	1536	1790328532696796160	1790328532696796160	1790328532696939520	39000064	10591232	l0.s371.proj	proj	25165824.0	25638.001039266244	143360	117721.99896073376
523	768	1790328532696908800	1790328532696908800	1790328532696991744	3069952	1291264	l0.s371.proj.combine	combine	0.0	0.0	82944	82944.0
524	1536	1790328532696854528	1790328532696854528	1790328532696985600	23335936	248832	l0.s372.proj	proj	25165824.0	25638.001039266244	131072	105433.99896073376
525	768	1790328532696919040	1790328532696919040	1790328532697004032	2610176	2525184	l0.s372.proj.combine	combine	0.0	0.0	84992	84992.0
526	64	1790328532696997888	1790328532696998912	1790328532697023488	1002496	2428928	l0.s373.act	act	0.0	0.0	25600	25600.0
527	512	1790328532697018368	1790328532697018368	1790328532697109504	32280576	21479424	l0.s374.proj	proj	25165824.0	25638.001039266244	91136	65497.998960733756
528	256	1790328532697076736	1790328532697076736	1790328532697117696	1370112	3676160	l0.s374.proj.combine	combine	0.0	0.0	40960	40960.0
529	64	1790328532697110528	1790328532697110528	1790328532697129984	453632	920576	l0.s375.norm	norm	4096.0	4.172851731651407	19456	19451.82714826835
530	512	1790328532697129984	1790328532697129984	1790328532697182208	12701696	8615936	l0.s376.proj	proj	8388608.0	8546.00034642208	52224	43677.99965357792
531	256	1790328532697168896	1790328532697168896	1790328532697200640	916480	551936	l0.s376.proj.combine	combine	0.0	0.0	31744	31744.0
532	256	1790328532697121792	1790328532697121792	1790328532697167872	4986880	4922368	l0.s377.proj	proj	4194304.0	4273.00017321104	46080	41806.99982678896
533	128	1790328532697160704	1790328532697160704	1790328532697190400	526336	168960	l0.s377.proj.combine	combine	0.0	0.0	29696	29696.0
534	1024	1790328532697190400	1790328532697190400	1790328532697214976	966656	1305600	l0.s378.qknorm	norm	256.0	0.2608032332282129	24576	24575.73919676677
535	512	1790328532697184256	1790328532697185280	1790328532697196544	560128	3558400	l0.s379.qknorm	norm	256.0	0.2608032332282129	12288	12287.739196766772
536	256	1790328532697150464	1790328532697150464	1790328532697192448	3336192	256000	l0.s380.proj	proj	4194304.0	4273.00017321104	41984	37710.99982678896
537	128	1790328532697189376	1790328532697190400	1790328532697206784	410624	117760	l0.s380.proj.combine	combine	0.0	0.0	17408	17408.0
538	1024	1790328532697204736	1790328532697204736	1790328532697231360	833536	631808	l0.s381.rope	rope	128.0	0.13040161661410646	26624	26623.869598383386
539	512	1790328532697194496	1790328532697194496	1790328532697210880	483328	466944	l0.s382.rope	rope	128.0	0.13040161661410646	16384	16383.869598383386
540	512	1790328532697204736	1790328532697204736	1790328532697218048	367616	496640	l0.s383.append	append	131072.0	133.531255412845	13312	13178.468744587155
541	512	1790328532697207808	1790328532697207808	1790328532697221120	395264	443392	l0.s384.append	append	131072.0	133.531255412845	13312	13178.468744587155
542	1024	1790328532697221120	1790328532697222144	1790328532697251840	9777152	1503232	l0.s385.attn	attn	12288.0	12.51855519495422	30720	30707.481444805046
543	512	1790328532697252864	1790328532697252864	1790328532697284608	11985920	3159040	l0.s386.proj	proj	8388608.0	8546.00034642208	31744	23197.99965357792
544	256	1790328532697275392	1790328532697275392	1790328532697291776	1021952	1155072	l0.s386.proj.combine	combine	0.0	0.0	16384	16384.0
545	64	1790328532697289728	1790328532697289728	1790328532697304064	408576	300032	l0.s387.norm	norm	4096.0	4.172851731651407	14336	14331.827148268349
546	1536	1790328532697302016	1790328532697302016	1790328532697444352	39374848	9336832	l0.s388.proj	proj	25165824.0	25638.001039266244	142336	116697.99896073376
547	768	1790328532697415680	1790328532697415680	1790328532697498624	3187712	1284096	l0.s388.proj.combine	combine	0.0	0.0	82944	82944.0
548	1536	1790328532697360384	1790328532697360384	1790328532697491456	23358464	261120	l0.s389.proj	proj	25165824.0	25638.001039266244	131072	105433.99896073376
549	768	1790328532697424896	1790328532697424896	1790328532697510912	2562048	2585600	l0.s389.proj.combine	combine	0.0	0.0	86016	86016.0
550	64	1790328532697504768	1790328532697504768	1790328532697533440	1013760	2495488	l0.s390.act	act	0.0	0.0	28672	28672.0
551	512	1790328532697526272	1790328532697526272	1790328532697619456	32471040	22907904	l0.s391.proj	proj	25165824.0	25638.001039266244	93184	67545.99896073376
552	256	1790328532697584640	1790328532697585664	1790328532697627648	1436672	3686400	l0.s391.proj.combine	combine	0.0	0.0	43008	43008.0
553	64	1790328532697619456	1790328532697619456	1790328532697640960	404480	977920	l0.s392.norm	norm	4096.0	4.172851731651407	21504	21499.82714826835
554	512	1790328532697640960	1790328532697640960	1790328532697691136	12632064	9072640	l0.s393.proj	proj	8388608.0	8546.00034642208	50176	41629.99965357792
555	256	1790328532697679872	1790328532697679872	1790328532697708544	851968	510976	l0.s393.proj.combine	combine	0.0	0.0	28672	28672.0
556	256	1790328532697631744	1790328532697631744	1790328532697677824	4946944	5169152	l0.s394.proj	proj	4194304.0	4273.00017321104	46080	41806.99982678896
557	128	1790328532697670656	1790328532697670656	1790328532697698304	556032	183296	l0.s394.proj.combine	combine	0.0	0.0	27648	27648.0
558	1024	1790328532697699328	1790328532697699328	1790328532697722880	971776	1290240	l0.s395.qknorm	norm	256.0	0.2608032332282129	23552	23551.73919676677
559	512	1790328532697694208	1790328532697695232	1790328532697706496	562176	2842624	l0.s396.qknorm	norm	256.0	0.2608032332282129	12288	12287.739196766772
560	256	1790328532697661440	1790328532697661440	1790328532697702400	3365888	276480	l0.s397.proj	proj	4194304.0	4273.00017321104	40960	36686.99982678896
561	128	1790328532697699328	1790328532697699328	1790328532697714688	372736	119808	l0.s397.proj.combine	combine	0.0	0.0	15360	15360.0
562	1024	1790328532697711616	1790328532697712640	1790328532697741312	885760	628736	l0.s398.rope	rope	128.0	0.13040161661410646	29696	29695.869598383386
563	512	1790328532697703424	1790328532697703424	1790328532697718784	462848	429056	l0.s399.rope	rope	128.0	0.13040161661410646	15360	15359.869598383386
564	512	1790328532697712640	1790328532697712640	1790328532697724928	384000	482304	l0.s400.append	append	131072.0	133.531255412845	12288	12154.468744587155
565	512	1790328532697714688	1790328532697714688	1790328532697729024	375808	457728	l0.s401.append	append	131072.0	133.531255412845	14336	14202.468744587155
566	1024	1790328532697729024	1790328532697729024	1790328532697759744	8914944	1370112	l0.s402.attn	attn	12288.0	12.51855519495422	30720	30707.481444805046
567	512	1790328532697759744	1790328532697759744	1790328532697791488	11811840	3139584	l0.s403.proj	proj	8388608.0	8546.00034642208	31744	23197.99965357792
568	256	1790328532697780224	1790328532697781248	1790328532697800704	1074176	1244160	l0.s403.proj.combine	combine	0.0	0.0	20480	20480.0
569	64	1790328532697797632	1790328532697797632	1790328532697811968	440320	362496	l0.s404.norm	norm	4096.0	4.172851731651407	14336	14331.827148268349
570	1536	1790328532697810944	1790328532697810944	1790328532697953280	39604224	10199040	l0.s405.proj	proj	25165824.0	25638.001039266244	142336	116697.99896073376
571	768	1790328532697922560	1790328532697923584	1790328532698004480	3075072	1276928	l0.s405.proj.combine	combine	0.0	0.0	81920	81920.0
572	1536	1790328532697868288	1790328532697869312	1790328532697998336	23298048	247808	l0.s406.proj	proj	25165824.0	25638.001039266244	130048	104409.99896073376
573	768	1790328532697932800	1790328532697932800	1790328532698017792	2614272	2539520	l0.s406.proj.combine	combine	0.0	0.0	84992	84992.0
574	64	1790328532698010624	1790328532698011648	1790328532698038272	993280	2400256	l0.s407.act	act	0.0	0.0	27648	27648.0
575	512	1790328532698031104	1790328532698031104	1790328532698125312	31594496	21328896	l0.s408.proj	proj	25165824.0	25638.001039266244	94208	68569.99896073376
576	256	1790328532698087424	1790328532698087424	1790328532698134528	1413120	4092928	l0.s408.proj.combine	combine	0.0	0.0	47104	47104.0
577	64	1790328532698127360	1790328532698127360	1790328532698145792	409600	1160192	l0.s409.norm	norm	4096.0	4.172851731651407	18432	18427.82714826835
578	512	1790328532698145792	1790328532698145792	1790328532698199040	12665856	9374720	l0.s410.proj	proj	8388608.0	8546.00034642208	53248	44701.99965357792
579	256	1790328532698184704	1790328532698184704	1790328532698216448	905216	584704	l0.s410.proj.combine	combine	0.0	0.0	31744	31744.0
580	256	1790328532698137600	1790328532698138624	1790328532698184704	4954112	5622784	l0.s411.proj	proj	4194304.0	4273.00017321104	47104	42830.99982678896
581	128	1790328532698176512	1790328532698177536	1790328532698206208	525312	175104	l0.s411.proj.combine	combine	0.0	0.0	29696	29696.0
582	1024	1790328532698205184	1790328532698206208	1790328532698230784	960512	1290240	l0.s412.qknorm	norm	256.0	0.2608032332282129	25600	25599.73919676677
583	512	1790328532698201088	1790328532698202112	1790328532698212352	547840	3355648	l0.s413.qknorm	norm	256.0	0.2608032332282129	11264	11263.739196766772
584	256	1790328532698165248	1790328532698166272	1790328532698208256	3314688	253952	l0.s414.proj	proj	4194304.0	4273.00017321104	43008	38734.99982678896
585	128	1790328532698206208	1790328532698206208	1790328532698222592	408576	115712	l0.s414.proj.combine	combine	0.0	0.0	16384	16384.0
586	1024	1790328532698220544	1790328532698220544	1790328532698246144	843776	595968	l0.s415.rope	rope	128.0	0.13040161661410646	25600	25599.869598383386
587	512	1790328532698210304	1790328532698210304	1790328532698226688	461824	418816	l0.s416.rope	rope	128.0	0.13040161661410646	16384	16383.869598383386
588	512	1790328532698220544	1790328532698220544	1790328532698233856	342016	478208	l0.s417.append	append	131072.0	133.531255412845	13312	13178.468744587155
589	512	1790328532698223616	1790328532698223616	1790328532698237952	364544	470016	l0.s418.append	append	131072.0	133.531255412845	14336	14202.468744587155
590	1024	1790328532698237952	1790328532698237952	1790328532698266624	9869312	1827840	l0.s419.attn	attn	12288.0	12.51855519495422	28672	28659.481444805046
591	512	1790328532698267648	1790328532698267648	1790328532698299392	11801600	2522112	l0.s420.proj	proj	8388608.0	8546.00034642208	31744	23197.99965357792
592	256	1790328532698289152	1790328532698289152	1790328532698309632	1034240	1292288	l0.s420.proj.combine	combine	0.0	0.0	20480	20480.0
593	64	1790328532698305536	1790328532698306560	1790328532698319872	430080	421888	l0.s421.norm	norm	4096.0	4.172851731651407	14336	14331.827148268349
594	1536	1790328532698318848	1790328532698318848	1790328532698461184	39035904	10747904	l0.s422.proj	proj	25165824.0	25638.001039266244	142336	116697.99896073376
595	768	1790328532698431488	1790328532698431488	1790328532698514432	3164160	1289216	l0.s422.proj.combine	combine	0.0	0.0	82944	82944.0
