key	placement	status	simulated	makespan_ns	floor_ns
32x16x32s2k1_k2_r2	legacy_grid_stride	ok	0	90392	90392
32x16x32s2k1_k2_r5	legacy_grid_stride	ok	0	90392	90392
32x16x64s2k1_k2_r1	legacy_grid_stride	ok	0	90392	90392
32x16x64s2k1_k2_r2	legacy_grid_stride	ok	0	90392	90392
32x16x16s2k1_k4_r1	legacy_grid_stride	ok	0	90392	90392
32x16x16s2k1_k4_r2	legacy_grid_stride	ok	0	90392	90392
32x16x16s2k1_k4_r5	legacy_grid_stride	ok	0	90392	90392
32x16x32s2k1_k4_r1	legacy_grid_stride	ok	0	90392	90392
32x16x32s2k1_k4_r2	legacy_grid_stride	ok	0	90392	90392
32x16x32s2k1_k4_r5	legacy_grid_stride	ok	0	90392	90392
32x16x64s2k1_k4_r1	legacy_grid_stride	ok	0	90392	90392
32x16x64s2k1_k4_r2	legacy_grid_stride	ok	0	90392	90392
32x16x16s2k1_k1_r1	balanced	ok	0	125568	125568
32x16x16s2k1_k1_r2	balanced	ok	0	125568	125568
32x16x16s2k1_k1_r5	balanced	ok	0	125568	125568
32x16x32s2k1_k1_r1	balanced	ok	0	125568	125568
32x16x32s2k1_k1_r2	balanced	ok	0	125568	125568
32x16x32s2k1_k1_r5	balanced	ok	0	125568	125568
32x16x64s2k1_k1_r1	balanced	ok	0	125568	125568
32x16x64s2k1_k1_r2	balanced	ok	0	125568	125568
32x16x16s2k1_k2_r1	balanced	ok	0	125568	125568
32x16x16s2k1_k2_r2	balanced	ok	0	125568	125568
32x16x16s2k1_k2_r5	balanced	ok	0	125568	125568
32x16x32s2k1_k2_r1	balanced	ok	0	125568	125568
32x16x32s2k1_k2_r2	balanced	ok	0	125568	125568
32x16x32s2k1_k2_r5	balanced	ok	0	125568	125568
32x16x64s2k1_k2_r1	balanced	ok	0	125568	125568
32x16x64s2k1_k2_r2	balanced	ok	0	125568	125568
32x16x16s2k1_k4_r1	balanced	ok	0	125568	125568
32x16x16s2k1_k4_r2	balanced	ok	0	125568	125568
32x16x16s2k1_k4_r5	balanced	ok	0	125568	125568
32x16x32s2k1_k4_r1	balanced	ok	0	125568	125568
32x16x32s2k1_k4_r2	balanced	ok	0	125568	125568
32x16x32s2k1_k4_r5	balanced	ok	0	125568	125568
32x16x64s2k1_k4_r1	balanced	ok	0	125568	125568
32x16x64s2k1_k4_r2	balanced	ok	0	125568	125568
128x128x16s3k1_k1_r1	balanced	ok	0	260352	260352
128x128x16s3k1_k1_r2	balanced	ok	0	260352	260352
128x128x16s3k1_k2_r1	balanced	ok	0	260352	260352
128x128x16s3k1_k2_r2	balanced	ok	0	260352	260352
128x128x16s3k1_k4_r1	balanced	ok	0	260352	260352
128x128x16s3k1_k4_r2	balanced	ok	0	260352	260352
128x128x16s3k1_k1_r1	legacy_grid_stride	ok	0	346688	346688
128x128x16s3k1_k1_r2	legacy_grid_stride	ok	0	346688	346688
128x128x16s3k1_k2_r1	legacy_grid_stride	ok	0	346688	346688
128x128x16s3k1_k2_r2	legacy_grid_stride	ok	0	346688	346688
128x128x16s3k1_k4_r1	legacy_grid_stride	ok	0	346688	346688
128x128x16s3k1_k4_r2	legacy_grid_stride	ok	0	346688	346688
