space	tasks	nominal_read_bytes	nominal_write_bytes	physical_read_bytes	physical_write_bytes	no_producer_read_bytes	produced_read_bytes	external_write_bytes
l0.s297.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s298.append	32	8192	8192	8192	8192	0	8192	8192
l0.s299.append	32	8192	8192	8192	8192	0	8192	8192
l0.s300.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s301.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s301.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s302.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s303.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s303.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s304.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s304.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s305.act	4	98304	49152	98304	49152	0	98304	0
l0.s306.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s306.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s307.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s308.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s308.proj.combine	128	131072	16384	131072	16384	0	131072	0
l0.s309.qknorm	64	278528	16384	278528	16384	16384	262144	0
l0.s310.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s310.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s311.qknorm	32	73728	8192	73728	8192	8192	65536	0
l0.s312.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s312.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s313.rope	64	24576	16384	24576	16384	8192	16384	0
l0.s314.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s315.append	32	8192	8192	8192	8192	0	8192	8192
l0.s316.append	32	8192	8192	8192	8192	0	8192	8192
l0.s317.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s318.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s318.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s319.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s320.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s320.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s321.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s321.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s322.act	4	98304	49152	98304	49152	0	98304	0
l0.s323.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s323.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s324.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s325.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s325.proj.combine	128	131072	16384	131072	16384	0	131072	0
l0.s326.qknorm	64	278528	16384	278528	16384	16384	262144	0
l0.s327.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s327.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s328.qknorm	32	73728	8192	73728	8192	8192	65536	0
l0.s329.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s329.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s330.rope	64	24576	16384	24576	16384	8192	16384	0
l0.s331.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s332.append	32	8192	8192	8192	8192	0	8192	8192
l0.s333.append	32	8192	8192	8192	8192	0	8192	8192
l0.s334.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s335.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s335.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s336.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s337.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s337.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s338.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s338.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s339.act	4	98304	49152	98304	49152	0	98304	0
l0.s340.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s340.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s341.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s342.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s342.proj.combine	128	131072	16384	131072	16384	0	131072	0
l0.s343.qknorm	64	278528	16384	278528	16384	16384	262144	0
l0.s344.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s344.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s345.qknorm	32	73728	8192	73728	8192	8192	65536	0
l0.s346.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s346.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s347.rope	64	24576	16384	24576	16384	8192	16384	0
l0.s348.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s349.append	32	8192	8192	8192	8192	0	8192	8192
l0.s350.append	32	8192	8192	8192	8192	0	8192	8192
l0.s351.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s352.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s352.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s353.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s354.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s354.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s355.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s355.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s356.act	4	98304	49152	98304	49152	0	98304	0
l0.s357.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s357.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s358.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s359.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s359.proj.combine	128	131072	16384	131072	16384	0	131072	0
l0.s360.qknorm	64	278528	16384	278528	16384	16384	262144	0
l0.s361.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s361.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s362.qknorm	32	73728	8192	73728	8192	8192	65536	0
l0.s363.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s363.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s364.rope	64	24576	16384	24576	16384	8192	16384	0
l0.s365.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s366.append	32	8192	8192	8192	8192	0	8192	8192
l0.s367.append	32	8192	8192	8192	8192	0	8192	8192
l0.s368.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s369.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s369.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s370.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s371.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s371.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s372.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s372.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s373.act	4	98304	49152	98304	49152	0	98304	0
l0.s374.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s374.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s375.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s376.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s376.proj.combine	128	131072	16384	131072	16384	0	131072	0
l0.s377.qknorm	64	278528	16384	278528	16384	16384	262144	0
l0.s378.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s378.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s379.qknorm	32	73728	8192	73728	8192	8192	65536	0
l0.s380.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s380.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s381.rope	64	24576	16384	24576	16384	8192	16384	0
l0.s382.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s383.append	32	8192	8192	8192	8192	0	8192	8192
l0.s384.append	32	8192	8192	8192	8192	0	8192	8192
l0.s385.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s386.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s386.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s387.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s388.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s388.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s389.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s389.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s390.act	4	98304	49152	98304	49152	0	98304	0
l0.s391.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s391.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s392.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s393.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s393.proj.combine	128	131072	16384	131072	16384	0	131072	0
l0.s394.qknorm	64	278528	16384	278528	16384	16384	262144	0
l0.s395.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s395.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s396.qknorm	32	73728	8192	73728	8192	8192	65536	0
l0.s397.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s397.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s398.rope	64	24576	16384	24576	16384	8192	16384	0
l0.s399.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s400.append	32	8192	8192	8192	8192	0	8192	8192
l0.s401.append	32	8192	8192	8192	8192	0	8192	8192
l0.s402.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s403.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s403.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s404.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s405.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s405.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s406.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s406.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s407.act	4	98304	49152	98304	49152	0	98304	0
l0.s408.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s408.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s409.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s410.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s410.proj.combine	128	131072	16384	131072	16384	0	131072	0
l0.s411.qknorm	64	278528	16384	278528	16384	16384	262144	0
l0.s412.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s412.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s413.qknorm	32	73728	8192	73728	8192	8192	65536	0
l0.s414.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s414.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s415.rope	64	24576	16384	24576	16384	8192	16384	0
l0.s416.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s417.append	32	8192	8192	8192	8192	0	8192	8192
l0.s418.append	32	8192	8192	8192	8192	0	8192	8192
l0.s419.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s420.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s420.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s421.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s422.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s422.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s423.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s423.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s424.act	4	98304	49152	98304	49152	0	98304	0
l0.s425.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s425.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s426.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s427.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s427.proj.combine	128	131072	16384	131072	16384	0	131072	0
l0.s428.qknorm	64	278528	16384	278528	16384	16384	262144	0
l0.s429.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s429.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s430.qknorm	32	73728	8192	73728	8192	8192	65536	0
l0.s431.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s431.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s432.rope	64	24576	16384	24576	16384	8192	16384	0
l0.s433.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s434.append	32	8192	8192	8192	8192	0	8192	8192
l0.s435.append	32	8192	8192	8192	8192	0	8192	8192
l0.s436.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s437.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s437.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s438.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s439.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s439.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s440.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s440.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s441.act	4	98304	49152	98304	49152	0	98304	0
l0.s442.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s442.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s443.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s444.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s444.proj.combine	128	131072	16384	131072	16384	0	131072	0
l0.s445.qknorm	64	278528	16384	278528	16384	16384	262144	0
l0.s446.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s446.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s447.qknorm	32	73728	8192	73728	8192	8192	65536	0
l0.s448.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s448.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s449.rope	64	24576	16384	24576	16384	8192	16384	0
l0.s450.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s451.append	32	8192	8192	8192	8192	0	8192	8192
l0.s452.append	32	8192	8192	8192	8192	0	8192	8192
l0.s453.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s454.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s454.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s455.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s456.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s456.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s457.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s457.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s458.act	4	98304	49152	98304	49152	0	98304	0
l0.s459.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s459.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s460.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s461.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s461.proj.combine	128	131072	16384	131072	16384	0	131072	0
l0.s462.qknorm	64	278528	16384	278528	16384	16384	262144	0
l0.s463.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s463.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s464.qknorm	32	73728	8192	73728	8192	8192	65536	0
l0.s465.proj	256	12582912	524288	5242880	65536	4194304	1048576	0
l0.s465.proj.combine	64	65536	8192	65536	8192	0	65536	0
l0.s466.rope	64	24576	16384	24576	16384	8192	16384	0
l0.s467.rope	32	12288	8192	12288	8192	4096	8192	0
l0.s468.append	32	8192	8192	8192	8192	0	8192	8192
l0.s469.append	32	8192	8192	8192	8192	0	8192	8192
l0.s470.attn	64	221184	16384	221184	16384	98304	122880	0
l0.s471.proj	512	25165824	1048576	10485760	131072	8388608	2097152	0
l0.s471.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s472.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s473.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s473.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s474.proj	1536	75497472	3145728	31457280	393216	25165824	6291456	0
l0.s474.proj.combine	384	393216	49152	393216	49152	0	393216	0
l0.s475.act	4	98304	49152	98304	49152	0	98304	0
l0.s476.proj	512	75497472	1048576	31457280	131072	25165824	6291456	0
l0.s476.proj.combine	128	147456	16384	147456	16384	0	147456	0
l0.s477.norm	4	32768	16384	32768	16384	16384	16384	0
l0.s478.proj	37984	1866989568	77791232	777912320	9723904	622329856	155582464	0
l0.s478.proj.combine	9496	9723904	1215488	9723904	1215488	0	9723904	1215488
