model	seq	variant	baseline	metric	rounds	delta_median	ci_low	ci_high	wilcoxon_p
gqa2	128	load	base	gap_ms	25	-0.0048639999999999795	-0.005311999999999983	-0.0028160000000000407	6.0896100454916854e-05
gqa2	128	load	base	closure_us	25	0.0	0.0	0.0	1.0
gqa2	128	load_lines	base	l1_ms	25	0.0021120000000000028	0.0010239999999999139	0.0032319999999999016	5.751879747523386e-05
gqa2	128	load_lines	base	l2_ms	25	-0.0019839999999999858	-0.0021440000000000348	-0.0010240000000000249	0.0023469280025799166
gqa2	128	load_lines	base	ratio	25	-0.007802463316572084	-0.009979291955850345	-0.0056787237194615425	2.125407903176282e-05
gqa2	128	load_lines	base	notify_ms	25	0.0008319999999999439	-0.0022079999999999878	0.0019199999999999218	0.4511315345126442
gqa2	128	load_lines	base	wait_ms	25	-0.001024000000000136	-0.0040320000000000356	0.0007679999999998799	0.1389052348020827
gqa2	128	load_lines	base	barrier_ms	25	0.0031360000000000277	0.0010239999999999139	0.0041280000000001316	0.002362005714419648
gqa2	128	load_lines	base	loop_ms	25	1.1102230246251565e-16	-0.0020480000000000498	0.0018880000000000008	0.7641421224082388
gqa2	128	load_lines	base	gap_ms	25	-0.0042560000000000375	-0.005344000000000015	-0.0030080000000000107	2.125407903176282e-05
gqa2	128	load_lines	base	closure_us	25	0.0	0.0	0.0	1.0
mha4	4	lines	base	l1_ms	25	0.0020479999999999388	-0.0030719999999999636	0.005120000000000013	0.4195259892526826
mha4	4	lines	base	l2_ms	25	-0.0007679999999999909	-0.003936000000000051	0.0030719999999999636	0.8399644536469446
mha4	4	lines	base	ratio	25	-0.0011538504385091297	-0.0039052451470869	0.000690540302488829	0.25843817917494527
mha4	4	lines	base	notify_ms	25	0.0	-0.0040959999999998775	0.0031679999999999486	0.8081160667685606
mha4	4	lines	base	wait_ms	25	-0.0010240000000000249	-0.006144000000000038	0.0018239999999999368	0.46754050852235196
mha4	4	lines	base	barrier_ms	25	0.00047999999999992493	-0.0031999999999999806	0.0043200000000001015	0.5904816173489397
mha4	4	lines	base	loop_ms	25	-0.0020480000000000498	-0.006431999999999993	0.0018880000000000008	0.3194660511181811
mha4	4	lines	base	gap_ms	25	-0.0010239999999999139	-0.0029760000000000897	0.00022400000000000198	0.29398621683280113
mha4	4	lines	base	closure_us	25	0.0	0.0	0.0	1.0
mha4	4	load	base	l1_ms	25	0.000128000000000017	-0.0024319999999999897	0.003936000000000051	0.7330854040505199
mha4	4	load	base	l2_ms	25	-0.0010240000000000249	-0.0029439999999999467	0.0010240000000000249	0.33791519679706844
mha4	4	load	base	ratio	25	-0.002750318877551061	-0.006912434927488276	0.0018351841686723436	0.1538491985379452
mha4	4	load	base	notify_ms	25	-0.0040000000000000036	-0.006080000000000085	0.0010239999999999139	0.2839522025199373
mha4	4	load	base	wait_ms	25	0.0	-0.007199999999999984	0.0010240000000000249	0.2357351509768495
mha4	4	load	base	barrier_ms	25	3.2000000000032e-05	-0.0030719999999999636	0.0041600000000000525	0.9356611412487527
mha4	4	load	base	loop_ms	25	-0.000224000000000113	-0.0029439999999999467	0.0022720000000000518	0.9677985442630311
mha4	4	load	base	gap_ms	25	-0.0020480000000000498	-0.005120000000000013	0.0010240000000000249	0.2208106852105328
mha4	4	load	base	closure_us	25	0.0	0.0	0.0	1.0
mha4	4	load_lines	base	l1_ms	25	0.0030720000000000747	-0.000320000000000098	0.008191999999999977	0.0596232909885814
mha4	4	load_lines	base	l2_ms	25	0.00015999999999993797	-0.0018560000000000798	0.0030719999999999636	0.6591269576439207
mha4	4	load_lines	base	ratio	25	-0.003882732564692848	-0.007235585483505336	0.001218877286530251	0.027358330156160657
mha4	4	load_lines	base	notify_ms	25	-0.000160000000000049	-0.005120000000000013	0.0040959999999999885	0.7878671253468144
mha4	4	load_lines	base	wait_ms	25	-0.0008320000000000549	-0.0020479999999999388	0.005280000000000062	0.9570796152778533
mha4	4	load_lines	base	barrier_ms	25	0.0011839999999999629	-0.0028159999999999297	0.008064000000000071	0.28784040633988717
mha4	4	load_lines	base	loop_ms	25	0.0016960000000000308	-0.004991999999999885	0.005120000000000013	0.7164108602865278
mha4	4	load_lines	base	gap_ms	25	-0.0028799999999999937	-0.005312000000000094	0.0010559999999998348	0.09004973040401201
mha4	4	load_lines	base	closure_us	25	0.0	0.0	0.0	1.0
mha4	128	lines	base	l1_ms	25	0.001024000000000136	-0.0008000000000001339	0.0022399999999997977	0.520274226320734
mha4	128	lines	base	l2_ms	25	0.0030719999999999636	0.0011520000000000419	0.005120000000000013	0.004453329028880044
mha4	128	lines	base	ratio	25	0.003593337409928843	-0.00025108787750882655	0.004444245145885262	0.004724731717317585
mha4	128	lines	base	notify_ms	25	0.0009600000000000719	-0.0020479999999998277	0.0042239999999997835	0.7209848619016708
mha4	128	lines	base	wait_ms	25	0.005247999999999919	-0.000128000000000128	0.007071999999999967	0.04106658190270639
mha4	128	lines	base	barrier_ms	25	0.0	-0.007008000000000125	0.0019200000000001438	0.2590543662567644
mha4	128	lines	base	loop_ms	25	-0.002080000000000082	-0.0041919999999999735	-0.0011200000000000099	0.0019709515139333736
mha4	128	lines	base	gap_ms	25	0.0030720000000001857	0.000128000000000128	0.0049920000000001075	0.0035040878411899032
mha4	128	lines	base	closure_us	25	0.0	0.0	0.0	1.0
mha4	128	load	base	l1_ms	25	0.005120000000000013	0.0032639999999999336	0.008064000000000071	0.0008480745933418251
mha4	128	load	base	l2_ms	25	0.0	-0.0010879999999999779	0.0010239999999999139	0.7087927054423185
mha4	128	load	base	ratio	25	-0.004441022558020702	-0.00734329923944399	-0.0028532842599664487	0.004724731717317585
mha4	128	load	base	notify_ms	25	0.00016000000000016001	-0.005855999999999861	0.002144000000000146	0.6280934356326738
mha4	128	load	base	wait_ms	25	0.0010239999999999139	-0.0010239999999999139	0.0042560000000000375	0.31935653938203046
mha4	128	load	base	barrier_ms	25	0.005183999999999855	6.399999999984196e-05	0.007968000000000197	0.0071304167510328
mha4	128	load	base	loop_ms	25	-0.0011519999999998198	-0.0038080000000000336	0.0010879999999999779	0.26041180318240453
mha4	128	load	base	gap_ms	25	-0.004895999999999789	-0.007359999999999811	-0.0026559999999999917	0.0010283872597180617
mha4	128	load	base	closure_us	25	0.0	0.0	0.0	1.0
mha4	128	load_lines	base	l1_ms	25	0.0030399999999999316	0.0008319999999999439	0.0042880000000000695	0.00581413872778309
mha4	128	load_lines	base	l2_ms	25	0.001024000000000136	-0.000256000000000034	0.0022079999999999878	0.09127434816227845
mha4	128	load_lines	base	ratio	25	-0.001351233146032138	-0.004114487561738711	0.002237476308234676	0.1538491985379452
mha4	128	load_lines	base	notify_ms	25	0.0009599999999998499	-0.0018239999999999368	0.0021759999999999557	0.5390265409912562
mha4	128	load_lines	base	wait_ms	25	0.001024000000000136	-0.0023679999999999257	0.0032639999999999336	0.7672483874902132
mha4	128	load_lines	base	barrier_ms	25	0.0023039999999998617	-0.0011200000000000099	0.006367999999999707	0.05963483009045979
mha4	128	load_lines	base	loop_ms	25	-0.000992000000000104	-0.0024319999999999897	0.0008319999999999439	0.30819405416370854
mha4	128	load_lines	base	gap_ms	25	-0.0013759999999998218	-0.0040959999999998775	0.0023679999999999257	0.18731692001529515
mha4	128	load_lines	base	closure_us	25	0.0	0.0	0.0	1.0
