step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
44	37920	49	0	-1	-1	262.8959288	3725750.743	3726276.535	2	0	q
45	37664	49	0	-1	-1	262.8959288	3725224.951	3725750.743	2	0	q
46	37408	49	0	-1	-1	262.8959288	3724699.159	3725224.951	2	0	q
47	37152	49	0	-1	-1	262.8959288	3724173.367	3724699.159	2	0	q
48	36896	49	0	-1	-1	262.8959288	3723647.575	3724173.367	2	0	q
49	36640	49	0	-1	-1	262.8959288	3723121.783	3723647.575	2	0	q
50	36384	49	0	-1	-1	262.8959288	3722595.992	3723121.783	2	0	q
51	36128	49	0	-1	-1	262.8959288	3722070.2	3722595.992	2	0	q
52	40992	50	0	-1	-1	262.8959288	3721544.408	3722070.2	2	0	q
53	40736	50	0	-1	-1	262.8959288	3721018.616	3721544.408	2	0	q
54	40480	50	0	-1	-1	262.8959288	3720492.824	3721018.616	2	0	q
55	40224	50	0	-1	-1	262.8959288	3719967.032	3720492.824	2	1227.805065	h
56	36113	47	1	-1	-1	143253.4663	3575485.761	3718739.227	1	1233.173873	h
57	35952	45	0	-1	-1	3291.27217	3570961.315	3574252.587	1	1232.606859	h
58	35921	44	1	-1	-1	485456.0422	3084272.666	3569728.708	1	1233.390482	h
59	35792	43	0	-1	-1	6546.922632	3076492.353	3083039.275	1	1232.606859	h
60	35697	42	1	-1	-1	143253.4663	2932006.279	3075259.746	1	0	q
61	35569	41	1	-1	-1	143253.4663	2788752.813	2932006.279	1	1232.285934	h
62	35440	40	0	-1	-1	3291.27217	2784229.255	2787520.527	1	1232.606859	h
63	35409	39	1	-1	-1	143253.4663	2639743.182	2782996.648	1	1233.408271	h
64	35280	38	0	-1	-1	2907.627703	2635602.146	2638509.773	1	0	q
65	35152	38	0	-1	-1	2907.627703	2632694.518	2635602.146	1	0	q
66	34896	38	0	-1	-1	2907.627703	2629786.89	2632694.518	1	0	q
67	34768	38	0	-1	-1	2907.627703	2626879.263	2629786.89	1	0	q
68	34512	38	0	-1	-1	2907.627703	2623971.635	2626879.263	1	0	q
69	34384	38	0	-1	-1	2907.627703	2621064.007	2623971.635	1	0	q
70	34128	38	0	-1	-1	2907.627703	2618156.38	2621064.007	1	0	q
71	34000	38	0	-1	-1	2907.627703	2615248.752	2618156.38	1	0	q
72	33744	38	0	-1	-1	2907.627703	2612341.124	2615248.752	1	0	q
73	33616	38	0	-1	-1	2907.627703	2609433.496	2612341.124	1	0	q
74	33360	38	0	-1	-1	2907.627703	2606525.869	2609433.496	1	0	q
75	33232	38	0	-1	-1	2907.627703	2603618.241	2606525.869	1	0	q
76	32976	38	0	-1	-1	2907.627703	2597802.986	2603618.241	2	0	q
77	32848	38	0	-1	-1	2907.627703	2591987.73	2597802.986	2	0	q
78	32592	38	0	-1	-1	2907.627703	2586172.475	2591987.73	2	0	q
79	32464	38	0	-1	-1	2907.627703	2580357.219	2586172.475	2	0	q
80	32208	38	0	-1	-1	2907.627703	2574541.964	2580357.219	2	0	q
81	32080	38	0	-1	-1	2907.627703	2568726.709	2574541.964	2	0	q
82	31824	38	0	-1	-1	2907.627703	2562911.453	2568726.709	2	0	q
83	31696	38	0	-1	-1	2907.627703	2557096.198	2562911.453	2	0	q
84	31440	38	0	-1	-1	2907.627703	2551280.942	2557096.198	2	0	q
85	31312	38	0	-1	-1	2907.627703	2545465.687	2551280.942	2	1230.6063	h
86	30929	37	1	-1	-1	254.5413738	2543725.998	2544235.081	2	0	q
87	30801	37	1	-1	-1	254.5413738	2543216.915	2543725.998	2	0	q
88	30417	37	1	-1	-1	254.5413738	2542707.832	2543216.915	2	0	q
89	30289	37	1	-1	-1	254.5413738	2542198.75	2542707.832	2	0	q
90	29905	36	1	-1	-1	254.5413738	2541689.667	2542198.75	2	0	q
91	29777	36	1	-1	-1	254.5413738	2541180.584	2541689.667	2	0	q
92	29393	36	1	-1	-1	254.5413738	2540671.501	2541180.584	2	0	q
93	29265	36	1	-1	-1	254.5413738	2540162.419	2540671.501	2	0	q
94	27985	34	1	-1	-1	262.8959288	2539636.627	2540162.419	2	0	q
95	27729	34	1	-1	-1	262.8959288	2539110.835	2539636.627	2	0	q
96	27473	34	1	-1	-1	262.8959288	2538585.043	2539110.835	2	0	q
97	27217	34	1	-1	-1	262.8959288	2538059.251	2538585.043	2	0	q
98	26961	34	1	-1	-1	262.8959288	2537533.459	2538059.251	2	0	q
99	26705	34	1	-1	-1	262.8959288	2537007.668	2537533.459	2	0	q
100	26449	34	1	-1	-1	262.8959288	2536481.876	2537007.668	2	0	q
101	26193	34	1	-1	-1	262.8959288	2535956.084	2536481.876	2	0	q
102	25937	34	1	-1	-1	262.8959288	2535430.292	2535956.084	2	0	q
103	25681	34	1	-1	-1	262.8959288	2534904.5	2535430.292	2	0	q
104	25425	34	1	-1	-1	262.8959288	2534378.708	2534904.5	2	0	q
105	25169	34	1	-1	-1	262.8959288	2533852.916	2534378.708	2	0	q
106	24913	34	1	-1	-1	262.8959288	2533327.125	2533852.916	2	0	q
107	24657	34	1	-1	-1	262.8959288	2532801.333	2533327.125	2	0	q
108	24401	34	1	-1	-1	262.8959288	2532275.541	2532801.333	2	0	q
109	24145	34	1	-1	-1	262.8959288	2531749.749	2532275.541	2	0	q
110	29009	35	1	-1	-1	262.8959288	2531223.957	2531749.749	2	0	q
111	28753	35	1	-1	-1	262.8959288	2530698.165	2531223.957	2	0	q
112	28497	35	1	-1	-1	262.8959288	2530172.373	2530698.165	2	0	q
113	28241	35	1	-1	-1	262.8959288	2529646.582	2530172.373	2	1227.805065	h
114	24128	32	0	-1	-1	143253.4663	2385165.31	2528418.776	1	1233.173873	h
115	23969	30	1	-1	-1	3291.27217	2380640.864	2383932.136	1	1232.606859	h
116	23936	29	0	-1	-1	485456.0422	1893952.215	2379408.257	1	1233.390482	h
117	23809	28	1	-1	-1	6546.922632	1886171.902	1892718.825	1	1232.606859	h
118	23712	27	0	-1	-1	143253.4663	1741685.829	1884939.295	1	0	q
119	23584	26	0	-1	-1	143253.4663	1598432.362	1741685.829	1	1232.285934	h
120	23457	25	1	-1	-1	3291.27217	1593908.804	1597200.076	1	1232.606859	h
121	23424	24	0	-1	-1	143253.4663	1449422.731	1592676.197	1	1233.390482	h
122	23041	23	1	-1	-1	2907.627703	1442374.085	1448189.341	2	0	q
123	22913	23	1	-1	-1	2907.627703	1436558.83	1442374.085	2	0	q
124	22529	23	1	-1	-1	2907.627703	1430743.574	1436558.83	2	0	q
125	22401	23	1	-1	-1	2907.627703	1424928.319	1430743.574	2	0	q
126	22017	23	1	-1	-1	2907.627703	1419113.064	1424928.319	2	0	q
127	21889	23	1	-1	-1	2907.627703	1413297.808	1419113.064	2	0	q
128	21505	23	1	-1	-1	2907.627703	1407482.553	1413297.808	2	0	q
129	21377	23	1	-1	-1	2907.627703	1401667.297	1407482.553	2	0	q
130	20993	23	1	-1	-1	2907.627703	1395852.042	1401667.297	2	0	q
131	20865	23	1	-1	-1	2907.627703	1390036.787	1395852.042	2	0	q
132	20481	23	1	-1	-1	2907.627703	1384221.531	1390036.787	2	0	q
133	20353	23	1	-1	-1	2907.627703	1378406.276	1384221.531	2	0	q
134	19969	23	1	-1	-1	2907.627703	1372591.02	1378406.276	2	0	q
135	19841	23	1	-1	-1	2907.627703	1366775.765	1372591.02	2	0	q
136	19457	23	1	-1	-1	2907.627703	1360960.509	1366775.765	2	0	q
137	19329	23	1	-1	-1	2907.627703	1355145.254	1360960.509	2	1230.60545	h
138	18944	22	0	-1	-1	254.5413738	1353405.566	1353914.649	2	0	q
139	18816	22	0	-1	-1	254.5413738	1352896.483	1353405.566	2	0	q
140	18432	22	0	-1	-1	254.5413738	1352387.4	1352896.483	2	0	q
141	18304	22	0	-1	-1	254.5413738	1351878.318	1352387.4	2	0	q
142	17920	21	0	-1	-1	254.5413738	1351369.235	1351878.318	2	0	q
143	17792	21	0	-1	-1	254.5413738	1350860.152	1351369.235	2	0	q
144	17408	21	0	-1	-1	254.5413738	1350351.069	1350860.152	2	0	q
145	17280	21	0	-1	-1	254.5413738	1349841.987	1350351.069	2	0	q
146	15872	19	0	-1	-1	262.8959288	1349316.195	1349841.987	2	0	q
147	15744	19	0	-1	-1	262.8959288	1348790.403	1349316.195	2	0	q
148	15360	19	0	-1	-1	262.8959288	1348264.611	1348790.403	2	0	q
149	15232	19	0	-1	-1	262.8959288	1347738.819	1348264.611	2	0	q
150	14848	19	0	-1	-1	262.8959288	1347213.027	1347738.819	2	0	q
151	14720	19	0	-1	-1	262.8959288	1346687.235	1347213.027	2	0	q
152	14336	19	0	-1	-1	262.8959288	1346161.444	1346687.235	2	0	q
153	14208	19	0	-1	-1	262.8959288	1345635.652	1346161.444	2	0	q
154	13824	19	0	-1	-1	262.8959288	1345109.86	1345635.652	2	0	q
155	13696	19	0	-1	-1	262.8959288	1344584.068	1345109.86	2	0	q
156	13312	19	0	-1	-1	262.8959288	1344058.276	1344584.068	2	0	q
157	13184	19	0	-1	-1	262.8959288	1343532.484	1344058.276	2	0	q
158	12800	19	0	-1	-1	262.8959288	1343006.692	1343532.484	2	0	q
159	12672	19	0	-1	-1	262.8959288	1342480.901	1343006.692	2	0	q
160	12288	19	0	-1	-1	262.8959288	1341955.109	1342480.901	2	0	q
161	12160	19	0	-1	-1	262.8959288	1341429.317	1341955.109	2	0	q
162	16896	20	0	-1	-1	262.8959288	1340903.525	1341429.317	2	0	q
163	16768	20	0	-1	-1	262.8959288	1340377.733	1340903.525	2	0	q
164	16384	20	0	-1	-1	262.8959288	1339851.941	1340377.733	2	0	q
165	16256	20	0	-1	-1	262.8959288	1339326.149	1339851.941	2	1227.805065	h
166	12145	17	1	-1	-1	143253.4663	1194844.878	1338098.344	1	1233.173873	h
167	11984	15	0	-1	-1	3291.27217	1190320.432	1193611.704	1	1232.606859	h
168	11953	14	1	-1	-1	485456.0422	703631.783	1189087.825	1	1233.390482	h
169	11824	13	0	-1	-1	6546.922632	695851.4699	702398.3925	1	1232.606859	h
170	11729	12	1	-1	-1	143253.4663	551365.3967	694618.863	1	0	q
171	11601	11	1	-1	-1	143253.4663	408111.9303	551365.3967	1	1232.285934	h
172	11472	10	0	-1	-1	3291.27217	403588.3722	406879.6444	1	1232.606859	h
173	11441	9	1	-1	-1	143253.4663	259102.299	402355.7654	1	1233.390482	h
174	11184	8	0	-1	-1	2907.627703	252053.6531	257868.9085	2	0	q
175	10928	8	0	-1	-1	2907.627703	246238.3977	252053.6531	2	0	q
176	10672	8	0	-1	-1	2907.627703	240423.1423	246238.3977	2	0	q
177	10416	8	0	-1	-1	2907.627703	234607.8869	240423.1423	2	0	q
178	10160	8	0	-1	-1	2907.627703	228792.6315	234607.8869	2	0	q
179	9904	8	0	-1	-1	2907.627703	222977.3761	228792.6315	2	0	q
180	9648	8	0	-1	-1	2907.627703	217162.1207	222977.3761	2	0	q
181	9392	8	0	-1	-1	2907.627703	211346.8653	217162.1207	2	0	q
182	9136	8	0	-1	-1	2907.627703	205531.6099	211346.8653	2	0	q
183	8880	8	0	-1	-1	2907.627703	199716.3545	205531.6099	2	0	q
184	8624	8	0	-1	-1	2907.627703	193901.0991	199716.3545	2	0	q
185	8368	8	0	-1	-1	2907.627703	188085.8437	193901.0991	2	0	q
186	8112	8	0	-1	-1	2907.627703	182270.5882	188085.8437	2	0	q
187	7856	8	0	-1	-1	2907.627703	176455.3328	182270.5882	2	0	q
188	7600	8	0	-1	-1	2907.627703	170640.0774	176455.3328	2	0	q
189	7344	8	0	-1	-1	2907.627703	164824.822	170640.0774	2	1230.60545	h
190	6961	7	1	-1	-1	254.5413738	163085.1338	163594.2166	2	0	q
191	6833	7	1	-1	-1	254.5413738	162576.0511	163085.1338	2	0	q
192	6449	7	1	-1	-1	254.5413738	162066.9683	162576.0511	2	0	q
193	6321	7	1	-1	-1	254.5413738	161557.8856	162066.9683	2	0	q
194	5937	6	1	-1	-1	254.5413738	161048.8028	161557.8856	2	0	q
195	5809	6	1	-1	-1	254.5413738	160539.7201	161048.8028	2	0	q
196	5425	6	1	-1	-1	254.5413738	160030.6373	160539.7201	2	0	q
197	5297	6	1	-1	-1	254.5413738	159521.5546	160030.6373	2	0	q
198	3889	4	1	-1	-1	262.8959288	158995.7627	159521.5546	2	0	q
199	3761	4	1	-1	-1	262.8959288	158469.9709	158995.7627	2	0	q
200	3377	4	1	-1	-1	262.8959288	157944.179	158469.9709	2	0	q
201	3249	4	1	-1	-1	262.8959288	157418.3872	157944.179	2	0	q
202	2865	4	1	-1	-1	262.8959288	156892.5953	157418.3872	2	0	q
203	2737	4	1	-1	-1	262.8959288	156366.8035	156892.5953	2	0	q
204	2353	4	1	-1	-1	262.8959288	155841.0116	156366.8035	2	0	q
205	2225	4	1	-1	-1	262.8959288	155315.2197	155841.0116	2	0	q
206	1841	4	1	-1	-1	262.8959288	154789.4279	155315.2197	2	0	q
207	1713	4	1	-1	-1	262.8959288	154263.636	154789.4279	2	0	q
208	1329	4	1	-1	-1	262.8959288	153737.8442	154263.636	2	0	q
209	1201	4	1	-1	-1	262.8959288	153212.0523	153737.8442	2	0	q
210	817	4	1	-1	-1	262.8959288	152686.2604	153212.0523	2	0	q
211	689	4	1	-1	-1	262.8959288	152160.4686	152686.2604	2	0	q
212	305	4	1	-1	-1	262.8959288	151634.6767	152160.4686	2	0	q
213	177	4	1	-1	-1	262.8959288	151108.8849	151634.6767	2	0	q
214	4913	5	1	-1	-1	262.8959288	150583.093	151108.8849	2	0	q
215	4785	5	1	-1	-1	262.8959288	150057.3012	150583.093	2	0	q
216	4401	5	1	-1	-1	262.8959288	149531.5093	150057.3012	2	0	q
217	4273	5	1	-1	-1	262.8959288	149005.7174	149531.5093	2	1227.805065	h
218	160	2	0	-1	-1	143253.4663	4524.446043	147777.9124	1	1233.173873	h
219	1	0	1	-1	-1	3291.27217	0	3291.27217	1	0	-
