worker	slot	stage	logical_task	dependency_begin	dependency_count	wait_begin	wait_count
69	11	34	69	39	2	4903	1
69	12	37	69	43	1	4904	4
69	13	37	197	43	1	4908	0
69	14	39	69	45	1	4908	0
69	15	39	197	45	1	4908	0
69	16	40	5	46	1	4908	4
69	17	42	69	49	2	4912	4
70	0	1	6	0	1	4916	4
70	1	5	6	4	1	4920	0
70	2	12	70	13	1	4920	1
70	3	15	70	16	1	4921	4
70	4	15	198	16	1	4925	0
70	5	17	70	18	1	4925	0
70	6	17	198	18	1	4925	0
70	7	18	6	19	1	4925	4
70	8	20	70	22	2	4929	4
70	9	23	6	26	1	4933	4
70	10	27	6	30	1	4937	0
70	11	34	70	39	2	4937	1
70	12	37	70	43	1	4938	4
70	13	37	198	43	1	4942	0
70	14	39	70	45	1	4942	0
70	15	39	198	45	1	4942	0
70	16	40	6	46	1	4942	4
70	17	42	70	49	2	4946	4
71	0	1	7	0	1	4950	4
71	1	5	7	4	1	4954	0
71	2	12	71	13	1	4954	1
71	3	15	71	16	1	4955	4
71	4	15	199	16	1	4959	0
71	5	17	71	18	1	4959	0
71	6	17	199	18	1	4959	0
71	7	18	7	19	1	4959	4
71	8	20	71	22	2	4963	4
71	9	23	7	26	1	4967	4
71	10	27	7	30	1	4971	0
71	11	34	71	39	2	4971	1
71	12	37	71	43	1	4972	4
71	13	37	199	43	1	4976	0
71	14	39	71	45	1	4976	0
71	15	39	199	45	1	4976	0
71	16	40	7	46	1	4976	4
71	17	42	71	49	2	4980	4
72	0	1	8	0	1	4984	4
72	1	5	8	4	1	4988	0
72	2	12	72	13	1	4988	1
72	3	15	72	16	1	4989	4
72	4	15	200	16	1	4993	0
72	5	17	72	18	1	4993	0
72	6	17	200	18	1	4993	0
72	7	18	8	19	1	4993	4
72	8	20	72	22	2	4997	4
72	9	23	8	26	1	5001	4
72	10	27	8	30	1	5005	0
72	11	34	72	39	2	5005	1
72	12	37	72	43	1	5006	4
72	13	37	200	43	1	5010	0
72	14	39	72	45	1	5010	0
72	15	39	200	45	1	5010	0
72	16	40	8	46	1	5010	4
72	17	42	72	49	2	5014	4
73	0	1	9	0	1	5018	4
73	1	5	9	4	1	5022	0
73	2	12	73	13	1	5022	1
73	3	15	73	16	1	5023	4
73	4	15	201	16	1	5027	0
73	5	17	73	18	1	5027	0
73	6	17	201	18	1	5027	0
73	7	18	9	19	1	5027	4
73	8	20	73	22	2	5031	4
73	9	23	9	26	1	5035	4
73	10	27	9	30	1	5039	0
73	11	34	73	39	2	5039	1
73	12	37	73	43	1	5040	4
73	13	37	201	43	1	5044	0
73	14	39	73	45	1	5044	0
73	15	39	201	45	1	5044	0
73	16	40	9	46	1	5044	4
73	17	42	73	49	2	5048	4
74	0	1	10	0	1	5052	4
74	1	5	10	4	1	5056	0
74	2	12	74	13	1	5056	1
74	3	15	74	16	1	5057	4
74	4	15	202	16	1	5061	0
74	5	17	74	18	1	5061	0
74	6	17	202	18	1	5061	0
74	7	18	10	19	1	5061	4
74	8	20	74	22	2	5065	4
74	9	23	10	26	1	5069	4
74	10	27	10	30	1	5073	0
74	11	34	74	39	2	5073	1
74	12	37	74	43	1	5074	4
74	13	37	202	43	1	5078	0
74	14	39	74	45	1	5078	0
74	15	39	202	45	1	5078	0
74	16	40	10	46	1	5078	4
74	17	42	74	49	2	5082	4
75	0	1	11	0	1	5086	4
75	1	5	11	4	1	5090	0
75	2	12	75	13	1	5090	1
75	3	15	75	16	1	5091	4
75	4	15	203	16	1	5095	0
75	5	17	75	18	1	5095	0
75	6	17	203	18	1	5095	0
75	7	18	11	19	1	5095	4
75	8	20	75	22	2	5099	4
75	9	23	11	26	1	5103	4
75	10	27	11	30	1	5107	0
75	11	34	75	39	2	5107	1
75	12	37	75	43	1	5108	4
75	13	37	203	43	1	5112	0
75	14	39	75	45	1	5112	0
75	15	39	203	45	1	5112	0
75	16	40	11	46	1	5112	4
75	17	42	75	49	2	5116	4
76	0	1	12	0	1	5120	4
76	1	5	12	4	1	5124	0
76	2	12	76	13	1	5124	1
76	3	15	76	16	1	5125	4
76	4	15	204	16	1	5129	0
76	5	17	76	18	1	5129	0
76	6	17	204	18	1	5129	0
76	7	18	12	19	1	5129	4
76	8	20	76	22	2	5133	4
76	9	23	12	26	1	5137	4
76	10	27	12	30	1	5141	0
76	11	34	76	39	2	5141	1
76	12	37	76	43	1	5142	4
76	13	37	204	43	1	5146	0
76	14	39	76	45	1	5146	0
76	15	39	204	45	1	5146	0
76	16	40	12	46	1	5146	4
76	17	42	76	49	2	5150	4
77	0	1	13	0	1	5154	4
77	1	5	13	4	1	5158	0
77	2	12	77	13	1	5158	1
77	3	15	77	16	1	5159	4
77	4	15	205	16	1	5163	0
77	5	17	77	18	1	5163	0
77	6	17	205	18	1	5163	0
77	7	18	13	19	1	5163	4
77	8	20	77	22	2	5167	4
77	9	23	13	26	1	5171	4
77	10	27	13	30	1	5175	0
77	11	34	77	39	2	5175	1
77	12	37	77	43	1	5176	4
77	13	37	205	43	1	5180	0
77	14	39	77	45	1	5180	0
77	15	39	205	45	1	5180	0
77	16	40	13	46	1	5180	4
77	17	42	77	49	2	5184	4
78	0	1	14	0	1	5188	4
78	1	5	14	4	1	5192	0
78	2	12	78	13	1	5192	1
78	3	15	78	16	1	5193	4
78	4	15	206	16	1	5197	0
78	5	17	78	18	1	5197	0
78	6	17	206	18	1	5197	0
78	7	18	14	19	1	5197	4
78	8	20	78	22	2	5201	4
78	9	23	14	26	1	5205	4
78	10	27	14	30	1	5209	0
78	11	34	78	39	2	5209	1
78	12	37	78	43	1	5210	4
78	13	37	206	43	1	5214	0
78	14	39	78	45	1	5214	0
78	15	39	206	45	1	5214	0
78	16	40	14	46	1	5214	4
78	17	42	78	49	2	5218	4
79	0	1	15	0	1	5222	4
79	1	5	15	4	1	5226	0
79	2	12	79	13	1	5226	1
79	3	15	79	16	1	5227	4
79	4	15	207	16	1	5231	0
79	5	17	79	18	1	5231	0
79	6	17	207	18	1	5231	0
79	7	18	15	19	1	5231	4
79	8	20	79	22	2	5235	4
79	9	23	15	26	1	5239	4
79	10	27	15	30	1	5243	0
79	11	34	79	39	2	5243	1
79	12	37	79	43	1	5244	4
79	13	37	207	43	1	5248	0
79	14	39	79	45	1	5248	0
79	15	39	207	45	1	5248	0
79	16	40	15	46	1	5248	4
79	17	42	79	49	2	5252	4
80	0	1	16	0	1	5256	4
80	1	5	16	4	1	5260	0
80	2	12	80	13	1	5260	1
80	3	15	80	16	1	5261	4
80	4	15	208	16	1	5265	0
80	5	17	80	18	1	5265	0
80	6	17	208	18	1	5265	0
80	7	18	16	19	1	5265	4
80	8	20	80	22	2	5269	4
80	9	23	16	26	1	5273	4
80	10	27	16	30	1	5277	0
80	11	34	80	39	2	5277	1
80	12	37	80	43	1	5278	4
80	13	37	208	43	1	5282	0
80	14	39	80	45	1	5282	0
80	15	39	208	45	1	5282	0
80	16	40	16	46	1	5282	4
80	17	42	80	49	2	5286	4
81	0	1	17	0	1	5290	4
81	1	5	17	4	1	5294	0
81	2	12	81	13	1	5294	1
81	3	15	81	16	1	5295	4
81	4	15	209	16	1	5299	0
81	5	17	81	18	1	5299	0
81	6	17	209	18	1	5299	0
81	7	18	17	19	1	5299	4
81	8	20	81	22	2	5303	4
81	9	23	17	26	1	5307	4
81	10	27	17	30	1	5311	0
81	11	34	81	39	2	5311	1
81	12	37	81	43	1	5312	4
81	13	37	209	43	1	5316	0
81	14	39	81	45	1	5316	0
81	15	39	209	45	1	5316	0
81	16	40	17	46	1	5316	4
81	17	42	81	49	2	5320	4
82	0	1	18	0	1	5324	4
82	1	5	18	4	1	5328	0
82	2	12	82	13	1	5328	1
82	3	15	82	16	1	5329	4
82	4	15	210	16	1	5333	0
82	5	17	82	18	1	5333	0
82	6	17	210	18	1	5333	0
82	7	18	18	19	1	5333	4
82	8	20	82	22	2	5337	4
82	9	23	18	26	1	5341	4
82	10	27	18	30	1	5345	0
82	11	34	82	39	2	5345	1
82	12	37	82	43	1	5346	4
82	13	37	210	43	1	5350	0
82	14	39	82	45	1	5350	0
82	15	39	210	45	1	5350	0
82	16	40	18	46	1	5350	4
82	17	42	82	49	2	5354	4
83	0	1	19	0	1	5358	4
83	1	5	19	4	1	5362	0
83	2	12	83	13	1	5362	1
83	3	15	83	16	1	5363	4
83	4	15	211	16	1	5367	0
83	5	17	83	18	1	5367	0
83	6	17	211	18	1	5367	0
83	7	18	19	19	1	5367	4
83	8	20	83	22	2	5371	4
83	9	23	19	26	1	5375	4
83	10	27	19	30	1	5379	0
83	11	34	83	39	2	5379	1
83	12	37	83	43	1	5380	4
83	13	37	211	43	1	5384	0
83	14	39	83	45	1	5384	0
83	15	39	211	45	1	5384	0
83	16	40	19	46	1	5384	4
83	17	42	83	49	2	5388	4
84	0	1	20	0	1	5392	4
84	1	5	20	4	1	5396	0
84	2	12	84	13	1	5396	1
84	3	15	84	16	1	5397	4
84	4	15	212	16	1	5401	0
84	5	17	84	18	1	5401	0
84	6	17	212	18	1	5401	0
84	7	18	20	19	1	5401	4
84	8	20	84	22	2	5405	4
84	9	23	20	26	1	5409	4
84	10	27	20	30	1	5413	0
84	11	34	84	39	2	5413	1
84	12	37	84	43	1	5414	4
84	13	37	212	43	1	5418	0
84	14	39	84	45	1	5418	0
84	15	39	212	45	1	5418	0
84	16	40	20	46	1	5418	4
84	17	42	84	49	2	5422	4
85	0	1	21	0	1	5426	4
85	1	5	21	4	1	5430	0
85	2	12	85	13	1	5430	1
85	3	15	85	16	1	5431	4
85	4	15	213	16	1	5435	0
85	5	17	85	18	1	5435	0
85	6	17	213	18	1	5435	0
85	7	18	21	19	1	5435	3
85	8	20	85	22	2	5438	4
85	9	23	21	26	1	5442	4
85	10	27	21	30	1	5446	0
85	11	34	85	39	2	5446	1
85	12	37	85	43	1	5447	4
85	13	37	213	43	1	5451	0
85	14	39	85	45	1	5451	0
85	15	39	213	45	1	5451	0
85	16	40	21	46	1	5451	3
85	17	42	85	49	2	5454	4
86	0	1	22	0	1	5458	4
86	1	5	22	4	1	5462	0
86	2	12	86	13	1	5462	1
86	3	15	86	16	1	5463	4
86	4	15	214	16	1	5467	0
86	5	17	86	18	1	5467	0
86	6	17	214	18	1	5467	0
86	7	18	22	19	1	5467	4
86	8	20	86	22	2	5471	4
86	9	23	22	26	1	5475	4
86	10	27	22	30	1	5479	0
86	11	34	86	39	2	5479	1
86	12	37	86	43	1	5480	4
86	13	37	214	43	1	5484	0
86	14	39	86	45	1	5484	0
86	15	39	214	45	1	5484	0
86	16	40	22	46	1	5484	4
86	17	42	86	49	2	5488	4
87	0	1	23	0	1	5492	4
87	1	5	23	4	1	5496	0
87	2	12	87	13	1	5496	1
87	3	15	87	16	1	5497	4
87	4	15	215	16	1	5501	0
87	5	17	87	18	1	5501	0
87	6	17	215	18	1	5501	0
87	7	18	23	19	1	5501	4
87	8	20	87	22	2	5505	4
87	9	23	23	26	1	5509	4
87	10	27	23	30	1	5513	0
87	11	34	87	39	2	5513	1
87	12	37	87	43	1	5514	4
87	13	37	215	43	1	5518	0
87	14	39	87	45	1	5518	0
87	15	39	215	45	1	5518	0
87	16	40	23	46	1	5518	4
87	17	42	87	49	2	5522	4
88	0	1	24	0	1	5526	4
88	1	5	24	4	1	5530	0
88	2	12	88	13	1	5530	1
88	3	15	88	16	1	5531	4
88	4	15	216	16	1	5535	0
88	5	17	88	18	1	5535	0
88	6	17	216	18	1	5535	0
88	7	18	24	19	1	5535	4
88	8	20	88	22	2	5539	4
88	9	23	24	26	1	5543	4
88	10	27	24	30	1	5547	0
88	11	34	88	39	2	5547	1
88	12	37	88	43	1	5548	4
88	13	37	216	43	1	5552	0
88	14	39	88	45	1	5552	0
88	15	39	216	45	1	5552	0
88	16	40	24	46	1	5552	4
88	17	42	88	49	2	5556	4
89	0	1	25	0	1	5560	4
89	1	5	25	4	1	5564	0
89	2	12	89	13	1	5564	1
89	3	15	89	16	1	5565	4
89	4	15	217	16	1	5569	0
89	5	17	89	18	1	5569	0
89	6	17	217	18	1	5569	0
89	7	18	25	19	1	5569	4
89	8	20	89	22	2	5573	4
89	9	23	25	26	1	5577	4
89	10	27	25	30	1	5581	0
89	11	34	89	39	2	5581	1
89	12	37	89	43	1	5582	4
89	13	37	217	43	1	5586	0
89	14	39	89	45	1	5586	0
89	15	39	217	45	1	5586	0
89	16	40	25	46	1	5586	4
89	17	42	89	49	2	5590	4
90	0	1	26	0	1	5594	4
90	1	5	26	4	1	5598	0
90	2	12	90	13	1	5598	1
90	3	15	90	16	1	5599	4
90	4	15	218	16	1	5603	0
90	5	17	90	18	1	5603	0
90	6	17	218	18	1	5603	0
90	7	18	26	19	1	5603	4
90	8	20	90	22	2	5607	4
90	9	23	26	26	1	5611	4
90	10	27	26	30	1	5615	0
90	11	34	90	39	2	5615	1
90	12	37	90	43	1	5616	4
90	13	37	218	43	1	5620	0
90	14	39	90	45	1	5620	0
90	15	39	218	45	1	5620	0
90	16	40	26	46	1	5620	4
90	17	42	90	49	2	5624	4
91	0	1	27	0	1	5628	4
91	1	5	27	4	1	5632	0
91	2	12	91	13	1	5632	1
91	3	15	91	16	1	5633	4
91	4	15	219	16	1	5637	0
91	5	17	91	18	1	5637	0
91	6	17	219	18	1	5637	0
91	7	18	27	19	1	5637	4
91	8	20	91	22	2	5641	4
91	9	23	27	26	1	5645	4
91	10	27	27	30	1	5649	0
91	11	34	91	39	2	5649	1
91	12	37	91	43	1	5650	4
91	13	37	219	43	1	5654	0
91	14	39	91	45	1	5654	0
91	15	39	219	45	1	5654	0
91	16	40	27	46	1	5654	4
91	17	42	91	49	2	5658	4
92	0	1	28	0	1	5662	4
92	1	5	28	4	1	5666	0
92	2	12	92	13	1	5666	1
92	3	15	92	16	1	5667	4
92	4	15	220	16	1	5671	0
92	5	17	92	18	1	5671	0
92	6	17	220	18	1	5671	0
92	7	18	28	19	1	5671	4
92	8	20	92	22	2	5675	4
92	9	23	28	26	1	5679	4
92	10	27	28	30	1	5683	0
92	11	34	92	39	2	5683	1
92	12	37	92	43	1	5684	4
92	13	37	220	43	1	5688	0
92	14	39	92	45	1	5688	0
92	15	39	220	45	1	5688	0
92	16	40	28	46	1	5688	4
92	17	42	92	49	2	5692	4
93	0	1	29	0	1	5696	4
93	1	5	29	4	1	5700	0
93	2	12	93	13	1	5700	1
93	3	15	93	16	1	5701	4
93	4	15	221	16	1	5705	0
93	5	17	93	18	1	5705	0
93	6	17	221	18	1	5705	0
93	7	18	29	19	1	5705	4
93	8	20	93	22	2	5709	4
93	9	23	29	26	1	5713	4
93	10	27	29	30	1	5717	0
93	11	34	93	39	2	5717	1
93	12	37	93	43	1	5718	4
93	13	37	221	43	1	5722	0
93	14	39	93	45	1	5722	0
93	15	39	221	45	1	5722	0
93	16	40	29	46	1	5722	4
93	17	42	93	49	2	5726	4
94	0	1	30	0	1	5730	4
94	1	5	30	4	1	5734	0
94	2	12	94	13	1	5734	1
94	3	15	94	16	1	5735	4
94	4	15	222	16	1	5739	0
94	5	17	94	18	1	5739	0
94	6	17	222	18	1	5739	0
94	7	18	30	19	1	5739	4
94	8	20	94	22	2	5743	4
94	9	23	30	26	1	5747	4
94	10	27	30	30	1	5751	0
94	11	34	94	39	2	5751	1
94	12	37	94	43	1	5752	4
94	13	37	222	43	1	5756	0
94	14	39	94	45	1	5756	0
94	15	39	222	45	1	5756	0
94	16	40	30	46	1	5756	4
94	17	42	94	49	2	5760	4
95	0	1	31	0	1	5764	4
95	1	5	31	4	1	5768	0
95	2	12	95	13	1	5768	1
95	3	15	95	16	1	5769	4
95	4	15	223	16	1	5773	0
95	5	17	95	18	1	5773	0
95	6	17	223	18	1	5773	0
95	7	18	31	19	1	5773	4
95	8	20	95	22	2	5777	4
95	9	23	31	26	1	5781	4
95	10	27	31	30	1	5785	0
95	11	34	95	39	2	5785	1
95	12	37	95	43	1	5786	4
95	13	37	223	43	1	5790	0
95	14	39	95	45	1	5790	0
95	15	39	223	45	1	5790	0
95	16	40	31	46	1	5790	4
95	17	42	95	49	2	5794	4
96	0	1	32	0	1	5798	4
96	1	5	32	4	1	5802	0
96	2	12	96	13	1	5802	1
96	3	15	96	16	1	5803	4
96	4	15	224	16	1	5807	0
96	5	17	96	18	1	5807	0
96	6	17	224	18	1	5807	0
96	7	18	32	19	1	5807	4
96	8	20	96	22	2	5811	4
96	9	23	32	26	1	5815	4
96	10	27	32	30	1	5819	0
96	11	34	96	39	2	5819	1
96	12	37	96	43	1	5820	4
96	13	37	224	43	1	5824	0
96	14	39	96	45	1	5824	0
96	15	39	224	45	1	5824	0
96	16	40	32	46	1	5824	4
96	17	42	96	49	2	5828	4
97	0	1	33	0	1	5832	4
97	1	5	33	4	1	5836	0
97	2	12	97	13	1	5836	1
97	3	15	97	16	1	5837	4
97	4	15	225	16	1	5841	0
97	5	17	97	18	1	5841	0
97	6	17	225	18	1	5841	0
97	7	18	33	19	1	5841	4
97	8	20	97	22	2	5845	4
97	9	23	33	26	1	5849	4
97	10	27	33	30	1	5853	0
97	11	34	97	39	2	5853	1
97	12	37	97	43	1	5854	4
97	13	37	225	43	1	5858	0
97	14	39	97	45	1	5858	0
97	15	39	225	45	1	5858	0
97	16	40	33	46	1	5858	4
97	17	42	97	49	2	5862	4
98	0	1	34	0	1	5866	4
98	1	5	34	4	1	5870	0
98	2	12	98	13	1	5870	1
98	3	15	98	16	1	5871	4
98	4	15	226	16	1	5875	0
98	5	17	98	18	1	5875	0
98	6	17	226	18	1	5875	0
98	7	18	34	19	1	5875	4
98	8	20	98	22	2	5879	4
98	9	23	34	26	1	5883	4
98	10	27	34	30	1	5887	0
98	11	34	98	39	2	5887	1
98	12	37	98	43	1	5888	4
98	13	37	226	43	1	5892	0
98	14	39	98	45	1	5892	0
98	15	39	226	45	1	5892	0
98	16	40	34	46	1	5892	4
98	17	42	98	49	2	5896	4
99	0	1	35	0	1	5900	4
99	1	5	35	4	1	5904	0
99	2	12	99	13	1	5904	1
99	3	15	99	16	1	5905	4
99	4	15	227	16	1	5909	0
99	5	17	99	18	1	5909	0
99	6	17	227	18	1	5909	0
99	7	18	35	19	1	5909	4
99	8	20	99	22	2	5913	4
99	9	23	35	26	1	5917	4
99	10	27	35	30	1	5921	0
99	11	34	99	39	2	5921	1
99	12	37	99	43	1	5922	4
99	13	37	227	43	1	5926	0
99	14	39	99	45	1	5926	0
99	15	39	227	45	1	5926	0
99	16	40	35	46	1	5926	4
99	17	42	99	49	2	5930	4
100	0	1	36	0	1	5934	4
100	1	5	36	4	1	5938	0
100	2	12	100	13	1	5938	1
100	3	15	100	16	1	5939	4
100	4	15	228	16	1	5943	0
100	5	17	100	18	1	5943	0
100	6	17	228	18	1	5943	0
100	7	18	36	19	1	5943	4
100	8	20	100	22	2	5947	4
100	9	23	36	26	1	5951	4
100	10	27	36	30	1	5955	0
100	11	34	100	39	2	5955	1
100	12	37	100	43	1	5956	4
100	13	37	228	43	1	5960	0
100	14	39	100	45	1	5960	0
100	15	39	228	45	1	5960	0
100	16	40	36	46	1	5960	4
100	17	42	100	49	2	5964	4
101	0	1	37	0	1	5968	4
101	1	5	37	4	1	5972	0
101	2	12	101	13	1	5972	1
101	3	15	101	16	1	5973	4
101	4	15	229	16	1	5977	0
101	5	17	101	18	1	5977	0
101	6	17	229	18	1	5977	0
101	7	18	37	19	1	5977	4
101	8	20	101	22	2	5981	4
101	9	23	37	26	1	5985	4
101	10	27	37	30	1	5989	0
101	11	34	101	39	2	5989	1
101	12	37	101	43	1	5990	4
101	13	37	229	43	1	5994	0
101	14	39	101	45	1	5994	0
101	15	39	229	45	1	5994	0
101	16	40	37	46	1	5994	4
101	17	42	101	49	2	5998	4
102	0	1	38	0	1	6002	4
102	1	5	38	4	1	6006	0
102	2	12	102	13	1	6006	1
102	3	15	102	16	1	6007	4
102	4	15	230	16	1	6011	0
102	5	17	102	18	1	6011	0
102	6	17	230	18	1	6011	0
102	7	18	38	19	1	6011	4
102	8	20	102	22	2	6015	4
102	9	23	38	26	1	6019	4
102	10	27	38	30	1	6023	0
102	11	34	102	39	2	6023	1
102	12	37	102	43	1	6024	4
102	13	37	230	43	1	6028	0
102	14	39	102	45	1	6028	0
102	15	39	230	45	1	6028	0
102	16	40	38	46	1	6028	4
102	17	42	102	49	2	6032	4
103	0	1	39	0	1	6036	4
103	1	5	39	4	1	6040	0
103	2	12	103	13	1	6040	1
103	3	15	103	16	1	6041	4
103	4	15	231	16	1	6045	0
103	5	17	103	18	1	6045	0
103	6	17	231	18	1	6045	0
103	7	18	39	19	1	6045	4
103	8	20	103	22	2	6049	4
103	9	23	39	26	1	6053	4
103	10	27	39	30	1	6057	0
103	11	34	103	39	2	6057	1
103	12	37	103	43	1	6058	4
103	13	37	231	43	1	6062	0
103	14	39	103	45	1	6062	0
103	15	39	231	45	1	6062	0
103	16	40	39	46	1	6062	4
103	17	42	103	49	2	6066	4
104	0	1	40	0	1	6070	4
104	1	5	40	4	1	6074	0
104	2	12	104	13	1	6074	1
104	3	15	104	16	1	6075	4
104	4	15	232	16	1	6079	0
104	5	17	104	18	1	6079	0
104	6	17	232	18	1	6079	0
104	7	18	40	19	1	6079	4
104	8	20	104	22	2	6083	4
104	9	23	40	26	1	6087	4
104	10	27	40	30	1	6091	0
104	11	34	104	39	2	6091	1
104	12	37	104	43	1	6092	4
104	13	37	232	43	1	6096	0
104	14	39	104	45	1	6096	0
104	15	39	232	45	1	6096	0
104	16	40	40	46	1	6096	4
104	17	42	104	49	2	6100	4
105	0	1	41	0	1	6104	4
105	1	5	41	4	1	6108	0
105	2	12	105	13	1	6108	1
105	3	15	105	16	1	6109	4
105	4	15	233	16	1	6113	0
105	5	17	105	18	1	6113	0
105	6	17	233	18	1	6113	0
105	7	18	41	19	1	6113	4
105	8	20	105	22	2	6117	4
105	9	23	41	26	1	6121	4
105	10	27	41	30	1	6125	0
105	11	34	105	39	2	6125	1
105	12	37	105	43	1	6126	4
105	13	37	233	43	1	6130	0
105	14	39	105	45	1	6130	0
105	15	39	233	45	1	6130	0
105	16	40	41	46	1	6130	4
105	17	42	105	49	2	6134	4
106	0	1	42	0	1	6138	4
106	1	5	42	4	1	6142	0
106	2	12	106	13	1	6142	1
106	3	15	106	16	1	6143	4
106	4	15	234	16	1	6147	0
106	5	17	106	18	1	6147	0
106	6	17	234	18	1	6147	0
106	7	18	42	19	1	6147	4
106	8	20	106	22	2	6151	4
106	9	23	42	26	1	6155	4
106	10	27	42	30	1	6159	0
106	11	34	106	39	2	6159	1
106	12	37	106	43	1	6160	4
106	13	37	234	43	1	6164	0
106	14	39	106	45	1	6164	0
106	15	39	234	45	1	6164	0
106	16	40	42	46	1	6164	4
106	17	42	106	49	2	6168	4
107	0	1	43	0	1	6172	4
107	1	5	43	4	1	6176	0
107	2	12	107	13	1	6176	1
107	3	15	107	16	1	6177	4
107	4	15	235	16	1	6181	0
107	5	17	107	18	1	6181	0
107	6	17	235	18	1	6181	0
107	7	18	43	19	1	6181	4
107	8	20	107	22	2	6185	4
107	9	23	43	26	1	6189	4
107	10	27	43	30	1	6193	0
107	11	34	107	39	2	6193	1
107	12	37	107	43	1	6194	4
107	13	37	235	43	1	6198	0
107	14	39	107	45	1	6198	0
107	15	39	235	45	1	6198	0
107	16	40	43	46	1	6198	4
107	17	42	107	49	2	6202	4
108	0	1	44	0	1	6206	4
108	1	5	44	4	1	6210	0
108	2	12	108	13	1	6210	1
108	3	15	108	16	1	6211	4
108	4	15	236	16	1	6215	0
108	5	17	108	18	1	6215	0
108	6	17	236	18	1	6215	0
108	7	18	44	19	1	6215	4
108	8	20	108	22	2	6219	4
108	9	23	44	26	1	6223	4
108	10	27	44	30	1	6227	0
108	11	34	108	39	2	6227	1
108	12	37	108	43	1	6228	4
108	13	37	236	43	1	6232	0
108	14	39	108	45	1	6232	0
108	15	39	236	45	1	6232	0
108	16	40	44	46	1	6232	4
108	17	42	108	49	2	6236	4
109	0	1	45	0	1	6240	4
109	1	5	45	4	1	6244	0
109	2	12	109	13	1	6244	1
109	3	15	109	16	1	6245	4
109	4	15	237	16	1	6249	0
109	5	17	109	18	1	6249	0
109	6	17	237	18	1	6249	0
109	7	18	45	19	1	6249	4
109	8	20	109	22	2	6253	4
109	9	23	45	26	1	6257	4
109	10	27	45	30	1	6261	0
109	11	34	109	39	2	6261	1
109	12	37	109	43	1	6262	4
109	13	37	237	43	1	6266	0
109	14	39	109	45	1	6266	0
109	15	39	237	45	1	6266	0
109	16	40	45	46	1	6266	4
109	17	42	109	49	2	6270	4
110	0	1	46	0	1	6274	4
110	1	5	46	4	1	6278	0
110	2	12	110	13	1	6278	1
110	3	15	110	16	1	6279	4
110	4	15	238	16	1	6283	0
110	5	17	110	18	1	6283	0
110	6	17	238	18	1	6283	0
110	7	18	46	19	1	6283	4
110	8	20	110	22	2	6287	4
110	9	23	46	26	1	6291	4
110	10	27	46	30	1	6295	0
110	11	34	110	39	2	6295	1
110	12	37	110	43	1	6296	4
110	13	37	238	43	1	6300	0
110	14	39	110	45	1	6300	0
110	15	39	238	45	1	6300	0
110	16	40	46	46	1	6300	4
110	17	42	110	49	2	6304	4
111	0	1	47	0	1	6308	4
111	1	5	47	4	1	6312	0
111	2	12	111	13	1	6312	1
111	3	15	111	16	1	6313	4
111	4	15	239	16	1	6317	0
111	5	17	111	18	1	6317	0
111	6	17	239	18	1	6317	0
111	7	18	47	19	1	6317	4
111	8	20	111	22	2	6321	4
111	9	23	47	26	1	6325	4
111	10	27	47	30	1	6329	0
111	11	34	111	39	2	6329	1
111	12	37	111	43	1	6330	4
111	13	37	239	43	1	6334	0
111	14	39	111	45	1	6334	0
111	15	39	239	45	1	6334	0
111	16	40	47	46	1	6334	4
111	17	42	111	49	2	6338	4
112	0	1	48	0	1	6342	4
112	1	5	48	4	1	6346	0
112	2	12	112	13	1	6346	1
112	3	15	112	16	1	6347	4
112	4	15	240	16	1	6351	0
112	5	17	112	18	1	6351	0
112	6	17	240	18	1	6351	0
112	7	18	48	19	1	6351	4
112	8	20	112	22	2	6355	4
112	9	23	48	26	1	6359	4
112	10	27	48	30	1	6363	0
112	11	34	112	39	2	6363	1
112	12	37	112	43	1	6364	4
112	13	37	240	43	1	6368	0
112	14	39	112	45	1	6368	0
112	15	39	240	45	1	6368	0
112	16	40	48	46	1	6368	4
112	17	42	112	49	2	6372	4
113	0	1	49	0	1	6376	4
113	1	5	49	4	1	6380	0
113	2	12	113	13	1	6380	1
113	3	15	113	16	1	6381	4
113	4	15	241	16	1	6385	0
113	5	17	113	18	1	6385	0
113	6	17	241	18	1	6385	0
113	7	18	49	19	1	6385	4
113	8	20	113	22	2	6389	4
113	9	23	49	26	1	6393	4
113	10	27	49	30	1	6397	0
113	11	34	113	39	2	6397	1
113	12	37	113	43	1	6398	4
113	13	37	241	43	1	6402	0
113	14	39	113	45	1	6402	0
113	15	39	241	45	1	6402	0
113	16	40	49	46	1	6402	4
113	17	42	113	49	2	6406	4
114	0	1	50	0	1	6410	4
114	1	5	50	4	1	6414	0
114	2	12	114	13	1	6414	1
114	3	15	114	16	1	6415	4
114	4	15	242	16	1	6419	0
114	5	17	114	18	1	6419	0
114	6	17	242	18	1	6419	0
114	7	18	50	19	1	6419	4
114	8	20	114	22	2	6423	4
114	9	23	50	26	1	6427	4
114	10	27	50	30	1	6431	0
114	11	34	114	39	2	6431	1
114	12	37	114	43	1	6432	4
114	13	37	242	43	1	6436	0
114	14	39	114	45	1	6436	0
114	15	39	242	45	1	6436	0
114	16	40	50	46	1	6436	4
114	17	42	114	49	2	6440	4
115	0	1	51	0	1	6444	4
115	1	5	51	4	1	6448	0
115	2	12	115	13	1	6448	1
115	3	15	115	16	1	6449	4
