step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
24	10760	52	207	31	-1	233.9436664	418395.0132	418862.9005	2	0	q
25	10968	52	207	31	-1	233.9436664	417927.1259	418395.0132	2	102340.2505	h
26	9076	48	155	54	-1	18303.76967	398391.5496	416695.3193	1	2818.562505	h
27	8944	45	183	110	-1	1584.633492	393988.3536	397157.6206	2	80090.62626	h
28	8937	44	1	2	1	30235.10336	362520.6434	392755.7468	1	1234.610389	h
29	8808	43	0	0	0	419.8411039	360446.3508	361286.033	2	1232.606859	h
30	8793	41	1	2	1	18303.76967	340909.9743	359213.7439	1	1233.77393	h
31	8664	40	0	0	0	1584.633492	338091.5668	339676.2003	1	1232.606859	h
32	8661	39	1	2	1	18303.76967	318555.1903	336858.96	1	3486.80221	h
33	8172	38	127	127	-1	1496.684749	315824.0242	317320.7089	1	0	s
34	6124	34	127	127	-1	237.1487946	315586.8754	315824.0242	1	0	q
35	8380	38	127	127	-1	1496.684749	312593.5059	315586.8754	2	0	s
36	6332	34	127	127	-1	237.1487946	312119.2083	312593.5059	2	0	q
37	8580	38	127	127	-1	1496.684749	309125.8388	312119.2083	2	0	s
38	6532	34	127	127	-1	237.1487946	308651.5412	309125.8388	2	18594.32383	h
39	6088	31	131	6	-1	18303.76967	289115.9638	307419.7335	1	0	q
40	7328	36	131	6	-1	233.9436664	288882.0202	289115.9638	1	0	s
41	6816	35	131	6	-1	237.1487946	288644.8714	288882.0202	1	0	q
42	7536	36	131	6	-1	233.9436664	288410.9277	288644.8714	1	0	s
43	7024	35	131	6	-1	237.1487946	288172.8475	288410.9277	1.00392737	0	q
44	7776	37	131	6	-1	233.9436664	287704.9602	288172.8475	2	0	q
45	8024	37	131	6	-1	233.9436664	287237.0729	287704.9602	2	20769.55153	h
46	6096	33	47	94	-1	18303.76967	267701.4966	286005.2663	1	2818.608777	h
47	5960	30	0	0	0	1584.633492	263298.2544	266467.5213	2	1232.606859	h
48	5957	29	1	2	1	30235.10336	231830.5441	262065.6475	1	1234.48139	h
49	5828	28	0	0	0	419.8411039	230176.2216	230596.0627	1	1232.606859	h
50	5814	26	2	4	2	18303.76967	210639.8451	228943.6148	1	1233.808977	h
51	5684	25	0	0	0	1584.633492	206236.7691	209406.0361	2	1233.443518	h
52	5681	24	1	2	1	18303.76967	186700.3926	205004.1623	1	1236.133644	h
53	5168	23	0	0	0	1496.684749	183969.0975	185465.7822	1	29820.50471	h
54	3120	19	11	22	-1	237.1487946	182502.0103	182739.1591	1	0	q
55	5420	23	11	22	-1	1496.684749	179508.6408	182502.0103	2	0	s
56	3372	19	11	22	-1	237.1487946	179034.3432	179508.6408	2	0	q
57	5672	23	11	22	-1	1496.684749	176040.9737	179034.3432	2	0	s
58	3624	19	11	22	-1	237.1487946	175566.6761	176040.9737	2	19301.63258	h
59	3108	16	31	62	-1	18303.76967	156031.0999	174334.8695	1	0	q
60	4384	21	31	62	-1	233.9436664	155563.2125	156031.0999	2	0	s
61	3872	20	31	62	-1	237.1487946	155088.915	155563.2125	2	0	q
62	4636	21	31	62	-1	233.9436664	154621.0276	155088.915	2	0	s
63	4124	20	31	62	-1	237.1487946	154146.73	154621.0276	2	0	q
64	4888	22	31	62	-1	233.9436664	153678.8427	154146.73	2	0	q
65	5140	22	31	62	-1	233.9436664	153210.9554	153678.8427	2	20769.50526	h
66	3116	18	27	54	-1	18303.76967	133675.3791	151979.1488	1	1233.929013	h
67	2980	15	0	0	0	1584.633492	130856.8166	132441.4501	1	1232.606859	h
68	2977	14	1	2	1	30235.10336	99389.10639	129624.2098	1	1234.48139	h
69	2848	13	0	0	0	419.8411039	97734.7839	98154.625	1	1232.606859	h
70	2833	11	1	2	1	18303.76967	78198.40737	96502.17704	1	1233.77393	h
71	2704	10	0	0	0	1584.633492	75379.99994	76964.63344	1	1233.443518	h
72	2701	9	1	2	1	18303.76967	55843.62341	74147.39308	1	1236.716002	h
73	2188	8	0	0	0	1496.684749	53112.32828	54609.01302	1	29815.96172	h
74	140	4	11	22	-1	237.1487946	51645.24109	51882.38988	1	0	q
75	2440	8	11	22	-1	1496.684749	48651.87159	51645.24109	2	0	s
76	392	4	11	22	-1	237.1487946	48177.574	48651.87159	2	0	q
77	2692	8	11	22	-1	1496.684749	45184.20451	48177.574	2	0	s
78	644	4	11	22	-1	237.1487946	44709.90692	45184.20451	2	19301.63258	h
79	128	1	19	38	-1	18303.76967	25174.33067	43478.10034	1	0	q
80	1416	6	19	38	-1	233.9436664	24706.44333	25174.33067	2	0	s
81	904	5	19	38	-1	237.1487946	24232.14575	24706.44333	2	0	q
82	1668	6	19	38	-1	233.9436664	23764.25841	24232.14575	2	0	s
83	1156	5	19	38	-1	237.1487946	23289.96082	23764.25841	2	0	q
84	1920	7	19	38	-1	233.9436664	22822.07349	23289.96082	2	0	q
85	2172	7	19	38	-1	233.9436664	22354.18616	22822.07349	2	20769.55267	h
86	136	3	7	14	-1	18303.76967	2818.608777	21122.37845	1	1233.975285	h
87	0	0	0	0	0	1584.633492	0	1584.633492	1	0	-
