step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
65	24146	34	69	-1	-1	262.8959288	3117417.573	3117680.469	1	0	q
66	31562	38	69	-1	-1	2907.627703	3111602.318	3117417.573	2	0	s
67	24394	34	69	-1	-1	262.8959288	3111076.526	3111602.318	2	0	q
68	31786	38	69	-1	-1	2907.627703	3105261.271	3111076.526	2	0	s
69	24618	34	69	-1	-1	262.8959288	3104735.479	3105261.271	2	0	q
70	32010	38	69	-1	-1	2907.627703	3098920.224	3104735.479	2	0	s
71	24842	34	69	-1	-1	262.8959288	3098394.432	3098920.224	2	0	q
72	32234	38	69	-1	-1	2907.627703	3092579.176	3098394.432	2	0	s
73	25066	34	69	-1	-1	262.8959288	3092053.384	3092579.176	2	0	q
74	32458	38	69	-1	-1	2907.627703	3086238.129	3092053.384	2	0	s
75	25290	34	69	-1	-1	262.8959288	3085712.337	3086238.129	2	0	q
76	32682	38	69	-1	-1	2907.627703	3079897.082	3085712.337	2	0	s
77	25514	34	69	-1	-1	262.8959288	3079371.29	3079897.082	2	0	q
78	32906	38	69	-1	-1	2907.627703	3073556.034	3079371.29	2	0	s
79	25738	34	69	-1	-1	262.8959288	3073030.243	3073556.034	2	0	q
80	33130	38	69	-1	-1	2907.627703	3067214.987	3073030.243	2	0	s
81	25962	34	69	-1	-1	262.8959288	3066689.195	3067214.987	2	0	q
82	33354	38	69	-1	-1	2907.627703	3060873.94	3066689.195	2	0	s
83	26186	34	69	-1	-1	262.8959288	3060348.148	3060873.94	2	0	q
84	33578	38	69	-1	-1	2907.627703	3054532.893	3060348.148	2	0	s
85	26410	34	69	-1	-1	262.8959288	3054007.101	3054532.893	2	0	q
86	33802	38	69	-1	-1	2907.627703	3048191.845	3054007.101	2	0	s
87	26634	34	69	-1	-1	262.8959288	3047666.054	3048191.845	2	0	q
88	34026	38	69	-1	-1	2907.627703	3041850.798	3047666.054	2	0	s
89	26858	34	69	-1	-1	262.8959288	3041325.006	3041850.798	2	0	q
90	34250	38	69	-1	-1	2907.627703	3035509.751	3041325.006	2	0	s
91	27082	34	69	-1	-1	262.8959288	3034983.959	3035509.751	2	0	q
92	34474	38	69	-1	-1	2907.627703	3029168.704	3034983.959	2	0	s
93	27306	34	69	-1	-1	262.8959288	3028642.912	3029168.704	2	0	q
94	34698	38	69	-1	-1	2907.627703	3022827.656	3028642.912	2	0	s
95	27530	34	69	-1	-1	262.8959288	3022301.864	3022827.656	2	0	q
96	34922	38	69	-1	-1	2907.627703	3016486.609	3022301.864	2	0	s
97	27754	34	69	-1	-1	262.8959288	3015960.817	3016486.609	2	0	q
98	35146	38	69	-1	-1	2907.627703	3010145.562	3015960.817	2	0	s
99	27978	34	69	-1	-1	262.8959288	3009619.77	3010145.562	2	0	q
100	35370	38	69	-1	-1	2907.627703	3003804.515	3009619.77	2	0	s
101	28202	34	69	-1	-1	262.8959288	3003278.723	3003804.515	2	144746.9681	h
102	24120	31	63	-1	-1	143253.4663	2858531.755	3002048.117	1.00183518	0	q
103	29488	36	63	-1	-1	254.5413738	2858022.672	2858531.755	2	0	s
104	28464	35	63	-1	-1	262.8959288	2857496.88	2858022.672	2	0	q
105	29712	36	63	-1	-1	254.5413738	2856987.797	2857496.88	2	0	s
106	28688	35	63	-1	-1	262.8959288	2856462.005	2856987.797	2	0	q
107	29936	36	63	-1	-1	254.5413738	2855952.923	2856462.005	2	0	s
108	28912	35	63	-1	-1	262.8959288	2855427.131	2855952.923	2	0	q
109	30160	36	63	-1	-1	254.5413738	2854918.048	2855427.131	2	0	s
110	29136	35	63	-1	-1	262.8959288	2854392.256	2854918.048	2	0	q
111	30384	37	63	-1	-1	254.5413738	2853883.173	2854392.256	2	0	q
112	30608	37	63	-1	-1	254.5413738	2853374.091	2853883.173	2	0	q
113	30832	37	63	-1	-1	254.5413738	2852865.008	2853374.091	2	0	q
114	31056	37	63	-1	-1	254.5413738	2852355.925	2852865.008	2	0	q
115	31280	37	63	-1	-1	254.5413738	2851846.842	2852355.925	2	145714.4458	h
116	24136	33	39	-1	-1	143253.4663	2707365.57	2850619.037	1	1233.173873	h
117	23968	30	0	-1	0	3291.27217	2702841.124	2706132.397	1	1232.606859	h
118	23937	29	1	-1	1	485456.0422	2216152.475	2701608.518	1	1233.408271	h
119	23808	28	0	-1	0	6546.922632	2208372.144	2214919.067	1	1232.606859	h
120	23585	26	1	-1	1	143253.4663	1920632.605	2207139.538	2	1232.283347	h
121	23456	25	0	-1	0	3291.27217	1916109.049	1919400.322	1	1232.606859	h
122	23425	24	1	-1	1	143253.4663	1771622.976	1914876.442	1	1233.640958	h
123	19333	23	5	-1	5	2907.627703	1767481.94	1770389.568	1	266017.1863	h
124	12165	19	66	-1	-1	262.8959288	1765997.011	1766259.907	1	0	q
125	19581	23	66	-1	-1	2907.627703	1760181.756	1765997.011	2	0	s
126	12413	19	66	-1	-1	262.8959288	1759655.964	1760181.756	2	0	q
127	19805	23	66	-1	-1	2907.627703	1753840.709	1759655.964	2	0	s
128	12637	19	66	-1	-1	262.8959288	1753314.917	1753840.709	2	0	q
129	20029	23	66	-1	-1	2907.627703	1747499.661	1753314.917	2	0	s
130	12861	19	66	-1	-1	262.8959288	1746973.869	1747499.661	2	0	q
131	20253	23	66	-1	-1	2907.627703	1741158.614	1746973.869	2	0	s
132	13085	19	66	-1	-1	262.8959288	1740632.822	1741158.614	2	0	q
133	20477	23	66	-1	-1	2907.627703	1734817.567	1740632.822	2	0	s
134	13309	19	66	-1	-1	262.8959288	1734291.775	1734817.567	2	0	q
135	20701	23	66	-1	-1	2907.627703	1728476.52	1734291.775	2	0	s
136	13533	19	66	-1	-1	262.8959288	1727950.728	1728476.52	2	0	q
137	20925	23	66	-1	-1	2907.627703	1722135.472	1727950.728	2	0	s
138	13757	19	66	-1	-1	262.8959288	1721609.68	1722135.472	2	0	q
139	21149	23	66	-1	-1	2907.627703	1715794.425	1721609.68	2	0	s
140	13981	19	66	-1	-1	262.8959288	1715268.633	1715794.425	2	0	q
141	21373	23	66	-1	-1	2907.627703	1709453.378	1715268.633	2	0	s
142	14205	19	66	-1	-1	262.8959288	1708927.586	1709453.378	2	0	q
143	21597	23	66	-1	-1	2907.627703	1703112.33	1708927.586	2	0	s
144	14429	19	66	-1	-1	262.8959288	1702586.539	1703112.33	2	0	q
145	21821	23	66	-1	-1	2907.627703	1696771.283	1702586.539	2	0	s
146	14653	19	66	-1	-1	262.8959288	1696245.491	1696771.283	2	0	q
147	22045	23	66	-1	-1	2907.627703	1690430.236	1696245.491	2	0	s
148	14877	19	66	-1	-1	262.8959288	1689904.444	1690430.236	2	0	q
149	22269	23	66	-1	-1	2907.627703	1684089.189	1689904.444	2	0	s
150	15101	19	66	-1	-1	262.8959288	1683563.397	1684089.189	2	0	q
151	22493	23	66	-1	-1	2907.627703	1677748.141	1683563.397	2	0	s
152	15325	19	66	-1	-1	262.8959288	1677222.35	1677748.141	2	0	q
153	22717	23	66	-1	-1	2907.627703	1671407.094	1677222.35	2	0	s
154	15549	19	66	-1	-1	262.8959288	1670881.302	1671407.094	2	0	q
155	22941	23	66	-1	-1	2907.627703	1665066.047	1670881.302	2	0	s
156	15773	19	66	-1	-1	262.8959288	1664540.255	1665066.047	2	0	q
157	23165	23	66	-1	-1	2907.627703	1658725	1664540.255	2	0	s
158	15997	19	66	-1	-1	262.8959288	1658199.208	1658725	2	0	q
159	23389	23	66	-1	-1	2907.627703	1652383.952	1658199.208	2	0	s
160	16221	19	66	-1	-1	262.8959288	1651858.16	1652383.952	2	144746.9681	h
161	12136	16	63	-1	-1	143253.4663	1507111.192	1650627.555	1.00183518	0	q
162	17504	21	63	-1	-1	254.5413738	1506602.11	1507111.192	2	0	s
163	16480	20	63	-1	-1	262.8959288	1506076.318	1506602.11	2	0	q
164	17728	21	63	-1	-1	254.5413738	1505567.235	1506076.318	2	0	s
165	16704	20	63	-1	-1	262.8959288	1505041.443	1505567.235	2	0	q
166	17952	21	63	-1	-1	254.5413738	1504532.36	1505041.443	2	0	s
167	16928	20	63	-1	-1	262.8959288	1504006.569	1504532.36	2	0	q
168	18176	21	63	-1	-1	254.5413738	1503497.486	1504006.569	2	0	s
169	17152	20	63	-1	-1	262.8959288	1502971.694	1503497.486	2	0	q
170	18400	22	63	-1	-1	254.5413738	1502462.611	1502971.694	2	0	q
171	18624	22	63	-1	-1	254.5413738	1501953.528	1502462.611	2	0	q
172	18848	22	63	-1	-1	254.5413738	1501444.446	1501953.528	2	0	q
173	19072	22	63	-1	-1	254.5413738	1500935.363	1501444.446	2	0	q
174	19296	22	63	-1	-1	254.5413738	1500426.28	1500935.363	2	145714.4458	h
175	12152	18	39	-1	-1	143253.4663	1355945.008	1499198.475	1	1233.173873	h
176	11984	15	0	-1	0	3291.27217	1351420.562	1354711.834	1	1232.606859	h
177	11953	14	1	-1	1	485456.0422	864731.9131	1350187.955	1	1233.408271	h
178	11824	13	0	-1	0	6546.922632	856951.5822	863498.5048	1	1232.606859	h
179	11601	11	1	-1	1	143253.4663	569212.0427	855718.9753	2	1232.283347	h
180	11472	10	0	-1	0	3291.27217	564688.4872	567979.7593	1	1232.606859	h
181	11441	9	1	-1	1	143253.4663	420202.414	563455.8803	1	1233.965601	h
182	7350	8	6	-1	6	2907.627703	416061.378	418969.0057	1	266017.1863	h
183	182	4	65	-1	-1	262.8959288	414576.4491	414839.345	1	0	q
184	7598	8	65	-1	-1	2907.627703	408761.1937	414576.4491	2	0	s
185	430	4	65	-1	-1	262.8959288	408235.4018	408761.1937	2	0	q
186	7822	8	65	-1	-1	2907.627703	402420.1464	408235.4018	2	0	s
187	654	4	65	-1	-1	262.8959288	401894.3545	402420.1464	2	0	q
188	8046	8	65	-1	-1	2907.627703	396079.0991	401894.3545	2	0	s
189	878	4	65	-1	-1	262.8959288	395553.3073	396079.0991	2	0	q
190	8270	8	65	-1	-1	2907.627703	389738.0519	395553.3073	2	0	s
191	1102	4	65	-1	-1	262.8959288	389212.26	389738.0519	2	0	q
192	8494	8	65	-1	-1	2907.627703	383397.0046	389212.26	2	0	s
193	1326	4	65	-1	-1	262.8959288	382871.2127	383397.0046	2	0	q
194	8718	8	65	-1	-1	2907.627703	377055.9573	382871.2127	2	0	s
195	1550	4	65	-1	-1	262.8959288	376530.1655	377055.9573	2	0	q
196	8942	8	65	-1	-1	2907.627703	370714.9101	376530.1655	2	0	s
197	1774	4	65	-1	-1	262.8959288	370189.1182	370714.9101	2	0	q
198	9166	8	65	-1	-1	2907.627703	364373.8628	370189.1182	2	0	s
199	1998	4	65	-1	-1	262.8959288	363848.071	364373.8628	2	0	q
200	9390	8	65	-1	-1	2907.627703	358032.8155	363848.071	2	0	s
201	2222	4	65	-1	-1	262.8959288	357507.0237	358032.8155	2	0	q
202	9614	8	65	-1	-1	2907.627703	351691.7683	357507.0237	2	0	s
203	2446	4	65	-1	-1	262.8959288	351165.9764	351691.7683	2	0	q
204	9838	8	65	-1	-1	2907.627703	345350.721	351165.9764	2	0	s
205	2670	4	65	-1	-1	262.8959288	344824.9292	345350.721	2	0	q
206	10062	8	65	-1	-1	2907.627703	339009.6738	344824.9292	2	0	s
207	2894	4	65	-1	-1	262.8959288	338483.8819	339009.6738	2	0	q
208	10286	8	65	-1	-1	2907.627703	332668.6265	338483.8819	2	0	s
209	3118	4	65	-1	-1	262.8959288	332142.8346	332668.6265	2	0	q
210	10510	8	65	-1	-1	2907.627703	326327.5792	332142.8346	2	0	s
211	3342	4	65	-1	-1	262.8959288	325801.7874	326327.5792	2	0	q
212	10734	8	65	-1	-1	2907.627703	319986.532	325801.7874	2	0	s
213	3566	4	65	-1	-1	262.8959288	319460.7401	319986.532	2	0	q
214	10958	8	65	-1	-1	2907.627703	313645.4847	319460.7401	2	0	s
215	3790	4	65	-1	-1	262.8959288	313119.6928	313645.4847	2	0	q
216	11182	8	65	-1	-1	2907.627703	307304.4374	313119.6928	2	0	s
217	4014	4	65	-1	-1	262.8959288	306778.6456	307304.4374	2	0	q
218	11406	8	65	-1	-1	2907.627703	300963.3902	306778.6456	2	0	s
219	4238	4	65	-1	-1	262.8959288	300437.5983	300963.3902	2	144746.9681	h
220	152	1	63	-1	-1	143253.4663	155690.6302	299206.9924	1.00183518	0	q
221	5520	6	63	-1	-1	254.5413738	155181.5474	155690.6302	2	0	s
222	4496	5	63	-1	-1	262.8959288	154655.7556	155181.5474	2	0	q
223	5744	6	63	-1	-1	254.5413738	154146.6728	154655.7556	2	0	s
224	4720	5	63	-1	-1	262.8959288	153620.881	154146.6728	2	0	q
225	5968	6	63	-1	-1	254.5413738	153111.7982	153620.881	2	0	s
226	4944	5	63	-1	-1	262.8959288	152586.0064	153111.7982	2	0	q
227	6192	6	63	-1	-1	254.5413738	152076.9236	152586.0064	2	0	s
228	5168	5	63	-1	-1	262.8959288	151551.1317	152076.9236	2	0	q
229	6416	7	63	-1	-1	254.5413738	151042.049	151551.1317	2	0	q
230	6640	7	63	-1	-1	254.5413738	150532.9663	151042.049	2	0	q
231	6864	7	63	-1	-1	254.5413738	150023.8835	150532.9663	2	0	q
232	7088	7	63	-1	-1	254.5413738	149514.8008	150023.8835	2	0	q
233	7312	7	63	-1	-1	254.5413738	149005.718	149514.8008	2	145714.4458	h
234	168	3	39	-1	-1	143253.4663	4524.446043	147777.9124	1	1233.173873	h
235	0	0	0	-1	0	3291.27217	0	3291.27217	1	0	-
