model	variant	arm	seq	past	round	pass	l1_ms	l2_ms	l05_ms	reg	ctas_per_sm	grid	block	task_smem	occupancy_smem	static_smem	regs_per_sm	smem_per_sm	threads_per_sm	l1_reg	l05_reg	l1_ctas	l2_ctas	min_blocks	warp_size	l05_spill_stores	l05_spill_loads	l1_spill_stores	l1_spill_loads	l2_spill_stores	l2_spill_loads	f40_ctas	f40_binding	variant_stages	task_refs	waits	max_worker_task_refs	cold	warmup	repeat	execution_index
gqa2	base	full	16	3	32	1	0.406528	0.451232	0.404256	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	132
gqa2	base	full	16	3	33	1	0.406688	0.450560	0.402432	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	133
gqa2	base	full	16	3	34	1	0.406528	0.451328	0.404480	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	134
gqa2	base	full	16	3	35	1	0.407360	0.451520	0.404480	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	135
gqa2	base	full	16	3	36	1	0.406560	0.451584	0.404480	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	136
gqa2	base	full	16	3	37	1	0.406656	0.452448	0.404096	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	137
gqa2	base	full	16	3	38	1	0.405696	0.450560	0.403168	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	138
gqa2	base	full	16	3	39	1	0.405408	0.449536	0.403072	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	139
gqa2	base	full	16	3	40	1	0.407584	0.451360	0.403616	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	140
gqa2	base	full	16	3	41	1	0.405664	0.449536	0.402432	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	141
gqa2	base	full	16	3	42	1	0.404480	0.451296	0.403456	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	142
gqa2	base	full	16	3	43	1	0.405504	0.450560	0.403456	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	143
gqa2	base	full	16	3	44	1	0.404608	0.452608	0.404480	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	144
gqa2	base	full	16	3	45	1	0.405504	0.450240	0.402528	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	145
gqa2	base	full	16	3	46	1	0.404704	0.451584	0.403360	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	146
gqa2	base	full	16	3	47	1	0.405696	0.451584	0.403744	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	147
gqa2	base	full	16	3	48	1	0.407264	0.452288	0.404480	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	148
gqa2	base	full	16	3	49	1	0.409568	0.452608	0.403456	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	608	2156	30	0	5	11	149
gqa2	base	full	128	3	0	1	0.562176	0.613376	0.554784	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	150
gqa2	base	full	128	3	1	1	0.562400	0.613376	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	151
gqa2	base	full	128	3	2	1	0.561152	0.611552	0.555840	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	152
gqa2	base	full	128	3	3	1	0.561344	0.611328	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	153
gqa2	base	full	128	3	4	1	0.563360	0.612352	0.555264	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	154
gqa2	base	full	128	3	5	1	0.563200	0.613376	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	155
gqa2	base	full	128	3	6	1	0.563200	0.613376	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	156
gqa2	base	full	128	3	7	1	0.562400	0.612384	0.555776	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	157
gqa2	base	full	128	3	8	1	0.563168	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	158
gqa2	base	full	128	3	9	1	0.562368	0.612544	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	159
gqa2	base	full	128	3	10	1	0.562368	0.613376	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	160
gqa2	base	full	128	3	11	1	0.562944	0.612992	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	161
gqa2	base	full	128	3	12	1	0.563200	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	162
gqa2	base	full	128	3	13	1	0.562400	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	163
gqa2	base	full	128	3	14	1	0.563424	0.612128	0.555200	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	164
gqa2	base	full	128	3	15	1	0.563040	0.611328	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	165
gqa2	base	full	128	3	16	1	0.561312	0.611680	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	166
gqa2	base	full	128	3	17	1	0.563200	0.612256	0.554912	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	167
gqa2	base	full	128	3	18	1	0.562080	0.612608	0.555328	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	168
gqa2	base	full	128	3	19	1	0.563392	0.611328	0.555872	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	169
gqa2	base	full	128	3	20	1	0.563040	0.612736	0.554880	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	170
gqa2	base	full	128	3	21	1	0.561376	0.613312	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	171
gqa2	base	full	128	3	22	1	0.562400	0.611328	0.554912	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	172
gqa2	base	full	128	3	23	1	0.562176	0.612352	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	173
gqa2	base	full	128	3	24	1	0.563328	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	174
gqa2	base	full	128	3	25	1	0.562176	0.612416	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	175
gqa2	base	full	128	3	26	1	0.561312	0.611328	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	176
gqa2	base	full	128	3	27	1	0.563200	0.612352	0.555808	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	177
gqa2	base	full	128	3	28	1	0.563264	0.612352	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	178
gqa2	base	full	128	3	29	1	0.562400	0.612224	0.555744	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	179
gqa2	base	full	128	3	30	1	0.563392	0.612288	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	180
gqa2	base	full	128	3	31	1	0.562176	0.612352	0.555232	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	181
gqa2	base	full	128	3	32	1	0.562368	0.613088	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	182
gqa2	base	full	128	3	33	1	0.563168	0.613216	0.555968	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	183
gqa2	base	full	128	3	34	1	0.562176	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	184
gqa2	base	full	128	3	35	1	0.562240	0.612256	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	185
gqa2	base	full	128	3	36	1	0.563424	0.612256	0.555200	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	186
gqa2	base	full	128	3	37	1	0.562336	0.612640	0.554848	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	187
gqa2	base	full	128	3	38	1	0.563200	0.612352	0.554016	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	188
gqa2	base	full	128	3	39	1	0.563296	0.612384	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	189
gqa2	base	full	128	3	40	1	0.563008	0.611424	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	190
gqa2	base	full	128	3	41	1	0.563200	0.611648	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	191
gqa2	base	full	128	3	42	1	0.563200	0.612352	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	192
gqa2	base	full	128	3	43	1	0.563200	0.613376	0.555936	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	193
gqa2	base	full	128	3	44	1	0.563136	0.613088	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	194
gqa2	base	full	128	3	45	1	0.562368	0.613120	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	195
gqa2	base	full	128	3	46	1	0.562176	0.612000	0.555680	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	196
gqa2	base	full	128	3	47	1	0.563072	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	197
gqa2	base	full	128	3	48	1	0.563328	0.612352	0.554688	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	198
gqa2	base	full	128	3	49	1	0.563104	0.612384	0.555232	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	199
gqa2	base	full	512	3	0	1	1.770496	1.931264	1.771232	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	200
gqa2	base	full	512	3	1	1	1.610400	1.756512	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	201
gqa2	base	full	512	3	2	1	1.610848	1.756128	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	202
gqa2	base	full	512	3	3	1	1.610816	1.759936	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	203
gqa2	base	full	512	3	4	1	1.611840	1.757184	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	204
gqa2	base	full	512	3	5	1	1.611744	1.759072	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	205
gqa2	base	full	512	3	6	1	1.612576	1.757408	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	206
gqa2	base	full	512	3	7	1	1.610816	1.759232	1.611744	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	207
gqa2	base	full	512	3	8	1	1.610752	1.758208	1.613760	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	208
gqa2	base	full	512	3	9	1	1.611872	1.760256	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	209
gqa2	base	full	512	3	10	1	1.611808	1.758208	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	210
gqa2	base	full	512	3	11	1	1.611776	1.757184	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	211
gqa2	base	full	512	3	12	1	1.611840	1.759232	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	212
gqa2	base	full	512	3	13	1	1.611744	1.758144	1.614688	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	213
gqa2	base	full	512	3	14	1	1.610752	1.758208	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	214
gqa2	base	full	512	3	15	1	1.611648	1.757024	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	215
gqa2	base	full	512	3	16	1	1.611872	1.762208	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	216
gqa2	base	full	512	3	17	1	1.609792	1.757184	1.613792	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	217
gqa2	base	full	512	3	18	1	1.611776	1.759232	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	218
gqa2	base	full	512	3	19	1	1.610848	1.760256	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	219
gqa2	base	full	512	3	20	1	1.610752	1.758464	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	220
gqa2	base	full	512	3	21	1	1.611392	1.757984	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	221
gqa2	base	full	512	3	22	1	1.610752	1.759232	1.614176	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	222
gqa2	base	full	512	3	23	1	1.610624	1.758208	1.613440	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	223
gqa2	base	full	512	3	24	1	1.610752	1.757984	1.612960	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	224
gqa2	base	full	512	3	25	1	1.611776	1.756384	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	225
gqa2	base	full	512	3	26	1	1.610848	1.758208	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	226
gqa2	base	full	512	3	27	1	1.610752	1.756160	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	227
gqa2	base	full	512	3	28	1	1.610752	1.758528	1.612704	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	228
gqa2	base	full	512	3	29	1	1.610752	1.758176	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	229
gqa2	base	full	512	3	30	1	1.610848	1.758208	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	230
gqa2	base	full	512	3	31	1	1.611456	1.758976	1.614112	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	231
gqa2	base	full	512	3	32	1	1.610816	1.756224	1.613536	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	232
gqa2	base	full	512	3	33	1	1.612672	1.757184	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	233
gqa2	base	full	512	3	34	1	1.610816	1.758208	1.611616	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	234
gqa2	base	full	512	3	35	1	1.610816	1.757984	1.613792	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	235
gqa2	base	full	512	3	36	1	1.610752	1.759104	1.613632	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	236
gqa2	base	full	512	3	37	1	1.611872	1.757984	1.613920	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	237
gqa2	base	full	512	3	38	1	1.610464	1.758368	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	238
gqa2	base	full	512	3	39	1	1.613824	1.759008	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	239
gqa2	base	full	512	3	40	1	1.611776	1.756160	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	240
gqa2	base	full	512	3	41	1	1.611616	1.757184	1.613888	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	241
gqa2	base	full	512	3	42	1	1.611776	1.757184	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	242
gqa2	base	full	512	3	43	1	1.610592	1.759168	1.611776	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	243
gqa2	base	full	512	3	44	1	1.611712	1.757184	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	244
gqa2	base	full	512	3	45	1	1.610752	1.758144	1.612512	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	245
gqa2	base	full	512	3	46	1	1.611648	1.756928	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	246
gqa2	base	full	512	3	47	1	1.610816	1.757280	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	247
gqa2	base	full	512	3	48	1	1.610752	1.759232	1.611776	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	248
gqa2	base	full	512	3	49	1	1.610464	1.756160	1.611776	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	249
gqa2	base	full	2048	3	0	1	16.961632	17.279137	16.984064	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	250
gqa2	base	full	2048	3	1	1	16.961536	17.273985	17.009665	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	251
gqa2	base	full	2048	3	2	1	16.941088	17.293312	17.010689	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	252
gqa2	base	full	2048	3	3	1	16.947296	17.305281	16.997152	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	253
gqa2	base	full	2048	3	4	1	16.989281	17.295361	16.974848	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	254
gqa2	base	full	2048	3	5	1	16.951361	17.287840	16.976896	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	255
gqa2	base	full	2048	3	6	1	16.907265	17.294048	17.003519	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	256
gqa2	base	full	2048	3	7	1	16.956415	17.279808	16.990496	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	257
gqa2	base	full	2048	3	8	1	16.962273	17.288288	17.010689	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	258
gqa2	base	full	2048	3	9	1	16.996096	17.305599	16.974848	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	259
gqa2	base	full	2048	3	10	1	16.969824	17.320959	17.036287	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	260
gqa2	base	full	2048	3	11	1	16.972799	17.303553	16.998400	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	261
gqa2	base	full	2048	3	12	1	16.972897	17.288288	17.018816	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	262
gqa2	base	full	2048	3	13	1	16.976959	17.303871	16.998367	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	70656	230532	286	0	5	11	263
