model	variant	arm	seq	past	round	pass	l1_ms	l2_ms	l05_ms	reg	ctas_per_sm	grid	block	task_smem	occupancy_smem	static_smem	regs_per_sm	smem_per_sm	threads_per_sm	l1_reg	l05_reg	l1_ctas	l2_ctas	min_blocks	warp_size	l05_spill_stores	l05_spill_loads	l1_spill_stores	l1_spill_loads	l2_spill_stores	l2_spill_loads	f40_ctas	f40_binding	variant_stages	task_refs	waits	max_worker_task_refs	cold	warmup	repeat	execution_index
gqa2	base	full	128	3	0	1	0.562368	0.612704	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	300
gqa2	base	nowait	128	3	0	0	0.563072	0.588800	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	301
gqa2	base	neither	128	3	0	0	0.562176	0.517120	0.552960	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	302
gqa2	base	l1nosync	128	3	0	0	0.522464	0.613376	0.554048	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	303
gqa2	base	nowait	128	3	1	0	0.562048	0.589664	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	304
gqa2	base	neither	128	3	1	0	0.563392	0.517120	0.555008	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	305
gqa2	base	l1nosync	128	3	1	0	0.522240	0.612224	0.553888	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	306
gqa2	base	full	128	3	1	1	0.562272	0.612096	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	307
gqa2	base	neither	128	3	2	0	0.563200	0.517824	0.555008	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	308
gqa2	base	l1nosync	128	3	2	0	0.523264	0.613376	0.554976	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	309
gqa2	base	full	128	3	2	1	0.562016	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	310
gqa2	base	nowait	128	3	2	0	0.562336	0.588800	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	311
gqa2	base	l1nosync	128	3	3	0	0.523200	0.613376	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	312
gqa2	base	full	128	3	3	1	0.563200	0.613376	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	313
gqa2	base	nowait	128	3	3	0	0.562368	0.588800	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	314
gqa2	base	neither	128	3	3	0	0.562368	0.517120	0.555008	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	315
gqa2	base	full	128	3	4	1	0.563168	0.611584	0.555104	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	316
gqa2	base	nowait	128	3	4	0	0.563392	0.588864	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	317
gqa2	base	neither	128	3	4	0	0.562368	0.518144	0.554656	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	318
gqa2	base	l1nosync	128	3	4	0	0.521408	0.613376	0.555232	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	319
gqa2	base	nowait	128	3	5	0	0.562912	0.588768	0.554912	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	320
gqa2	base	neither	128	3	5	0	0.563200	0.517120	0.555008	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	321
gqa2	base	l1nosync	128	3	5	0	0.522240	0.612192	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	322
gqa2	base	full	128	3	5	1	0.564224	0.612608	0.554784	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	323
gqa2	base	neither	128	3	6	0	0.562176	0.517440	0.555008	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	324
gqa2	base	l1nosync	128	3	6	0	0.522464	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	325
gqa2	base	full	128	3	6	1	0.563200	0.613184	0.555328	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	326
gqa2	base	nowait	128	3	6	0	0.562432	0.588800	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	327
gqa2	base	l1nosync	128	3	7	0	0.521440	0.612000	0.554912	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	328
gqa2	base	full	128	3	7	1	0.562176	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	329
gqa2	base	nowait	128	3	7	0	0.562176	0.588800	0.554944	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	330
gqa2	base	neither	128	3	7	0	0.562368	0.518144	0.555008	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	331
gqa2	base	full	128	3	8	1	0.564192	0.613376	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	332
gqa2	base	nowait	128	3	8	0	0.565184	0.589824	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	333
gqa2	base	neither	128	3	8	0	0.563392	0.516896	0.555168	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	334
gqa2	base	l1nosync	128	3	8	0	0.522240	0.613280	0.556064	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	335
gqa2	base	nowait	128	3	9	0	0.561120	0.588800	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	336
gqa2	base	neither	128	3	9	0	0.562016	0.516768	0.555008	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	337
gqa2	base	l1nosync	128	3	9	0	0.523104	0.611424	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	338
gqa2	base	full	128	3	9	1	0.564224	0.613376	0.559104	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	339
gqa2	base	neither	128	3	10	0	0.563168	0.516320	0.556032	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	340
gqa2	base	l1nosync	128	3	10	0	0.524128	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	341
gqa2	base	full	128	3	10	1	0.562176	0.613216	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	342
gqa2	base	nowait	128	3	10	0	0.563072	0.587776	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	343
gqa2	base	l1nosync	128	3	11	0	0.522240	0.613056	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	344
gqa2	base	full	128	3	11	1	0.564288	0.614176	0.560128	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	345
gqa2	base	nowait	128	3	11	0	0.562176	0.588544	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	346
gqa2	base	neither	128	3	11	0	0.562176	0.517120	0.555360	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	347
gqa2	base	full	128	3	12	1	0.562976	0.612128	0.554944	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	348
gqa2	base	nowait	128	3	12	0	0.563232	0.588800	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	349
gqa2	base	neither	128	3	12	0	0.562336	0.517120	0.555008	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	350
gqa2	base	l1nosync	128	3	12	0	0.523264	0.612256	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	351
gqa2	base	nowait	128	3	13	0	0.562336	0.587776	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	352
gqa2	base	neither	128	3	13	0	0.563392	0.517216	0.554688	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	353
gqa2	base	l1nosync	128	3	13	0	0.522976	0.612096	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	354
gqa2	base	full	128	3	13	1	0.562336	0.613376	0.554208	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	355
gqa2	base	neither	128	3	14	0	0.563392	0.517120	0.554176	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	356
gqa2	base	l1nosync	128	3	14	0	0.522144	0.612672	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	357
gqa2	base	full	128	3	14	1	0.562176	0.612416	0.554944	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	358
gqa2	base	nowait	128	3	14	0	0.564224	0.588800	0.555712	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	359
gqa2	base	l1nosync	128	3	15	0	0.521920	0.612352	0.554336	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	360
gqa2	base	full	128	3	15	1	0.562368	0.613280	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	361
gqa2	base	nowait	128	3	15	0	0.562368	0.588800	0.555104	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	362
gqa2	base	neither	128	3	15	0	0.562080	0.517824	0.555840	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	363
gqa2	base	full	128	3	16	1	0.562240	0.612352	0.555136	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	364
gqa2	base	nowait	128	3	16	0	0.563392	0.589824	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	365
gqa2	base	neither	128	3	16	0	0.562400	0.516032	0.554912	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	366
gqa2	base	l1nosync	128	3	16	0	0.524608	0.612352	0.555936	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	367
gqa2	base	nowait	128	3	17	0	0.561984	0.588512	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	368
gqa2	base	neither	128	3	17	0	0.562400	0.518144	0.555680	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	369
gqa2	base	l1nosync	128	3	17	0	0.522080	0.611328	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	370
gqa2	base	full	128	3	17	1	0.564224	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	371
gqa2	base	neither	128	3	18	0	0.562368	0.517920	0.555008	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	372
gqa2	base	l1nosync	128	3	18	0	0.524064	0.613376	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	373
gqa2	base	full	128	3	18	1	0.563104	0.613376	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	374
gqa2	base	nowait	128	3	18	0	0.563200	0.588800	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	375
gqa2	base	l1nosync	128	3	19	0	0.523264	0.613184	0.555744	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	376
gqa2	base	full	128	3	19	1	0.563200	0.612448	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	377
gqa2	base	nowait	128	3	19	0	0.563968	0.587872	0.556896	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	378
gqa2	base	neither	128	3	19	0	0.565248	0.518112	0.556352	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	379
gqa2	base	full	128	3	20	1	0.562368	0.612160	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	380
gqa2	base	nowait	128	3	20	0	0.563200	0.588448	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	381
gqa2	base	neither	128	3	20	0	0.561152	0.518208	0.556032	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	382
gqa2	base	l1nosync	128	3	20	0	0.523232	0.613376	0.554304	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	383
gqa2	base	nowait	128	3	21	0	0.561376	0.588800	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	384
gqa2	base	neither	128	3	21	0	0.563200	0.516960	0.555072	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	385
gqa2	base	l1nosync	128	3	21	0	0.523136	0.613312	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	386
gqa2	base	full	128	3	21	1	0.563296	0.612128	0.555936	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	387
gqa2	base	neither	128	3	22	0	0.562848	0.516832	0.555072	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	388
gqa2	base	l1nosync	128	3	22	0	0.524288	0.612544	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	389
gqa2	base	full	128	3	22	1	0.562368	0.614208	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	390
gqa2	base	nowait	128	3	22	0	0.562208	0.588800	0.555904	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	391
gqa2	base	l1nosync	128	3	23	0	0.523008	0.613184	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	392
gqa2	base	full	128	3	23	1	0.563200	0.613152	0.556032	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	393
gqa2	base	nowait	128	3	23	0	0.563392	0.588800	0.553984	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	394
gqa2	base	neither	128	3	23	0	0.561024	0.517888	0.555872	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	395
gqa2	base	full	128	3	24	1	0.562368	0.612352	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	396
gqa2	base	nowait	128	3	24	0	0.563200	0.590496	0.555008	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	397
gqa2	base	neither	128	3	24	0	0.562336	0.517120	0.555296	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	398
gqa2	base	l1nosync	128	3	24	0	0.522240	0.613376	0.556096	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	4416	16292	34	0	5	11	399
gqa2	base	full	512	3	0	1	1.772704	1.932032	1.772320	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	400
gqa2	base	nowait	512	3	0	0	1.610816	1.675104	1.613568	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	401
gqa2	base	neither	512	3	0	0	1.611840	1.511616	1.612768	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	402
gqa2	base	l1nosync	512	3	0	0	1.514144	1.757184	1.613536	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	403
gqa2	base	nowait	512	3	1	0	1.612800	1.668320	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	404
gqa2	base	neither	512	3	1	0	1.613664	1.512224	1.613824	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	405
gqa2	base	l1nosync	512	3	1	0	1.508352	1.759200	1.613792	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	406
gqa2	base	full	512	3	1	1	1.611648	1.757408	1.614848	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	407
gqa2	base	neither	512	3	2	0	1.611616	1.510144	1.612992	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	408
gqa2	base	l1nosync	512	3	2	0	1.505248	1.757472	1.612768	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	409
gqa2	base	full	512	3	2	1	1.611744	1.757184	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	410
gqa2	base	nowait	512	3	2	0	1.610816	1.661312	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	411
gqa2	base	l1nosync	512	3	3	0	1.502208	1.757344	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	412
gqa2	base	full	512	3	3	1	1.610816	1.756960	1.613696	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	413
gqa2	base	nowait	512	3	3	0	1.610688	1.660928	1.611776	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	414
gqa2	base	neither	512	3	3	0	1.609792	1.509376	1.612800	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	415
gqa2	base	full	512	3	4	1	1.611584	1.758208	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	416
gqa2	base	nowait	512	3	4	0	1.611712	1.671168	1.613664	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	417
gqa2	base	neither	512	3	4	0	1.610400	1.509120	1.612768	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	418
gqa2	base	l1nosync	512	3	4	0	1.505984	1.756256	1.612544	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	419
gqa2	base	nowait	512	3	5	0	1.611424	1.671168	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	420
gqa2	base	neither	512	3	5	0	1.610752	1.511360	1.614848	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	421
gqa2	base	l1nosync	512	3	5	0	1.509376	1.758496	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	422
gqa2	base	full	512	3	5	1	1.610752	1.758208	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	423
gqa2	base	neither	512	3	6	0	1.610688	1.514464	1.613824	210	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	424
gqa2	base	l1nosync	512	3	6	0	1.501184	1.758336	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	425
gqa2	base	full	512	3	6	1	1.612800	1.758208	1.613824	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	426
gqa2	base	nowait	512	3	6	0	1.610592	1.669120	1.613536	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	427
gqa2	base	l1nosync	512	3	7	0	1.501120	1.758208	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	428
gqa2	base	full	512	3	7	1	1.611680	1.758208	1.612800	212	2	256	128	24576	24576	0	65536	102400	1536	210	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	17664	59172	82	0	5	11	429
