tile_m	tile_n	tile_k	stages	split_k	l05_ms	l1_ms	l2_ms	status	l05_hash	smem	ctas_per_sm	grid
32	64	32	5	2	0.606272	0.599072	0.634592	PASS	74864481ea3a41e4	62720	1	128
32	64	32	5	4	0.438048	0.411648	0.457472	PASS	7b9a5e82df1403b7	62720	1	128
32	64	32	5	8	0.392000	0.346112	0.414720	PASS	118f8e253b29f694	62720	1	128
32	64	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	128	8	2	1	1.575936	1.568992	1.592320	PASS	fd15fa2e89cdb915	10368	2	256
32	128	8	2	2	0.961536	0.937280	0.995328	PASS	74864481ea3a41e4	10368	2	256
32	128	8	2	4	0.570368	0.565152	0.591872	PASS	7b9a5e82df1403b7	10368	2	256
32	128	8	2	8	0.458752	0.409600	0.442368	PASS	118f8e253b29f694	10368	2	256
32	128	8	2	16	0.419840	0.374624	0.401408	PASS	472fe4e8596656af	10368	2	256
32	128	8	3	1	1.552384	1.532896	1.560576	PASS	fd15fa2e89cdb915	15552	2	256
32	128	8	3	2	0.952320	0.920672	0.979968	PASS	74864481ea3a41e4	15552	2	256
32	128	8	3	4	0.574304	0.542944	0.583680	PASS	7b9a5e82df1403b7	15552	2	256
32	128	8	3	8	0.412512	0.403456	0.436224	PASS	118f8e253b29f694	15552	2	256
32	128	8	3	16	0.435136	0.371616	0.403456	PASS	472fe4e8596656af	15552	2	256
32	128	8	4	1	1.550336	1.533952	1.579008	PASS	fd15fa2e89cdb915	20736	2	256
32	128	8	4	2	0.953344	0.931840	0.994176	PASS	74864481ea3a41e4	20736	2	256
32	128	8	4	4	0.608256	0.586976	0.651072	PASS	7b9a5e82df1403b7	20736	2	256
32	128	8	4	8	0.450432	0.409600	0.486400	PASS	118f8e253b29f694	20736	2	256
32	128	8	4	16	0.391072	0.371712	0.418816	PASS	472fe4e8596656af	20736	2	256
32	128	8	5	1	1.560576	1.536000	1.584928	PASS	fd15fa2e89cdb915	25920	2	256
32	128	8	5	2	0.957440	0.931840	0.996128	PASS	74864481ea3a41e4	25920	2	256
32	128	8	5	4	0.580608	0.546816	0.599040	PASS	7b9a5e82df1403b7	25920	2	256
32	128	8	5	8	0.430080	0.407776	0.450560	PASS	118f8e253b29f694	25920	2	256
32	128	8	5	16	0.376832	0.370688	0.418592	PASS	472fe4e8596656af	25920	2	256
32	128	16	2	1	1.473536	1.436896	1.491968	PASS	fd15fa2e89cdb915	20736	2	256
32	128	16	2	2	0.911360	0.870400	0.942080	PASS	74864481ea3a41e4	20736	2	256
32	128	16	2	4	0.559072	0.536768	0.573536	PASS	7b9a5e82df1403b7	20736	2	256
32	128	16	2	8	0.415744	0.387072	0.434176	PASS	118f8e253b29f694	20736	2	256
32	128	16	2	16	0.383680	0.372736	0.396288	PASS	472fe4e8596656af	20736	2	256
32	128	16	3	1	1.468416	1.432800	1.471488	PASS	fd15fa2e89cdb915	31104	2	256
32	128	16	3	2	0.919552	0.871424	0.932832	PASS	74864481ea3a41e4	31104	2	256
32	128	16	3	4	0.556032	0.534656	0.573440	PASS	7b9a5e82df1403b7	31104	2	256
32	128	16	3	8	0.413696	0.381152	0.430976	PASS	118f8e253b29f694	31104	2	256
32	128	16	3	16	0.397568	0.369888	0.399360	PASS	472fe4e8596656af	31104	2	256
32	128	16	4	1	1.458336	1.431552	1.474624	PASS	fd15fa2e89cdb915	41472	2	256
32	128	16	4	2	0.920576	0.873216	0.934048	PASS	74864481ea3a41e4	41472	2	256
32	128	16	4	4	0.612352	0.573440	0.624640	PASS	7b9a5e82df1403b7	41472	2	256
32	128	16	4	8	0.450592	0.412672	0.476160	PASS	118f8e253b29f694	41472	2	256
32	128	16	4	16	0.463936	0.347136	0.404480	PASS	472fe4e8596656af	41472	2	256
32	128	16	5	1	1.462080	1.431680	1.475584	PASS	fd15fa2e89cdb915	51840	1	128
32	128	16	5	2	0.918528	0.869536	0.939008	PASS	74864481ea3a41e4	51840	1	128
32	128	16	5	4	0.564224	0.537600	0.575488	PASS	7b9a5e82df1403b7	51840	1	128
32	128	16	5	8	0.448512	0.386848	0.437984	PASS	118f8e253b29f694	51840	1	128
32	128	16	5	16	0.384000	0.340992	0.408576	PASS	472fe4e8596656af	51840	1	128
32	128	32	2	1	1.453056	1.470336	1.517568	PASS	fd15fa2e89cdb915	41472	1	128
32	128	32	2	2	0.910336	0.900256	0.958464	PASS	74864481ea3a41e4	41472	1	128
32	128	32	2	4	0.562112	0.550912	0.588800	PASS	7b9a5e82df1403b7	41472	1	128
32	128	32	2	8	0.419840	0.404480	0.440064	PASS	118f8e253b29f694	41472	1	128
32	128	32	2	16	0.421888	0.370912	0.413600	PASS	472fe4e8596656af	41472	1	128
32	128	32	3	1	1.443840	1.467392	1.515520	PASS	fd15fa2e89cdb915	62208	1	128
32	128	32	3	2	0.903168	0.899072	0.959488	PASS	74864481ea3a41e4	62208	1	128
32	128	32	3	4	0.556032	0.552000	0.593920	PASS	7b9a5e82df1403b7	62208	1	128
32	128	32	3	8	0.408576	0.405248	0.442304	PASS	118f8e253b29f694	62208	1	128
32	128	32	3	16	0.401536	0.342016	0.408576	PASS	472fe4e8596656af	62208	1	128
32	128	32	4	1	1.466368	1.473536	1.522688	PASS	fd15fa2e89cdb915	82944	1	128
32	128	32	4	2	0.917280	0.899072	0.964608	PASS	74864481ea3a41e4	82944	1	128
32	128	32	4	4	0.609280	0.580576	0.649216	PASS	7b9a5e82df1403b7	82944	1	128
32	128	32	4	8	0.462880	0.435200	0.492544	PASS	118f8e253b29f694	82944	1	128
32	128	32	4	16	0.413728	0.346272	0.423072	PASS	472fe4e8596656af	82944	1	128
32	256	8	2	1	2.616320	2.555904	2.598912	PASS	fd15fa2e89cdb915	18560	2	256
32	256	8	2	2	1.488832	1.437696	1.499392	PASS	74864481ea3a41e4	18560	2	256
32	256	8	2	4	0.821024	0.797696	0.833536	PASS	7b9a5e82df1403b7	18560	2	256
32	256	8	2	8	0.548864	0.523456	0.569344	PASS	118f8e253b29f694	18560	2	256
32	256	8	2	16	0.457824	0.443392	0.479040	PASS	472fe4e8596656af	18560	2	256
32	256	8	3	1	2.593664	2.523136	2.555904	PASS	fd15fa2e89cdb915	27840	2	256
32	256	8	3	2	1.478656	1.431360	1.483872	PASS	74864481ea3a41e4	27840	2	256
32	256	8	3	4	0.885856	0.844800	0.903168	PASS	7b9a5e82df1403b7	27840	2	256
32	256	8	3	8	0.550144	0.517376	0.565248	PASS	118f8e253b29f694	27840	2	256
32	256	8	3	16	0.464704	0.411808	0.441344	PASS	472fe4e8596656af	27840	2	256
32	256	8	4	1	2.597888	2.531328	2.580608	PASS	fd15fa2e89cdb915	37120	2	256
32	256	8	4	2	1.488768	1.433472	1.497088	PASS	74864481ea3a41e4	37120	2	256
32	256	8	4	4	0.909312	0.846848	0.911360	PASS	7b9a5e82df1403b7	37120	2	256
32	256	8	4	8	0.590848	0.528576	0.593920	PASS	118f8e253b29f694	37120	2	256
32	256	8	4	16	0.429056	0.399328	0.445440	PASS	472fe4e8596656af	37120	2	256
32	256	8	5	1	2.624448	2.556832	2.584416	PASS	fd15fa2e89cdb915	46400	2	256
32	256	8	5	2	1.499072	1.444864	1.501184	PASS	74864481ea3a41e4	46400	2	256
32	256	8	5	4	0.912384	0.870400	0.915744	PASS	7b9a5e82df1403b7	46400	2	256
32	256	8	5	8	0.612352	0.576736	0.632672	PASS	118f8e253b29f694	46400	2	256
32	256	8	5	16	0.471040	0.432928	0.494592	PASS	472fe4e8596656af	46400	2	256
32	256	16	2	1	2.429952	2.394336	2.462720	PASS	fd15fa2e89cdb915	37120	2	256
32	256	16	2	2	1.402720	1.370112	1.438720	PASS	74864481ea3a41e4	37120	2	256
32	256	16	2	4	0.860160	0.815360	0.881632	PASS	7b9a5e82df1403b7	37120	2	256
32	256	16	2	8	0.541728	0.513984	0.560128	PASS	118f8e253b29f694	37120	2	256
32	256	16	2	16	0.427008	0.407552	0.434176	PASS	472fe4e8596656af	37120	2	256
32	256	16	3	1	2.418592	2.400256	2.427904	PASS	fd15fa2e89cdb915	55680	1	128
32	256	16	3	2	1.387456	1.366176	1.422336	PASS	74864481ea3a41e4	55680	1	128
32	256	16	3	4	0.857888	0.815104	0.874496	PASS	7b9a5e82df1403b7	55680	1	128
32	256	16	3	8	0.549888	0.516096	0.565120	PASS	118f8e253b29f694	55680	1	128
32	256	16	3	16	0.425664	0.389120	0.436224	PASS	472fe4e8596656af	55680	1	128
32	256	16	4	1	2.426880	2.422912	2.443040	PASS	fd15fa2e89cdb915	74240	1	128
32	256	16	4	2	1.406976	1.381504	1.434784	PASS	74864481ea3a41e4	74240	1	128
32	256	16	4	4	0.860160	0.840480	0.884736	PASS	7b9a5e82df1403b7	74240	1	128
32	256	16	4	8	0.573312	0.555104	0.589824	PASS	118f8e253b29f694	74240	1	128
32	256	16	4	16	0.431104	0.397312	0.443392	PASS	472fe4e8596656af	74240	1	128
32	256	16	5	1	2.441216	2.451456	2.480128	PASS	fd15fa2e89cdb915	92800	1	128
32	256	16	5	2	1.412096	1.399808	1.465344	PASS	74864481ea3a41e4	92800	1	128
32	256	16	5	4	0.861376	0.840704	0.903168	PASS	7b9a5e82df1403b7	92800	1	128
32	256	16	5	8	0.600064	0.574592	0.633856	PASS	118f8e253b29f694	92800	1	128
32	256	16	5	16	0.461632	0.418816	0.502848	PASS	472fe4e8596656af	92800	1	128
32	256	32	2	1	2.504448	2.509952	2.568992	PASS	fd15fa2e89cdb915	74240	1	128
32	256	32	2	2	1.448704	1.432576	1.498048	PASS	74864481ea3a41e4	74240	1	128
32	256	32	2	4	0.880832	0.844928	0.917504	PASS	7b9a5e82df1403b7	74240	1	128
32	256	32	2	8	0.584704	0.539648	0.587776	PASS	118f8e253b29f694	74240	1	128
32	256	32	2	16	0.435936	0.406528	0.446464	PASS	472fe4e8596656af	74240	1	128
64	16	16	2	1	0.846752	0.827392	0.862208	PASS	fd15fa2e89cdb915	10496	2	256
64	16	16	2	2	0.585728	0.566272	0.579520	PASS	74864481ea3a41e4	10496	2	256
64	16	16	2	4	0.438272	0.415744	0.456704	PASS	7b9a5e82df1403b7	10496	2	256
64	16	16	2	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	3	1	0.832512	0.806912	0.846848	PASS	fd15fa2e89cdb915	15744	2	256
64	16	16	3	2	0.584544	0.563200	0.614400	PASS	74864481ea3a41e4	15744	2	256
64	16	16	3	4	0.471040	0.446272	0.494592	PASS	7b9a5e82df1403b7	15744	2	256
64	16	16	3	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	4	1	0.765952	0.743200	0.771872	PASS	fd15fa2e89cdb915	20992	2	256
64	16	16	4	2	0.586752	0.561920	0.615424	PASS	74864481ea3a41e4	20992	2	256
64	16	16	4	4	0.471136	0.443648	0.492544	PASS	7b9a5e82df1403b7	20992	2	256
64	16	16	4	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	5	1	0.765952	0.739552	0.767680	PASS	fd15fa2e89cdb915	26240	2	256
64	16	16	5	2	0.588576	0.563200	0.614400	PASS	74864481ea3a41e4	26240	2	256
64	16	16	5	4	0.477184	0.445152	0.493568	PASS	7b9a5e82df1403b7	26240	2	256
64	16	16	5	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	2	1	0.746496	0.741632	0.776192	PASS	fd15fa2e89cdb915	20992	2	256
64	16	32	2	2	0.571392	0.562240	0.621568	PASS	74864481ea3a41e4	20992	2	256
64	16	32	2	4	0.461856	0.443392	0.496640	PASS	7b9a5e82df1403b7	20992	2	256
64	16	32	2	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	3	1	0.806912	0.804768	0.840704	PASS	fd15fa2e89cdb915	31488	2	256
64	16	32	3	2	0.532480	0.534528	0.560064	PASS	74864481ea3a41e4	31488	2	256
64	16	32	3	4	0.439296	0.416544	0.450560	PASS	7b9a5e82df1403b7	31488	2	256
64	16	32	3	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	4	1	0.817920	0.805888	0.844736	PASS	fd15fa2e89cdb915	41984	2	256
64	16	32	4	2	0.537472	0.527360	0.565120	PASS	74864481ea3a41e4	41984	2	256
64	16	32	4	4	0.434272	0.414720	0.453632	PASS	7b9a5e82df1403b7	41984	2	256
64	16	32	4	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	5	1	0.813056	0.805824	0.845824	PASS	fd15fa2e89cdb915	52480	1	128
64	16	32	5	2	0.575488	0.563200	0.620544	PASS	74864481ea3a41e4	52480	1	128
64	16	32	5	4	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	5	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	8	2	1	1.789952	1.801216	1.824768	PASS	fd15fa2e89cdb915	6272	3	384
64	32	8	2	2	1.069056	1.095808	1.116160	PASS	74864481ea3a41e4	6272	3	384
64	32	8	2	4	0.673792	0.686080	0.712704	PASS	7b9a5e82df1403b7	6272	3	384
64	32	8	2	8	0.490496	0.518144	0.521152	PASS	118f8e253b29f694	6272	3	384
64	32	8	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	8	3	1	1.609728	1.590592	1.626240	PASS	fd15fa2e89cdb915	9408	3	384
64	32	8	3	2	0.976896	0.961536	1.001312	PASS	74864481ea3a41e4	9408	3	384
64	32	8	3	4	0.618496	0.602112	0.649216	PASS	7b9a5e82df1403b7	9408	3	384
64	32	8	3	8	0.451328	0.436448	0.479232	PASS	118f8e253b29f694	9408	3	384
64	32	8	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	8	4	1	1.773728	1.776384	1.785792	PASS	fd15fa2e89cdb915	12544	3	384
64	32	8	4	2	1.071104	1.071104	1.103872	PASS	74864481ea3a41e4	12544	3	384
64	32	8	4	4	0.682880	0.685056	0.711680	PASS	7b9a5e82df1403b7	12544	3	384
64	32	8	4	8	0.490496	0.520032	0.519168	PASS	118f8e253b29f694	12544	3	384
64	32	8	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	8	5	1	1.786880	1.776416	1.801216	PASS	fd15fa2e89cdb915	15680	3	384
64	32	8	5	2	1.078272	1.078272	1.110016	PASS	74864481ea3a41e4	15680	3	384
64	32	8	5	4	0.685920	0.692128	0.717728	PASS	7b9a5e82df1403b7	15680	3	384
64	32	8	5	8	0.525152	0.521216	0.528384	PASS	118f8e253b29f694	15680	3	384
64	32	8	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	16	2	1	1.686528	1.698816	1.711104	PASS	fd15fa2e89cdb915	12544	3	384
64	32	16	2	2	1.015808	1.037184	1.050624	PASS	74864481ea3a41e4	12544	3	384
64	32	16	2	4	0.657408	0.657408	0.680960	PASS	7b9a5e82df1403b7	12544	3	384
64	32	16	2	8	0.475136	0.496640	0.503808	PASS	118f8e253b29f694	12544	3	384
64	32	16	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	16	3	1	1.682432	1.682432	1.694496	PASS	fd15fa2e89cdb915	18816	3	384
64	32	16	3	2	1.020928	1.027072	1.043456	PASS	74864481ea3a41e4	18816	3	384
64	32	16	3	4	0.649216	0.658432	0.682848	PASS	7b9a5e82df1403b7	18816	3	384
64	32	16	3	8	0.430080	0.427008	0.453632	PASS	118f8e253b29f694	18816	3	384
64	32	16	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	16	4	1	1.685504	1.679232	1.695744	PASS	fd15fa2e89cdb915	25088	3	384
64	32	16	4	2	1.026048	1.031168	1.048576	PASS	74864481ea3a41e4	25088	3	384
64	32	16	4	4	0.663552	0.656384	0.687104	PASS	7b9a5e82df1403b7	25088	3	384
64	32	16	4	8	0.488448	0.505856	0.509952	PASS	118f8e253b29f694	25088	3	384
64	32	16	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	16	5	1	1.684288	1.684480	1.698816	PASS	fd15fa2e89cdb915	31360	3	384
64	32	16	5	2	0.944032	0.925696	0.959392	PASS	74864481ea3a41e4	31360	3	384
64	32	16	5	4	0.607232	0.599040	0.629728	PASS	7b9a5e82df1403b7	31360	3	384
64	32	16	5	8	0.482560	0.514880	0.512960	PASS	118f8e253b29f694	31360	3	384
64	32	16	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	32	2	1	0.937888	0.948512	0.958464	PASS	fd15fa2e89cdb915	25088	2	256
64	32	32	2	2	0.644096	0.633696	0.670720	PASS	74864481ea3a41e4	25088	2	256
64	32	32	2	4	0.461824	0.436416	0.489632	PASS	7b9a5e82df1403b7	25088	2	256
64	32	32	2	8	0.403296	0.371712	0.422912	PASS	118f8e253b29f694	25088	2	256
64	32	32	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	32	3	1	0.930816	0.936192	0.954304	PASS	fd15fa2e89cdb915	37632	2	256
64	32	32	3	2	0.641024	0.628736	0.673792	PASS	74864481ea3a41e4	37632	2	256
64	32	32	3	4	0.464704	0.436224	0.492384	PASS	7b9a5e82df1403b7	37632	2	256
64	32	32	3	8	0.408576	0.371712	0.424032	PASS	118f8e253b29f694	37632	2	256
64	32	32	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	32	4	1	0.937088	0.937856	0.957440	PASS	fd15fa2e89cdb915	50176	2	256
64	32	32	4	2	0.642048	0.628736	0.673792	PASS	74864481ea3a41e4	50176	2	256
64	32	32	4	4	0.464160	0.439232	0.493568	PASS	7b9a5e82df1403b7	50176	2	256
64	32	32	4	8	0.408608	0.372736	0.429056	PASS	118f8e253b29f694	50176	2	256
64	32	32	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	32	5	1	0.936960	0.935072	0.964608	PASS	fd15fa2e89cdb915	62720	1	128
64	32	32	5	2	0.642048	0.627712	0.677728	PASS	74864481ea3a41e4	62720	1	128
64	32	32	5	4	0.457728	0.433312	0.496576	PASS	7b9a5e82df1403b7	62720	1	128
64	32	32	5	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	64	8	2	1	1.177600	1.172480	1.199104	PASS	fd15fa2e89cdb915	8320	2	256
64	64	8	2	2	0.831488	0.797984	0.855776	PASS	74864481ea3a41e4	8320	2	256
64	64	8	2	4	0.545792	0.530432	0.581632	PASS	7b9a5e82df1403b7	8320	2	256
64	64	8	2	8	0.444416	0.388896	0.446304	PASS	118f8e253b29f694	8320	2	256
64	64	8	2	16	0.393216	0.367424	0.402592	PASS	472fe4e8596656af	8320	2	256
64	64	8	3	1	1.284096	1.264896	1.308672	PASS	fd15fa2e89cdb915	12480	2	256
64	64	8	3	2	0.813056	0.783168	0.848000	PASS	74864481ea3a41e4	12480	2	256
64	64	8	3	4	0.542656	0.512000	0.578560	PASS	7b9a5e82df1403b7	12480	2	256
64	64	8	3	8	0.414720	0.382976	0.445440	PASS	118f8e253b29f694	12480	2	256
64	64	8	3	16	0.380064	0.368640	0.400384	PASS	472fe4e8596656af	12480	2	256
64	64	8	4	1	1.300480	1.264640	1.310720	PASS	fd15fa2e89cdb915	16640	2	256
64	64	8	4	2	0.820224	0.783360	0.849952	PASS	74864481ea3a41e4	16640	2	256
64	64	8	4	4	0.543552	0.511968	0.580608	PASS	7b9a5e82df1403b7	16640	2	256
64	64	8	4	8	0.417792	0.388096	0.446432	PASS	118f8e253b29f694	16640	2	256
64	64	8	4	16	0.378880	0.367616	0.404416	PASS	472fe4e8596656af	16640	2	256
64	64	8	5	1	1.308896	1.267136	1.312768	PASS	fd15fa2e89cdb915	20800	2	256
64	64	8	5	2	0.828416	0.793824	0.850944	PASS	74864481ea3a41e4	20800	2	256
64	64	8	5	4	0.556032	0.519168	0.582656	PASS	7b9a5e82df1403b7	20800	2	256
64	64	8	5	8	0.425984	0.388096	0.447488	PASS	118f8e253b29f694	20800	2	256
64	64	8	5	16	0.393216	0.372736	0.410624	PASS	472fe4e8596656af	20800	2	256
64	64	16	2	1	1.108992	1.097888	1.120256	PASS	fd15fa2e89cdb915	16640	2	256
64	64	16	2	2	0.715712	0.698592	0.739328	PASS	74864481ea3a41e4	16640	2	256
64	64	16	2	4	0.528384	0.502784	0.559104	PASS	7b9a5e82df1403b7	16640	2	256
64	64	16	2	8	0.409600	0.375776	0.436224	PASS	118f8e253b29f694	16640	2	256
64	64	16	2	16	0.408576	0.365568	0.400384	PASS	472fe4e8596656af	16640	2	256
64	64	16	3	1	1.209344	1.174528	1.212416	PASS	fd15fa2e89cdb915	24960	2	256
64	64	16	3	2	0.773120	0.740352	0.801792	PASS	74864481ea3a41e4	24960	2	256
64	64	16	3	4	0.527360	0.503808	0.558080	PASS	7b9a5e82df1403b7	24960	2	256
64	64	16	3	8	0.394048	0.361632	0.397088	PASS	118f8e253b29f694	24960	2	256
64	64	16	3	16	0.391168	0.367872	0.400384	PASS	472fe4e8596656af	24960	2	256
64	64	16	4	1	1.211392	1.174528	1.220608	PASS	fd15fa2e89cdb915	33280	2	256
64	64	16	4	2	0.779040	0.740352	0.808736	PASS	74864481ea3a41e4	33280	2	256
64	64	16	4	4	0.537600	0.502784	0.560256	PASS	7b9a5e82df1403b7	33280	2	256
64	64	16	4	8	0.416768	0.375712	0.440320	PASS	118f8e253b29f694	33280	2	256
64	64	16	4	16	0.384000	0.367680	0.406528	PASS	472fe4e8596656af	33280	2	256
64	64	16	5	1	1.216288	1.175552	1.221504	PASS	fd15fa2e89cdb915	41600	2	256
64	64	16	5	2	0.788608	0.747264	0.809984	PASS	74864481ea3a41e4	41600	2	256
64	64	16	5	4	0.536576	0.505856	0.565248	PASS	7b9a5e82df1403b7	41600	2	256
64	64	16	5	8	0.418816	0.380160	0.444416	PASS	118f8e253b29f694	41600	2	256
64	64	16	5	16	0.403456	0.344064	0.411648	PASS	472fe4e8596656af	41600	2	256
64	64	32	2	1	1.191808	1.202176	1.195904	PASS	fd15fa2e89cdb915	33280	2	256
64	64	32	2	2	0.772096	0.765824	0.797696	PASS	74864481ea3a41e4	33280	2	256
64	64	32	2	4	0.529408	0.507904	0.559968	PASS	7b9a5e82df1403b7	33280	2	256
64	64	32	2	8	0.423744	0.385024	0.437248	PASS	118f8e253b29f694	33280	2	256
64	64	32	2	16	0.401280	0.368640	0.401376	PASS	472fe4e8596656af	33280	2	256
64	64	32	3	1	1.179648	1.202176	1.201152	PASS	fd15fa2e89cdb915	49920	2	256
64	64	32	3	2	0.702368	0.704640	0.731136	PASS	74864481ea3a41e4	49920	2	256
64	64	32	3	4	0.525312	0.505856	0.557312	PASS	7b9a5e82df1403b7	49920	2	256
64	64	32	3	8	0.420864	0.387072	0.442368	PASS	118f8e253b29f694	49920	2	256
64	64	32	3	16	0.412576	0.344064	0.411648	PASS	472fe4e8596656af	49920	2	256
64	64	32	4	1	1.188864	1.203360	1.196032	PASS	fd15fa2e89cdb915	66560	1	128
64	64	32	4	2	0.777216	0.766144	0.802816	PASS	74864481ea3a41e4	66560	1	128
64	64	32	4	4	0.533472	0.507040	0.563200	PASS	7b9a5e82df1403b7	66560	1	128
64	64	32	4	8	0.418944	0.379904	0.446464	PASS	118f8e253b29f694	66560	1	128
64	64	32	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	64	32	5	1	1.198080	1.224704	1.223456	PASS	fd15fa2e89cdb915	83200	1	128
64	64	32	5	2	0.732160	0.724832	0.750592	PASS	74864481ea3a41e4	83200	1	128
64	64	32	5	4	0.493728	0.490592	0.519168	PASS	7b9a5e82df1403b7	83200	1	128
64	64	32	5	8	0.416768	0.398336	0.452288	PASS	118f8e253b29f694	83200	1	128
64	64	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	128	8	2	1	1.827104	1.795072	1.850144	PASS	fd15fa2e89cdb915	12416	2	256
64	128	8	2	2	1.000544	0.985984	1.031168	PASS	74864481ea3a41e4	12416	2	256
64	128	8	2	4	0.635904	0.608256	0.658432	PASS	7b9a5e82df1403b7	12416	2	256
64	128	8	2	8	0.496640	0.468192	0.522304	PASS	118f8e253b29f694	12416	2	256
64	128	8	2	16	0.412672	0.398336	0.428032	PASS	472fe4e8596656af	12416	2	256
64	128	8	3	1	1.820672	1.800480	1.871872	PASS	fd15fa2e89cdb915	18624	2	256
64	128	8	3	2	1.092608	1.067008	1.140512	PASS	74864481ea3a41e4	18624	2	256
64	128	8	3	4	0.691168	0.669696	0.722944	PASS	7b9a5e82df1403b7	18624	2	256
64	128	8	3	8	0.490400	0.474048	0.526336	PASS	118f8e253b29f694	18624	2	256
64	128	8	3	16	0.396288	0.394240	0.423776	PASS	472fe4e8596656af	18624	2	256
64	128	8	4	1	1.828864	1.798144	1.826816	PASS	fd15fa2e89cdb915	24832	2	256
64	128	8	4	2	1.095680	1.063936	1.120448	PASS	74864481ea3a41e4	24832	2	256
64	128	8	4	4	0.691040	0.670720	0.714752	PASS	7b9a5e82df1403b7	24832	2	256
64	128	8	4	8	0.500736	0.474368	0.522496	PASS	118f8e253b29f694	24832	2	256
64	128	8	4	16	0.414720	0.405760	0.425088	PASS	472fe4e8596656af	24832	2	256
64	128	8	5	1	1.833984	1.805312	1.843360	PASS	fd15fa2e89cdb915	31040	2	256
64	128	8	5	2	1.100800	1.067008	1.125376	PASS	74864481ea3a41e4	31040	2	256
64	128	8	5	4	0.695296	0.670720	0.718752	PASS	7b9a5e82df1403b7	31040	2	256
64	128	8	5	8	0.496640	0.473088	0.526336	PASS	118f8e253b29f694	31040	2	256
64	128	8	5	16	0.404480	0.404672	0.428224	PASS	472fe4e8596656af	31040	2	256
64	128	16	2	1	1.703936	1.698816	1.741824	PASS	fd15fa2e89cdb915	24832	2	256
64	128	16	2	2	1.032192	1.006592	1.072128	PASS	74864481ea3a41e4	24832	2	256
64	128	16	2	4	0.664576	0.636928	0.692224	PASS	7b9a5e82df1403b7	24832	2	256
64	128	16	2	8	0.480416	0.447488	0.510976	PASS	118f8e253b29f694	24832	2	256
64	128	16	2	16	0.414272	0.379872	0.421888	PASS	472fe4e8596656af	24832	2	256
64	128	16	3	1	1.704800	1.698816	1.708032	PASS	fd15fa2e89cdb915	37248	2	256
64	128	16	3	2	1.034240	1.004544	1.056768	PASS	74864481ea3a41e4	37248	2	256
64	128	16	3	4	0.662496	0.638752	0.688128	PASS	7b9a5e82df1403b7	37248	2	256
64	128	16	3	8	0.486624	0.448224	0.509728	PASS	118f8e253b29f694	37248	2	256
64	128	16	3	16	0.397312	0.390976	0.421888	PASS	472fe4e8596656af	37248	2	256
64	128	16	4	1	1.707008	1.667072	1.711104	PASS	fd15fa2e89cdb915	49664	2	256
64	128	16	4	2	1.035264	1.002720	1.061888	PASS	74864481ea3a41e4	49664	2	256
64	128	16	4	4	0.668672	0.637856	0.690080	PASS	7b9a5e82df1403b7	49664	2	256
64	128	16	4	8	0.488672	0.448512	0.512064	PASS	118f8e253b29f694	49664	2	256
64	128	16	4	16	0.406752	0.369536	0.424800	PASS	472fe4e8596656af	49664	2	256
64	128	16	5	1	1.722368	1.667232	1.712128	PASS	fd15fa2e89cdb915	62080	1	128
64	128	16	5	2	1.042336	0.999424	1.062912	PASS	74864481ea3a41e4	62080	1	128
