cell	cohort	arm	stage	tile_m	tile_n	tile_k	stages	iterations	operand_elements	fixed_ns	loop_body_ns	loop_wait_ns	loop_fixed_ns	samples	dump	fixed_predicted_ns	loop_body_predicted_ns	loop_wait_predicted_ns	loop_fixed_predicted_ns	physical_writes	nominal_writes	physical_stage_bytes	occupancy	latency_ns	base_ns	old_loop_ns	observed_loop_ns	old_fixed_ns	new_loop_ns	new_fixed_ns
mha4_s4	raw_kloop	k32	44	32	16	32	2	32.0	1536.0	1831.387755580277	138.19460421716752	120.75175363030961	54.511289826175336	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	258.94635784747715	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	47	32	16	32	2	16.0	1536.0	1639.1974629460985	145.49751070063428	120.87364163197968	56.69592529826345	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	266.371152332614	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	54	32	16	32	2	16.0	1536.0	1580.0740098030767	126.23826203685158	101.96309278020519	48.54508585381163	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	228.20135481705677	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	56	32	16	32	2	16.0	1536.0	1698.2111656649045	145.3192525311594	122.91149020772926	50.83858213593924	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	268.2307427388887	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	59	32	16	32	2	32.0	1536.0	1783.5003874204558	127.28820480638734	108.53082123925623	51.03509138199849	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	235.81902604564357	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	1	32	16	32	2	16.0	1536.0	1375.8200288443074	127.50032340540815	104.42234544401225	49.4009308795657	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	231.9226688494204	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	16	32	16	32	2	16.0	1536.0	1859.0540139918671	143.1551925697558	119.43209554450037	53.94542094229766	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	262.5872881142562	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	31	32	16	32	2	16.0	1536.0	1409.31829348077	128.91983355298794	104.09960843491632	48.32062252402645	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	233.01944198790426	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	46	32	16	32	2	16.0	1536.0	1405.0397925240782	128.76516472493861	104.01627276743292	47.659257240887726	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	232.78143749237154	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	3	32	16	32	2	16.0	1536.0	1379.3706352980873	130.00523515452562	102.75164021450206	49.551948189379665	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	232.75687536902768	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	12	32	16	32	2	16.0	1536.0	1374.8983181661738	128.78101173381182	103.9198025357107	49.340617114375306	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	232.70081426952254	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	18	32	16	32	2	16.0	1536.0	1788.2821624542657	142.36043746601067	119.49402270324777	52.15359327077092	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	261.85446016925846	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	27	32	16	32	2	16.0	1536.0	1742.8487618058766	141.76237621209384	122.02684810134966	48.17644062898745	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	263.78922431344347	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	33	32	16	32	2	16.0	1536.0	1390.0273043444886	128.2841594046324	103.61613964919326	48.11579112449445	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	231.90029905382565	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	42	32	16	32	2	16.0	1536.0	1716.4215931718597	141.49493828590863	121.2460201421099	48.610116396486156	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	262.74095842801853	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	48	32	16	32	2	16.0	1536.0	1495.83854315182	128.1126902564545	100.93567909427193	49.785250297050425	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	229.04836935072643	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k32	57	32	16	32	2	16.0	1536.0	1776.0737227855573	145.21225331774735	119.04138809619994	52.72947543400442	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k32/dump	2083.0222333623688	211.27352645273243	98.551412617407	70.57440662893963	64	512	1280	2.0	107.3564485	211.27352645273243	309.8249390701394	264.2536414139473	2083.0222333623688	211.27352645273243	2024.2812765533545
mha4_s4	raw_kloop	k64	2	32	16	64	2	8.0	3072.0	1589.9283428620606	360.9291608729212	74.59607224243004	61.58590557084305	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	435.5252331153513	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	9	32	16	64	2	8.0	3072.0	1749.4706099905022	356.67669263806226	60.502011932011854	44.6671112958267	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	417.1787045700741	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	11	32	16	64	2	8.0	3072.0	1609.2170379913173	363.22483553423075	68.70217000324442	45.76879292070009	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	431.92700553747517	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	14	32	16	64	2	16.0	3072.0	2046.1888458854505	375.92795942560497	67.13781131346046	48.251628633016104	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	443.06577073906544	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	17	32	16	64	2	8.0	3072.0	1901.4861949205583	442.7000469736023	74.18263364455117	55.13617467338643	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	516.8826806181535	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	24	32	16	64	2	8.0	3072.0	1713.741941961755	366.46997886497934	63.348272777861844	53.29498398482712	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	429.8182516428412	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	26	32	16	64	2	8.0	3072.0	1686.2733031831658	365.10958009648647	75.51672790940927	45.8661491438169	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	440.62630800589574	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	29	32	16	64	2	16.0	3072.0	1997.3198541482834	378.5344368896181	68.84959738724027	65.89750389088923	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	447.3840342768584	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	32	32	16	64	2	8.0	3072.0	1997.5618498151339	412.0388592181496	72.10835578309911	53.13539803293672	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	484.1472150012487	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	39	32	16	64	2	8.0	3072.0	2038.079528032301	429.4315348106786	73.40104882833114	71.57553526956477	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	502.8325836390097	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	41	32	16	64	2	8.0	3072.0	1699.4034334415744	379.2972783133755	80.0145597784605	52.21351144610907	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	459.31183809183597	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	44	32	16	64	2	16.0	3072.0	2012.6734024520122	376.680683754892	69.26932901263919	48.16724747813052	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	445.95001276753123	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	47	32	16	64	2	8.0	3072.0	2030.302505141536	420.1306229698587	70.23550995554729	52.635609716447945	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	490.36613292540596	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	54	32	16	64	2	8.0	3072.0	2030.7808137431985	427.3628116665266	70.13393852217668	53.09722041341607	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	497.4967501887033	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	56	32	16	64	2	8.0	3072.0	1694.4652013962855	369.9086489996821	78.39897893205944	52.29870615280725	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	448.30762793174154	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	59	32	16	64	2	16.0	3072.0	2074.532130052896	374.1878911739186	67.55913884719467	47.64535194730834	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	441.7470300211133	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	1	32	16	64	2	8.0	3072.0	1607.241902637322	361.30330214273005	79.49325125396719	46.03281739684608	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	440.7965533966972	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	16	32	16	64	2	8.0	3072.0	1779.075560572372	358.52679607831305	71.43341579108747	44.60422386241202	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	429.9602118694005	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	31	32	16	64	2	8.0	3072.0	1625.5954281641698	363.83549633055884	66.19950696348798	45.57193002123043	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	430.0350032940468	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	46	32	16	64	2	8.0	3072.0	1607.5939443770828	371.7972905919994	61.76122636796024	45.61755363764571	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	433.55851695995966	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	3	32	16	64	2	8.0	3072.0	1593.1177252413663	367.68145859584433	66.16417967352055	46.03282566579486	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	433.8456382693649	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	12	32	16	64	2	8.0	3072.0	1585.3672509122061	362.1188640443547	74.55880854499384	45.939892602104486	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	436.67767258934856	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	18	32	16	64	2	8.0	3072.0	1710.139787290743	355.62716077847983	66.21542483015821	44.91727119280812	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	421.84258560863805	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	27	32	16	64	2	8.0	3072.0	1617.727434158479	352.78007693055974	83.6589088493119	45.36830735416012	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	436.43898577987164	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	33	32	16	64	2	8.0	3072.0	1644.511420141857	364.17088130874583	63.91795390006786	45.45390872471107	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	428.0888352088137	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	42	32	16	64	2	8.0	3072.0	1722.1554020901945	360.7419440553459	75.61075532195574	45.10682642897909	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	436.35269937730163	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	48	32	16	64	2	8.0	3072.0	1713.524934318856	370.99577528687445	60.33201100904989	45.24634018066945	32	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	431.32778629592434	2083.0222333623688	238.08513824796376	2481.095468682705
mha4_s4	raw_kloop	k64	57	32	16	64	2	8.0	3072.0	1630.6714989358177	360.1079293523767	78.43749580673344	45.81665672196219	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/mha4_s4/phase/k64/dump	2083.0222333623688	238.08513824796376	98.551412617407	70.57440662893963	64	512	2560	1.0	107.3564485	238.08513824796376	336.63655086537074	438.5454251591101	2083.0222333623688	238.08513824796376	2481.095468682705
real_s128	raw_kloop	selected	1	64	128	16	2	256.0	3072.0	4032.6676706819453	304.3952022795996	193.18268081178812	42.33833192141437	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	497.57788309138766	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	9	64	128	16	2	256.0	3072.0	10493.551869081934	307.030854315253	225.99396760774826	65.32936401098702	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	533.0248219230012	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	11	64	128	16	2	256.0	3072.0	6505.698818758532	417.22213907572154	351.60780016752244	93.14829836547881	224	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	768.829939243244	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	12	64	128	16	2	256.0	3072.0	4544.855592457829	403.5111771066955	240.78625635562696	91.97017128443608	224	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	644.2974334623225	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	14	64	128	16	2	896.0	3072.0	9220.725708935071	295.8070003736805	197.3641343755003	42.46737596443839	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	493.17113474918085	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	16	64	128	16	2	256.0	3072.0	4221.158180539235	299.4561019457135	171.10150619234176	46.25932972021601	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	470.55760813805523	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	24	64	128	16	2	256.0	3072.0	10905.430173585475	322.11231943248083	271.8946352424332	42.16464729383466	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	594.006954674914	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	26	64	128	16	2	256.0	3072.0	6644.958206578878	419.20287784583434	349.2187239631662	53.06824758820017	224	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	768.4216018090005	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	27	64	128	16	2	256.0	3072.0	4532.350719915742	406.2767269008991	245.03921317826308	84.70416089821666	224	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	651.3159400791621	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	29	64	128	16	2	896.0	3072.0	9079.656226573456	296.1563827001268	198.60574602155157	41.3456996198424	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	494.7621287216784	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	31	64	128	16	2	256.0	3072.0	4121.740159501386	298.6531901883063	169.04646542265954	41.86115026094484	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	467.69965561096586	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	39	64	128	16	2	256.0	3072.0	11156.183964756157	307.5305390037074	260.95658478078076	48.89791675046738	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	568.4871237844882	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	41	64	128	16	2	256.0	3072.0	6583.773597126784	407.99105525622724	345.36186411095355	52.59519685917227	224	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	753.3529193671808	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	42	64	128	16	2	256.0	3072.0	4724.761812525414	407.9566934093323	242.62286591091083	71.35438443677657	224	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	650.5795593202431	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	44	64	128	16	2	896.0	3072.0	9325.873254857548	298.6170983756917	206.32251342981638	42.276490071973626	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	504.9396118055081	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	46	64	128	16	2	256.0	3072.0	4050.0269371393124	299.3049998005514	170.37868917699552	42.70580485021387	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	469.6836889775469	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	54	64	128	16	2	256.0	3072.0	10486.774142277583	303.6006257869997	234.02485990552196	53.16123108025067	64	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	537.6254856925216	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	56	64	128	16	2	256.0	3072.0	6494.61244565089	439.4041558285156	329.48977378749476	82.25481697954328	224	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	768.8939296160104	4425.018209552643	507.16439461842276	5608.5822688849175
real_s128	raw_kloop	selected	57	64	128	16	2	256.0	3072.0	4768.4475725915345	414.64227926715455	236.82074336052122	91.63226304069792	224	/root/TileMega/docs/experiments/COSTMODEL/raw_kloop/real_s128/phase/selected/dump	4425.018209552643	398.9548090193516	98.551412617407	76.42413704029377	8192	8192	6144	2.0	187.9944981	398.9548090193516	497.5062216367586	651.4630226276757	4425.018209552643	507.16439461842276	5608.5822688849175
